horse_name,horse_number,section_index,distance_m,current_speed,elapsed_time,position_m
ダノンデサイル,1,0,100,20.84346473719569,4.797666859173728,100.0
ダノンデサイル,1,1,200,20.84346473719569,9.595333718347456,200.0
ダノンデサイル,1,2,300,20.84346473719569,14.393000577521185,300.0
ダノンデサイル,1,3,400,20.84346473719569,19.190667436694913,400.0
ダノンデサイル,1,4,500,20.84346473719569,23.98833429586864,500.0
ダノンデサイル,1,5,600,20.84346473719569,28.786001155042367,600.0
ダノンデサイル,1,6,700,20.84346473719569,33.583668014216094,700.0
ダノンデサイル,1,7,800,20.84346473719569,38.381334873389825,800.0
ダノンデサイル,1,8,900,20.84346473719569,43.179001732563556,900.0
ダノンデサイル,1,9,1000,20.84346473719569,47.97666859173729,1000.0
ダノンデサイル,1,10,1100,20.380276631924673,52.88337333407405,1100.0
ダノンデサイル,1,11,1200,20.380276631924673,57.79007807641082,1200.0
ダノンデサイル,1,12,1300,20.380276631924673,62.69678281874759,1300.0
ダノンデサイル,1,13,1400,19.762692491563318,67.75682208428239,1400.0
ダノンデサイル,1,14,1500,19.762692491563318,72.81686134981719,1500.0
ダノンデサイル,1,15,1600,19.683641721597063,77.89722205818545,1600.0
ダノンデサイル,1,16,1700,22.098086355227824,82.42250078108005,1700.0
ダノンデサイル,1,17,1800,22.008981168311582,86.9661004704641,1800.0
ダノンデサイル,1,18,1900,21.91987598139534,91.52817007728467,1900.0
ダノンデサイル,1,19,2000,21.8307707944791,96.10886037637798,2000.0
ダノンデサイル,1,20,2100,21.741665607562858,100.70832399636922,2100.0
ダノンデサイル,1,21,2200,21.652560420646616,105.32671545018758,2200.0
ミュージアムマイル,2,0,100,18.432488574443575,5.425203417114757,100.0
ミュージアムマイル,2,1,200,18.432488574443575,10.850406834229513,200.0
ミュージアムマイル,2,2,300,18.432488574443575,16.27561025134427,300.0
ミュージアムマイル,2,3,400,18.432488574443575,21.700813668459027,400.0
ミュージアムマイル,2,4,500,18.432488574443575,27.126017085573785,500.0
ミュージアムマイル,2,5,600,18.432488574443575,32.551220502688544,600.0
ミュージアムマイル,2,6,700,18.432488574443575,37.9764239198033,700.0
ミュージアムマイル,2,7,800,18.432488574443575,43.40162733691806,800.0
ミュージアムマイル,2,8,900,18.432488574443575,48.82683075403282,900.0
ミュージアムマイル,2,9,1000,18.432488574443575,54.25203417114758,1000.0
ミュージアムマイル,2,10,1100,18.905116486608797,59.54160750283447,1100.0
ミュージアムマイル,2,11,1200,18.905116486608797,64.83118083452135,1200.0
ミュージアムマイル,2,12,1300,18.905116486608797,70.12075416620823,1300.0
ミュージアムマイル,2,13,1400,20.62376343993687,74.96952972025454,1400.0
