horse_number,horse_name,frame,actual_running_style,actual_running_style_fixed,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,random_noise,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,carried_weight,weight_penalty,pace_fit_score,final_stretch_score,style_attack_ratio,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
2,ジューンエオス,2,逃げ,逃げ,0.0,0.0,1,1.0,0.0,12.0,0.0-8.0,0.75,45.244,64.786,57.0,39.911,48.543,56.91,44.429,40.454,54.235,-1.0,47.116,46.073,-0.549,-0.601,-0.717,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.697,0.716,0.135,0.574,1.0,57.381,69.675,65.201,57.166,50.898,44.656,65.0,51.447,0.0,0.0,37.22,52.6925,36.8,0.0,13.53,56.0,0.0,69.218,43.6,0.0,0.0,0.0,medium,0.0,0.0,0.0
4,ハリーケーン,3,逃げ,逃げ,0.0,0.0,2,2.0,0.0,12.0,0.0-8.0,0.75,55.298,81.429,55.0,67.321,75.586,76.561,56.775,41.939,62.891,0.796,51.133,51.719,2.33,0.207,0.546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.722,0.722,0.089,0.762,1.0,76.169,72.229,74.002,77.128,67.669,55.747,65.0,31.283,0.0,0.0,40.535,54.1575,36.4,0.0,8.929,58.0,4.0,68.841,43.958,0.0,0.0,0.0,medium,0.0,0.0,0.0
5,グランキングオー,3,逃げ,逃げ,0.0,0.0,3,2.22,0.0,12.0,0.0-8.0,0.75,46.735,66.714,55.0,49.294,54.271,58.358,46.549,39.311,54.288,-1.0,46.08,44.827,-0.889,-0.809,-0.995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.769,0.769,0.048,0.57,1.0,56.992,76.854,67.916,49.2,50.878,46.946,65.0,44.87,0.0,0.0,35.548,55.4725,37.3,0.0,4.762,58.0,4.0,61.398,39.511,0.0,0.0,0.0,medium,0.0,0.0,0.0
10,マッシャーブルム,6,逃げ,逃げ,0.0,0.0,4,5.0,0.0,12.0,0.0-8.0,0.75,50.313,66.143,62.0,51.321,51.414,74.802,50.8,41.029,62.38,0.683,49.315,50.162,2.87,-0.159,0.198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.787,0.725,0.0,0.761,1.0,76.121,78.75,74.13,64.809,63.424,53.59,65.0,42.755,0.0,0.0,38.407,52.3725,36.4,0.0,0.0,58.0,4.0,67.675,42.738,0.0,0.0,0.0,medium,0.0,0.0,0.0
12,アレナパラシオ,7,逃げ,逃げ,0.0,0.0,5,6.0,0.0,12.0,0.0-8.0,0.75,50.314,54.929,56.2,65.931,68.114,62.268,51.333,41.028,60.408,0.246,47.955,48.677,2.482,-0.432,-0.134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.868,0.879,0.027,0.617,1.0,61.75,86.759,76.147,63.648,57.716,54.484,65.0,49.424,0.0,0.0,35.022,50.474999999999994,37.8,0.0,2.679,58.0,4.0,51.932,39.19,0.0,0.0,0.0,medium,0.0,0.0,0.0
3,テーオールビー,2,先行,先行,0.0,0.0,6,1.22,12.0,12.0,12.0-34.0,0.75,45.707,45.714,60.1,48.815,52.657,68.363,46.418,39.072,59.61,0.069,46.423,44.463,-1.369,-0.74,-1.077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.764,0.764,0.0,0.695,1.0,69.482,76.405,73.277,61.65,59.874,51.259,65.0,44.11,0.0,0.0,36.217,53.8525,37.1,0.0,0.0,56.0,0.0,61.124,40.875,0.0,0.0,0.0,medium,0.0,0.0,0.0
6,メイショウミカワ,4,先行,先行,0.0,0.0,7,3.0,12.0,12.0,12.0-34.0,0.75,43.806,53.643,62.0,37.068,39.386,60.265,43.273,39.639,54.395,-1.0,46.135,45.584,0.289,-0.798,-0.826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.652,0.641,0.0,0.616,1.0,61.603,65.194,62.977,53.934,52.352,43.736,65.0,51.117,0.0,0.0,35.707,50.7725,36.7,0.0,0.0,58.0,4.0,70.927,41.079,0.0,0.0,0.0,medium,0.0,0.0,0.0
7,カネトシゴウト,4,先行,先行,0.0,0.0,8,3.22,12.0,12.0,12.0-34.0,0.75,46.711,67.286,62.914,42.394,42.529,65.439,46.455,40.254,59.495,0.044,47.077,44.924,-2.599,-0.609,-0.974,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.727,0.757,0.0,0.668,1.0,66.819,72.734,71.696,54.742,56.566,49.609,65.0,54.105,0.0,0.0,37.087,52.0625,35.5,0.0,0.0,58.0,4.0,56.779,40.625,0.0,0.0,0.0,medium,0.0,0.0,0.0
9,ゴッドブルービー,5,先行,先行,0.0,0.0,9,4.22,12.0,12.0,12.0-34.0,0.75,54.341,73.429,62.0,67.548,69.193,72.934,55.388,46.037,62.104,0.621,54.738,53.253,-1.539,0.931,0.889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.615,0.615,0.341,0.716,1.0,71.593,61.473,66.027,73.887,64.537,49.595,65.0,50.977,0.0,0.0,44.506,54.4275,36.9,0.0,34.052,58.0,4.0,80.667,52.86,0.0,0.0,0.0,medium,0.0,0.0,0.0
13,シンビリーブ,7,先行,先行,0.0,0.0,10,6.22,12.0,12.0,12.0-34.0,0.75,56.41,85.571,62.0,68.928,75.293,68.889,57.073,48.597,65.492,1.0,55.958,54.024,-2.458,1.0,1.061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.741,0.73,0.248,0.692,1.0,69.232,74.07,71.291,74.877,65.232,54.783,65.0,63.746,0.0,0.0,41.61,51.8725,36.8,0.0,24.809,58.0,4.0,73.146,50.733,0.0,0.0,0.0,medium,0.0,0.0,0.0
