rank,horse_name,horse_number,frame,primary_running_style,actual_running_style,actual_running_style_fixed,running_style,adjusted_style_profile,finish_time,lane_index,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込,early_speed,stamina,acceleration,consistency,mud_aptitude,mud_source,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,avg_race_score,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,carried_weight,weight_penalty
1,ネフェルアスティ,2,2,先行,先行,先行,先行,"{'逃げ': 0.3601458549162836, '先行': 0.4946816720841429, '差し': 0.11678310712672581, '追込': 0.02838936587284777}",81.00276003700844,1,0.3601458549162836,0.4946816720841429,0.11678310712672581,0.02838936587284777,77.82290579858802,48.80586907075458,6.324846816543206,48.87096859178758,34.04051788313578,race_history,59.554761904761904,46.11043176833067,1500.0,50.0,54.125000000000036,54.43291666666667,望月洵,50.0,50.0,63.40346540941306,39.655367873613635,47.2286826349356,69.5,70.0,62.728571428571435,52.16428571428571,16.57864492362374,45.33535394460511,0.803125,0.823125,0.0,0.14868581775419681,100.0,14.868581775419681,28.01838235455656,41.885000000000005,39.6,57.15882354556543,0.0,80.3125,51.96273679893886,48.133294187975125,29.962094976480827,48.030625,85.0055882409479,53.0,-4.0
2,マウンテンバローズ,9,7,先行,先行,先行,先行,"{'逃げ': 0.014677550383886798, '先行': 0.4507076276059756, '差し': 0.3146842235950266, '追込': 0.21993059841511106}",81.2102011339247,8,0.014677550383886798,0.4507076276059756,0.3146842235950266,0.21993059841511106,67.52845800017711,37.20647300249723,0.0,46.043366338852955,68.00295677233424,race_history,54.19516129032258,47.88420416370589,1500.0,50.0,70.58823529411765,54.573401379870134,吉村,50.0,50.0,87.09106193234771,56.07327411984826,48.49249546664045,77.66129032258064,46.2258064516129,52.64584206116464,68.2258064516129,74.03162844611917,50.387690129942406,0.4474551184110008,0.49708747135217723,0.2936401833460657,0.7399150471024833,100.0,73.99150471024835,48.90865164247517,48.30882352941177,33.6,0.0,29.364018334606573,44.745511841100075,60.63598804398151,76.36795807522124,63.08620994357777,50.63585943468296,65.0,55.0,-2.0
3,フィオラーノ,1,1,先行,先行,先行,先行,"{'逃げ': 0.0903433437164142, '先行': 0.6534443076538413, '差し': 0.20538233851588278, '追込': 0.05083001011386167}",82.19181030863751,0,0.0903433437164142,0.6534443076538413,0.20538233851588278,0.05083001011386167,81.6246792410483,30.681405497469097,0.0,67.60395925850486,50.0,neutral,56.04928571428571,48.94719102262072,1500.0,50.0,75.0,55.47024090909091,松若,50.0,50.0,73.30110169100814,60.59627347873218,49.24987360361726,63.07142857142857,52.24285714285714,53.59546485260771,73.95,80.99766913743979,52.08647357239599,0.5581132756132756,0.5781132756132756,0.11269841269841269,0.8059193058573261,100.0,80.59193058573261,45.724960317460315,49.1225,34.1,0.0,11.269841269841269,55.81132756132756,68.06259892230983,78.30421685197139,69.17243682215293,55.097773268398264,65.0,55.0,-2.0
4,グッドピース,7,6,自在,差し,差し,差し,"{'逃げ': 0.0, '先行': 0.4753188855811805, '差し': 0.3691465511646089, '追込': 0.1555345632542106}",82.59743032162238,6,0.0,0.4753188855811805,0.3691465511646089,0.1555345632542106,79.79022362651239,46.720153949900265,0.0,64.84226859668928,65.789115102782,race_history,62.103095238095236,56.83663320612603,1500.0,50.0,75.0,55.948842857142864,西村淳,50.0,50.0,88.2439401395566,61.6948750985945,54.87110115936479,64.92857142857143,65.35714285714286,58.884353741496604,65.7,83.93039615619446,56.57704464417222,0.5058333333333334,0.52625,0.25,0.8285004554247356,100.0,82.85004554247357,49.037499999999994,47.1625,33.9,0.0,25.0,50.583333333333336,66.22627049411311,79.94276764770851,71.03102504836046,54.4385,65.0,55.0,-2.0
5,ギザキズラヴ,8,6,先行,先行,先行,先行,"{'逃げ': 0.38572528943480233, '先行': 0.567600811816959, '差し': 0.04667389874823865, '追込': 0.0}",83.74168109019608,7,0.38572528943480233,0.567600811816959,0.04667389874823865,0.0,75.50217917539675,38.43140682776413,0.0,38.03455153315866,50.0,neutral,53.378095238095234,28.366396450734758,1500.0,50.0,75.0,37.634437500000004,田口,50.0,50.0,54.24727986906596,29.239684543992258,34.586057471148514,51.5,45.82857142857142,19.603174603174605,19.62857142857143,51.6209526932317,40.0,0.7626488095238095,0.7793154761904763,0.0,0.5101475180604165,100.0,51.01475180604165,37.51499999999999,51.605000000000004,35.5,0.0,0.0,76.26488095238096,65.81898950319494,34.070653824841145,38.19286349332292,41.02921428571428,65.0,56.0,0.0
6,ソリスディエス,6,5,逃げ,逃げ,逃げ,逃げ,"{'逃げ': 0.5665249444627151, '先行': 0.2640662700492614, '差し': 0.1615098437928719, '追込': 0.007898941695151568}",85.42637731122993,5,0.5665249444627151,0.2640662700492614,0.1615098437928719,0.007898941695151568,79.97381862584518,40.090206904041224,0.0,7.003425078153244,17.71619164560009,race_history,57.058571428571426,39.83090861149487,1500.0,50.0,75.0,54.58167613636364,田山,50.0,50.0,65.42246873051026,36.37010826888622,42.754522385690095,73.21428571428571,58.371428571428574,42.904761904761905,47.142857142857146,10.758288583306145,41.15841885648912,0.8680652680652681,0.7719114219114219,0.0,0.11472158682855155,100.0,11.472158682855154,30.34,53.455,40.0,0.0,0.0,86.8065268065268,47.61759961241303,47.31971148960638,27.306687275570336,47.378958041958036,65.0,58.0,4.0
7,ミライハーモニー,11,8,自在,差し,差し,差し,"{'逃げ': 0.4782786639895999, '先行': 0.4337502444028329, '差し': 0.08452107124542677, '追込': 0.003450020362140367}",85.65048580223576,10,0.4782786639895999,0.4337502444028329,0.08452107124542677,0.003450020362140367,99.83496219951579,22.42367158507731,0.0,64.54660210207571,61.0131184019605,race_history,55.83190476190476,54.41264539105531,1500.0,50.0,75.0,55.166375,今村,50.0,50.0,58.03524219676578,63.259327352887475,53.1440098411269,83.57142857142857,48.0,65.343537414966,76.91428571428571,91.96722633359836,55.67283921906705,0.7744047619047619,0.7744047619047619,0.0,0.9206283873365013,100.0,92.06283873365014,38.7225,47.5175,35.3,0.0,0.0,77.44047619047619,84.02053933490447,83.60528750928943,75.67331130350757,56.99339285714285,65.0,56.0,0.0
8,ラブアイミー,12,8,差し,差し,差し,差し,"{'逃げ': 0.18365070337352657, '先行': 0.19227342431997677, '差し': 0.5229774217394301, '追込': 0.10109845056706655}",86.65676685194134,11,0.18365070337352657,0.19227342431997677,0.5229774217394301,0.10109845056706655,71.06111142164659,25.046049118817475,0.0,44.01560304290045,71.62879870792243,race_history,57.35952380952381,36.876477254031514,1500.0,50.0,75.0,50.45352720588235,幸,50.0,50.0,80.09363325273101,48.63611760871907,40.64949004349746,35.0,48.0,34.83848667672197,48.364285714285714,73.74815295417501,42.646146934802864,0.5258232780291604,0.5665912518853695,0.22542016806722687,0.746720638574123,100.0,74.67206385741228,48.85050420168067,51.27,34.5,0.0,22.54201680672269,52.58232780291603,64.76494758953086,60.85714349474726,59.174010121576764,48.317112556561085,65.0,56.0,0.0
9,キョラムン,4,4,自在,差し,差し,差し,"{'逃げ': 0.034429417031968404, '先行': 0.44860629430061444, '差し': 0.43925841993973763, '追込': 0.07770586872767958}",86.74915275214701,3,0.034429417031968404,0.44860629430061444,0.43925841993973763,0.07770586872767958,80.10601214949445,34.70485566055184,0.0,72.3823354469624,50.0,neutral,55.00238095238095,52.62215416840916,1500.0,50.0,75.0,57.108958333333334,太宰,50.0,50.0,89.26145876002877,59.379025881890165,51.86828484499152,88.0,48.0,62.31746031746032,65.20714285714286,84.01348258405406,53.74597010421618,0.5827083333333334,0.5125694444444444,0.36746031746031743,0.8317896348976147,100.0,83.17896348976147,50.34650793650793,45.955,34.2,0.0,36.74603174603175,58.270833333333336,65.62185301483711,81.53669210228257,67.21530491936882,50.670624999999994,65.0,56.0,0.0
10,スピリットライズ,3,3,自在,先行,先行,先行,"{'逃げ': 0.12499949436659513, '先行': 0.3875818172033893, '差し': 0.44452175113682274, '追込': 0.04289693729319274}",87.50093900822398,2,0.12499949436659513,0.3875818172033893,0.44452175113682274,0.04289693729319274,72.93950033283606,28.911612024157478,0.0,11.16850619903113,36.839279734127004,race_history,58.90238095238095,39.708844308604185,1500.0,50.0,75.0,50.69130223214286,高杉,50.0,50.0,91.86816597847027,46.720813123267895,42.66755156988048,43.214285714285715,48.0,45.23002790859933,47.51428571428572,65.84205358075607,43.680866958227334,0.6232905982905983,0.6107905982905983,0.25,0.6533856457521889,100.0,65.3385645752189,45.3775,49.1325,34.6,0.0,25.0,62.32905982905983,62.99583696483141,60.321818772897316,53.21871051637039,45.108717948717945,65.0,58.0,4.0
