horse_name,horse_number,section_index,distance_m,current_speed,elapsed_time,position_m,actual_running_style
ダノンデサイル,1,0,100,14.856454075861617,6.7310812855725395,100.0,差し
ダノンデサイル,1,1,200,14.733225403377704,13.518461323691977,200.0,差し
ダノンデサイル,1,2,300,14.65910645282101,20.340159516678078,300.0,差し
ダノンデサイル,1,3,400,14.795431336975481,27.09900268403397,400.0,差し
ダノンデサイル,1,4,500,14.642135217086134,33.92860769159519,500.0,差し
ダノンデサイル,1,5,600,14.89920755296233,40.640374048599696,600.0,差し
ダノンデサイル,1,6,700,14.716729667330757,47.43536194743887,700.0,差し
ダノンデサイル,1,7,800,14.850043381774592,54.16934900923626,800.0,差し
ダノンデサイル,1,8,900,14.878534000473808,60.89044128867827,900.0,差し
ダノンデサイル,1,9,1000,16.066711945703553,67.114490138122,1000.0,差し
ダノンデサイル,1,10,1100,16.514083931370944,73.16992744942421,1100.0,差し
ダノンデサイル,1,11,1200,16.24269598386792,79.32654086503692,1200.0,差し
ダノンデサイル,1,12,1300,16.43292665783305,85.41188415672217,1300.0,差し
ダノンデサイル,1,13,1400,17.265732542249754,91.20370328488815,1400.0,差し
ダノンデサイル,1,14,1500,19.501248153682916,96.33158018855775,1500.0,差し
ダノンデサイル,1,15,1600,19.30408826868265,101.51183002000055,1600.0,差し
ダノンデサイル,1,16,1700,20.766645670871792,106.32724419833674,1700.0,差し
ダノンデサイル,1,17,1800,22.83889792922047,110.70573918132182,1800.0,差し
ダノンデサイル,1,18,1900,26.03918540246047,114.54610509348092,1900.0,差し
ダノンデサイル,1,19,2000,25.83269579269564,118.41716836935767,2000.0,差し
ダノンデサイル,1,20,2100,25.871283447830326,122.28245785921429,2100.0,差し
ダノンデサイル,1,21,2200,25.344470432679337,126.22809169147853,2200.0,差し
ミュージアムマイル,2,0,100,16.114265453371026,6.205681561431675,100.0,先行
ミュージアムマイル,2,1,200,16.247504856952506,12.360472766630716,200.0,先行
ミュージアムマイル,2,2,300,16.19894719140595,18.533713460510697,300.0,先行
ミュージアムマイル,2,3,400,16.283569686101124,24.674873042082986,400.0,先行
ミュージアムマイル,2,4,500,16.10427664385539,30.884403728340487,500.0,先行
ミュージアムマイル,2,5,600,16.170018993955225,37.06868836259989,600.0,先行
ミュージアムマイル,2,6,700,16.293844419124305,43.20597539122947,700.0,先行
ミュージアムマイル,2,7,800,16.13474717611054,49.403779354842996,800.0,先行
ミュージアムマイル,2,8,900,15.981934325645936,55.66084423587756,900.0,先行
ミュージアムマイル,2,9,1000,17.162217352833068,61.48759715154859,1000.0,先行
ミュージアムマイル,2,10,1100,16.49301618609729,67.55076951927443,1100.0,先行
ミュージアムマイル,2,11,1200,16.38588281339799,73.65358382222028,1200.0,先行
ミュージアムマイル,2,12,1300,16.210863452386892,79.82228669814735,1300.0,先行
ミュージアムマイル,2,13,1400,16.204515360958904,85.99340615297086,1400.0,先行
ミュージアムマイル,2,14,1500,17.25963457373411,91.78727157768739,1500.0,先行
ミュージアムマイル,2,15,1600,17.460969444722263,97.51433045128424,1600.0,先行
ミュージアムマイル,2,16,1700,19.719784312932088,102.58537983058301,1700.0,先行
ミュージアムマイル,2,17,1800,19.527270180460086,107.70642332902678,1800.0,先行
ミュージアムマイル,2,18,1900,21.09752701284275,112.44631535234907,1900.0,先行
ミュージアムマイル,2,19,2000,21.107076713128883,117.1840628556686,2000.0,先行
