horse_name,frame,horse_number,carried_weight,weight_penalty,early_speed,stamina,acceleration,front_runner,stalker,closer,mud_aptitude,mud_source,base_ability_score,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,consistency,running_style,primary_running_style,base_style_profile,base_逃げ,base_先行,base_差し,base_追込,front_runner_score,stalker_score,closer_score,deep_closer_score,versatile_score,weighted_avg_first_ratio,weighted_avg_mid_ratio,weighted_avg_last_corner_ratio,avg_first_ratio,avg_mid_ratio,avg_last_corner_ratio,weighted_avg_late_gain,weighted_avg_position_ratio,position_variance,style_sample_size,debug_passing_orders,debug_field_sizes,debug_first_ratios,debug_mid_ratios,debug_last_corner_ratios,field_size_warnings,avg_opponent_strength_score,avg_race_score,popularity_score,race_level_score,finish_score,margin_score,time_score,last3f_score,horse_ability_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,actual_running_style,actual_running_style_fixed,adjusted_style_profile,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込
ペイシャヴァルツー,1,1,56.0,0.0,98.68,9.32,15.33,77.87,21.35,0.78,34.07,race_history,36.29,55.7,36.29,1500.0,50.0,47.0,44.64,井上,50.0,50.0,50.0,19.48,逃げ,逃げ,"{'逃げ': 0.7787189119714415, '先行': 0.21352598598774214, '差し': 0.007755102040816328, '追込': 0.0}",0.779,0.214,0.008,0.0,77.87,21.35,0.78,0.0,4.53,0.104,0.128,0.128,0.104,0.128,0.128,-8.06,0.12,0.0028,7,"['2-2', '1-2', '1-1', '1-1', '1-1', '2-3', '1-1']","[16, 14, 11, 9, 14, 10, 14]","[0.125, 0.0714, 0.0909, 0.1111, 0.0714, 0.2, 0.0714]","[0.125, 0.1429, 0.0909, 0.1111, 0.0714, 0.3, 0.0714]","[0.125, 0.1429, 0.0909, 0.1111, 0.0714, 0.3, 0.0714]",[],42.7,39.04,62.36,53.1,20.83,34.86,70.26,37.01,40.23,40.0,0.904,0.888,0.0,0.724,100.0,72.41,35.16,37.34,35.0,66.83,0.0,90.43,81.44,44.63,55.69,52.67,88.39,逃げ,逃げ,"{'逃げ': 0.7806541530417689, '先行': 0.2119784124910314, '差し': 0.0073674344671996956, '追込': 0.0}",0.7806541530417689,0.2119784124910314,0.0073674344671996956,0.0
パルプフィクション,2,2,56.0,0.0,92.54,16.36,0.0,43.07,41.73,8.05,50.0,neutral,41.6,58.95,41.6,1500.0,50.0,75.0,50.68,富田,50.0,50.0,50.0,36.23,自在,自在,"{'逃げ': 0.4307061591386423, '先行': 0.4172938408613577, '差し': 0.08053052200922264, '追込': 0.07146947799077734}",0.431,0.417,0.081,0.071,43.07,41.73,8.05,7.15,56.18,0.216,0.224,0.224,0.216,0.224,0.224,-4.98,0.221,0.031,10,"['3-3', '2-2', '3-3', '9-9', '1-1', '1-2', '2-2', '2-2', '1-1', '6-7']","[14, 16, 15, 14, 14, 14, 16, 11, 11, 12]","[0.2143, 0.125, 0.2, 0.6429, 0.0714, 0.0714, 0.125, 0.1818, 0.0909, 0.5]","[0.2143, 0.125, 0.2, 0.6429, 0.0714, 0.1429, 0.125, 0.1818, 0.0909, 0.5833]","[0.2143, 0.125, 0.2, 0.6429, 0.0714, 0.1429, 0.125, 0.1818, 0.0909, 0.5833]",[],47.57,45.88,55.14,55.0,38.77,43.51,77.91,22.98,44.01,44.48,0.755,0.755,0.143,0.789,100.0,78.86,40.01,53.777,35.8,0.0,14.29,75.51,77.02,55.3,61.84,47.56,65.0,先行,先行,"{'逃げ': 0.4374401466277816, '先行': 0.41970339084536956, '差し': 0.07750841983522211, '追込': 0.06534804269162675}",0.4374401466277816,0.41970339084536956,0.07750841983522211,0.06534804269162675
ディーエスショウマ,3,3,58.0,4.0,86.09,16.71,0.0,34.96,43.58,21.46,50.0,neutral,42.86,56.38,42.86,1500.0,50.0,75.0,50.34,菱田,50.0,50.0,50.0,37.84,自在,自在,"{'逃げ': 0.34961538461538466, '先行': 0.4357781974511823, '差し': 0.214606417933433, '追込': 0.0}",0.35,0.436,0.215,0.0,34.96,43.58,21.46,0.0,83.11,0.303,0.269,0.269,0.303,0.269,0.269,-3.81,0.28,0.0263,8,"['8-7', '5-4', '1-1', '6-5', '2-2', '4-4', '1-1', '1-1']","[16, 14, 11, 14, 14, 8, 16, 16]","[0.5, 0.3571, 0.0909, 0.4286, 0.1429, 0.5, 0.0625, 0.0625]","[0.4375, 0.2857, 0.0909, 0.3571, 0.1429, 0.5, 0.0625, 0.0625]","[0.4375, 0.2857, 0.0909, 0.3571, 0.1429, 0.5, 0.0625, 0.0625]",[],44.49,45.72,71.14,54.2,35.18,43.64,77.31,33.26,44.91,45.11,0.68,0.724,0.031,0.789,100.0,78.88,39.61,50.227,35.4,0.0,3.06,68.0,75.33,57.13,61.91,49.1,65.0,先行,先行,"{'逃げ': 0.35510681669511657, '先行': 0.438325683931271, '差し': 0.2065674993736125, '追込': 0.0}",0.35510681669511657,0.438325683931271,0.2065674993736125,0.0
ザウリ,4,4,58.0,4.0,74.83,33.2,0.0,0.07,33.16,44.67,50.0,neutral,55.43,59.5,55.43,1500.0,50.0,75.0,59.38,松山,50.0,50.0,50.0,63.07,差し,差し,"{'逃げ': 0.0006678233541755329, '先行': 0.3316253845391032, '差し': 0.4467010263326218, '追込': 0.2210057657740995}",0.001,0.332,0.447,0.221,0.07,33.16,44.67,22.1,53.71,0.527,0.522,0.522,0.527,0.522,0.522,3.18,0.523,0.029,10,"['7-8', '10-9', '4-5', '11-11', '6-5', '9-8', '7-7', '14-14', '6-6', '4-3']","[15, 14, 16, 15, 15, 16, 16, 16, 14, 14]","[0.4667, 0.7143, 0.25, 0.7333, 0.4, 0.5625, 0.4375, 0.875, 0.4286, 0.2857]","[0.5333, 0.6429, 0.3125, 0.7333, 0.3333, 0.5, 0.4375, 0.875, 0.4286, 0.2143]","[0.5333, 0.6429, 0.3125, 0.7333, 0.3333, 0.5, 0.4375, 0.875, 0.4286, 0.2143]",[],52.23,62.96,68.64,55.0,67.89,70.94,83.44,41.87,53.87,56.14,0.484,0.481,0.525,0.839,100.0,83.94,53.95,45.067,34.6,0.0,52.5,48.43,64.24,83.63,70.98,50.95,65.0,差し,差し,"{'逃げ': 0.0007019683902851548, '先行': 0.34519672547648733, '差し': 0.44496281248467945, '追込': 0.20913849364854806}",0.0007019683902851548,0.34519672547648733,0.44496281248467945,0.20913849364854806
リクエイ,5,5,56.0,0.0,90.71,25.28,0.0,37.2,37.31,15.61,50.0,neutral,50.79,60.54,50.79,1500.0,50.0,75.0,58.33,長岡,50.0,50.0,50.0,53.98,自在,自在,"{'逃げ': 0.37199999999999994, '先行': 0.3730977512037114, '差し': 0.15606087969784446, '追込': 0.09884136909844411}",0.372,0.373,0.156,0.099,37.2,37.31,15.61,9.88,100.0,0.333,0.273,0.273,0.333,0.273,0.273,-1.73,0.293,0.0421,10,"['5-4', '11-7', '1-1', '2-2', '2-2', '11-10', '5-6', '2-2', '5-5', '2-2']","[16, 14, 16, 15, 14, 16, 16, 16, 16, 16]","[0.3125, 0.7857, 0.0625, 0.1333, 0.1429, 0.6875, 0.3125, 0.125, 0.3125, 0.125]","[0.25, 0.5, 0.0625, 0.1333, 0.1429, 0.625, 0.375, 0.125, 0.3125, 0.125]","[0.25, 0.5, 0.0625, 0.1333, 0.1429, 0.625, 0.375, 0.125, 0.3125, 0.125]",[],53.74,59.63,55.79,53.1,57.57,74.23,82.12,32.97,50.56,52.83,0.688,0.768,0.033,0.823,100.0,82.35,39.38,51.325,35.9,0.0,3.33,68.78,79.28,72.72,70.61,56.9,65.0,先行,先行,"{'逃げ': 0.3802313393222723, '先行': 0.37765092074089535, '差し': 0.15116450721628338, '追込': 0.0909532327205489}",0.3802313393222723,0.37765092074089535,0.15116450721628338,0.0909532327205489
ローズカリス,5,6,53.0,-4.0,87.23,43.84,0.0,35.98,39.36,18.15,44.2,race_history,46.39,65.62,46.39,1500.0,50.0,75.0,51.58,田口,50.0,50.0,50.0,29.11,自在,自在,"{'逃げ': 0.35983822979858904, '先行': 0.3935991795524301, '差し': 0.18151790345930846, '追込': 0.0650446871896723}",0.36,0.394,0.182,0.065,35.98,39.36,18.15,6.5,100.0,0.345,0.348,0.348,0.345,0.348,0.348,-3.5,0.347,0.0935,8,"['10-12', '9-6', '3-3', '2-2-2-4', '1-1', '1-1', '1-1', '2-2']","[12, 18, 18, 12, 7, 8, 11, 8]","[0.8333, 0.5, 0.1667, 0.1667, 0.1429, 0.125, 0.0909, 0.25]","[1.0, 0.3333, 0.1667, 0.1667, 0.1429, 0.125, 0.0909, 0.25]","[1.0, 0.3333, 0.1667, 0.1667, 0.1429, 0.125, 0.0909, 0.25]",[],58.44,44.92,49.0,76.86,33.52,38.66,67.71,30.17,47.43,46.8,0.595,0.591,0.119,0.669,100.0,66.93,40.73,50.627,35.7,0.0,11.9,59.52,62.63,55.49,58.43,48.35,65.0,逃げ,逃げ,"{'逃げ': 0.36711045740966264, '先行': 0.397655126620321, '差し': 0.17549297391002752, '追込': 0.059741442059988756}",0.36711045740966264,0.397655126620321,0.17549297391002752,0.059741442059988756
ジャスパーソレイユ,6,7,58.0,4.0,89.92,24.96,0.0,39.93,40.57,14.24,45.04,race_history,47.17,57.77,47.17,1500.0,50.0,75.0,53.72,川田,50.0,50.0,50.0,9.62,自在,自在,"{'逃げ': 0.3993253819386842, '先行': 0.4057041360382485, '差し': 0.14236568643914457, '追込': 0.052604795583922705}",0.399,0.406,0.142,0.053,39.93,40.57,14.24,5.26,88.02,0.283,0.295,0.295,0.283,0.295,0.295,-2.44,0.291,0.0499,10,"['6-6', '11-12', '2-2', '1-1', '2-2', '2-2', '3-3', '3-3', '2-2', '7-8']","[16, 16, 15, 16, 16, 16, 12, 9, 12, 16]","[0.375, 0.6875, 0.1333, 0.0625, 0.125, 0.125, 0.25, 0.3333, 0.1667, 0.4375]","[0.375, 0.75, 0.1333, 0.0625, 0.125, 0.125, 0.25, 0.3333, 0.1667, 0.5]","[0.375, 0.75, 0.1333, 0.0625, 0.125, 0.125, 0.25, 0.3333, 0.1667, 0.5]",[],46.22,48.88,76.29,55.0,43.24,47.99,79.8,27.98,47.99,48.21,0.695,0.681,0.0,0.807,100.0,80.66,37.37,53.968,36.5,0.0,0.0,69.52,73.76,65.93,64.23,48.1,65.0,逃げ,逃げ,"{'逃げ': 0.40608132951529585, '先行': 0.40856248736276046, '差し': 0.13719625148666034, '追込': 0.04815993163528348}",0.40608132951529585,0.40856248736276046,0.13719625148666034,0.04815993163528348
パールフロント,6,8,56.0,0.0,78.75,30.39,0.0,1.42,40.25,44.21,66.39,race_history,57.48,58.34,57.48,1500.0,50.0,75.0,59.11,高杉,50.0,50.0,50.0,77.14,自在,自在,"{'逃げ': 0.014181818181818186, '先行': 0.4025429074572394, '差し': 0.4421007033246451, '追込': 0.14117457103629735}",0.014,0.403,0.442,0.141,1.42,40.25,44.21,14.12,55.0,0.496,0.469,0.469,0.496,0.469,0.469,1.91,0.478,0.0163,10,"['11-10', '6-6', '8-9', '7-5', '6-6', '6-5', '5-5', '7-7', '4-3', '2-2']","[16, 14, 14, 16, 15, 14, 11, 12, 12, 16]","[0.6875, 0.4286, 0.5714, 0.4375, 0.4, 0.4286, 0.4545, 0.5833, 0.3333, 0.125]","[0.625, 0.4286, 0.6429, 0.3125, 0.4, 0.3571, 0.4545, 0.5833, 0.25, 0.125]","[0.625, 0.4286, 0.6429, 0.3125, 0.4, 0.3571, 0.4545, 0.5833, 0.25, 0.125]",[],51.4,63.76,83.57,55.0,65.55,75.22,87.2,38.68,55.33,57.43,0.481,0.504,0.44,0.871,100.0,87.05,51.05,48.072,35.5,0.0,43.97,48.08,66.9,86.45,73.6,51.33,65.0,先行,先行,"{'逃げ': 0.014790109817680438, '先行': 0.4157331075523213, '差し': 0.4369296368854637, '追込': 0.13254714574453458}",0.014790109817680438,0.4157331075523213,0.4369296368854637,0.13254714574453458
アストラカ,7,9,58.0,4.0,64.67,32.33,0.0,3.27,27.48,41.39,50.0,neutral,41.91,57.91,41.91,1500.0,50.0,75.0,49.58,幸,50.0,50.0,50.0,57.73,差し,差し,"{'逃げ': 0.0327093740678328, '先行': 0.27483207137587723, '差し': 0.41391041505626797, '追込': 0.27854813950002205}",0.033,0.275,0.414,0.279,3.27,27.48,41.39,27.85,100.0,0.61,0.611,0.611,0.61,0.611,0.611,-0.02,0.61,0.0839,10,"['14-14', '11-14', '8-8', '4-4', '3-2-2-2', '14-11', '12-12', '5-3', '10-10', '4-3']","[15, 15, 13, 16, 16, 16, 16, 16, 16, 16]","[0.9333, 0.7333, 0.6154, 0.25, 0.1875, 0.875, 0.75, 0.3125, 0.625, 0.25]","[0.9333, 0.9333, 0.6154, 0.25, 0.125, 0.6875, 0.75, 0.1875, 0.625, 0.1875]","[0.9333, 0.9333, 0.6154, 0.25, 0.125, 0.6875, 0.75, 0.1875, 0.625, 0.1875]",[],47.68,49.39,53.64,55.0,34.28,53.54,75.46,38.82,44.23,45.52,0.407,0.371,0.337,0.742,100.0,74.15,48.0,44.983,33.2,0.0,33.68,40.67,53.78,66.18,60.77,42.05,65.0,差し,差し,"{'逃げ': 0.03450765681462901, '先行': 0.28712671016569613, '差し': 0.4138094496088604, '追込': 0.2645561834108145}",0.03450765681462901,0.28712671016569613,0.4138094496088604,0.2645561834108145
セールヴォラン,7,10,58.0,4.0,88.23,28.87,0.0,23.45,45.06,26.13,62.67,race_history,50.18,58.58,50.18,1500.0,50.0,75.0,53.7,松若,50.0,50.0,50.0,53.17,先行,先行,"{'逃げ': 0.23454545454545456, '先行': 0.4505787253852357, '差し': 0.2613142183945537, '追込': 0.05356160167475599}",0.235,0.451,0.261,0.054,23.45,45.06,26.13,5.36,100.0,0.322,0.343,0.343,0.322,0.343,0.343,-0.42,0.336,0.0366,10,"['1-1', '7-8', '5-4', '6-8', '6-6', '4-4', '1-2', '13-13', '6-6', '1-2']","[16, 16, 12, 16, 15, 16, 13, 16, 16, 15]","[0.0625, 0.4375, 0.4167, 0.375, 0.4, 0.25, 0.0769, 0.8125, 0.375, 0.0667]","[0.0625, 0.5, 0.3333, 0.5, 0.4, 0.25, 0.1538, 0.8125, 0.375, 0.1333]","[0.0625, 0.5, 0.3333, 0.5, 0.4, 0.25, 0.1538, 0.8125, 0.375, 0.1333]",[],50.05,57.55,64.29,55.0,57.12,64.49,81.03,35.54,50.13,51.98,0.677,0.658,0.214,0.806,100.0,80.57,44.58,51.35,35.8,0.0,21.43,67.7,72.43,70.4,66.96,52.68,65.0,先行,先行,"{'逃げ': 0.24016390759506068, '先行': 0.4568928371588087, '差し': 0.25356807504821427, '追込': 0.04937518019791625}",0.24016390759506068,0.4568928371588087,0.25356807504821427,0.04937518019791625
