horse_name,horse_number,section_index,distance_m,current_speed,elapsed_time,position_m
ミクニインスパイア,4,0,100,22.52773015078003,4.438973626312612,100.0
ミクニインスパイア,4,1,200,22.52773015078003,8.877947252625225,200.0
ミクニインスパイア,4,2,300,22.52773015078003,13.316920878937836,300.0
ミクニインスパイア,4,3,400,22.52773015078003,17.75589450525045,400.0
ミクニインスパイア,4,4,500,22.52773015078003,22.194868131563062,500.0
ミクニインスパイア,4,5,600,22.52773015078003,26.633841757875675,600.0
ミクニインスパイア,4,6,700,22.52773015078003,31.07281538418829,700.0
ミクニインスパイア,4,7,800,22.52773015078003,35.5117890105009,800.0
ミクニインスパイア,4,8,900,20.95602804723724,40.28368565878696,900.0
ミクニインスパイア,4,9,1000,20.95602804723724,45.05558230707302,1000.0
ミクニインスパイア,4,10,1100,20.95602804723724,49.82747895535908,1100.0
ミクニインスパイア,4,11,1200,20.95602804723724,54.599375603645136,1200.0
ミクニインスパイア,4,12,1300,20.95602804723724,59.371272251931195,1300.0
ミクニインスパイア,4,13,1400,19.344025889757447,64.5408269542411,1400.0
ミクニインスパイア,4,14,1500,19.344025889757447,69.710381656551,1500.0
ミクニインスパイア,4,15,1600,19.092553553190598,74.94802573183965,1600.0
ミクニインスパイア,4,16,1700,21.032264799094243,79.7026254363996,1700.0
ミクニインスパイア,4,17,1800,20.75154668575931,84.52154334716067,1800.0
ミクニインスパイア,4,18,1900,19.242578858078907,89.71835198375439,1900.0
ミクニインスパイア,4,19,2000,18.97870383154407,94.9874157136911,2000.0
ミクニインスパイア,4,20,2100,18.714828805009233,100.33077209925601,2100.0
ミクニインスパイア,4,21,2200,18.450953778474396,105.7505461228983,2200.0
クロワデュノール,5,0,100,21.939122370507913,4.558067470120269,100.0
クロワデュノール,5,1,200,21.939122370507913,9.116134940240538,200.0
クロワデュノール,5,2,300,21.939122370507913,13.674202410360808,300.0
クロワデュノール,5,3,400,21.939122370507913,18.232269880481077,400.0
クロワデュノール,5,4,500,21.939122370507913,22.790337350601348,500.0
クロワデュノール,5,5,600,21.939122370507913,27.34840482072162,600.0
クロワデュノール,5,6,700,21.939122370507913,31.90647229084189,700.0
クロワデュノール,5,7,800,21.939122370507913,36.46453976096216,800.0
クロワデュノール,5,8,900,21.939122370507913,41.02260723108243,900.0
クロワデュノール,5,9,1000,21.939122370507913,45.5806747012027,1000.0
クロワデュノール,5,10,1100,21.451586317829957,50.242334613825705,1100.0
クロワデュノール,5,11,1200,21.451586317829957,54.903994526448706,1200.0
クロワデュノール,5,12,1300,21.451586317829957,59.56565443907171,1300.0
クロワデュノール,5,13,1400,20.80153824759269,64.37299122396418,1400.0
クロワデュノール,5,14,1500,20.80153824759269,69.18032800885665,1500.0
クロワデュノール,5,15,1600,20.718332094602317,74.00697136718242,1600.0
クロワデュノール,5,16,1700,23.338240675753667,78.29178449381587,1700.0
クロワデュノール,5,17,1800,23.24413486657724,82.59394504201464,1800.0
クロワデュノール,5,18,1900,23.150029057400815,86.9135940477264,1900.0
クロワデュノール,5,19,2000,23.05592324822439,91.25087427386966,2000.0
クロワデュノール,5,20,2100,22.961817439047962,95.60593023864463,2100.0
クロワデュノール,5,21,2200,22.867711629871536,99.97890824442692,2200.0
ビザンチンドリーム,6,0,100,22.52773015078003,4.438973626312612,100.0
ビザンチンドリーム,6,1,200,22.52773015078003,8.877947252625225,200.0
ビザンチンドリーム,6,2,300,22.52773015078003,13.316920878937836,300.0
ビザンチンドリーム,6,3,400,22.52773015078003,17.75589450525045,400.0
ビザンチンドリーム,6,4,500,22.52773015078003,22.194868131563062,500.0
ビザンチンドリーム,6,5,600,22.52773015078003,26.633841757875675,600.0
ビザンチンドリーム,6,6,700,22.52773015078003,31.07281538418829,700.0
ビザンチンドリーム,6,7,800,22.52773015078003,35.5117890105009,800.0
ビザンチンドリーム,6,8,900,20.95602804723724,40.28368565878696,900.0
ビザンチンドリーム,6,9,1000,20.95602804723724,45.05558230707302,1000.0
ビザンチンドリーム,6,10,1100,20.95602804723724,49.82747895535908,1100.0
ビザンチンドリーム,6,11,1200,20.95602804723724,54.599375603645136,1200.0
ビザンチンドリーム,6,12,1300,20.95602804723724,59.371272251931195,1300.0
ビザンチンドリーム,6,13,1400,19.344025889757447,64.5408269542411,1400.0
ビザンチンドリーム,6,14,1500,19.344025889757447,69.710381656551,1500.0
ビザンチンドリーム,6,15,1600,19.092553553190598,74.94802573183965,1600.0
ビザンチンドリーム,6,16,1700,21.032264799094243,79.7026254363996,1700.0
ビザンチンドリーム,6,17,1800,20.75154668575931,84.52154334716067,1800.0
ビザンチンドリーム,6,18,1900,19.242578858078907,89.71835198375439,1900.0
ビザンチンドリーム,6,19,2000,18.97870383154407,94.9874157136911,2000.0
ビザンチンドリーム,6,20,2100,18.714828805009233,100.33077209925601,2100.0
ビザンチンドリーム,6,21,2200,18.450953778474396,105.7505461228983,2200.0
ファミリータイム,7,0,100,21.600418975079435,4.629539830471379,100.0
ファミリータイム,7,1,200,21.600418975079435,9.259079660942758,200.0
ファミリータイム,7,2,300,21.600418975079435,13.888619491414136,300.0
ファミリータイム,7,3,400,21.600418975079435,18.518159321885516,400.0
ファミリータイム,7,4,500,21.600418975079435,23.147699152356896,500.0
ファミリータイム,7,5,600,21.600418975079435,27.777238982828276,600.0
ファミリータイム,7,6,700,21.600418975079435,32.40677881329965,700.0
ファミリータイム,7,7,800,21.600418975079435,37.03631864377103,800.0
ファミリータイム,7,8,900,21.600418975079435,41.66585847424241,900.0
ファミリータイム,7,9,1000,21.600418975079435,46.29539830471379,1000.0
ファミリータイム,7,10,1100,21.120409664522114,51.03015494951406,1100.0
ファミリータイム,7,11,1200,21.120409664522114,55.764911594314334,1200.0
ファミリータイム,7,12,1300,21.120409664522114,60.499668239114605,1300.0
ファミリータイム,7,13,1400,20.48039725044569,65.38238602906489,1400.0
ファミリータイム,7,14,1500,20.48039725044569,70.26510381901517,1500.0
ファミリータイム,7,15,1600,20.398475661443907,75.16743091735883,1600.0
ファミリータイム,7,16,1700,23.042488218700598,79.5072400148348,1700.0
ファミリータイム,7,17,1800,22.949574959754223,83.86461918962851,1800.0
ファミリータイム,7,18,1900,22.85666170080785,88.23971128789698,1900.0
ファミリータイム,7,19,2000,22.763748441861477,92.6326609049339,2000.0
ファミリータイム,7,20,2100,22.670835182915102,97.04361441384391,2100.0
ファミリータイム,7,21,2200,22.57792192396873,101.47271999480705,2200.0
タガノデュード,8,0,100,20.95900056269892,4.771219872858425,100.0
タガノデュード,8,1,200,20.95900056269892,9.54243974571685,200.0
タガノデュード,8,2,300,20.95900056269892,14.313659618575276,300.0
タガノデュード,8,3,400,20.95900056269892,19.0848794914337,400.0
タガノデュード,8,4,500,20.95900056269892,23.856099364292124,500.0
タガノデュード,8,5,600,20.95900056269892,28.627319237150548,600.0
タガノデュード,8,6,700,20.95900056269892,33.398539110008976,700.0
タガノデュード,8,7,800,20.95900056269892,38.1697589828674,800.0
タガノデュード,8,8,900,20.95900056269892,42.940978855725824,900.0
タガノデュード,8,9,1000,20.95900056269892,47.71219872858425,1000.0
タガノデュード,8,10,1100,20.493244994638946,52.59185541673491,1100.0
タガノデュード,8,11,1200,20.493244994638946,57.47151210488557,1200.0
タガノデュード,8,12,1300,20.493244994638946,62.35116879303623,1300.0
タガノデュード,8,13,1400,19.872237570558976,67.3833147526916,1400.0
タガノデュード,8,14,1500,19.872237570558976,72.41546071234697,1500.0
タガノデュード,8,15,1600,19.79274862027674,77.46781609352706,1600.0
タガノデュード,8,16,1700,22.294959483913903,81.95313485233223,1700.0
タガノデュード,8,17,1800,22.20506045373683,86.4566127963957,1800.0
タガノデュード,8,18,1900,22.11516142355976,90.97839756137,1900.0
タガノデュード,8,19,2000,22.025262393382686,95.51863859069114,2000.0
タガノデュード,8,20,2100,21.935363363205614,100.07748716521442,2100.0
タガノデュード,8,21,2200,21.84546433302854,104.65509643346002,2200.0
コスモキュランダ,9,0,100,19.543376377645856,5.116823115292514,100.0
コスモキュランダ,9,1,200,19.543376377645856,10.233646230585029,200.0
コスモキュランダ,9,2,300,19.543376377645856,15.350469345877542,300.0
コスモキュランダ,9,3,400,19.543376377645856,20.467292461170057,400.0
コスモキュランダ,9,4,500,19.543376377645856,25.584115576462573,500.0
コスモキュランダ,9,5,600,19.543376377645856,30.700938691755088,600.0
コスモキュランダ,9,6,700,19.543376377645856,35.8177618070476,700.0
コスモキュランダ,9,7,800,19.543376377645856,40.934584922340115,800.0
コスモキュランダ,9,8,900,19.543376377645856,46.051408037632626,900.0
コスモキュランダ,9,9,1000,19.543376377645856,51.16823115292514,1000.0
コスモキュランダ,9,10,1100,20.733835852426314,55.991265381215214,1100.0
コスモキュランダ,9,11,1200,20.733835852426314,60.81429960950529,1200.0
コスモキュランダ,9,12,1300,20.733835852426314,65.63733383779537,1300.0
コスモキュランダ,9,13,1400,20.10553779629218,70.61108788571951,1400.0
コスモキュランダ,9,14,1500,20.10553779629218,75.58484193364365,1500.0
コスモキュランダ,9,15,1600,20.0452211829033,80.57356214219344,1600.0
コスモキュランダ,9,16,1700,23.346596518282748,84.85684171665689,1700.0
コスモキュランダ,9,17,1800,23.27613395333823,89.15308782868178,1800.0
コスモキュランダ,9,18,1900,23.205671388393718,93.46237922242335,1900.0
コスモキュランダ,9,19,2000,23.1352088234492,97.78479536152656,2000.0
コスモキュランダ,9,20,2100,23.064746258504687,102.12041643791828,2100.0
コスモキュランダ,9,21,2200,22.99428369356017,106.46932338073408,2200.0
ジューンテイク,10,0,100,21.939122370507913,4.558067470120269,100.0
ジューンテイク,10,1,200,21.939122370507913,9.116134940240538,200.0
ジューンテイク,10,2,300,21.939122370507913,13.674202410360808,300.0
ジューンテイク,10,3,400,21.939122370507913,18.232269880481077,400.0
ジューンテイク,10,4,500,21.939122370507913,22.790337350601348,500.0
ジューンテイク,10,5,600,21.939122370507913,27.34840482072162,600.0
ジューンテイク,10,6,700,21.939122370507913,31.90647229084189,700.0
ジューンテイク,10,7,800,21.939122370507913,36.46453976096216,800.0
ジューンテイク,10,8,900,21.939122370507913,41.02260723108243,900.0
ジューンテイク,10,9,1000,21.939122370507913,45.5806747012027,1000.0
ジューンテイク,10,10,1100,21.451586317829957,50.242334613825705,1100.0
ジューンテイク,10,11,1200,21.451586317829957,54.903994526448706,1200.0
ジューンテイク,10,12,1300,21.451586317829957,59.56565443907171,1300.0
ジューンテイク,10,13,1400,20.80153824759269,64.37299122396418,1400.0
ジューンテイク,10,14,1500,20.80153824759269,69.18032800885665,1500.0
ジューンテイク,10,15,1600,20.718332094602317,74.00697136718242,1600.0
ジューンテイク,10,16,1700,23.338240675753667,78.29178449381587,1700.0
ジューンテイク,10,17,1800,23.24413486657724,82.59394504201464,1800.0
ジューンテイク,10,18,1900,23.150029057400815,86.9135940477264,1900.0
ジューンテイク,10,19,2000,23.05592324822439,91.25087427386966,2000.0
ジューンテイク,10,20,2100,22.961817439047962,95.60593023864463,2100.0
ジューンテイク,10,21,2200,22.867711629871536,99.97890824442692,2200.0
シンエンペラー,11,0,100,20.95900056269892,4.771219872858425,100.0
シンエンペラー,11,1,200,20.95900056269892,9.54243974571685,200.0
シンエンペラー,11,2,300,20.95900056269892,14.313659618575276,300.0
シンエンペラー,11,3,400,20.95900056269892,19.0848794914337,400.0
シンエンペラー,11,4,500,20.95900056269892,23.856099364292124,500.0
シンエンペラー,11,5,600,20.95900056269892,28.627319237150548,600.0
シンエンペラー,11,6,700,20.95900056269892,33.398539110008976,700.0
シンエンペラー,11,7,800,20.95900056269892,38.1697589828674,800.0
シンエンペラー,11,8,900,20.95900056269892,42.940978855725824,900.0
シンエンペラー,11,9,1000,20.95900056269892,47.71219872858425,1000.0
シンエンペラー,11,10,1100,20.493244994638946,52.59185541673491,1100.0
シンエンペラー,11,11,1200,20.493244994638946,57.47151210488557,1200.0
シンエンペラー,11,12,1300,20.493244994638946,62.35116879303623,1300.0
シンエンペラー,11,13,1400,19.872237570558976,67.3833147526916,1400.0
シンエンペラー,11,14,1500,19.872237570558976,72.41546071234697,1500.0
シンエンペラー,11,15,1600,19.79274862027674,77.46781609352706,1600.0
シンエンペラー,11,16,1700,22.294959483913903,81.95313485233223,1700.0
シンエンペラー,11,17,1800,22.20506045373683,86.4566127963957,1800.0
シンエンペラー,11,18,1900,22.11516142355976,90.97839756137,1900.0
シンエンペラー,11,19,2000,22.025262393382686,95.51863859069114,2000.0
シンエンペラー,11,20,2100,21.935363363205614,100.07748716521442,2100.0
シンエンペラー,11,21,2200,21.84546433302854,104.65509643346002,2200.0
マイネルエンペラー,12,0,100,18.39599760646438,5.435965047356815,100.0
マイネルエンペラー,12,1,200,18.39599760646438,10.87193009471363,200.0
マイネルエンペラー,12,2,300,18.39599760646438,16.307895142070443,300.0
マイネルエンペラー,12,3,400,18.39599760646438,21.74386018942726,400.0
マイネルエンペラー,12,4,500,18.39599760646438,27.179825236784076,500.0
マイネルエンペラー,12,5,600,18.39599760646438,32.61579028414089,600.0
マイネルエンペラー,12,6,700,18.39599760646438,38.05175533149771,700.0
マイネルエンペラー,12,7,800,18.39599760646438,43.487720378854526,800.0
マイネルエンペラー,12,8,900,18.39599760646438,48.92368542621134,900.0
マイネルエンペラー,12,9,1000,18.39599760646438,54.35965047356816,1000.0
マイネルエンペラー,12,10,1100,18.867689852783982,59.659716394741054,1100.0
マイネルエンペラー,12,11,1200,18.867689852783982,64.95978231591394,1200.0
マイネルエンペラー,12,12,1300,18.867689852783982,70.25984823708683,1300.0
マイネルエンペラー,12,13,1400,18.29594167542689,75.72554121829637,1400.0
マイネルエンペラー,12,14,1500,18.29594167542689,81.19123419950591,1500.0
マイネルエンペラー,12,15,1600,18.259349792076033,86.66788047326298,1600.0
マイネルエンペラー,12,16,1700,23.206180112348896,90.97707739907612,1700.0
マイネルエンペラー,12,17,1800,23.159581357103217,95.294944741239,1800.0
マイネルエンペラー,12,18,1900,23.112982601857535,99.62151746110784,1900.0
マイネルエンペラー,12,19,2000,23.066383846611856,103.95683073192592,2000.0
マイネルエンペラー,12,20,2100,23.019785091366174,108.30091994053917,2100.0
マイネルエンペラー,12,21,2200,22.973186336120495,112.65382068912933,2200.0
シェイクユアハート,13,0,100,18.352904602969556,5.44872880687342,100.0
シェイクユアハート,13,1,200,18.352904602969556,10.89745761374684,200.0
シェイクユアハート,13,2,300,18.352904602969556,16.34618642062026,300.0
シェイクユアハート,13,3,400,18.352904602969556,21.79491522749368,400.0
シェイクユアハート,13,4,500,18.352904602969556,27.243644034367097,500.0
シェイクユアハート,13,5,600,18.352904602969556,32.69237284124052,600.0
シェイクユアハート,13,6,700,18.352904602969556,38.14110164811394,700.0
シェイクユアハート,13,7,800,18.352904602969556,43.58983045498736,800.0
シェイクユアハート,13,8,900,18.352904602969556,49.038559261860776,900.0
シェイクユアハート,13,9,1000,18.352904602969556,54.487288068734195,1000.0
シェイクユアハート,13,10,1100,18.823491900481596,59.79979865543578,1100.0
シェイクユアハート,13,11,1200,18.823491900481596,65.11230924213736,1200.0
シェイクユアハート,13,12,1300,18.823491900481596,70.42481982883893,1300.0
シェイクユアハート,13,13,1400,18.253083055012457,75.90334637137494,1400.0
シェイクユアハート,13,14,1500,18.253083055012457,81.38187291391094,1500.0
シェイクユアハート,13,15,1600,18.21657688890243,86.87137846755424,1600.0
シェイクユアハート,13,16,1700,23.145049635968917,91.1919568017045,1700.0
シェイクユアハート,13,17,1800,23.09857363268384,95.52122845242249,1800.0
シェイクユアハート,13,18,1900,23.052097629398762,99.85922847340402,1900.0
シェイクユアハート,13,19,2000,23.005621626113683,104.20599213079157,2000.0
シェイクユアハート,13,20,2100,22.959145622828604,108.56155490489448,2100.0
シェイクユアハート,13,21,2200,22.91266961954353,112.92595249192661,2200.0
スティンガーグラス,14,0,100,19.738810141422316,5.066161500289618,100.0
スティンガーグラス,14,1,200,19.738810141422316,10.132323000579236,200.0
スティンガーグラス,14,2,300,19.738810141422316,15.198484500868854,300.0
スティンガーグラス,14,3,400,19.738810141422316,20.26464600115847,400.0
スティンガーグラス,14,4,500,19.738810141422316,25.33080750144809,500.0
スティンガーグラス,14,5,600,19.738810141422316,30.396969001737705,600.0
スティンガーグラス,14,6,700,19.738810141422316,35.463130502027326,700.0
スティンガーグラス,14,7,800,19.738810141422316,40.52929200231694,800.0
スティンガーグラス,14,8,900,19.738810141422316,45.59545350260656,900.0
スティンガーグラス,14,9,1000,19.738810141422316,50.66161500289618,1000.0
スティンガーグラス,14,10,1100,20.941174210950578,55.436896417044764,1100.0
スティンガーグラス,14,11,1200,20.941174210950578,60.21217783119335,1200.0
スティンガーグラス,14,12,1300,20.941174210950578,64.98745924534194,1300.0
スティンガーグラス,14,13,1400,20.306593174255102,69.91196820368268,1400.0
スティンガーグラス,14,14,1500,20.306593174255102,74.83647716202341,1500.0
スティンガーグラス,14,15,1600,20.245673394732336,79.77580410118162,1600.0
スティンガーグラス,14,16,1700,23.580062483465575,84.01667496698701,1700.0
スティンガーグラス,14,17,1800,23.508895292871614,88.27038398879384,1800.0
スティンガーグラス,14,18,1900,23.437728102277656,92.53700913111223,1900.0
スティンガーグラス,14,19,2000,23.366560911683695,96.81662907081838,2000.0
スティンガーグラス,14,20,2100,23.295393721089734,101.10932320585968,2100.0
スティンガーグラス,14,21,2200,23.224226530495773,105.41517166409315,2200.0
マイユニバース,15,0,100,22.753007452287832,4.395023392388724,100.0
マイユニバース,15,1,200,22.753007452287832,8.790046784777449,200.0
マイユニバース,15,2,300,22.753007452287832,13.185070177166173,300.0
マイユニバース,15,3,400,22.753007452287832,17.580093569554897,400.0
マイユニバース,15,4,500,22.753007452287832,21.97511696194362,500.0
マイユニバース,15,5,600,22.753007452287832,26.370140354332342,600.0
マイユニバース,15,6,700,22.753007452287832,30.765163746721065,700.0
マイユニバース,15,7,800,22.753007452287832,35.16018713910979,800.0
マイユニバース,15,8,900,21.165588327709614,39.88483728592767,900.0
マイユニバース,15,9,1000,21.165588327709614,44.609487432745546,1000.0
マイユニバース,15,10,1100,21.165588327709614,49.334137579563425,1100.0
マイユニバース,15,11,1200,21.165588327709614,54.058787726381304,1200.0
マイユニバース,15,12,1300,21.165588327709614,58.78343787319918,1300.0
マイユニバース,15,13,1400,19.53746614865502,63.901808865585224,1400.0
マイユニバース,15,14,1500,19.53746614865502,69.02017985797126,1500.0
マイユニバース,15,15,1600,19.283479088722505,74.20596607112833,1600.0
マイユニバース,15,16,1700,21.24258744708518,78.91349053108867,1700.0
マイユニバース,15,17,1800,20.959062152616898,83.68469638332735,1800.0
マイユニバース,15,18,1900,19.4350046466597,88.83005146906369,1900.0
マイユニバース,15,19,2000,19.16849086985951,94.04694625117926,2000.0
マイユニバース,15,20,2100,18.901977093059326,99.3373981180752,2100.0
マイユニバース,15,21,2200,18.63546331625914,104.70351101277053,2200.0
メイショウタバル,16,0,100,19.03245404483593,5.254183184387248,100.0
メイショウタバル,16,1,200,19.03245404483593,10.508366368774496,200.0
メイショウタバル,16,2,300,19.03245404483593,15.762549553161744,300.0
メイショウタバル,16,3,400,19.03245404483593,21.016732737548992,400.0
メイショウタバル,16,4,500,19.03245404483593,26.27091592193624,500.0
メイショウタバル,16,5,600,19.03245404483593,31.525099106323488,600.0
メイショウタバル,16,6,700,19.03245404483593,36.77928229071074,700.0
メイショウタバル,16,7,800,19.03245404483593,42.033465475097984,800.0
メイショウタバル,16,8,900,19.03245404483593,47.28764865948523,900.0
メイショウタバル,16,9,1000,19.03245404483593,52.54183184387247,1000.0
メイショウタバル,16,10,1100,19.52046568701121,57.66466044865004,1100.0
メイショウタバル,16,11,1200,19.52046568701121,62.787489053427606,1200.0
メイショウタバル,16,12,1300,19.52046568701121,67.91031765820517,1300.0
メイショウタバル,16,13,1400,18.928936423768445,73.19323465688204,1400.0
メイショウタバル,16,14,1500,18.928936423768445,78.47615165555891,1500.0
メイショウタバル,16,15,1600,18.89107855092091,83.76965566224915,1600.0
メイショウタバル,16,16,1700,23.97357025100516,87.94091588561147,1700.0
メイショウタバル,16,17,1800,23.925430551705954,92.12056898668679,1800.0
メイショウタバル,16,18,1900,23.877290852406748,96.30864880772396,1900.0
メイショウタバル,16,19,2000,23.82915115310754,100.50518939607635,2000.0
メイショウタバル,16,20,2100,23.781011453808333,104.71022500586265,2100.0
メイショウタバル,16,21,2200,23.732871754509127,108.92379009964446,2200.0
レガレイラ,17,0,100,21.81642316483023,4.5837028024469095,100.0
レガレイラ,17,1,200,21.81642316483023,9.167405604893819,200.0
レガレイラ,17,2,300,21.81642316483023,13.751108407340729,300.0
レガレイラ,17,3,400,21.81642316483023,18.334811209787638,400.0
レガレイラ,17,4,500,21.81642316483023,22.918514012234546,500.0
レガレイラ,17,5,600,21.81642316483023,27.502216814681454,600.0
レガレイラ,17,6,700,21.81642316483023,32.08591961712836,700.0
レガレイラ,17,7,800,21.81642316483023,36.66962241957527,800.0
レガレイラ,17,8,900,21.81642316483023,41.25332522202218,900.0
レガレイラ,17,9,1000,21.81642316483023,45.837028024469085,1000.0
レガレイラ,17,10,1100,21.331613761167336,50.52490589060797,1100.0
レガレイラ,17,11,1200,21.331613761167336,55.21278375674685,1200.0
レガレイラ,17,12,1300,21.331613761167336,59.900661622885735,1300.0
レガレイラ,17,13,1400,20.68520122295015,64.73503567234145,1400.0
レガレイラ,17,14,1500,20.68520122295015,69.56940972179717,1500.0
レガレイラ,17,15,1600,20.602460418058346,74.42319892807802,1600.0
レガレイラ,17,16,1700,23.272913100887603,78.7200396186483,1700.0
レガレイラ,17,17,1800,23.179070709351766,83.03427642537474,1800.0
レガレイラ,17,18,1900,23.08522831781593,87.366050780096,1900.0
レガレイラ,17,19,2000,22.991385926280092,91.71550584646918,2000.0
レガレイラ,17,20,2100,22.897543534744255,96.08278654836029,2100.0
レガレイラ,17,21,2200,22.803701143208418,100.46803959881885,2200.0
ミステリーウェイ,18,0,100,17.898793036133466,5.586968897742069,100.0
ミステリーウェイ,18,1,200,17.898793036133466,11.173937795484138,200.0
ミステリーウェイ,18,2,300,17.898793036133466,16.760906693226207,300.0
ミステリーウェイ,18,3,400,17.898793036133466,22.347875590968275,400.0
ミステリーウェイ,18,4,500,17.898793036133466,27.934844488710343,500.0
ミステリーウェイ,18,5,600,17.898793036133466,33.521813386452415,600.0
ミステリーウェイ,18,6,700,17.898793036133466,39.10878228419448,700.0
ミステリーウェイ,18,7,800,17.898793036133466,44.69575118193655,800.0
ミステリーウェイ,18,8,900,17.898793036133466,50.28272007967862,900.0
ミステリーウェイ,18,9,1000,17.898793036133466,55.86968897742069,1000.0
ミステリーウェイ,18,10,1100,17.898793036133466,61.456657875162755,1100.0
ミステリーウェイ,18,11,1200,17.898793036133466,67.04362677290483,1200.0
ミステリーウェイ,18,12,1300,17.898793036133466,72.6305956706469,1300.0
ミステリーウェイ,18,13,1400,20.446027266406624,77.5215213598786,1400.0
ミステリーウェイ,18,14,1500,20.446027266406624,82.41244704911031,1500.0
ミステリーウェイ,18,15,1600,20.405135211873812,87.31317419262905,1600.0
