rank,horse_name,horse_number,frame,primary_running_style,actual_running_style,actual_running_style_fixed,running_style,adjusted_style_profile,finish_time,lane_index,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込,early_speed,stamina,acceleration,consistency,mud_aptitude,mud_source,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,avg_race_score,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,carried_weight,weight_penalty
1,クロワデュノール,5,3,先行,先行,先行,先行,"{'逃げ': 0.04236860728438275, '先行': 0.699609909559333, '差し': 0.22080732605530295, '追込': 0.03721415710098122}",125.43682787204105,4,0.04236860728438275,0.699609909559333,0.22080732605530295,0.03721415710098122,100.0,100.0,0.0,93.40558647227053,69.89231080853925,race_history,75.7604761904762,93.52136113082057,1500.0,50.0,75.0,65.74014889705882,北村友,50.0,46.0,71.97117979915679,80.60046090104049,81.00896980570965,90.0,95.0,89.5406162464986,94.18571428571428,79.12974381425941,80.90684257954237,0.6593790849673202,0.6827124183006535,0.4650793650793651,0.7959948083725866,100.0,79.59948083725867,54.95448412698413,49.9825,34.2,0.0,46.507936507936506,65.93790849673202,73.36894938330235,89.69854882443774,82.85471446049227,72.8838725490196,65.0,58.0,4.0
2,マイユニバース,15,7,自在,差し,差し,差し,"{'逃げ': 0.1283227643943353, '先行': 0.3488441111360996, '差し': 0.32116021994427296, '追込': 0.20167290452529213}",127.99291244820054,14,0.1283227643943353,0.3488441111360996,0.32116021994427296,0.20167290452529213,88.93547714253651,100.0,97.48806937311713,39.43529013154038,35.05827882599577,race_history,67.79214285714286,76.10273641427364,1500.0,50.0,49.73750000000004,65.20091764705882,横山典,50.0,60.0,90.81417932154493,72.00497802555824,68.59819969516997,85.57142857142857,73.81428571428572,81.73237628384686,86.17857142857143,68.88424543494365,69.44989427776704,0.5923508986928104,0.5923508986928104,0.5115546218487396,0.6834588669802218,100.0,68.34588669802218,56.662370959823804,35.1375,34.1,76.91005413605306,51.155462184873954,59.23508986928105,63.33494844221456,76.0514373454836,69.47236268391221,65.9401519607843,91.91851894761857,58.0,4.0
3,メイショウタバル,16,8,逃げ,逃げ,逃げ,逃げ,"{'逃げ': 0.8534101288806876, '先行': 0.1388702383930013, '差し': 0.007719632726311062, '追込': 0.0}",128.14295574449437,15,0.8534101288806876,0.1388702383930013,0.007719632726311062,0.0,100.0,81.57898325446916,0.0,45.473536248469244,76.52520370365544,race_history,75.63333333333334,83.74760554987472,1500.0,50.0,75.0,63.969464233193285,武豊,50.0,55.0,51.43,72.17051428588859,74.04516895428573,78.78571428571429,95.0,71.51764038948913,83.49285714285715,73.93959373836648,73.57650528718645,0.9108986928104575,0.9108986928104575,0.03968253968253968,0.737896410546494,100.0,73.78964105464941,42.63956349206349,50.7925,33.1,0.0,3.968253968253968,91.08986928104575,83.30476657916739,73.57207965867664,77.00617758005717,75.39633578431372,65.0,58.0,4.0
4,コスモキュランダ,9,5,先行,先行,先行,先行,"{'逃げ': 0.355529720022548, '先行': 0.5178798634853766, '差し': 0.07129629666218316, '追込': 0.055294119829892255}",131.36760501905883,8,0.355529720022548,0.5178798634853766,0.07129629666218316,0.055294119829892255,100.0,88.83248037462148,0.0,56.69768019653412,60.521738059326296,race_history,74.13119047619047,70.75330449044458,1500.0,50.0,75.0,53.10175007002801,横山武,50.0,50.0,61.37499226029637,63.89367125327196,64.78672944944176,58.92857142857143,93.3,61.702214219020945,64.54285714285713,70.03719398597482,64.56346490039931,0.8179178338001868,0.8097035480859011,0.0,0.7021316992548906,100.0,70.21316992548907,41.527499999999996,52.082499999999996,33.3,0.0,0.0,81.79178338001867,76.12962161119464,63.60697834612701,69.59474345901899,67.4925350140056,65.0,58.0,4.0
5,マイネルエンペラー,12,6,先行,先行,先行,先行,"{'逃げ': 0.1840748495247097, '先行': 0.5589025119275461, '差し': 0.17288217978147047, '追込': 0.08414045876627377}",132.5461668208686,11,0.1840748495247097,0.5589025119275461,0.17288217978147047,0.08414045876627377,86.7707482467753,98.56011763811705,0.0,59.78739713742931,32.42514748380664,race_history,71.10785714285714,58.39731990015793,1500.0,50.0,75.0,48.292981250000004,川田,50.0,50.0,72.74024310736368,52.43388840988991,55.983090428862525,52.357142857142854,91.89999999999999,49.2281746031746,42.48571428571428,59.26458723589782,55.09578992411937,0.5617708333333333,0.5617708333333333,0.10714285714285715,0.5947744059381437,100.0,59.477440593814364,43.70357142857143,51.0,35.1,0.0,10.714285714285715,56.177083333333336,57.6622441005498,54.630633230103065,58.34509232659791,53.510625,65.0,58.0,4.0
6,ファミリータイム,7,4,先行,先行,先行,先行,"{'逃げ': 0.2429028454685973, '先行': 0.46439898927512346, '差し': 0.28598863919008055, '追込': 0.006709526066198689}",132.8358638241725,6,0.2429028454685973,0.46439898927512346,0.28598863919008055,0.006709526066198689,93.72872010023951,93.41238721882063,0.0,56.66239854205233,45.55829962546815,race_history,69.53476190476191,61.87087636263919,1500.0,50.0,75.0,58.11505625,幸,50.0,50.0,75.45750590169352,56.68404150763422,58.45799940838042,58.07142857142857,86.08571428571429,58.28815628815629,53.82142857142857,60.33088201462198,58.014509933193864,0.722948717948718,0.722948717948718,0.18253968253968253,0.6066185846134706,100.0,60.66185846134705,47.740992063492065,49.0325,33.8,0.0,18.253968253968253,72.2948717948718,67.06001579478567,66.45456390377198,60.66389715374088,62.16583653846154,65.0,58.0,4.0
7,ダノンデサイル,1,1,差し,差し,差し,差し,"{'逃げ': 0.08533639555589001, '先行': 0.24186922532457533, '差し': 0.48029715597865114, '追込': 0.1924972231408835}",132.86835444889778,0,0.08533639555589001,0.24186922532457533,0.48029715597865114,0.1924972231408835,97.24823873571714,100.0,0.0,96.48946523289187,62.96618250377074,race_history,75.89857142857143,89.00414157910457,1500.0,50.0,75.0,64.80815698529412,戸崎,50.0,51.0,77.00908435679905,75.88803133247838,77.790450875112,85.57142857142857,94.2,83.22292250233427,85.45714285714287,75.57487970526999,77.31484598945359,0.5040359477124183,0.49014705882352944,0.875,0.7568802141909886,100.0,75.68802141909886,64.64750000000001,48.6675,33.8,0.0,87.5,50.40359477124183,61.01769787388861,86.44660829990082,78.43841178050438,64.70357843137255,65.0,58.0,4.0
8,ジューンテイク,10,5,先行,先行,先行,先行,"{'逃げ': 0.13946529520896453, '先行': 0.44077833879368516, '差し': 0.24504645876108846, '追込': 0.17470990723626184}",134.40686447600822,9,0.13946529520896453,0.44077833879368516,0.24504645876108846,0.17470990723626184,87.84609038632952,83.40475443316151,0.0,53.32182390573707,42.174581524197016,race_history,73.7604761904762,72.52217156967066,1500.0,50.0,75.0,58.801164285714286,松山,50.0,50.0,86.94287601958324,66.27428229124432,66.04704724339035,58.785714285714285,89.05714285714285,68.45804988662131,69.85,69.13365826477678,66.10385600535385,0.5236111111111111,0.549404761904762,0.2777777777777778,0.6968400374882688,100.0,69.68400374882688,51.08944444444444,49.21,33.6,0.0,27.77777777777778,52.361111111111114,61.57506359173401,76.31520770267042,69.7093270618548,62.01026785714286,65.0,58.0,4.0
9,シンエンペラー,11,6,自在,逃げ,逃げ,逃げ,"{'逃げ': 0.09369315815271131, '先行': 0.3483749240919351, '差し': 0.4041988183996297, '追込': 0.1537330993557238}",134.53374608458884,10,0.09369315815271131,0.3483749240919351,0.4041988183996297,0.1537330993557238,84.80833430067898,100.0,0.0,46.69415355482163,25.50902914389799,race_history,73.65476190476191,63.29454570034817,1500.0,50.0,75.0,51.95432492997199,坂井,50.0,50.0,86.52747024434005,53.6757185787381,59.47236381149807,60.142857142857146,95.0,44.67873816193144,41.34285714285714,63.22255314445749,58.02320250330808,0.5411647992530345,0.5308706816059757,0.20476190476190476,0.6431651091402416,100.0,64.31651091402416,47.719047619047615,47.975,33.1,0.0,20.476190476190474,54.11647992530345,58.140317399639535,66.75827297918437,62.086581002713295,55.54744397759103,65.0,58.0,4.0
10,ミクニインスパイア,4,2,先行,先行,先行,先行,"{'逃げ': 0.1569876835686343, '先行': 0.48611202852664875, '差し': 0.31879831828962024, '追込': 0.03810196961509663}",137.53920662226656,3,0.1569876835686343,0.48611202852664875,0.31879831828962024,0.03810196961509663,88.0218360343714,91.6951308167115,0.0,26.980523320064357,40.408706908405264,race_history,67.31261904761905,68.09015947104308,1500.0,50.0,75.0,57.66574862012987,丹内,50.0,46.0,80.48083088189883,60.10488046211854,62.88923862311819,81.28571428571429,75.04285714285713,74.14285714285714,69.24285714285715,62.1696136554204,62.193149082868274,0.6270472582972584,0.6699044011544012,0.29056122448979593,0.6299926563657894,100.0,62.99926563657894,50.899030612244886,49.13,33.6,0.0,29.056122448979593,62.70472582972583,65.19441159995259,75.47952793417434,63.53384610011842,62.616382034632025,65.0,58.0,4.0
