rank,horse_name,horse_number,frame,primary_running_style,actual_running_style,actual_running_style_fixed,running_style,adjusted_style_profile,finish_time,lane_index,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込,early_speed,stamina,acceleration,consistency,mud_aptitude,mud_source,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,avg_race_score,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,carried_weight,weight_penalty
1,クロシェットノエル,11,7,先行,先行,先行,先行,"{'逃げ': 0.1396053285714187, '先行': 0.5632481061537696, '差し': 0.1829943323715359, '追込': 0.1141522329032757}",122.37590616742484,10,0.1396053285714187,0.5632481061537696,0.1829943323715359,0.1141522329032757,81.02882816090822,50.47427753162061,56.392300979164126,31.12873950073531,50.0,neutral,65.31666666666666,45.56970696450215,1500.0,50.0,51.875000000000085,42.47748676470589,武藤,50.0,50.0,75.68924572779714,48.32212177761505,46.84341621220778,38.42857142857143,70.0,38.27659268835739,39.83571428571429,60.59756778701946,47.213092603559595,0.6039168552036198,0.5781815610859729,0.25,0.5981130985515424,100.0,59.811309855154235,47.458036319405196,36.195,34.7,73.43036319405174,25.0,60.39168552036199,58.715075294547916,51.81766381887227,52.36184542033483,51.051071832579176,90.7006271179181,56.0,0.0
2,オデット,8,5,先行,先行,先行,先行,"{'逃げ': 0.284517552140638, '先行': 0.4219887000671521, '差し': 0.2073544076323504, '追込': 0.08613934015985943}",123.00628118958345,7,0.284517552140638,0.4219887000671521,0.2073544076323504,0.08613934015985943,84.63794678735515,43.20707835772465,60.56937806725819,67.99349869078436,50.0,neutral,62.028571428571425,54.4801514938891,1500.0,50.0,47.75000000000004,49.0516,石橋脩,50.0,50.0,75.3757028439173,55.59634006764823,53.19210793939598,67.35714285714286,70.0,49.56825396825396,66.42142857142856,55.56648208427294,53.79316597145905,0.6032638888888889,0.652986111111111,0.23214285714285712,0.5735524364824239,100.0,57.35524364824239,45.03384836803628,36.410000000000004,35.1,76.60276939464843,23.214285714285715,60.326388888888886,61.72409575282019,61.42375066369392,58.36725900653332,58.88145833333333,91.81096928812696,56.0,0.0
3,オルノア,13,8,先行,先行,先行,先行,"{'逃げ': 0.419052103009127, '先行': 0.5407699486143914, '差し': 0.04017794837648159, '追込': 0.0}",123.99788150299918,12,0.419052103009127,0.5407699486143914,0.04017794837648159,0.0,90.84520689670478,54.05337250361991,42.46111888617653,42.60280572585711,47.30109280756231,race_history,57.509523809523806,42.96848481228987,1500.0,50.0,51.76249999999995,51.11570596590909,小崎,50.0,50.0,53.49535550227822,49.92364467359275,44.99004542875653,51.07142857142857,56.714285714285715,37.198604966462106,60.43571428571429,56.64893765251435,46.223445239965585,0.7657124125874126,0.759119005994006,0.06122448979591837,0.5666319045064772,100.0,56.66319045064771,40.51559694141349,36.5025,35.0,60.87484696515551,6.122448979591837,76.57124125874125,67.2499810324618,56.11451754962599,54.03737974785624,58.357925949050944,86.30619643780443,56.0,0.0
4,ノビリシマビジョン,12,7,先行,先行,先行,先行,"{'逃げ': 0.09257032611304664, '先行': 0.5082605115955992, '差し': 0.30684576552615356, '追込': 0.09232339676520072}",128.2300038989968,11,0.09257032611304664,0.5082605115955992,0.30684576552615356,0.09232339676520072,83.057031958559,65.97905192805112,0.0,67.69932861648091,47.77630721003132,race_history,54.489761904761906,53.01128549351081,1500.0,50.0,75.0,58.92824545454546,津村,50.0,50.0,84.42399415099149,64.74711579868573,52.14554091412646,75.71428571428571,53.1,68.4012987012987,85.21428571428571,73.71604716387294,55.29593463526628,0.5786489898989899,0.5786489898989899,0.44345238095238093,0.7338291387498074,100.0,73.38291387498073,53.53630952380952,48.775,33.3,0.0,44.345238095238095,57.86489898989899,64.84800568818578,78.80962912655504,68.0756026312394,57.524469696969696,65.0,56.0,0.0
5,コスモイシュタル,7,5,先行,先行,先行,先行,"{'逃げ': 0.0035412094926273742, '先行': 0.67213517197905, '差し': 0.2849649649291216, '追込': 0.03935865359920113}",130.58694841859096,6,0.0035412094926273742,0.67213517197905,0.2849649649291216,0.03935865359920113,82.73254637090515,61.33466421779394,0.0,42.4892124849126,72.13276645995565,race_history,59.880714285714284,57.42661403705027,1500.0,50.0,75.0,57.96216102941177,松岡,50.0,50.0,78.02026448800632,64.536570748493,55.291462501398314,74.0,51.699999999999996,69.07843137254902,82.38571428571429,70.86292373898128,57.60273956317199,0.6508578431372549,0.6810661764705883,0.2857142857142857,0.6984646222066493,100.0,69.84646222066493,49.45785714285714,48.32,34.7,0.0,28.57142857142857,65.0857843137255,68.88954770518157,73.78269161050767,64.71930422136572,59.05073529411764,65.0,56.0,0.0
6,ボウウィンドウ,6,4,自在,差し,差し,差し,"{'逃げ': 0.0, '先行': 0.43069117246587807, '差し': 0.399055596529018, '追込': 0.17025323100510387}",131.76744950213143,5,0.0,0.43069117246587807,0.399055596529018,0.17025323100510387,81.87505041519837,82.77927232965598,0.0,87.81903028949583,50.0,neutral,56.46738095238095,62.181327781570964,1500.0,50.0,75.0,64.338575,戸崎圭,50.0,50.0,86.10515259830444,73.021648946969,58.67919604436931,88.42857142857143,52.18571428571429,83.28888888888889,93.95714285714287,80.17075571749997,62.26480927001923,0.6016666666666667,0.5619444444444445,0.7007936507936507,0.8019279241780533,100.0,80.19279241780532,62.85734126984126,50.0625,33.1,0.0,70.07936507936508,60.16666666666667,66.99370103245684,87.67208206189957,73.88553582979293,63.166999999999994,65.0,56.0,0.0
7,アリスメティーク,1,1,差し,差し,差し,差し,"{'逃げ': 0.0037249695793587652, '先行': 0.18735214045509374, '差し': 0.6127541770586956, '追込': 0.19616871290685195}",132.53400259767128,0,0.0037249695793587652,0.18735214045509374,0.6127541770586956,0.19616871290685195,71.4182485770194,83.99223842298781,0.0,80.7509956556333,80.45291903681047,race_history,57.84761904761905,58.78425160533992,1500.0,50.0,75.0,64.68889999999999,荻野極,50.0,50.0,65.92592465058226,67.08611556076933,56.25877926880469,80.42857142857143,47.08571428571428,85.54664224664225,92.08571428571429,62.518602763245624,58.965613341795844,0.5404834401709402,0.5504834401709402,0.8225579975579975,0.6206811758920499,100.0,62.06811758920499,62.20394993894993,49.045,34.7,0.0,82.25579975579976,54.04834401709402,58.20724212454395,79.92377056581694,62.396964674062744,56.4140032051282,65.0,56.0,0.0
8,エバーグルーヴ,9,6,差し,差し,差し,差し,"{'逃げ': 0.00605379994608222, '先行': 0.11888123936045021, '差し': 0.5403090790283941, '追込': 0.3347558816650735}",136.85828434267972,8,0.00605379994608222,0.11888123936045021,0.5403090790283941,0.3347558816650735,59.48889997525762,67.78806377929452,0.0,76.27702568279146,55.89249028677148,race_history,54.51952380952381,47.92193315756418,1500.0,50.0,75.0,53.36590357142857,高杉,50.0,50.0,60.39658500349327,59.574854205541016,48.51937737476448,62.0,55.0,59.992063492063494,72.61428571428571,64.9487948372289,51.28324658245862,0.3697619047619048,0.2625396825396826,0.29365079365079366,0.6511188776978363,100.0,65.11188776978364,51.426269841269836,43.480000000000004,34.1,0.0,29.365079365079364,36.97619047619048,43.74003203608518,76.50585651079116,60.831538273381,50.19785714285714,65.0,56.0,0.0
9,ホウオウシンデレラ,10,6,差し,差し,差し,差し,"{'逃げ': 0.0, '先行': 0.10433373013916328, '差し': 0.6395140135024615, '追込': 0.25615225635837513}",137.45060960566403,9,0.0,0.10433373013916328,0.6395140135024615,0.25615225635837513,67.19698251888786,73.1665117575457,0.0,69.37955484091685,41.190592137592134,race_history,60.76190476190476,54.31101585600208,1500.0,50.0,75.0,58.5598590909091,丸田,50.0,50.0,58.67793987979468,64.66264024218687,53.07159879740148,52.07142857142857,55.0,72.87402597402597,81.10000000000001,66.38223079246389,55.969359158597825,0.38770541958041954,0.43895541958041956,0.6489885114885116,0.6606622062230383,100.0,66.06622062230383,59.072212787212784,44.3925,34.4,0.0,64.89885114885115,38.77054195804195,53.8723473569598,79.24566049114274,63.15642134226711,52.83616258741259,65.0,56.0,0.0
10,ラビットアイ,3,3,差し,差し,差し,差し,"{'逃げ': 0.03426436775939665, '先行': 0.3142275161635759, '差し': 0.4680104621710383, '追込': 0.1834976539059891}",137.51688952399994,2,0.03426436775939665,0.3142275161635759,0.4680104621710383,0.1834976539059891,67.90136487188528,65.60702327665607,0.0,68.51319873952461,50.0,neutral,53.07619047619047,45.638086035356345,1500.0,50.0,75.0,52.04645681818182,田口,50.0,50.0,79.15641689844858,56.55649397670084,46.892136300191396,68.71428571428571,55.0,45.88051948051948,74.71428571428571,65.0497678633022,49.308225719318756,0.46224747474747474,0.4428030303030303,0.276984126984127,0.6425717148583032,100.0,64.25717148583033,49.937103174603166,45.8375,33.6,0.0,27.698412698412696,46.224747474747474,53.26989383529032,75.65059145075925,60.98019431720668,52.51867424242424,65.0,56.0,0.0
