horse_name,horse_number,section_index,distance_m,current_speed,elapsed_time,position_m,actual_running_style
ダノンアトラス,1,0,100,13.848407433770483,7.221046931081892,100.0,追込
ダノンアトラス,1,1,200,13.73354012725401,14.502490686545311,200.0,追込
ダノンアトラス,1,2,300,13.66445032825949,21.820750667569918,300.0,追込
ダノンアトラス,1,3,400,13.79152523654464,29.071580310039124,400.0,追込
ダノンアトラス,1,4,500,13.648630632259957,36.39832265469893,500.0,追込
ダノンアトラス,1,5,600,13.888259983179498,43.59864869418214,600.0,追込
ダノンアトラス,1,6,700,13.718163667128897,50.8882540981195,700.0,追込
ダノンアトラス,1,7,800,13.842431720912145,58.11241832129766,800.0,追込
ダノンアトラス,1,8,900,14.157728529646587,65.17569826698936,900.0,追込
ダノンアトラス,1,9,1000,14.195203581349444,72.22033129580949,1000.0,追込
ダノンアトラス,1,10,1100,14.225702468157436,79.2498611361698,1100.0,追込
ダノンアトラス,1,11,1200,14.651226342371467,86.0752283554857,1200.0,追込
ダノンアトラス,1,12,1300,15.314311865535382,92.60506795115494,1300.0,追込
ダノンアトラス,1,13,1400,16.73391623989781,98.58095539832496,1400.0,追込
ダノンアトラス,1,14,1500,15.965542192802351,104.8444445296294,1500.0,追込
ダノンアトラス,1,15,1600,14.786733248468686,111.60726349171192,1600.0,追込
ダノンアトラス,1,16,1700,14.733452794769414,118.39453877558167,1700.0,追込
ダノンアトラス,1,17,1800,15.6484808552999,124.7849354488876,1800.0,追込
ダノンアトラス,1,18,1900,15.695414720125735,131.15622297350288,1900.0,追込
ダノンアトラス,1,19,2000,15.55761465241378,137.58394356140707,2000.0,追込
ノンブルドール,2,0,100,17.082710964402697,5.853871801049731,100.0,先行
ノンブルドール,2,1,200,17.210552610131113,11.664260477421127,200.0,先行
ノンブルドール,2,2,300,17.13405996502725,17.500588831828225,300.0,先行
ノンブルドール,2,3,400,17.275731450908843,23.28905575053222,400.0,先行
ノンブルドール,2,4,500,17.224100803787888,29.094874070987487,500.0,先行
ノンブルドール,2,5,600,17.31407864998218,34.87052070062221,600.0,先行
ノンブルドール,2,6,700,17.123439011703912,40.71046908550271,700.0,先行
ノンブルドール,2,7,800,17.1933418795766,46.52667402695081,800.0,先行
ノンブルドール,2,8,900,17.867029682509216,52.123575234200395,900.0,先行
ノンブルドール,2,9,1000,17.216232995935446,57.932046810044476,1000.0,先行
ノンブルドール,2,10,1100,16.751647690604372,63.901608840416436,1100.0,先行
ノンブルドール,2,11,1200,17.022388461591714,69.77622509803703,1200.0,先行
ノンブルドール,2,12,1300,17.252363811842482,75.57253226444152,1300.0,先行
ノンブルドール,2,13,1400,17.448823322425064,81.30357774253292,1400.0,先行
ノンブルドール,2,14,1500,16.123527626294752,87.50569444538874,1500.0,先行
ノンブルドール,2,15,1600,15.904704149271181,93.79314242690825,1600.0,先行
ノンブルドール,2,16,1700,16.11955773713309,99.9967865733999,1700.0,先行
ノンブルドール,2,17,1800,16.30679807676707,106.12919831537602,1800.0,先行
ノンブルドール,2,18,1900,16.15577862531449,112.31893403280594,1900.0,先行
ノンブルドール,2,19,2000,15.997264955537576,118.57000259220892,2000.0,先行
デルシエロ,3,0,100,13.90083206800942,7.193813975361539,100.0,追込
デルシエロ,3,1,200,13.81454496998157,14.432561267964793,200.0,追込
デルシエロ,3,2,300,13.97386014385539,21.588780020016078,300.0,追込
デルシエロ,3,3,400,13.922256263423073,28.77152383020744,400.0,追込
デルシエロ,3,4,500,13.916146389436825,35.95742121886281,500.0,追込
デルシエロ,3,5,600,13.950991792802716,43.125370385859654,600.0,追込
デルシエロ,3,6,700,13.86787166921512,50.33628222476764,700.0,追込
デルシエロ,3,7,800,13.911730924910167,57.52446035585422,800.0,追込
デルシエロ,3,8,900,14.044314109571367,64.64477959820503,900.0,追込
デルシエロ,3,9,1000,14.058195992567674,71.75806782187671,1000.0,追込
デルシエロ,3,10,1100,14.065051964905333,78.86788869203892,1100.0,追込
デルシエロ,3,11,1200,14.603530679617434,85.71554780912989,1200.0,追込
デルシエロ,3,12,1300,14.907993514778068,92.42335861551852,1300.0,追込
デルシエロ,3,13,1400,16.3693404889324,98.5323402246195,1400.0,追込
デルシエロ,3,14,1500,14.918573064111762,105.23539416753049,1500.0,追込
デルシエロ,3,15,1600,14.673878251453045,112.05022514039192,1600.0,追込
デルシエロ,3,16,1700,14.545195379369009,118.92534763904467,1700.0,追込
デルシエロ,3,17,1800,15.276930857315243,125.4711650505384,1800.0,追込
デルシエロ,3,18,1900,15.291235169622299,132.01085912303955,1900.0,追込
デルシエロ,3,19,2000,15.348526743898228,138.5261424247255,2000.0,追込
サヴォアフェール,4,0,100,14.047533796149578,7.118687269320537,100.0,追込
サヴォアフェール,4,1,200,13.897436309260097,14.31425901181295,200.0,追込
サヴォアフェール,4,2,300,13.962695029451313,21.47620015491401,300.0,追込
サヴォアフェール,4,3,400,13.919259956546828,28.66049014677997,400.0,追込
サヴォアフェール,4,4,500,13.985900940007042,35.81054793919199,500.0,追込
サヴォアフェール,4,5,600,14.0384533082413,42.93383978654207,600.0,追込
サヴォアフェール,4,6,700,13.975646669014333,50.08914374980782,700.0,追込
サヴォアフェール,4,7,800,13.96314900966564,57.25085203858834,800.0,追込
サヴォアフェール,4,8,900,14.556227658335303,64.12076382804412,900.0,追込
サヴォアフェール,4,9,1000,14.70917796830351,70.91924027693119,1000.0,追込
サヴォアフェール,4,10,1100,14.75100250698195,77.69844053485726,1100.0,追込
サヴォアフェール,4,11,1200,15.336773473722385,84.21871679578902,1200.0,追込
サヴォアフェール,4,12,1300,17.040111112225755,90.0872231301317,1300.0,追込
サヴォアフェール,4,13,1400,18.385346483108506,95.52633737755015,1400.0,追込
サヴォアフェール,4,14,1500,17.870303214413592,101.12221332885149,1500.0,追込
