horse_name,horse_number,section_index,distance_m,current_speed,elapsed_time,position_m
ミドリノハヤテ,1,0,100,19.05898923882918,5.246867960671724,100.0
ミドリノハヤテ,1,1,200,19.05898923882918,10.493735921343449,200.0
ミドリノハヤテ,1,2,300,19.05898923882918,15.740603882015172,300.0
ミドリノハヤテ,1,3,400,19.05898923882918,20.987471842686897,400.0
ミドリノハヤテ,1,4,500,19.05898923882918,26.234339803358623,500.0
ミドリノハヤテ,1,5,600,19.05898923882918,31.481207764030348,600.0
ミドリノハヤテ,1,6,700,19.05898923882918,36.72807572470207,700.0
ミドリノハヤテ,1,7,800,19.05898923882918,41.974943685373795,800.0
ミドリノハヤテ,1,8,900,19.547681270594033,47.09063994702873,900.0
ミドリノハヤテ,1,9,1000,21.324743204284403,51.78002818687908,1000.0
ミドリノハヤテ,1,10,1100,25.8400775683883,55.64998561000756,1100.0
ミドリノハヤテ,1,11,1200,25.788397413251523,59.52769845883369,1200.0
ミドリノハヤテ,1,12,1300,27.409603879892206,63.17605472250667,1300.0
ミドリノハヤテ,1,13,1400,27.354564514671537,66.83175174324941,1400.0
ミドリノハヤテ,1,14,1500,27.299525149450872,70.49481912088882,1500.0
ミドリノハヤテ,1,15,1600,27.244485784230204,74.16528663464467,1600.0
アカツキスター,2,0,100,21.237425661264126,4.708668630322478,100.0
アカツキスター,2,1,200,21.237425661264126,9.417337260644956,200.0
アカツキスター,2,2,300,21.237425661264126,14.126005890967434,300.0
アカツキスター,2,3,400,21.237425661264126,18.834674521289912,400.0
アカツキスター,2,4,500,21.237425661264126,23.54334315161239,500.0
アカツキスター,2,5,600,21.237425661264126,28.25201178193487,600.0
アカツキスター,2,6,700,21.237425661264126,32.96068041225735,700.0
アカツキスター,2,7,800,21.237425661264126,37.669349042579825,800.0
アカツキスター,2,8,900,20.76548286879159,42.485032869045995,900.0
アカツキスター,2,9,1000,20.136225812161545,47.451206815089236,1000.0
アカツキスター,2,10,1100,23.060047198738875,51.78771138241158,1100.0
アカツキスター,2,11,1200,22.967807009943918,56.14163163072719,1200.0
アカツキスター,2,12,1300,22.65052830696638,60.55653969135923,1300.0
アカツキスター,2,13,1400,22.559195531535064,64.98932187369422,1400.0
アカツキスター,2,14,1500,22.46786275610375,69.44012349579481,1500.0
アカツキスター,2,15,1600,22.376529980672434,73.90909165512846,1600.0
シロガネロンド,3,0,100,19.889945446560105,5.0276658761421915,100.0
シロガネロンド,3,1,200,19.889945446560105,10.055331752284383,200.0
シロガネロンド,3,2,300,19.889945446560105,15.082997628426575,300.0
シロガネロンド,3,3,400,19.889945446560105,20.110663504568766,400.0
シロガネロンド,3,4,500,19.889945446560105,25.138329380710957,500.0
シロガネロンド,3,5,600,19.889945446560105,30.165995256853147,600.0
シロガネロンド,3,6,700,19.889945446560105,35.19366113299534,700.0
シロガネロンド,3,7,800,19.889945446560105,40.22132700913753,800.0
シロガネロンド,3,8,900,21.101515727568838,44.960323074209356,900.0
シロガネロンド,3,9,1000,20.462075857036456,49.847412766314676,1000.0
シロガネロンド,3,10,1100,23.982224832862208,54.01716768675778,1100.0
シロガネロンド,3,11,1200,23.91027815836362,58.19946951267865,1200.0
シロガネロンド,3,12,1300,23.838331483865034,62.39439397992523,1300.0
シロガネロンド,3,13,1400,23.766384809366446,66.60201751215844,1400.0
シロガネロンド,3,14,1500,23.694438134867863,70.82241722920611,1500.0
シロガネロンド,3,15,1600,23.622491460369275,75.05567095554429,1600.0
クロノスウィフト,4,0,100,20.84528975077525,4.797246821492656,100.0
クロノスウィフト,4,1,200,20.84528975077525,9.594493642985311,200.0
クロノスウィフト,4,2,300,20.84528975077525,14.391740464477966,300.0
クロノスウィフト,4,3,400,20.84528975077525,19.188987285970622,400.0
クロノスウィフト,4,4,500,20.84528975077525,23.98623410746328,500.0
クロノスウィフト,4,5,600,20.84528975077525,28.783480928955935,600.0
クロノスウィフト,4,6,700,20.84528975077525,33.58072775044859,700.0
クロノスウィフト,4,7,800,20.84528975077525,38.377974571941245,800.0
クロノスウィフト,4,8,900,20.382061089646914,43.28424973028601,900.0
クロノスウィフト,4,9,1000,19.76442287480913,48.34384598732904,1000.0
クロノスウィフト,4,10,1100,23.218016552636445,52.65084610395377,1100.0
クロノスウィフト,4,11,1200,23.1251444864259,56.97514340980189,1200.0
クロノスウィフト,4,12,1300,22.767806354496745,61.36731007017273,1300.0
クロノスウィフト,4,13,1400,22.676000683712484,65.77725878180013,1400.0
クロノスウィフト,4,14,1500,22.584195012928223,70.2051341142065,1500.0
クロノスウィフト,4,15,1600,22.492389342143962,74.65108240715331,1600.0
カゼノブリッツ,5,0,100,22.261459207469137,4.492068514828,100.0
カゼノブリッツ,5,1,200,22.261459207469137,8.984137029656,200.0
カゼノブリッツ,5,2,300,22.261459207469137,13.476205544484001,300.0
カゼノブリッツ,5,3,400,22.261459207469137,17.968274059312,400.0
カゼノブリッツ,5,4,500,22.261459207469137,22.46034257414,500.0
カゼノブリッツ,5,5,600,22.261459207469137,26.952411088968,600.0
カゼノブリッツ,5,6,700,20.70833414648292,31.7813847424081,700.0
カゼノブリッツ,5,7,800,20.70833414648292,36.6103583958482,800.0
カゼノブリッツ,5,8,900,20.70833414648292,41.4393320492883,900.0
カゼノブリッツ,5,9,1000,19.11538536598423,46.67072017384841,1000.0
カゼノブリッツ,5,10,1100,21.649117759786147,51.289846048148604,1100.0
カゼノブリッツ,5,11,1200,21.367679228908926,55.96981147297149,1200.0
カゼノブリッツ,5,12,1300,21.086240698031705,60.71224050202713,1300.0
カゼノブリッツ,5,13,1400,19.556514037125215,65.82562624194809,1400.0
カゼノブリッツ,5,14,1500,19.291961818100628,71.00913225045446,1500.0
カゼノブリッツ,5,15,1600,19.02740959907604,76.2647083959775,1600.0
