horse_name,horse_number,section_index,distance_m,current_speed,elapsed_time,position_m,actual_running_style
ボディブロー,1,0,100,15.55794422755108,6.427584424869779,100.0,先行
ボディブロー,1,1,200,15.993292697869022,12.680205563562764,200.0,先行
ボディブロー,1,2,300,15.61230338558118,19.085410326131974,300.0,先行
ボディブロー,1,3,400,15.728871724227332,25.443145436017133,400.0,先行
ボディブロー,1,4,500,15.58872597675092,31.85803784923553,500.0,先行
ボディブロー,1,5,600,15.715943032970708,38.22100313806411,600.0,先行
ボディブロー,1,6,700,14.673065206469524,45.03621172555876,700.0,先行
ボディブロー,1,7,800,13.534459944631763,52.42475921168608,800.0,先行
ボディブロー,1,8,900,13.467735618090787,59.84991239524525,900.0,先行
ボディブロー,1,9,1000,12.302844065772138,67.97811425372535,1000.0,先行
ボディブロー,1,10,1100,11.452309167982728,76.70997771752097,1100.0,先行
ボディブロー,1,11,1150,11.37210639575775,81.10670056375217,1150.0,先行
ゲキザル,2,0,100,14.630520513533039,6.8350268131268,100.0,差し
ゲキザル,2,1,200,14.502849802124695,13.730223368589286,200.0,差し
ゲキザル,2,2,300,14.556821716479833,20.599854799658445,300.0,差し
ゲキザル,2,3,400,14.546555450234495,27.474334489514366,400.0,差し
ゲキザル,2,4,500,14.499665567636093,34.371045281465626,500.0,差し
ゲキザル,2,5,600,13.821799874899481,41.60599303827702,600.0,差し
ゲキザル,2,6,700,14.149635745137275,48.67331277718736,700.0,差し
ゲキザル,2,7,800,13.484089460112079,56.089460548663865,800.0,差し
ゲキザル,2,8,900,13.503801415603853,63.49478271849735,900.0,差し
ゲキザル,2,9,1000,12.97846495276891,71.19985418603368,1000.0,差し
ゲキザル,2,10,1100,11.985699192956183,79.54313048473877,1100.0,差し
ゲキザル,2,11,1150,11.79419930588897,83.78250262889394,1150.0,差し
ラストシャリナ,3,0,100,15.597540941120293,6.411267030969403,100.0,先行
ラストシャリナ,3,1,200,15.550925772635296,12.8417523578281,200.0,先行
ラストシャリナ,3,2,300,15.632163035659282,19.23881972284247,300.0,先行
ラストシャリナ,3,3,400,15.46004241827789,25.707107279529467,400.0,先行
ラストシャリナ,3,4,500,15.523154816536927,32.149096757948456,500.0,先行
ラストシャリナ,3,5,600,15.626757514650276,38.54837696091115,600.0,先行
ラストシャリナ,3,6,700,14.387116813642429,45.49903992523601,700.0,先行
ラストシャリナ,3,7,800,13.305660001507166,53.014638549330776,800.0,先行
ラストシャリナ,3,8,900,13.520706587600543,60.41070171748703,900.0,先行
ラストシャリナ,3,9,1000,12.066721685117724,68.6979567490946,1000.0,先行
ラストシャリナ,3,10,1100,11.451922194160103,77.4301152727523,1100.0,先行
ラストシャリナ,3,11,1150,11.208285307692707,81.89110093000382,1150.0,先行
メイショウコバト,4,0,100,13.998445034252766,7.143650580854531,100.0,差し
メイショウコバト,4,1,200,14.143516921595435,14.21402781123859,200.0,差し
メイショウコバト,4,2,300,14.118496965889634,21.296934741176003,300.0,差し
メイショウコバト,4,3,400,14.092802109974512,28.39275565880761,400.0,差し
メイショウコバト,4,4,500,14.136394526380599,35.46669518514052,500.0,差し
メイショウコバト,4,5,600,13.989220004076184,42.61505656417824,600.0,差し
メイショウコバト,4,6,700,13.933919907315241,49.79178792657831,700.0,差し
メイショウコバト,4,7,800,13.103587382592584,57.423285857659735,800.0,差し
メイショウコバト,4,8,900,13.209017012266344,64.99387191316535,900.0,差し
メイショウコバト,4,9,1000,12.751279571197797,72.8362221213654,1000.0,差し
メイショウコバト,4,10,1100,11.615711457662966,81.44525139731468,1100.0,差し
メイショウコバト,4,11,1150,11.621923102753621,85.74746537325755,1150.0,差し
ピックアップライン,5,0,100,15.806497940486052,6.326512069689042,100.0,先行
ピックアップライン,5,1,200,15.822121626575614,12.646776972218618,200.0,先行
ピックアップライン,5,2,300,15.829837839114708,18.963961078356785,300.0,先行
ピックアップライン,5,3,400,15.696266503214934,25.33490285483069,400.0,先行
ピックアップライン,5,4,500,15.757010106197669,31.681284517724162,500.0,先行
ピックアップライン,5,5,600,15.867642132106877,37.98341807779848,600.0,先行
ピックアップライン,5,6,700,14.958082517100596,44.66876694425089,700.0,先行
ピックアップライン,5,7,800,13.906026883747941,51.859893556904765,800.0,先行
ピックアップライン,5,8,900,13.978649999594476,59.01366019409083,900.0,先行
ピックアップライン,5,9,1000,12.534688799660602,66.99152080142458,1000.0,先行
ピックアップライン,5,10,1100,11.91202401368758,75.38639978127674,1100.0,先行
ピックアップライン,5,11,1150,11.899305335295862,79.58832574175187,1150.0,先行
アイアムユウシュン,6,0,100,15.523372672321573,6.44189907121805,100.0,先行
アイアムユウシュン,6,1,200,15.558877635717987,12.869097892451364,200.0,先行
アイアムユウシュン,6,2,300,15.525806604819527,19.309987087152397,300.0,先行
アイアムユウシュン,6,3,400,15.694964220884026,25.68145748954669,400.0,先行
アイアムユウシュン,6,4,500,15.70193683963977,32.050098570024645,500.0,先行
アイアムユウシュン,6,5,600,14.98324407053592,38.72422064460574,600.0,先行
アイアムユウシュン,6,6,700,14.347405145257504,45.694122099786625,700.0,先行
アイアムユウシュン,6,7,800,13.162117118860982,53.29168403431025,800.0,先行
アイアムユウシュン,6,8,900,13.330250103251984,60.793418752371124,900.0,先行
アイアムユウシュン,6,9,1000,11.719282741933917,69.32636417250167,1000.0,先行
アイアムユウシュン,6,10,1100,11.086608888660981,78.3462548355769,1100.0,先行
アイアムユウシュン,6,11,1150,10.947183030333731,82.91363987531308,1150.0,先行
テセラリアン,7,0,100,16.087134853936377,6.216147307022226,100.0,先行
テセラリアン,7,1,200,15.998550544554673,12.466713551852223,200.0,先行
テセラリアン,7,2,300,16.132373238542662,18.66542954492663,300.0,先行
テセラリアン,7,3,400,16.034121068960967,24.902129365884146,400.0,先行
テセラリアン,7,4,500,16.169650042589335,31.086555110202013,500.0,先行
テセラリアン,7,5,600,16.35405491512832,37.20124657473262,600.0,先行
テセラリアン,7,6,700,15.14008296071366,43.80623019731155,700.0,先行
テセラリアン,7,7,800,14.836368957649732,50.54642385827057,800.0,先行
テセラリアン,7,8,900,14.62470947640568,57.384166526686094,900.0,先行
テセラリアン,7,9,1000,13.350030104896929,64.87478633909528,1000.0,先行
テセラリアン,7,10,1100,13.064250469984616,72.52926297591054,1100.0,先行
テセラリアン,7,11,1150,12.815461347785963,76.43080023961882,1150.0,先行
イリフィ,8,0,100,14.159742358099724,7.06227539110537,100.0,差し
イリフィ,8,1,200,14.304899094265425,14.052887442335301,200.0,差し
イリフィ,8,2,300,14.293570803316033,21.049039864709737,300.0,差し
イリフィ,8,3,400,14.129651156775116,28.126355425472916,400.0,差し
イリフィ,8,4,500,14.227571866665386,35.1549616372114,500.0,差し
イリフィ,8,5,600,13.886742297129443,42.35607460239339,600.0,差し
イリフィ,8,6,700,14.070245620949105,49.463271071736514,700.0,差し
イリフィ,8,7,800,14.177565646673312,56.51666814230232,800.0,差し
イリフィ,8,8,900,14.14151762452952,63.58804496727212,900.0,差し
イリフィ,8,9,1000,13.794909435218592,70.83709581966109,1000.0,差し
イリフィ,8,10,1100,13.000533023942893,78.5290881261174,1100.0,差し
イリフィ,8,11,1150,13.039815300088843,82.36349826532077,1150.0,差し
ゲイルライダー,9,0,100,16.0829009588628,6.2177837353958845,100.0,先行
ゲイルライダー,9,1,200,16.23389510822019,12.377734833599298,200.0,先行
ゲイルライダー,9,2,300,16.10353707145154,18.587550699287632,300.0,先行
ゲイルライダー,9,3,400,16.108916721389996,24.795292767208092,400.0,先行
ゲイルライダー,9,4,500,16.220398997545406,30.960369225261484,500.0,先行
ゲイルライダー,9,5,600,16.612728336106613,36.97985007011807,600.0,先行
ゲイルライダー,9,6,700,15.161112987451613,43.575671899476305,700.0,先行
ゲイルライダー,9,7,800,15.308297741471122,50.10807685323506,800.0,先行
ゲイルライダー,9,8,900,15.377591652626169,56.611045735421634,900.0,先行
ゲイルライダー,9,9,1000,13.788523170945144,63.86345404342069,1000.0,先行
ゲイルライダー,9,10,1100,13.893722741298356,71.06094904616428,1100.0,先行
ゲイルライダー,9,11,1150,13.72444137311639,74.70408457647014,1150.0,先行
カネショウレジェン,10,0,100,14.559830000269503,6.868212060041154,100.0,差し
カネショウレジェン,10,1,200,14.524960371851865,13.752912426851895,200.0,差し
