horse_number,horse_name,frame,actual_running_style,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
11,シンエンペラー,6,差し,1533.171,1533.171,16,5.67,63.485,14.0,36.2-79.4,0.75,54.86,73.209,65.676,-0.397,72.812,69.989,-0.168,-0.235,0.314,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.7,0.541,0.531,0.205,0.643,1.0,64.317,54.116,58.14,66.758,62.087,58.822,90.541,100.0,95.118,95.118,53.464,35.275,33.1,72.975,20.476,0.0,0.0,medium,103.01,103.01,0.7258
8,タガノデュード,4,追込,1523.857,1523.857,17,3.65,72.799,14.0,59.5-109.4,0.75,71.2,81.806,67.19,-0.199,84.412,83.287,0.975,1.168,0.314,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.129,0.145,0.993,0.697,1.0,69.652,12.854,39.33,81.168,70.679,54.364,94.677,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,0.0,0.0,medium,103.01,103.01,0.7258
6,ビザンチンドリーム,3,追込,1500.707,1500.707,18,2.65,95.948,14.0,59.5-109.4,0.75,58.422,76.695,58.613,-1.0,77.38,74.727,0.282,0.265,0.314,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.145,0.137,0.677,0.571,1.0,57.07,14.476,33.24,69.562,60.232,47.743,93.184,100.0,100.0,100.0,64.845,35.9325,34.9,80.526,67.698,0.0,0.0,medium,103.01,103.01,0.7258
16,メイショウタバル,8,逃げ,1604.013,1604.013,1,7.0,0.0,14.0,0.0-7.8,0.75,74.557,75.358,78.365,1.0,70.54,67.839,-0.392,-0.462,0.323,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.7,0.911,0.911,0.04,0.738,1.0,73.79,91.09,83.305,73.572,77.006,79.346,89.8,82.049,66.925,66.925,47.695,35.3675,33.1,70.858,3.968,0.0,0.0,medium,103.485,103.485,0.7291
12,マイネルエンペラー,6,逃げ,1597.33,1597.33,2,5.0,6.684,14.0,0.0-7.8,0.75,52.086,66.306,63.341,-0.701,65.202,62.995,-0.918,-0.973,0.323,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.7,0.562,0.562,0.107,0.595,1.0,59.477,56.177,57.662,54.631,58.345,56.261,93.933,100.0,70.967,70.967,47.763,35.975,35.1,82.667,10.714,0.0,0.0,medium,103.485,103.485,0.7291
2,ミュージアムマイル,1,先行,1590.013,1590.013,3,0.0,14.0,14.0,14.0-35.6,0.75,73.195,82.272,71.806,0.403,81.968,80.193,0.734,0.841,0.323,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.425,0.425,0.719,0.695,1.0,69.454,42.507,54.633,79.713,72.364,65.101,88.763,100.0,100.0,100.0,72.105,34.505,32.3,67.894,71.905,0.0,0.0,medium,103.485,103.485,0.7291
5,クロワデュノール,3,先行,1590.013,1590.013,4,2.22,14.0,14.0,14.0-35.6,0.75,84.154,89.408,82.827,1.0,86.224,83.44,1.0,1.184,0.323,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.659,0.683,0.465,0.796,1.0,79.599,65.938,73.369,89.699,82.855,76.909,96.93,100.0,100.0,100.0,66.671,34.7825,34.2,91.228,46.508,0.0,0.0,medium,103.485,103.485,0.7291
9,コスモキュランダ,5,先行,1590.013,1590.013,5,4.22,14.0,14.0,14.0-35.6,0.75,64.219,71.241,73.232,0.589,67.694,64.982,-0.673,-0.763,0.323,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.7,0.818,0.81,0.0,0.702,1.0,70.213,81.792,76.13,63.607,69.595,70.843,90.326,89.5,70.387,70.387,45.197,35.6075,33.3,72.359,0.0,0.0,0.0,medium,103.485,103.485,0.7291
17,レガレイラ,8,先行,1585.313,1585.313,6,7.0,18.7,14.0,14.0-35.6,0.75,68.507,79.338,67.98,-0.096,79.553,77.728,0.496,0.581,0.323,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.7,0.34,0.314,0.719,0.671,1.0,67.084,33.999,47.435,76.358,69.428,59.132,90.414,100.0,100.0,100.0,69.599,35.1,34.0,72.611,71.905,0.0,0.0,medium,103.485,103.485,0.7291
4,ミクニインスパイア,2,先行,1582.871,1582.871,7,1.0,21.142,14.0,14.0-35.6,0.75,62.769,75.093,68.028,-0.09,72.862,70.153,-0.163,-0.218,0.323,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.627,0.67,0.291,0.63,1.0,62.999,62.705,65.194,75.48,63.534,65.441,90.013,92.283,89.6,89.6,54.385,35.08,33.6,71.465,29.056,0.0,0.0,medium,103.485,103.485,0.7291
7,ファミリータイム,4,先行,1581.435,1581.435,8,3.22,22.579,14.0,14.0-35.6,0.75,60.592,73.6,67.283,-0.187,71.634,68.587,-0.285,-0.383,0.323,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.723,0.723,0.183,0.607,1.0,60.662,72.295,67.06,66.455,60.664,65.516,90.746,94.23,86.917,86.917,52.761,35.0575,33.8,73.561,18.254,0.0,0.0,medium,103.485,103.485,0.7291
3,シュガークン,2,先行,1576.807,1576.807,9,1.22,27.206,14.0,14.0-35.6,0.75,52.467,61.843,63.256,-0.712,60.304,58.335,-1.0,-1.25,0.323,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.849,0.838,0.118,0.573,1.0,57.331,84.863,71.907,50.366,57.102,65.832,88.392,79.406,58.908,58.908,46.666,35.6325,33.9,66.835,11.765,0.0,0.0,medium,103.485,103.485,0.7291
18,ミステリーウェイ,8,先行,1573.099,1573.099,10,7.0,30.914,14.0,14.0-35.6,0.75,43.76,58.039,61.523,-0.939,56.909,54.679,-1.0,-1.25,0.323,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.7,0.786,0.787,0.0,0.547,1.0,54.75,78.628,67.914,44.321,52.471,57.896,91.041,96.416,51.148,51.148,39.351,36.722500000000004,34.6,74.402,0.0,0.0,0.0,medium,103.485,103.485,0.7291
1,ダノンデサイル,1,差し,1567.968,1567.968,11,0.67,36.045,14.0,36.0-79.5,0.75,79.175,85.766,77.052,1.0,85.881,84.179,1.0,1.25,0.323,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.504,0.49,0.875,0.757,1.0,75.688,50.404,61.018,86.447,78.438,68.879,94.142,100.0,100.0,100.0,76.887,34.9175,33.8,83.262,87.5,0.0,0.0,medium,103.485,103.485,0.7291
15,マイユニバース,7,差し,1560.111,1560.111,12,6.67,43.903,14.0,36.0-79.5,0.75,70.558,80.631,72.565,0.502,78.996,76.238,0.441,0.424,0.323,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.7,0.592,0.592,0.512,0.683,1.0,68.346,59.235,63.335,76.051,69.472,65.94,91.919,100.0,98.956,98.956,61.54,35.1375,34.1,76.91,51.155,0.0,0.0,medium,103.485,103.485,0.7291
10,ジューンテイク,5,差し,1551.11,1551.11,13,4.45,52.903,14.0,36.0-79.5,0.75,67.114,73.771,69.395,0.088,72.081,70.286,-0.24,-0.204,0.323,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.7,0.524,0.549,0.278,0.697,1.0,69.684,52.361,61.575,76.315,69.709,64.91,90.912,84.654,89.662,89.662,57.01,34.885,33.6,74.036,27.778,0.0,0.0,medium,103.485,103.485,0.7291
13,シェイクユアハート,7,差し,1546.281,1546.281,14,6.67,57.733,14.0,36.0-79.5,0.75,67.357,78.592,66.008,-0.353,79.129,76.992,0.454,0.504,0.323,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.7,0.364,0.368,0.65,0.66,1.0,66.042,36.419,49.978,78.859,67.29,60.502,88.713,88.753,100.0,100.0,69.121,34.502500000000005,33.2,67.751,65.0,0.0,0.0,medium,103.485,103.485,0.7291
14,スティンガーグラス,7,差し,1541.472,1541.472,15,6.45,62.542,14.0,36.0-79.5,0.75,61.121,77.264,62.767,-0.776,77.795,75.301,0.323,0.325,0.323,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.7,0.355,0.406,0.577,0.563,1.0,56.321,35.5,47.696,72.838,60.683,59.12,94.244,100.0,100.0,100.0,65.633,35.1675,34.2,83.553,57.659,0.0,0.0,medium,103.485,103.485,0.7291
11,シンエンペラー,6,差し,1540.512,1540.512,16,5.67,63.502,14.0,36.0-79.5,0.75,54.86,73.209,65.676,-0.397,72.812,69.989,-0.168,-0.235,0.323,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.7,0.541,0.531,0.205,0.643,1.0,64.317,54.116,58.14,66.758,62.087,58.822,90.541,100.0,95.118,95.118,53.464,35.275,33.1,72.975,20.476,0.0,0.0,medium,103.485,103.485,0.7291
8,タガノデュード,4,追込,1531.32,1531.32,17,3.65,72.694,14.0,59.3-109.5,0.75,71.2,81.806,67.19,-0.199,84.412,83.287,0.975,1.168,0.323,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.129,0.145,0.993,0.697,1.0,69.652,12.854,39.33,81.168,70.679,54.364,94.677,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,0.0,0.0,medium,103.485,103.485,0.7291
6,ビザンチンドリーム,3,追込,1508.039,1508.039,18,2.65,95.974,14.0,59.3-109.5,0.75,58.422,76.695,58.613,-1.0,77.38,74.727,0.282,0.265,0.323,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.145,0.137,0.677,0.571,1.0,57.07,14.476,33.24,69.562,60.232,47.743,93.184,100.0,100.0,100.0,64.845,35.9325,34.9,80.526,67.698,0.0,0.0,medium,103.485,103.485,0.7291
16,メイショウタバル,8,逃げ,1611.371,1611.371,1,7.0,0.0,14.0,0.0-7.8,0.75,74.557,75.358,78.365,1.0,70.54,67.839,-0.392,-0.462,0.331,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.7,0.911,0.911,0.04,0.738,1.0,73.79,91.09,83.305,73.572,77.006,79.346,89.8,82.049,66.925,66.925,47.695,35.3675,33.1,70.858,3.968,0.0,0.0,medium,103.959,103.959,0.7324
12,マイネルエンペラー,6,逃げ,1604.645,1604.645,2,5.0,6.726,14.0,0.0-7.8,0.75,52.086,66.306,63.341,-0.701,65.202,62.995,-0.918,-0.973,0.331,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.7,0.562,0.562,0.107,0.595,1.0,59.477,56.177,57.662,54.631,58.345,56.261,93.933,100.0,70.967,70.967,47.763,35.975,35.1,82.667,10.714,0.0,0.0,medium,103.959,103.959,0.7324
2,ミュージアムマイル,1,先行,1597.371,1597.371,3,0.0,14.0,14.0,14.0-35.6,0.75,73.195,82.272,71.806,0.403,81.968,80.193,0.734,0.841,0.331,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.425,0.425,0.719,0.695,1.0,69.454,42.507,54.633,79.713,72.364,65.101,88.763,100.0,100.0,100.0,72.105,34.505,32.3,67.894,71.905,0.0,0.0,medium,103.959,103.959,0.7324
5,クロワデュノール,3,先行,1597.371,1597.371,4,2.22,14.0,14.0,14.0-35.6,0.75,84.154,89.408,82.827,1.0,86.224,83.44,1.0,1.184,0.331,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.659,0.683,0.465,0.796,1.0,79.599,65.938,73.369,89.699,82.855,76.909,96.93,100.0,100.0,100.0,66.671,34.7825,34.2,91.228,46.508,0.0,0.0,medium,103.959,103.959,0.7324
9,コスモキュランダ,5,先行,1597.371,1597.371,5,4.22,14.0,14.0,14.0-35.6,0.75,64.219,71.241,73.232,0.589,67.694,64.982,-0.673,-0.763,0.331,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.7,0.818,0.81,0.0,0.702,1.0,70.213,81.792,76.13,63.607,69.595,70.843,90.326,89.5,70.387,70.387,45.197,35.6075,33.3,72.359,0.0,0.0,0.0,medium,103.959,103.959,0.7324
17,レガレイラ,8,先行,1592.676,1592.676,6,7.0,18.695,14.0,14.0-35.6,0.75,68.507,79.338,67.98,-0.096,79.553,77.728,0.496,0.581,0.331,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.7,0.34,0.314,0.719,0.671,1.0,67.084,33.999,47.435,76.358,69.428,59.132,90.414,100.0,100.0,100.0,69.599,35.1,34.0,72.611,71.905,0.0,0.0,medium,103.959,103.959,0.7324
4,ミクニインスパイア,2,先行,1590.231,1590.231,7,1.0,21.141,14.0,14.0-35.6,0.75,62.769,75.093,68.028,-0.09,72.862,70.153,-0.163,-0.218,0.331,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.627,0.67,0.291,0.63,1.0,62.999,62.705,65.194,75.48,63.534,65.441,90.013,92.283,89.6,89.6,54.385,35.08,33.6,71.465,29.056,0.0,0.0,medium,103.959,103.959,0.7324
7,ファミリータイム,4,先行,1588.786,1588.786,8,3.22,22.586,14.0,14.0-35.6,0.75,60.592,73.6,67.283,-0.187,71.634,68.587,-0.285,-0.383,0.331,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.723,0.723,0.183,0.607,1.0,60.662,72.295,67.06,66.455,60.664,65.516,90.746,94.23,86.917,86.917,52.761,35.0575,33.8,73.561,18.254,0.0,0.0,medium,103.959,103.959,0.7324
3,シュガークン,2,先行,1584.119,1584.119,9,1.22,27.252,14.0,14.0-35.6,0.75,52.467,61.843,63.256,-0.712,60.304,58.335,-1.0,-1.25,0.331,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.849,0.838,0.118,0.573,1.0,57.331,84.863,71.907,50.366,57.102,65.832,88.392,79.406,58.908,58.908,46.666,35.6325,33.9,66.835,11.765,0.0,0.0,medium,103.959,103.959,0.7324
18,ミステリーウェイ,8,先行,1580.394,1580.394,10,7.0,30.977,14.0,14.0-35.6,0.75,43.76,58.039,61.523,-0.939,56.909,54.679,-1.0,-1.25,0.331,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.7,0.786,0.787,0.0,0.547,1.0,54.75,78.628,67.914,44.321,52.471,57.896,91.041,96.416,51.148,51.148,39.351,36.722500000000004,34.6,74.402,0.0,0.0,0.0,medium,103.959,103.959,0.7324
1,ダノンデサイル,1,差し,1575.493,1575.493,11,0.67,35.878,14.0,35.9-79.6,0.75,79.175,85.766,77.052,1.0,85.881,84.179,1.0,1.25,0.331,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.504,0.49,0.875,0.757,1.0,75.688,50.404,61.018,86.447,78.438,68.879,94.142,100.0,100.0,100.0,76.887,34.9175,33.8,83.262,87.5,0.0,0.0,medium,103.959,103.959,0.7324
15,マイユニバース,7,差し,1567.563,1567.563,12,6.67,43.808,14.0,35.9-79.6,0.75,70.558,80.631,72.565,0.502,78.996,76.238,0.441,0.424,0.331,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.7,0.592,0.592,0.512,0.683,1.0,68.346,59.235,63.335,76.051,69.472,65.94,91.919,100.0,98.956,98.956,61.54,35.1375,34.1,76.91,51.155,0.0,0.0,medium,103.959,103.959,0.7324
10,ジューンテイク,5,差し,1558.5,1558.5,13,4.45,52.872,14.0,35.9-79.6,0.75,67.114,73.771,69.395,0.088,72.081,70.286,-0.24,-0.204,0.331,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.7,0.524,0.549,0.278,0.697,1.0,69.684,52.361,61.575,76.315,69.709,64.91,90.912,84.654,89.662,89.662,57.01,34.885,33.6,74.036,27.778,0.0,0.0,medium,103.959,103.959,0.7324
13,シェイクユアハート,7,差し,1553.668,1553.668,14,6.67,57.703,14.0,35.9-79.6,0.75,67.357,78.592,66.008,-0.353,79.129,76.992,0.454,0.504,0.331,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.7,0.364,0.368,0.65,0.66,1.0,66.042,36.419,49.978,78.859,67.29,60.502,88.713,88.753,100.0,100.0,69.121,34.502500000000005,33.2,67.751,65.0,0.0,0.0,medium,103.959,103.959,0.7324
14,スティンガーグラス,7,差し,1548.811,1548.811,15,6.45,62.561,14.0,35.9-79.6,0.75,61.121,77.264,62.767,-0.776,77.795,75.301,0.323,0.325,0.331,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.7,0.355,0.406,0.577,0.563,1.0,56.321,35.5,47.696,72.838,60.683,59.12,94.244,100.0,100.0,100.0,65.633,35.1675,34.2,83.553,57.659,0.0,0.0,medium,103.959,103.959,0.7324
11,シンエンペラー,6,差し,1547.852,1547.852,16,5.67,63.519,14.0,35.9-79.6,0.75,54.86,73.209,65.676,-0.397,72.812,69.989,-0.168,-0.235,0.331,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.7,0.541,0.531,0.205,0.643,1.0,64.317,54.116,58.14,66.758,62.087,58.822,90.541,100.0,95.118,95.118,53.464,35.275,33.1,72.975,20.476,0.0,0.0,medium,103.959,103.959,0.7324
8,タガノデュード,4,追込,1538.783,1538.783,17,3.65,72.589,14.0,59.1-109.6,0.75,71.2,81.806,67.19,-0.199,84.412,83.287,0.975,1.168,0.331,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.129,0.145,0.993,0.697,1.0,69.652,12.854,39.33,81.168,70.679,54.364,94.677,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,0.0,0.0,medium,103.959,103.959,0.7324
6,ビザンチンドリーム,3,追込,1515.371,1515.371,18,2.65,96.0,14.0,59.1-109.6,0.75,58.422,76.695,58.613,-1.0,77.38,74.727,0.282,0.265,0.331,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.145,0.137,0.677,0.571,1.0,57.07,14.476,33.24,69.562,60.232,47.743,93.184,100.0,100.0,100.0,64.845,35.9325,34.9,80.526,67.698,0.0,0.0,medium,103.959,103.959,0.7324
16,メイショウタバル,8,逃げ,1618.729,1618.729,1,7.0,0.0,14.0,0.0-7.9,0.75,74.557,75.358,78.365,1.0,70.54,67.839,-0.392,-0.462,0.339,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.7,0.911,0.911,0.04,0.738,1.0,73.79,91.09,83.305,73.572,77.006,79.346,89.8,82.049,66.925,66.925,47.695,35.3675,33.1,70.858,3.968,0.0,0.0,medium,104.434,104.434,0.7358
12,マイネルエンペラー,6,逃げ,1611.96,1611.96,2,5.0,6.769,14.0,0.0-7.9,0.75,52.086,66.306,63.341,-0.701,65.202,62.995,-0.918,-0.973,0.339,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.7,0.562,0.562,0.107,0.595,1.0,59.477,56.177,57.662,54.631,58.345,56.261,93.933,100.0,70.967,70.967,47.763,35.975,35.1,82.667,10.714,0.0,0.0,medium,104.434,104.434,0.7358
2,ミュージアムマイル,1,先行,1604.729,1604.729,3,0.0,14.0,14.0,14.0-35.7,0.75,73.195,82.272,71.806,0.403,81.968,80.193,0.734,0.841,0.339,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.425,0.425,0.719,0.695,1.0,69.454,42.507,54.633,79.713,72.364,65.101,88.763,100.0,100.0,100.0,72.105,34.505,32.3,67.894,71.905,0.0,0.0,medium,104.434,104.434,0.7358
5,クロワデュノール,3,先行,1604.729,1604.729,4,2.22,14.0,14.0,14.0-35.7,0.75,84.154,89.408,82.827,1.0,86.224,83.44,1.0,1.184,0.339,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.659,0.683,0.465,0.796,1.0,79.599,65.938,73.369,89.699,82.855,76.909,96.93,100.0,100.0,100.0,66.671,34.7825,34.2,91.228,46.508,0.0,0.0,medium,104.434,104.434,0.7358
9,コスモキュランダ,5,先行,1604.729,1604.729,5,4.22,14.0,14.0,14.0-35.7,0.75,64.219,71.241,73.232,0.589,67.694,64.982,-0.673,-0.763,0.339,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.7,0.818,0.81,0.0,0.702,1.0,70.213,81.792,76.13,63.607,69.595,70.843,90.326,89.5,70.387,70.387,45.197,35.6075,33.3,72.359,0.0,0.0,0.0,medium,104.434,104.434,0.7358
17,レガレイラ,8,先行,1600.04,1600.04,6,7.0,18.689,14.0,14.0-35.7,0.75,68.507,79.338,67.98,-0.096,79.553,77.728,0.496,0.581,0.339,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.7,0.34,0.314,0.719,0.671,1.0,67.084,33.999,47.435,76.358,69.428,59.132,90.414,100.0,100.0,100.0,69.599,35.1,34.0,72.611,71.905,0.0,0.0,medium,104.434,104.434,0.7358
4,ミクニインスパイア,2,先行,1597.591,1597.591,7,1.0,21.139,14.0,14.0-35.7,0.75,62.769,75.093,68.028,-0.09,72.862,70.153,-0.163,-0.218,0.339,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.627,0.67,0.291,0.63,1.0,62.999,62.705,65.194,75.48,63.534,65.441,90.013,92.283,89.6,89.6,54.385,35.08,33.6,71.465,29.056,0.0,0.0,medium,104.434,104.434,0.7358
7,ファミリータイム,4,先行,1596.137,1596.137,8,3.22,22.593,14.0,14.0-35.7,0.75,60.592,73.6,67.283,-0.187,71.634,68.587,-0.285,-0.383,0.339,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.723,0.723,0.183,0.607,1.0,60.662,72.295,67.06,66.455,60.664,65.516,90.746,94.23,86.917,86.917,52.761,35.0575,33.8,73.561,18.254,0.0,0.0,medium,104.434,104.434,0.7358
3,シュガークン,2,先行,1591.432,1591.432,9,1.22,27.297,14.0,14.0-35.7,0.75,52.467,61.843,63.256,-0.712,60.304,58.335,-1.0,-1.25,0.339,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.849,0.838,0.118,0.573,1.0,57.331,84.863,71.907,50.366,57.102,65.832,88.392,79.406,58.908,58.908,46.666,35.6325,33.9,66.835,11.765,0.0,0.0,medium,104.434,104.434,0.7358
18,ミステリーウェイ,8,先行,1587.689,1587.689,10,7.0,31.04,14.0,14.0-35.7,0.75,43.76,58.039,61.523,-0.939,56.909,54.679,-1.0,-1.25,0.339,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.7,0.786,0.787,0.0,0.547,1.0,54.75,78.628,67.914,44.321,52.471,57.896,91.041,96.416,51.148,51.148,39.351,36.722500000000004,34.6,74.402,0.0,0.0,0.0,medium,104.434,104.434,0.7358
1,ダノンデサイル,1,差し,1583.018,1583.018,11,0.67,35.711,14.0,35.7-79.6,0.75,79.175,85.766,77.052,1.0,85.881,84.179,1.0,1.25,0.339,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.504,0.49,0.875,0.757,1.0,75.688,50.404,61.018,86.447,78.438,68.879,94.142,100.0,100.0,100.0,76.887,34.9175,33.8,83.262,87.5,0.0,0.0,medium,104.434,104.434,0.7358
15,マイユニバース,7,差し,1575.015,1575.015,12,6.67,43.714,14.0,35.7-79.6,0.75,70.558,80.631,72.565,0.502,78.996,76.238,0.441,0.424,0.339,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.7,0.592,0.592,0.512,0.683,1.0,68.346,59.235,63.335,76.051,69.472,65.94,91.919,100.0,98.956,98.956,61.54,35.1375,34.1,76.91,51.155,0.0,0.0,medium,104.434,104.434,0.7358
10,ジューンテイク,5,差し,1565.889,1565.889,13,4.45,52.84,14.0,35.7-79.6,0.75,67.114,73.771,69.395,0.088,72.081,70.286,-0.24,-0.204,0.339,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.7,0.524,0.549,0.278,0.697,1.0,69.684,52.361,61.575,76.315,69.709,64.91,90.912,84.654,89.662,89.662,57.01,34.885,33.6,74.036,27.778,0.0,0.0,medium,104.434,104.434,0.7358
13,シェイクユアハート,7,差し,1561.055,1561.055,14,6.67,57.674,14.0,35.7-79.6,0.75,67.357,78.592,66.008,-0.353,79.129,76.992,0.454,0.504,0.339,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.7,0.364,0.368,0.65,0.66,1.0,66.042,36.419,49.978,78.859,67.29,60.502,88.713,88.753,100.0,100.0,69.121,34.502500000000005,33.2,67.751,65.0,0.0,0.0,medium,104.434,104.434,0.7358
14,スティンガーグラス,7,差し,1556.149,1556.149,15,6.45,62.58,14.0,35.7-79.6,0.75,61.121,77.264,62.767,-0.776,77.795,75.301,0.323,0.325,0.339,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.7,0.355,0.406,0.577,0.563,1.0,56.321,35.5,47.696,72.838,60.683,59.12,94.244,100.0,100.0,100.0,65.633,35.1675,34.2,83.553,57.659,0.0,0.0,medium,104.434,104.434,0.7358
11,シンエンペラー,6,差し,1555.193,1555.193,16,5.67,63.536,14.0,35.7-79.6,0.75,54.86,73.209,65.676,-0.397,72.812,69.989,-0.168,-0.235,0.339,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.7,0.541,0.531,0.205,0.643,1.0,64.317,54.116,58.14,66.758,62.087,58.822,90.541,100.0,95.118,95.118,53.464,35.275,33.1,72.975,20.476,0.0,0.0,medium,104.434,104.434,0.7358
8,タガノデュード,4,追込,1546.245,1546.245,17,3.65,72.484,14.0,58.9-109.6,0.75,71.2,81.806,67.19,-0.199,84.412,83.287,0.975,1.168,0.339,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.129,0.145,0.993,0.697,1.0,69.652,12.854,39.33,81.168,70.679,54.364,94.677,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,0.0,0.0,medium,104.434,104.434,0.7358
6,ビザンチンドリーム,3,追込,1522.703,1522.703,18,2.65,96.026,14.0,58.9-109.6,0.75,58.422,76.695,58.613,-1.0,77.38,74.727,0.282,0.265,0.339,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.145,0.137,0.677,0.571,1.0,57.07,14.476,33.24,69.562,60.232,47.743,93.184,100.0,100.0,100.0,64.845,35.9325,34.9,80.526,67.698,0.0,0.0,medium,104.434,104.434,0.7358
16,メイショウタバル,8,逃げ,1626.087,1626.087,1,7.0,0.0,14.0,0.0-7.9,0.75,74.557,75.358,78.365,1.0,70.54,67.839,-0.392,-0.462,0.348,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.7,0.911,0.911,0.04,0.738,1.0,73.79,91.09,83.305,73.572,77.006,79.346,89.8,82.049,66.925,66.925,47.695,35.3675,33.1,70.858,3.968,0.0,0.0,medium,104.909,104.909,0.7391
12,マイネルエンペラー,6,逃げ,1619.276,1619.276,2,5.0,6.811,14.0,0.0-7.9,0.75,52.086,66.306,63.341,-0.701,65.202,62.995,-0.918,-0.973,0.348,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.7,0.562,0.562,0.107,0.595,1.0,59.477,56.177,57.662,54.631,58.345,56.261,93.933,100.0,70.967,70.967,47.763,35.975,35.1,82.667,10.714,0.0,0.0,medium,104.909,104.909,0.7391
2,ミュージアムマイル,1,先行,1612.087,1612.087,3,0.0,14.0,14.0,14.0-35.8,0.75,73.195,82.272,71.806,0.403,81.968,80.193,0.734,0.841,0.348,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.425,0.425,0.719,0.695,1.0,69.454,42.507,54.633,79.713,72.364,65.101,88.763,100.0,100.0,100.0,72.105,34.505,32.3,67.894,71.905,0.0,0.0,medium,104.909,104.909,0.7391
