rank,horse_name,horse_number,frame,primary_running_style,actual_running_style,actual_running_style_fixed,running_style,adjusted_style_profile,finish_time,lane_index,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込,early_speed,stamina,acceleration,consistency,mud_aptitude,mud_source,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,avg_race_score,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,carried_weight,weight_penalty
1,ファーヴェント,5,3,先行,先行,先行,先行,"{'逃げ': 0.16330429078053763, '先行': 0.6498862084165499, '差し': 0.1557359528828811, '追込': 0.03107354792003143}",97.37399997038499,4,0.16330429078053763,0.6498862084165499,0.1557359528828811,0.03107354792003143,100.0,59.385455052505286,0.0,74.23881784890605,84.0692162740899,race_history,72.35619047619048,79.66523986004083,1500.0,50.0,75.0,60.45912500000001,高杉,50.0,50.0,65.87880756824757,75.97068133430675,71.13648340027908,72.21428571428571,82.37142857142858,74.90476190476191,86.48571428571428,91.6896748765934,72.34503288378599,0.7525000000000001,0.6925,0.36507936507936506,0.9158867153501516,100.0,91.58867153501517,53.96948412698413,50.2275,33.0,0.0,36.507936507936506,75.25,79.30240219075682,87.29979771981837,84.14551934425835,71.18925,65.0,57.0,2.0
2,スマートワイス,1,1,先行,先行,先行,先行,"{'逃げ': 0.15057281441752338, '先行': 0.6353416008412885, '差し': 0.19234783862353796, '追込': 0.02173774611765021}",99.27856277492671,0,0.15057281441752338,0.6353416008412885,0.19234783862353796,0.02173774611765021,98.01960722726663,46.59725874564609,0.0,52.66625430183623,86.1656470588235,race_history,62.17619047619048,66.50402209234407,1500.0,50.0,75.0,61.64304285714286,川田,50.0,50.0,68.19727470300099,71.65506875222276,61.759115740795146,82.42857142857143,62.0,71.72928658642944,87.98571428571428,85.44804130166855,64.23310399365205,0.7428937728937729,0.7213461538461539,0.14529914529914528,0.8533985367690522,100.0,85.33985367690521,48.03997863247863,49.6225,33.8,0.0,14.529914529914528,74.28937728937728,78.07697261614581,86.08325579980077,77.33816952229786,67.89556318681319,65.0,57.0,2.0
3,キープカルム,7,4,自在,先行,先行,先行,"{'逃げ': 0.0032235795665688047, '先行': 0.27361662727850217, '差し': 0.3992708200624273, '追込': 0.3238889730925017}",100.81806369902898,6,0.0032235795665688047,0.27361662727850217,0.3992708200624273,0.3238889730925017,83.98379092326729,60.599968676978,0.0,70.68389911599257,50.0,neutral,69.44380952380952,72.25690441817592,1500.0,50.0,75.0,59.150975,坂井,50.0,50.0,73.53141758183104,70.93600136121277,65.85804439795035,68.57142857142857,84.91428571428571,63.445578231292515,74.75,88.63492970988591,67.12753363876595,0.4003968253968254,0.3753968253968254,0.6974489795918367,0.8884535919277762,100.0,88.84535919277762,63.20122448979592,47.42,33.3,0.0,69.74489795918367,40.03968253968254,60.62723703357533,84.99335793720132,80.61057255602769,59.522529761904764,65.0,58.0,4.0
4,エルトンバローズ,10,5,先行,先行,先行,先行,"{'逃げ': 0.18418348909052054, '先行': 0.5734371157532947, '差し': 0.2189388896665329, '追込': 0.023440505489651823}",101.39446434128804,9,0.18418348909052054,0.5734371157532947,0.2189388896665329,0.023440505489651823,100.0,63.535309843924665,0.0,56.13444461164216,50.0,neutral,71.36880952380952,65.86343422182763,1500.0,50.0,75.0,53.708622443181824,松若,50.0,50.0,70.6022485882757,62.746683642498056,61.302696883052185,60.285714285714285,89.04285714285716,44.204365079365076,60.9,85.26515539716752,61.66369357291365,0.6847695707070707,0.712042297979798,0.0,0.8525176873378513,100.0,85.25176873378513,43.67999999999999,50.615,33.6,0.0,0.0,68.47695707070707,77.52562231909221,66.01724788434173,76.24222280358183,64.39501893939394,65.0,58.0,4.0
5,タガノエルピーダ,18,8,先行,先行,先行,先行,"{'逃げ': 0.29439392507420026, '先行': 0.5492247352993133, '差し': 0.07628730174499683, '追込': 0.08009403788148964}",102.42817914742488,17,0.29439392507420026,0.5492247352993133,0.07628730174499683,0.08009403788148964,100.0,54.97590042147601,0.0,51.83346026058508,50.0,neutral,68.26809523809524,73.51033423048818,1500.0,50.0,75.0,57.63328287815126,亀田,50.0,50.0,63.29241386825135,71.03212033616805,66.75111313922282,82.5,75.68571428571428,66.26535614245698,81.48571428571428,86.58387612114781,67.82136493845914,0.7300262605042017,0.7519012605042017,0.1523809523809524,0.8620270118268102,100.0,86.20270118268103,47.954523809523806,48.46,33.5,0.0,15.238095238095239,73.00262605042016,80.14578485993755,78.4245467082889,78.58548565047457,67.87603781512605,65.0,55.0,-2.0
6,スリールミニョン,16,8,自在,逃げ,逃げ,逃げ,"{'逃げ': 0.32176514018146846, '先行': 0.3916360042181701, '差し': 0.19784913759405712, '追込': 0.08874971800630442}",102.55846794021518,15,0.32176514018146846,0.3916360042181701,0.19784913759405712,0.08874971800630442,97.66466869138421,47.16850756176377,0.0,21.033599355029487,50.0,neutral,70.3952380952381,62.060433095306465,1500.0,50.0,75.0,55.15836985294118,永島,50.0,50.0,74.36090272603072,62.42843905808748,58.59305858040586,51.57142857142857,77.71428571428571,50.53719564748976,64.85714285714286,84.63537195485921,59.55190369982627,0.6776057378079436,0.6887168489190548,0.08403361344537816,0.8465817485444651,100.0,84.6581748544465,45.54084033613445,47.445,34.1,0.0,8.403361344537815,67.76057378079437,75.97560537504894,72.28735525609802,74.25624616994557,61.79575546757164,65.0,55.0,-2.0
7,メタルスピード,13,7,逃げ,逃げ,逃げ,逃げ,"{'逃げ': 0.7033710037350837, '先行': 0.2586871228366931, '差し': 0.03794187342822328, '追込': 0.0}",102.72344009208184,12,0.7033710037350837,0.2586871228366931,0.03794187342822328,0.0,100.0,43.785884419759455,0.0,28.594942394524576,57.9355802093887,race_history,63.92714285714286,57.54463473361572,1500.0,50.0,75.0,52.743875,菱田,50.0,50.0,53.22505924139898,58.73600013288439,55.375552247701194,67.92857142857143,66.91428571428571,47.987637362637365,64.92857142857143,84.6410415851054,56.21566421899699,0.8797516025641026,0.8797516025641026,0.0,0.8457923493752004,100.0,84.57923493752006,41.19749999999999,49.9425,35.2,0.0,0.0,87.97516025641026,86.44699386290966,63.34914103828903,71.79232921563603,62.863798076923075,65.0,57.0,2.0
8,エコロアルバ,11,6,差し,差し,差し,差し,"{'逃げ': 0.0, '先行': 0.0055988855806691105, '差し': 0.6026444973782046, '追込': 0.39175661704112635}",103.49602812057171,10,0.0,0.0055988855806691105,0.6026444973782046,0.39175661704112635,76.82824022014358,71.48914575307052,0.0,57.954368964576375,78.78631550802137,race_history,68.2744623655914,75.76503203897492,1500.0,50.0,70.58823529411765,62.650424107142854,横山和,50.0,50.0,50.47590527435687,72.7945138165344,68.35758532776963,81.77419354838709,81.95161290322581,72.7931387608807,82.41129032258064,88.71191337481024,69.46681744996081,0.28431372549019607,0.24906629318394027,0.9513805522208884,0.882437165454535,100.0,88.24371654545351,65.9345138055222,53.11470588235294,33.2,0.0,95.13805522208884,28.431372549019606,53.40831857057079,90.03065339665736,81.64654409999945,55.55661764705882,65.0,53.0,-4.0
9,ショウナンアデイブ,15,7,先行,先行,先行,先行,"{'逃げ': 0.21146889098990893, '先行': 0.5185299526417974, '差し': 0.24308413034057172, '追込': 0.026917026027722075}",103.51815341626444,14,0.21146889098990893,0.5185299526417974,0.24308413034057172,0.026917026027722075,100.0,62.75067300853,0.0,31.765566490193493,50.0,neutral,75.50666666666666,70.13426662419631,1500.0,50.0,75.0,59.321179166666674,池添,50.0,50.0,72.95009829130495,68.68467008583835,64.34566496973987,43.07142857142857,84.39999999999999,63.62103174603175,73.18571428571428,83.15146605883015,65.43041624876449,0.7182291666666667,0.7071180555555555,0.2567460317460317,0.8155169992450493,100.0,81.55169992450493,49.68615079365079,51.7525,33.9,0.0,25.674603174603174,71.82291666666667,75.58975802158278,70.06847122074566,74.95718495847771,64.91812499999999,65.0,57.0,2.0
10,ファンダム,9,5,先行,先行,先行,先行,"{'逃げ': 0.18964138510598028, '先行': 0.5731333394807772, '差し': 0.16124924006677832, '追込': 0.07597603534646423}",103.57348500564486,8,0.18964138510598028,0.5731333394807772,0.16124924006677832,0.07597603534646423,98.58385817713155,56.597873965516406,0.0,38.8776646213161,50.0,neutral,68.48214285714286,69.46876302759931,1500.0,50.0,75.0,59.066270238095235,北村宏,50.0,50.0,70.16414841012562,63.46523112169776,63.8714936571645,82.0,84.35714285714286,51.43650793650794,63.521428571428565,87.21558887640397,63.769928023297815,0.637078373015873,0.5511656746031746,0.2316326530612245,0.8619527314017836,100.0,86.19527314017836,50.1758163265306,51.63,32.5,0.0,23.16326530612245,63.7078373015873,69.10198501625487,69.02338709181912,76.24577522709811,62.33572619047618,65.0,57.0,2.0
