horse_number,horse_name,frame,actual_running_style,actual_running_style_fixed,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,random_noise,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,carried_weight,weight_penalty,pace_fit_score,final_stretch_score,style_attack_ratio,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
11,シンエンペラー,6,逃げ,逃げ,0.0,0.0,1,5.22,0.0,12.0,0.0-8.0,0.75,59.472,60.143,95.0,44.679,41.343,63.223,58.023,57.513,66.309,-0.323,62.437,63.767,0.703,-0.302,-0.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,54.116,58.14,66.758,62.087,55.547,65.0,100.0,0.0,0.0,47.719,47.975,33.1,0.0,20.476,58.0,4.0,86.527,56.203,0.0,0.0,0.0,medium,0.0,0.0,0.0
16,メイショウタバル,8,逃げ,逃げ,0.0,0.0,2,7.0,0.0,12.0,0.0-8.0,0.75,74.045,78.786,95.0,71.518,83.493,73.94,73.577,57.243,78.098,1.0,63.851,64.935,0.485,-0.104,-0.096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,91.09,83.305,73.572,77.006,75.396,65.0,81.579,0.0,0.0,42.64,50.7925,33.1,0.0,3.968,58.0,4.0,50.68,46.752,0.0,0.0,0.0,medium,0.0,0.0,0.0
18,ミステリーウェイ,8,逃げ,逃げ,0.0,0.0,3,7.0,0.0,12.0,0.0-8.0,0.75,51.572,51.571,92.8,26.635,26.814,53.446,49.109,50.654,62.377,-0.861,53.308,53.787,-1.153,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,78.628,67.914,44.321,52.471,55.671,65.0,94.978,0.0,0.0,39.307,50.3225,34.6,0.0,0.0,58.0,4.0,68.093,44.581,0.0,0.0,0.0,medium,0.0,0.0,0.0
3,シュガークン,2,先行,先行,0.0,0.0,4,1.22,12.0,12.0,12.0-34.0,0.75,55.855,66.857,85.371,38.428,45.729,56.573,54.226,48.699,63.376,-0.725,55.195,54.932,-1.369,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,84.863,71.907,50.366,57.102,63.907,65.0,77.857,0.0,0.0,45.819,50.1325,33.9,0.0,11.765,58.0,4.0,57.258,46.783,0.0,0.0,0.0,medium,0.0,0.0,0.0
4,ミクニインスパイア,2,先行,先行,0.0,0.0,5,1.0,12.0,12.0,12.0-34.0,0.75,62.889,81.286,75.043,74.143,69.243,62.17,62.193,57.434,67.825,-0.116,63.96,66.061,2.33,-0.089,0.072,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,62.705,65.194,75.48,63.534,62.616,65.0,91.695,0.0,0.0,50.899,49.13,33.6,0.0,29.056,58.0,4.0,81.081,57.447,0.0,0.0,0.0,medium,0.0,0.0,0.0
5,クロワデュノール,3,先行,先行,0.0,0.0,6,2.22,12.0,12.0,12.0-34.0,0.75,81.009,90.0,95.0,89.541,94.186,79.13,80.907,66.665,82.177,1.0,73.801,74.771,-0.889,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,65.938,73.369,89.699,82.855,72.884,65.0,100.0,0.0,0.0,54.954,49.9825,34.2,0.0,46.508,58.0,4.0,72.571,63.652,0.0,0.0,0.0,medium,0.0,0.0,0.0
7,ファミリータイム,4,先行,先行,0.0,0.0,7,3.22,12.0,12.0,12.0-34.0,0.75,58.458,58.071,86.086,58.288,53.821,60.331,58.015,55.085,66.645,-0.277,60.986,59.905,-2.599,-0.505,-0.845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,72.295,67.06,66.455,60.664,62.166,65.0,93.412,0.0,0.0,47.741,49.0325,33.8,0.0,18.254,58.0,4.0,75.458,53.763,0.0,0.0,0.0,medium,0.0,0.0,0.0
9,コスモキュランダ,5,先行,先行,0.0,0.0,8,4.22,12.0,12.0,12.0-34.0,0.75,64.787,58.929,93.3,61.702,64.543,70.037,64.563,55.708,73.201,0.62,60.257,60.293,-1.539,-0.608,-0.787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,81.792,76.13,63.607,69.595,67.493,65.0,88.832,0.0,0.0,41.527,52.082499999999996,33.3,0.0,0.0,58.0,4.0,61.375,46.679,0.0,0.0,0.0,medium,0.0,0.0,0.0
10,ジューンテイク,5,先行,先行,0.0,0.0,9,4.0,12.0,12.0,12.0-34.0,0.75,66.047,58.786,89.057,68.458,69.85,69.134,66.104,57.872,69.005,0.046,65.362,67.691,2.87,0.108,0.315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,52.361,61.575,76.315,69.709,62.01,65.0,83.405,0.0,0.0,51.089,49.21,33.6,0.0,27.778,58.0,4.0,86.943,58.079,0.0,0.0,0.0,medium,0.0,0.0,0.0
12,マイネルエンペラー,6,先行,先行,0.0,0.0,10,5.0,12.0,12.0,12.0-34.0,0.75,55.983,52.357,91.9,49.228,42.486,59.265,55.096,54.529,63.727,-0.677,58.259,60.696,2.482,-0.888,-0.727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,56.177,57.662,54.631,58.345,53.511,65.0,98.56,0.0,0.0,43.704,51.0,35.1,0.0,10.714,58.0,4.0,72.74,50.277,0.0,0.0,0.0,medium,0.0,0.0,0.0
