horse_name,horse_number,section_index,distance_m,current_speed,elapsed_time,position_m,actual_running_style
グランセゾン,1,0,100,15.95828129630759,6.266338971173412,100.0,先行
グランセゾン,1,1,200,16.404832154803916,12.36210386875674,200.0,先行
グランセゾン,1,2,300,16.014039224359458,18.606624604530065,300.0,先行
グランセゾン,1,3,400,16.133607099854494,24.804866534005455,400.0,先行
グランセゾン,1,4,500,15.989855121572598,31.05883189139545,500.0,先行
グランセゾン,1,5,600,16.14226671062049,37.25374873874298,600.0,先行
グランセゾン,1,6,700,16.210476979770952,43.4225986821956,700.0,先行
グランセゾン,1,7,800,16.18256453059151,49.602088948460874,800.0,先行
グランセゾン,1,8,900,16.436979151239633,55.68593191497448,900.0,先行
グランセゾン,1,9,1000,15.827953147122328,62.00386823121768,1000.0,先行
グランセゾン,1,10,1100,15.82107642737135,68.32455067397451,1100.0,先行
グランセゾン,1,11,1200,16.167008789778468,74.50998678651159,1200.0,先行
グランセゾン,1,12,1300,16.09167678721031,80.72437956374411,1300.0,先行
グランセゾン,1,13,1400,14.07851649907967,87.82740068152575,1400.0,先行
グランセゾン,1,14,1500,13.936823648576402,95.00263676985888,1500.0,先行
グランセゾン,1,15,1600,13.571961495881299,102.37076848982781,1600.0,先行
グランセゾン,1,16,1700,13.56731744080895,109.7414223008171,1700.0,先行
グランセゾン,1,17,1800,13.502636226134982,117.147383501671,1800.0,先行
マイバラード,2,0,100,16.078028774477506,6.219667933344008,100.0,先行
マイバラード,2,1,200,16.165760548902096,12.405581654971632,200.0,先行
マイバラード,2,2,300,16.189392752869097,18.582465589193188,300.0,先行
マイバラード,2,3,400,16.196390462405393,24.756680778195772,400.0,先行
マイバラード,2,4,500,16.339096730448706,30.876970146067933,500.0,先行
マイバラード,2,5,600,16.203371028612025,37.048525424498536,600.0,先行
マイバラード,2,6,700,16.030300536857247,43.286711650020486,700.0,先行
マイバラード,2,7,800,16.09496662116116,49.49983419657632,800.0,先行
マイバラード,2,8,900,16.12839119484005,55.70008063107458,900.0,先行
マイバラード,2,9,1000,15.307597825913023,62.2327842686576,1000.0,先行
マイバラード,2,10,1100,15.493557906838575,68.68707969913854,1100.0,先行
マイバラード,2,11,1200,15.380404179891643,75.18885942029438,1200.0,先行
マイバラード,2,12,1300,15.381440245766036,81.69020119337875,1300.0,先行
マイバラード,2,13,1400,13.460191674399006,89.11951590293062,1400.0,先行
マイバラード,2,14,1500,13.305996352044474,96.63492454684138,1500.0,先行
マイバラード,2,15,1600,12.917272886663524,104.37649669426,1600.0,先行
マイバラード,2,16,1700,12.762842275953927,112.21174199760492,1700.0,先行
マイバラード,2,17,1800,12.842967738397764,119.99810431174677,1800.0,先行
ゴーゴータカシ,3,0,100,14.180628688233071,7.051873523984088,100.0,追込
ゴーゴータカシ,3,1,200,14.140105625550937,14.123956480656041,200.0,追込
ゴーゴータカシ,3,2,300,14.088466286598933,21.221961186471383,300.0,追込
ゴーゴータカシ,3,3,400,14.234471102773828,28.247160737476356,400.0,追込
ゴーゴータカシ,3,4,500,14.2092902486439,35.284809926853974,500.0,追込
ゴーゴータカシ,3,5,600,14.183430154153871,42.33529058725425,600.0,追込
ゴーゴータカシ,3,6,700,14.227302904833376,49.36402967216032,700.0,追込
ゴーゴータカシ,3,7,800,14.155314401792403,56.428514229800214,800.0,追込
ゴーゴータカシ,3,8,900,14.550750225662037,63.301012104420984,900.0,追込
ゴーゴータカシ,3,9,1000,14.28108657885627,70.30328041557695,1000.0,追込
ゴーゴータカシ,3,10,1100,15.074335290284687,76.93707209357216,1100.0,追込
ゴーゴータカシ,3,11,1200,15.34001087805079,83.45597229481547,1200.0,追込
ゴーゴータカシ,3,12,1300,16.545418602355333,89.4999414686002,1300.0,追込
ゴーゴータカシ,3,13,1400,14.715150609045386,96.29565852626524,1400.0,追込
ゴーゴータカシ,3,14,1500,14.634826443344974,103.12867430456126,1500.0,追込
ゴーゴータカシ,3,15,1600,14.67476365598135,109.94309410335921,1600.0,追込
ゴーゴータカシ,3,16,1700,14.531522265107236,116.82468559636595,1700.0,追込
ゴーゴータカシ,3,17,1800,14.533396766164412,123.7053895094947,1800.0,追込
タイキルッジェーロ,4,0,100,14.296280077956814,6.994826588084845,100.0,差し
タイキルッジェーロ,4,1,200,14.364843668862786,13.95626677533588,200.0,差し
タイキルッジェーロ,4,2,300,14.564335865782981,20.822353970903585,300.0,差し
タイキルッジェーロ,4,3,400,14.394879942001504,27.769268457367563,400.0,差し
タイキルッジェーロ,4,4,500,14.470056053939464,34.68009172074912,500.0,差し
タイキルッジェーロ,4,5,600,14.308598367162682,41.66889645437653,600.0,差し
タイキルッジェーロ,4,6,700,14.392432042560849,48.61699248875648,700.0,差し
タイキルッジェーロ,4,7,800,14.517754871283731,55.50510989303922,800.0,差し
タイキルッジェーロ,4,8,900,14.626549771474927,62.341992244817256,900.0,差し
タイキルッジェーロ,4,9,1000,15.098825577236251,68.9650239162848,1000.0,差し
タイキルッジェーロ,4,10,1100,15.695743549111832,75.33617796114423,1100.0,差し
タイキルッジェーロ,4,11,1200,15.958106629538488,81.60258551947572,1200.0,差し
タイキルッジェーロ,4,12,1300,14.455603718955183,88.52031804342926,1300.0,差し
タイキルッジェーロ,4,13,1400,14.004582176188155,95.66083810621477,1400.0,差し
タイキルッジェーロ,4,14,1500,14.00075010212024,102.80331256441228,1500.0,差し
タイキルッジェーロ,4,15,1600,13.424509584530208,110.25237425045222,1600.0,差し
タイキルッジェーロ,4,16,1700,13.358203138273822,117.73841102986611,1700.0,差し
タイキルッジェーロ,4,17,1800,13.169246559476754,125.33185986905113,1800.0,差し
アルディスティーノ,5,0,100,15.388894347460745,6.498192640883298,100.0,先行
アルディスティーノ,5,1,200,15.27999653674764,13.042696742013486,200.0,先行
アルディスティーノ,5,2,300,15.38405372353933,19.542934052481844,300.0,先行
アルディスティーノ,5,3,400,15.189240317369132,26.126541784703214,400.0,先行
アルディスティーノ,5,4,500,15.360646837502713,32.63668429744246,500.0,先行
アルディスティーノ,5,5,600,15.276062957022376,39.18287360559991,600.0,先行
アルディスティーノ,5,6,700,15.403842276326694,45.67476038333486,700.0,先行
アルディスティーノ,5,7,800,15.310027132010077,52.206427449484,800.0,先行
アルディスティーノ,5,8,900,15.69511620475256,58.57783615365909,900.0,先行
アルディスティーノ,5,9,1000,14.961122967810944,65.26182640059118,1000.0,先行
アルディスティーノ,5,10,1100,14.893176163615808,71.97631086659119,1100.0,先行
アルディスティーノ,5,11,1200,14.23125094703656,79.0031000344699,1200.0,先行
アルディスティーノ,5,12,1300,14.02822423601974,86.13158602938533,1300.0,先行
アルディスティーノ,5,13,1400,13.053396577930446,93.79242735930183,1400.0,先行
アルディスティーノ,5,14,1500,13.092077042412607,101.43063477864742,1500.0,先行
アルディスティーノ,5,15,1600,12.679589114428959,109.3173256719827,1600.0,先行
アルディスティーノ,5,16,1700,12.621932783210255,117.24004255833947,1700.0,先行
アルディスティーノ,5,17,1800,12.602811579327328,125.17477992789851,1800.0,先行
ウインベラーノ,6,0,100,16.970974916133024,5.8924133995942425,100.0,逃げ
ウインベラーノ,6,1,200,16.77635061630013,11.853185339043257,200.0,逃げ
ウインベラーノ,6,2,300,16.892613370666044,17.772932497505405,300.0,逃げ
ウインベラーノ,6,3,400,16.944404436875253,23.674585776175682,400.0,逃げ
ウインベラーノ,6,4,500,16.739104755144538,29.64862091501824,500.0,逃げ
ウインベラーノ,6,5,600,16.79972913979948,35.60109783698804,600.0,逃げ
ウインベラーノ,6,6,700,16.75701397817487,41.56874816718677,700.0,逃げ
ウインベラーノ,6,7,800,15.677156463604076,47.947455953395256,800.0,逃げ
