horse_name,frame,horse_number,carried_weight,weight_penalty,early_speed,stamina,acceleration,front_runner,stalker,closer,mud_aptitude,mud_source,base_ability_score,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,consistency,running_style,primary_running_style,base_style_profile,base_逃げ,base_先行,base_差し,base_追込,front_runner_score,stalker_score,closer_score,deep_closer_score,versatile_score,weighted_avg_first_ratio,weighted_avg_mid_ratio,weighted_avg_last_corner_ratio,avg_first_ratio,avg_mid_ratio,avg_last_corner_ratio,weighted_avg_late_gain,weighted_avg_position_ratio,position_variance,style_sample_size,debug_passing_orders,debug_field_sizes,debug_first_ratios,debug_mid_ratios,debug_last_corner_ratios,field_size_warnings,avg_opponent_strength_score,avg_race_score,popularity_score,race_level_score,finish_score,margin_score,time_score,last3f_score,horse_ability_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,actual_running_style,actual_running_style_fixed,adjusted_style_profile,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込
ルージュボヤージュ,1,1,52.0,-4.0,97.49,61.44,0.0,59.84,39.57,0.59,50.0,neutral,50.79,53.43,50.79,1500.0,50.0,62.96,62.07,北村宏,50.0,50.0,50.0,69.21,逃げ,逃げ,"{'逃げ': 0.598399685263365, '先行': 0.39567438881070915, '差し': 0.005925925925925926, '追込': 0.0}",0.598,0.396,0.006,0.0,59.84,39.57,0.59,0.0,0.94,0.185,0.157,0.157,0.185,0.157,0.157,-0.7,0.166,0.0006,3,"['1-1-1-1', '3-2', '2-2-2-1']","[6, 12, 15]","[0.1667, 0.25, 0.1333]","[0.1667, 0.1667, 0.1333]","[0.1667, 0.1667, 0.1333]",[],48.62,63.26,71.86,45.25,82.58,89.17,58.9,37.1,50.57,53.74,0.815,0.843,0.056,0.583,100.0,58.34,36.19,45.307,35.3,0.0,5.64,81.54,72.63,73.55,59.15,61.95,65.0,逃げ,逃げ,"{'逃げ': 0.5984844984236715, '先行': 0.3957304690463674, '差し': 0.005785032529961044, '追込': 0.0}",0.5984844984236715,0.3957304690463674,0.005785032529961044,0.0
クカイリモク,1,2,53.0,-4.0,78.51,79.3,0.0,0.3,43.93,30.85,50.0,neutral,61.55,57.55,61.55,1500.0,50.0,47.37,67.77,ゴンサルベ,50.0,50.0,50.0,88.64,先行,先行,"{'逃げ': 0.002955755812841539, '先行': 0.43934267468082183, '差し': 0.24924859874359953, '追込': 0.3084529707627371}",0.003,0.439,0.249,0.308,0.3,43.93,24.92,30.85,100.0,0.44,0.382,0.387,0.44,0.382,0.387,5.37,0.403,0.039,2,"['4-3-4', '12-11-10']","[17, 18]","[0.2353, 0.6667]","[0.1765, 0.6111]","[0.2353, 0.5556]",[],51.07,70.47,90.0,40.0,91.72,97.47,74.77,38.96,58.23,61.29,0.56,0.618,0.739,0.748,100.0,74.79,47.47,60.079,33.5,0.0,73.91,56.04,67.63,85.6,69.18,56.62,65.0,先行,先行,"{'逃げ': 0.002995709390001543, '先行': 0.4452813626388327, '差し': 0.24657661769403807, '追込': 0.30514631027712774}",0.002995709390001543,0.4452813626388327,0.24657661769403807,0.30514631027712774
ジーネキング,2,3,56.0,0.0,100.0,59.34,0.0,51.94,34.41,13.65,50.0,neutral,62.24,72.74,62.24,1500.0,50.0,75.0,50.22,菊沢,50.0,50.0,50.0,45.47,逃げ,逃げ,"{'逃げ': 0.5193798600732125, '先行': 0.34414124534644197, '差し': 0.13647889458034554, '追込': 0.0}",0.519,0.344,0.136,0.0,51.94,34.41,13.65,0.0,30.27,0.222,0.211,0.209,0.222,0.211,0.209,-4.54,0.214,0.0189,9,"['7-7', '7-6-5', '2-2-3-2', '1-1-1-1', '2-2-2-2', '1-1-1-1', '1-1', '1-1', '3-3-3-2']","[18, 15, 16, 15, 16, 12, 13, 6, 13]","[0.3889, 0.4667, 0.125, 0.0667, 0.125, 0.0833, 0.0769, 0.1667, 0.2308]","[0.3889, 0.4, 0.125, 0.0667, 0.125, 0.0833, 0.0769, 0.1667, 0.2308]","[0.3889, 0.3333, 0.1875, 0.0667, 0.125, 0.0833, 0.0769, 0.1667, 0.2308]",[],68.98,57.89,52.36,89.86,40.46,56.88,75.5,46.39,58.72,58.52,0.742,0.757,0.086,0.737,100.0,73.7,44.15,53.422,34.0,0.0,8.57,74.24,74.82,54.36,68.69,62.89,65.0,逃げ,逃げ,"{'逃げ': 0.5210805474123094, '先行': 0.34526812126869905, '差し': 0.13365133131899165, '追込': 0.0}",0.5210805474123094,0.34526812126869905,0.13365133131899165,0.0
サイモンシャリオ,2,4,52.0,-4.0,63.34,73.15,0.0,0.07,14.33,58.85,50.0,neutral,48.95,53.77,48.95,1500.0,50.0,75.0,58.86,田口,50.0,50.0,50.0,60.61,差し,差し,"{'逃げ': 0.0007425242548823691, '先行': 0.14325471090440967, '差し': 0.5884980609522829, '追込': 0.267504703888425}",0.001,0.143,0.588,0.268,0.07,14.33,58.85,26.75,67.55,0.61,0.586,0.635,0.61,0.586,0.635,3.94,0.61,0.0391,9,"['8-7-8-8', '5-5-6-5', '5-5-5-3', '11-11-12-13', '4-4-4-3', '10-11-12-10', '9-9', '12-10', '12-11']","[10, 9, 12, 18, 17, 18, 9, 15, 14]","[0.8, 0.5556, 0.4167, 0.6111, 0.2353, 0.5556, 1.0, 0.8, 0.8571]","[0.7, 0.5556, 0.4167, 0.6111, 0.2353, 0.6111, 1.0, 0.6667, 0.7857]","[0.8, 0.6667, 0.4167, 0.6667, 0.2353, 0.6667, 1.0, 0.6667, 0.7857]",[],46.68,60.82,69.71,44.23,68.72,79.61,67.31,47.51,49.25,52.14,0.449,0.474,0.723,0.66,100.0,66.01,60.41,51.06,34.6,0.0,72.26,44.94,55.8,76.03,60.67,50.94,65.0,差し,差し,"{'逃げ': 0.0007580417790790829, '先行': 0.14624849653246919, '差し': 0.5864291785343039, '追込': 0.2665642831541478}",0.0007580417790790829,0.14624849653246919,0.5864291785343039,0.2665642831541478
リッツパーティー,3,5,54.0,-4.0,89.59,71.69,0.0,29.45,51.24,19.31,50.0,neutral,55.11,54.91,55.11,1500.0,50.0,62.96,63.46,横山武,50.0,50.0,50.0,77.11,先行,先行,"{'逃げ': 0.2944918105018769, '先行': 0.512404170473724, '差し': 0.19310401902439908, '追込': 0.0}",0.294,0.512,0.193,0.0,29.45,51.24,19.31,0.0,29.97,0.334,0.254,0.223,0.334,0.254,0.223,0.04,0.27,0.0187,3,"['5-3-2', '3-3-3', '2-1-1']","[12, 7, 16]","[0.4167, 0.4286, 0.125]","[0.25, 0.4286, 0.0625]","[0.1667, 0.4286, 0.0625]",[],50.74,69.9,70.88,45.25,83.35,94.5,75.98,49.22,53.64,57.71,0.666,0.746,0.088,0.756,100.0,75.57,40.15,57.956,33.6,0.0,8.82,66.58,75.04,84.16,69.96,63.54,65.0,先行,先行,"{'逃げ': 0.29585805628358813, '先行': 0.5147813844113472, '差し': 0.18936055930506465, '追込': 0.0}",0.29585805628358813,0.5147813844113472,0.18936055930506465,0.0
コルテオソレイユ,3,6,54.0,-4.0,79.16,55.07,0.0,0.0,51.3,36.92,41.83,race_history,54.47,55.5,54.47,1500.0,50.0,75.0,56.34,荻野極,50.0,50.0,50.0,38.64,先行,先行,"{'逃げ': 0.0, '先行': 0.5129650955029162, '差し': 0.36920268319120636, '追込': 0.11783222130587728}",0.0,0.513,0.369,0.118,0.0,51.3,36.92,11.78,77.33,0.46,0.498,0.53,0.46,0.498,0.53,1.74,0.496,0.0431,9,"['3-3', '3-4-4', '6-10-11', '4-4', '7-6', '5-5', '6-4-6', '4-4', '5-5']","[8, 10, 11, 14, 8, 13, 8, 16, 9]","[0.375, 0.3, 0.5455, 0.2857, 0.875, 0.3846, 0.75, 0.25, 0.5556]","[0.375, 0.4, 0.9091, 0.2857, 0.75, 0.3846, 0.5, 0.25, 0.5556]","[0.375, 0.4, 1.0, 0.2857, 0.75, 0.3846, 0.75, 0.25, 0.5556]",[],53.24,64.14,77.07,55.39,66.52,79.84,83.06,52.74,53.18,55.92,0.548,0.472,0.657,0.831,100.0,83.06,60.24,49.322,33.5,0.0,65.71,54.84,63.33,80.59,72.64,57.78,65.0,先行,先行,"{'逃げ': 0.0, '先行': 0.5190100069076096, '差し': 0.36462026519681134, '追込': 0.11636972789557899}",0.0,0.5190100069076096,0.36462026519681134,0.11636972789557899
ショウナンガルフ,4,7,57.0,2.0,67.65,76.06,0.0,2.1,31.52,39.4,79.33,race_history,51.34,66.77,51.34,1500.0,50.0,75.0,51.02,丸山,50.0,50.0,50.0,15.01,自在,自在,"{'逃げ': 0.02101558140533116, '先行': 0.3152206854204722, '差し': 0.3939888877177745, '追込': 0.26977484545642216}",0.021,0.315,0.394,0.27,2.1,31.52,39.4,26.98,69.16,0.615,0.626,0.672,0.615,0.626,0.672,-0.03,0.637,0.0432,5,"['15-14-17-17', '3-4', '12-12-10-10', '9-9-11-9', '2-2-2-2']","[18, 9, 16, 12, 6]","[0.8333, 0.3333, 0.75, 0.75, 0.3333]","[0.7778, 0.4444, 0.75, 0.75, 0.3333]","[0.9444, 0.4444, 0.625, 0.9167, 0.3333]",[],62.56,46.14,59.43,83.29,28.78,48.47,55.62,47.77,50.96,49.75,0.385,0.374,0.246,0.55,100.0,55.03,48.62,48.523,34.3,0.0,24.64,38.54,45.35,62.45,55.67,49.85,65.0,先行,先行,"{'逃げ': 0.021354548891684092, '先行': 0.32030498745916436, '差し': 0.3907698086672391, '追込': 0.26757065498191246}",0.021354548891684092,0.32030498745916436,0.3907698086672391,0.26757065498191246
ディールメーカー,4,8,56.0,0.0,100.0,60.3,0.0,42.09,36.32,20.46,50.0,neutral,64.93,60.3,64.93,1500.0,50.0,70.59,64.66,高杉,50.0,50.0,50.0,79.37,自在,自在,"{'逃げ': 0.42090814863924775, '先行': 0.3632094984195758, '差し': 0.20459720603587614, '追込': 0.0112851469053003}",0.421,0.363,0.205,0.011,42.09,36.32,20.46,1.13,55.0,0.227,0.251,0.251,0.227,0.251,0.251,0.82,0.243,0.0261,4,"['3-3-3', '1-2-2', '2-2-2', '5-5']","[15, 11, 16, 9]","[0.2, 0.0909, 0.125, 0.5556]","[0.2, 0.1818, 0.125, 0.5556]","[0.2, 0.1818, 0.125, 0.5556]",[],61.46,71.75,79.68,57.32,83.59,94.32,80.5,51.68,60.64,63.42,0.773,0.749,0.307,0.798,100.0,79.79,49.49,49.988,32.8,0.0,30.69,77.33,77.11,86.54,74.49,67.39,65.0,逃げ,逃げ,"{'逃げ': 0.4230924195838625, '先行': 0.3650943465907761, '差し': 0.20074079817863097, '追込': 0.011072435646730449}",0.4230924195838625,0.3650943465907761,0.20074079817863097,0.011072435646730449
キンググローリー,5,9,54.0,-4.0,92.39,74.24,0.0,41.53,36.11,19.51,73.15,race_history,52.46,60.35,52.46,1500.0,50.0,75.0,63.62,石川,50.0,50.0,50.0,19.09,自在,自在,"{'逃げ': 0.4152580994810977, '先行': 0.3610939433348374, '差し': 0.19512821999096996, '追込': 0.028519737193094856}",0.415,0.361,0.195,0.029,41.53,36.11,19.51,2.85,68.87,0.254,0.256,0.252,0.254,0.256,0.252,-1.61,0.254,0.0373,9,"['2-2-2-2', '2-2-2-1', '1-1-1-1', '2-2-2-1', '10-11-11-10', '4-3-3-4', '4-4', '7-8-7-7', '10-9']","[16, 9, 13, 18, 18, 18, 10, 14, 13]","[0.125, 0.2222, 0.0769, 0.1111, 0.5556, 0.2222, 0.4, 0.5, 0.7692]","[0.125, 0.2222, 0.0769, 0.1111, 0.6111, 0.1667, 0.4, 0.5714, 0.6923]","[0.125, 0.2222, 0.0769, 0.1111, 0.6111, 0.1667, 0.4, 0.5, 0.6923]",[],55.75,54.65,63.71,55.66,64.49,73.34,65.55,41.03,51.75,52.48,0.801,0.792,0.119,0.646,100.0,64.63,43.63,55.625,34.8,0.0,11.9,80.06,72.66,67.81,60.48,59.6,65.0,先行,先行,"{'逃げ': 0.4174909834606455, '先行': 0.36303558127565444, '差し': 0.1914860358999986, '追込': 0.02798739936370154}",0.4174909834606455,0.36303558127565444,0.1914860358999986,0.02798739936370154
ガリレア,5,10,54.0,-4.0,92.2,57.89,0.0,18.68,60.94,20.37,50.0,neutral,50.91,67.36,50.91,1500.0,50.0,75.0,48.12,石橋脩,50.0,50.0,50.0,55.65,先行,先行,"{'逃げ': 0.1868321391469019, '先行': 0.6094219706009868, '差し': 0.20374589025211126, '追込': 0.0}",0.187,0.609,0.204,0.0,18.68,60.94,20.37,0.0,35.47,0.31,0.292,0.304,0.31,0.292,0.304,-3.22,0.302,0.017,7,"['5-5-5', '8-8-9-10', '2-1-1', '2-2', '3-3', '1-1', '2-2']","[15, 16, 9, 8, 8, 7, 9]","[0.3333, 0.5, 0.2222, 0.25, 0.375, 0.1429, 0.2222]","[0.3333, 0.5, 0.1111, 0.25, 0.375, 0.1429, 0.2222]","[0.3333, 0.5625, 0.1111, 0.25, 0.375, 0.1429, 0.2222]",[],61.88,52.15,41.0,86.11,32.05,48.9,71.01,45.71,50.65,51.03,0.66,0.682,0.054,0.713,100.0,71.28,43.42,47.898,34.0,0.0,5.36,65.97,69.58,60.6,64.78,58.12,65.0,先行,先行,"{'逃げ': 0.1877469173205312, '先行': 0.6124058572051948, '差し': 0.19984722547427397, '追込': 0.0}",0.1877469173205312,0.6124058572051948,0.19984722547427397,0.0
