horse_name,frame,horse_number,carried_weight,weight_penalty,early_speed,stamina,acceleration,front_runner,stalker,closer,mud_aptitude,mud_source,base_ability_score,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,consistency,running_style,primary_running_style,base_style_profile,base_逃げ,base_先行,base_差し,base_追込,front_runner_score,stalker_score,closer_score,deep_closer_score,versatile_score,weighted_avg_first_ratio,weighted_avg_mid_ratio,weighted_avg_last_corner_ratio,avg_first_ratio,avg_mid_ratio,avg_last_corner_ratio,weighted_avg_late_gain,weighted_avg_position_ratio,position_variance,style_sample_size,debug_passing_orders,debug_field_sizes,debug_first_ratios,debug_mid_ratios,debug_last_corner_ratios,field_size_warnings,avg_opponent_strength_score,avg_race_score,popularity_score,race_level_score,finish_score,margin_score,time_score,last3f_score,horse_ability_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,actual_running_style,actual_running_style_fixed,adjusted_style_profile,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込
ボディブロー,1,1,58.0,4.0,82.39,33.78,0.0,17.19,44.73,24.98,26.92,race_history,51.47,61.61,51.47,1500.0,50.0,75.0,53.13,荻野極,50.0,50.0,50.0,27.53,先行,先行,"{'逃げ': 0.1718897119208941, '先行': 0.4473476416710579, '差し': 0.2498030603139311, '追込': 0.13095958609411693}",0.172,0.447,0.25,0.131,17.19,44.73,24.98,13.1,100.0,0.439,0.381,0.367,0.439,0.381,0.367,-0.62,0.395,0.0744,10,"['13-13', '5-4', '10-9', '3-3-2', '1-1', '3-2', '8-4', '3-2', '1-1-1-2', '4-3-1']","[15, 13, 16, 12, 16, 16, 12, 12, 16, 10]","[0.8667, 0.3846, 0.625, 0.25, 0.0625, 0.1875, 0.6667, 0.25, 0.0625, 0.4]","[0.8667, 0.3077, 0.5625, 0.25, 0.0625, 0.125, 0.3333, 0.1667, 0.0625, 0.3]","[0.8667, 0.3077, 0.5625, 0.1667, 0.0625, 0.125, 0.3333, 0.1667, 0.0625, 0.1]",[],54.37,55.37,60.36,62.54,53.17,60.45,79.5,31.84,51.05,52.13,0.519,0.548,0.242,0.787,100.0,78.67,44.05,49.755,35.8,0.0,24.17,51.87,65.57,72.95,67.2,48.4,65.0,先行,先行,"{'逃げ': 0.18153301984870335, '先行': 0.46331546298882176, '差し': 0.24272644265191273, '追込': 0.1124250745105621}",0.18153301984870335,0.46331546298882176,0.24272644265191273,0.1124250745105621
ゲキザル,2,2,58.0,4.0,54.68,42.32,0.0,0.0,1.0,54.26,35.5,race_history,46.54,61.57,46.54,1500.0,50.0,75.0,50.7,原,50.0,50.0,50.0,33.35,自在,自在,"{'逃げ': 0.0, '先行': 0.010016190582782546, '差し': 0.5426301455020334, '追込': 0.447353663915184}",0.0,0.01,0.543,0.447,0.0,1.0,54.26,44.74,61.54,0.779,0.805,0.805,0.779,0.805,0.805,5.07,0.796,0.0385,10,"['15-16', '16-16', '12-11', '8-8', '15-16', '6-7', '11-11', '11-12', '8-11', '14-14']","[16, 16, 16, 15, 16, 14, 16, 15, 16, 14]","[0.9375, 1.0, 0.75, 0.5333, 0.9375, 0.4286, 0.6875, 0.7333, 0.5, 1.0]","[1.0, 1.0, 0.6875, 0.5333, 1.0, 0.5, 0.6875, 0.8, 0.6875, 1.0]","[1.0, 1.0, 0.6875, 0.5333, 1.0, 0.5, 0.6875, 0.8, 0.6875, 1.0]",[],49.94,48.31,59.14,62.0,41.3,38.36,79.1,36.59,47.54,47.73,0.157,0.144,0.693,0.791,100.0,79.08,56.97,49.708,36.1,0.0,69.29,15.67,43.52,76.22,61.81,33.05,65.0,差し,差し,"{'逃げ': 0.0, '先行': 0.011255317278688684, '差し': 0.5720668383806754, '追込': 0.41667784434063604}",0.0,0.011255317278688684,0.5720668383806754,0.41667784434063604
ラストシャリナ,3,3,58.0,4.0,85.01,29.42,0.0,10.35,65.64,20.13,42.57,race_history,48.14,61.83,48.14,1500.0,50.0,75.0,56.65,石川,50.0,50.0,50.0,27.27,先行,先行,"{'逃げ': 0.10348878535052551, '先行': 0.6563843243563088, '差し': 0.20133819144193532, '追込': 0.038788698851230284}",0.103,0.656,0.201,0.039,10.35,65.64,20.13,3.88,40.23,0.324,0.318,0.318,0.324,0.318,0.318,-2.13,0.32,0.0205,10,"['4-4', '10-9', '4-3', '6-6', '3-5', '4-4', '1-1', '7-6', '2-3', '7-5']","[15, 16, 16, 16, 13, 16, 16, 16, 16, 16]","[0.2667, 0.625, 0.25, 0.375, 0.2308, 0.25, 0.0625, 0.4375, 0.125, 0.4375]","[0.2667, 0.5625, 0.1875, 0.375, 0.3846, 0.25, 0.0625, 0.375, 0.1875, 0.3125]","[0.2667, 0.5625, 0.1875, 0.375, 0.3846, 0.25, 0.0625, 0.375, 0.1875, 0.3125]",[],52.02,52.92,50.29,58.7,55.08,50.79,79.82,31.93,48.67,49.74,0.642,0.646,0.272,0.802,100.0,80.23,45.01,50.443,36.1,0.0,27.23,64.25,71.63,68.21,64.86,49.0,65.0,先行,先行,"{'逃げ': 0.10735775736245973, '先行': 0.6677658974045161, '差し': 0.19216747871784556, '追込': 0.032708866515178736}",0.10735775736245973,0.6677658974045161,0.19216747871784556,0.032708866515178736
メイショウコバト,4,4,56.0,0.0,63.57,33.89,0.0,1.08,19.68,51.67,45.51,race_history,41.0,60.71,41.0,1500.0,50.0,75.0,48.66,石橋脩,50.0,50.0,50.0,58.79,差し,差し,"{'逃げ': 0.010750433537515147, '先行': 0.19679646880314258, '差し': 0.5166878759724749, '追込': 0.27576522168686746}",0.011,0.197,0.517,0.276,1.08,19.68,51.67,27.58,75.19,0.658,0.63,0.606,0.658,0.63,0.606,-0.49,0.632,0.0444,10,"['13-13', '15-14', '7-7', '5-5', '14-11', '12-12-9-7', '6-6-6-8', '3-4-3-4', '4-4-3-3', '5-5-4-3']","[16, 16, 14, 10, 16, 16, 14, 16, 16, 15]","[0.8125, 0.9375, 0.5, 0.5, 0.875, 0.75, 0.4286, 0.1875, 0.25, 0.3333]","[0.8125, 0.875, 0.5, 0.5, 0.6875, 0.75, 0.4286, 0.25, 0.25, 0.3333]","[0.8125, 0.875, 0.5, 0.5, 0.6875, 0.5625, 0.4286, 0.1875, 0.1875, 0.2667]",[],50.25,49.04,38.0,62.0,35.57,43.74,84.47,32.73,43.59,44.95,0.267,0.309,0.359,0.847,100.0,84.68,47.61,46.545,36.5,0.0,35.89,26.72,55.12,73.7,65.67,37.02,65.0,差し,差し,"{'逃げ': 0.011901472716847508, '先行': 0.21365739172343795, '差し': 0.5262796602027754, '追込': 0.2481614753569392}",0.011901472716847508,0.21365739172343795,0.5262796602027754,0.2481614753569392
ピックアップライン,5,5,58.0,4.0,87.33,33.82,0.0,23.51,48.9,27.59,42.3,race_history,47.22,62.31,47.22,1500.0,50.0,75.0,56.66,木幡巧,50.0,50.0,50.0,23.44,先行,先行,"{'逃げ': 0.2350614617625303, '先行': 0.48900323079014174, '差し': 0.2759353074473279, '追込': 0.0}",0.235,0.489,0.276,0.0,23.51,48.9,27.59,0.0,40.92,0.305,0.292,0.289,0.305,0.292,0.289,-2.05,0.296,0.021,10,"['7-7', '8-7', '4-4', '2-2', '3-2', '6-7', '2-2', '2-2', '3-3-2-2', '1-1']","[15, 16, 16, 16, 12, 16, 16, 14, 16, 13]","[0.4667, 0.5, 0.25, 0.125, 0.25, 0.375, 0.125, 0.1429, 0.1875, 0.0769]","[0.4667, 0.4375, 0.25, 0.125, 0.1667, 0.4375, 0.125, 0.1429, 0.1875, 0.0769]","[0.4667, 0.4375, 0.25, 0.125, 0.1667, 0.4375, 0.125, 0.1429, 0.125, 0.0769]",[],52.72,51.67,49.14,60.1,49.75,50.88,78.5,31.19,48.02,48.93,0.661,0.688,0.112,0.79,100.0,78.99,40.98,49.945,36.7,0.0,11.16,66.15,73.39,66.11,64.9,50.29,65.0,先行,先行,"{'逃げ': 0.24270894924500583, '先行': 0.49515592495512273, '差し': 0.26213512579987136, '追込': 0.0}",0.24270894924500583,0.49515592495512273,0.26213512579987136,0.0
アイアムユウシュン,6,6,58.0,4.0,79.99,25.11,0.0,2.24,59.55,35.26,33.4,race_history,44.19,60.9,44.19,1500.0,50.0,75.0,48.6,小崎,50.0,50.0,50.0,47.35,先行,先行,"{'逃げ': 0.0223952856722767, '先行': 0.5955121740136399, '差し': 0.352601445049979, '追込': 0.029491095264104438}",0.022,0.596,0.353,0.029,2.24,59.55,35.26,2.95,73.48,0.392,0.367,0.367,0.392,0.367,0.367,-3.07,0.375,0.0208,10,"['3-3', '8-9', '7-5', '6-5', '8-8', '5-4', '3-2', '8-8', '10-10', '3-3']","[13, 15, 16, 16, 16, 15, 16, 16, 16, 16]","[0.2308, 0.5333, 0.4375, 0.375, 0.5, 0.3333, 0.1875, 0.5, 0.625, 0.1875]","[0.2308, 0.6, 0.3125, 0.3125, 0.5, 0.2667, 0.125, 0.5, 0.625, 0.1875]","[0.2308, 0.6, 0.3125, 0.3125, 0.5, 0.2667, 0.125, 0.5, 0.625, 0.1875]",[],50.47,47.51,55.79,62.0,31.92,44.44,81.05,30.67,45.86,46.27,0.594,0.615,0.08,0.81,100.0,81.03,40.12,50.97,35.7,0.0,8.04,59.42,70.29,60.03,64.31,46.77,65.0,先行,先行,"{'逃げ': 0.02345583676134544, '先行': 0.6116611010728099, '差し': 0.339775452538511, '追込': 0.025107609627333605}",0.02345583676134544,0.6116611010728099,0.339775452538511,0.025107609627333605
テセラリアン,7,7,56.0,0.0,93.22,33.17,0.0,22.1,47.13,24.58,66.8,race_history,56.57,60.56,56.57,1500.0,50.0,75.0,58.57,菊沢,50.0,50.0,50.0,54.56,先行,先行,"{'逃げ': 0.2210252870493008, '先行': 0.4712605756653946, '差し': 0.24579689837364335, '追込': 0.06191723891166123}",0.221,0.471,0.246,0.062,22.1,47.13,24.58,6.19,100.0,0.309,0.329,0.329,0.309,0.329,0.329,0.22,0.322,0.0519,10,"['1-1', '4-5', '4-4', '8-8', '8-9', '3-3', '14-15', '2-2', '3-3', '4-3']","[15, 16, 16, 16, 16, 15, 16, 16, 16, 12]","[0.0667, 0.25, 0.25, 0.5, 0.5, 0.2, 0.875, 0.125, 0.1875, 0.3333]","[0.0667, 0.3125, 0.25, 0.5, 0.5625, 0.2, 0.9375, 0.125, 0.1875, 0.25]","[0.0667, 0.3125, 0.25, 0.5, 0.5625, 0.2, 0.9375, 0.125, 0.1875, 0.25]",[],53.98,64.52,66.57,55.0,70.15,76.19,87.44,34.02,54.68,57.14,0.715,0.691,0.156,0.87,100.0,86.99,42.96,50.907,35.6,0.0,15.62,71.46,77.16,82.13,73.33,55.98,65.0,先行,先行,"{'逃げ': 0.23031703433665177, '先行': 0.4815829469870261, '差し': 0.2356536021602707, '追込': 0.05244641651605138}",0.23031703433665177,0.4815829469870261,0.2356536021602707,0.05244641651605138
イリフィ,7,8,56.0,0.0,80.44,40.19,0.0,0.0,25.63,62.54,65.53,race_history,61.88,63.54,61.88,1500.0,50.0,75.0,62.37,坂井,50.0,50.0,50.0,67.2,差し,差し,"{'逃げ': 0.0, '先行': 0.25626372158839655, '差し': 0.6254332047991273, '追込': 0.11830307361247604}",0.0,0.256,0.625,0.118,0.0,25.63,62.54,11.83,29.4,0.535,0.478,0.478,0.535,0.478,0.478,2.24,0.497,0.0153,10,"['8-8', '10-9', '7-5', '8-7', '4-4', '8-6', '11-10', '14-13', '5-6', '8-8']","[15, 16, 16, 15, 15, 12, 18, 18, 13, 11]","[0.5333, 0.625, 0.4375, 0.5333, 0.2667, 0.6667, 0.6111, 0.7778, 0.3846, 0.7273]","[0.5333, 0.5625, 0.3125, 0.4667, 0.2667, 0.5, 0.5556, 0.7222, 0.4615, 0.7273]","[0.5333, 0.5625, 0.3125, 0.4667, 0.2667, 0.5, 0.5556, 0.7222, 0.4615, 0.7273]",[],59.19,68.49,67.5,60.1,70.38,82.42,91.96,37.7,58.46,60.97,0.505,0.556,0.441,0.912,100.0,91.18,50.95,51.12,36.0,0.0,44.14,50.52,71.61,89.21,78.65,55.09,65.0,差し,差し,"{'逃げ': 0.0, '先行': 0.2723039666040929, '差し': 0.6234985776939818, '追込': 0.10419745570192541}",0.0,0.2723039666040929,0.6234985776939818,0.10419745570192541
ゲイルライダー,8,9,58.0,4.0,100.0,41.14,0.0,24.16,57.29,17.5,66.61,race_history,64.02,60.67,64.02,1500.0,50.0,75.0,62.93,戸崎圭,50.0,50.0,50.0,64.95,先行,先行,"{'逃げ': 0.24158605431981467, '先行': 0.5729058338164591, '差し': 0.17502887141649454, '追込': 0.010479240447231718}",0.242,0.573,0.175,0.01,24.16,57.29,17.5,1.05,69.66,0.259,0.255,0.255,0.259,0.255,0.255,0.35,0.256,0.0168,8,"['7-4', '3-3', '2-2', '5-9', '3-4', '1-1', '2-2', '7-6']","[14, 16, 12, 16, 16, 16, 16, 16]","[0.5, 0.1875, 0.1667, 0.3125, 0.1875, 0.0625, 0.125, 0.4375]","[0.2857, 0.1875, 0.1667, 0.5625, 0.25, 0.0625, 0.125, 0.375]","[0.2857, 0.1875, 0.1667, 0.5625, 0.25, 0.0625, 0.125, 0.375]",[],56.47,68.97,86.86,57.9,76.59,85.54,90.13,32.23,59.99,62.23,0.717,0.717,0.179,0.892,100.0,89.17,42.72,54.677,35.4,0.0,17.9,71.67,79.57,88.58,77.75,60.05,65.0,先行,先行,"{'逃げ': 0.24829604136425576, '先行': 0.5774402776093429, '差し': 0.16550884771178004, '追込': 0.008754833314621253}",0.24829604136425576,0.5774402776093429,0.16550884771178004,0.008754833314621253
カネショウレジェン,8,10,58.0,4.0,80.66,41.96,0.0,2.91,37.69,50.43,50.82,race_history,59.89,60.43,59.89,1500.0,50.0,75.0,64.64,大野,50.0,50.0,50.0,51.27,差し,差し,"{'逃げ': 0.029135026696777665, '先行': 0.3768503153493676, '差し': 0.5043295979578428, '追込': 0.08968505999601185}",0.029,0.377,0.504,0.09,2.91,37.69,50.43,8.97,81.12,0.443,0.444,0.444,0.443,0.444,0.444,2.35,0.444,0.0235,10,"['9-8', '9-9', '9-10', '4-3', '4-4', '3-5', '10-8', '6-8', '4-5', '2-2']","[15, 16, 16, 16, 14, 16, 16, 16, 12, 16]","[0.6, 0.5625, 0.5625, 0.25, 0.2857, 0.1875, 0.625, 0.375, 0.3333, 0.125]","[0.5333, 0.5625, 0.625, 0.1875, 0.2857, 0.3125, 0.5, 0.5, 0.4167, 0.125]","[0.5333, 0.5625, 0.625, 0.1875, 0.2857, 0.3125, 0.5, 0.5, 0.4167, 0.125]",[],53.13,61.65,86.0,57.0,69.53,71.31,80.14,38.05,57.05,58.2,0.524,0.539,0.465,0.809,100.0,80.92,51.61,48.845,35.7,0.0,46.48,52.43,66.08,81.9,70.03,52.07,65.0,差し,差し,"{'逃げ': 0.031139931681871184, '先行': 0.3949999241181046, '差し': 0.49594130396661046, '追込': 0.07791884023341371}",0.031139931681871184,0.3949999241181046,0.49594130396661046,0.07791884023341371
