horse_name,frame,horse_number,carried_weight,weight_penalty,early_speed,stamina,acceleration,front_runner,stalker,closer,mud_aptitude,mud_source,base_ability_score,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,consistency,running_style,primary_running_style,base_style_profile,base_逃げ,base_先行,base_差し,base_追込,front_runner_score,stalker_score,closer_score,deep_closer_score,versatile_score,weighted_avg_first_ratio,weighted_avg_mid_ratio,weighted_avg_last_corner_ratio,avg_first_ratio,avg_mid_ratio,avg_last_corner_ratio,weighted_avg_late_gain,weighted_avg_position_ratio,position_variance,style_sample_size,debug_passing_orders,debug_field_sizes,debug_first_ratios,debug_mid_ratios,debug_last_corner_ratios,field_size_warnings,avg_opponent_strength_score,avg_race_score,popularity_score,race_level_score,finish_score,margin_score,time_score,last3f_score,horse_ability_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,actual_running_style,actual_running_style_fixed,adjusted_style_profile,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込
セボンサデッセ,1,1,58.0,4.0,89.87,59.04,0.0,32.0,46.77,11.95,82.28,race_history,61.44,59.02,61.44,1500.0,50.0,75.0,64.54,武豊,50.0,50.0,50.0,79.87,先行,先行,"{'逃げ': 0.3200123756995851, '先行': 0.46774995222994836, '差し': 0.09269342404586638, '追込': 0.1195442480246002}",0.32,0.468,0.093,0.12,32.0,46.77,9.27,11.95,100.0,0.341,0.327,0.265,0.341,0.327,0.265,1.59,0.311,0.0759,9,"['14-14-11-8', '1-1-1-1', '2-2', '3-3', '6-5-3-2', '6-5-3-3', '3-4-4-4', '2-2-2-2', '4-2']","[15, 16, 16, 16, 16, 16, 16, 8, 14]","[0.9333, 0.0625, 0.125, 0.1875, 0.375, 0.375, 0.1875, 0.25, 0.2857]","[0.9333, 0.0625, 0.125, 0.1875, 0.3125, 0.3125, 0.25, 0.25, 0.1429]","[0.7333, 0.0625, 0.125, 0.1875, 0.1875, 0.1875, 0.25, 0.25, 0.1429]",[],53.62,66.15,90.0,50.0,84.85,87.63,74.68,27.28,58.15,60.15,0.639,0.648,0.281,0.742,100.0,74.21,44.13,50.06,37.0,0.0,28.12,63.85,69.03,81.23,68.24,53.95,65.0,先行,先行,"{'逃げ': 0.32048519916356183, '先行': 0.4684410603541414, '差し': 0.09218508448856672, '追込': 0.11888865599372996}",0.32048519916356183,0.4684410603541414,0.09218508448856672,0.11888865599372996
ケイアイアギト,2,2,55.0,-2.0,91.24,73.11,0.0,6.26,85.83,7.05,71.33,race_history,59.52,62.11,59.52,1500.0,50.0,70.59,63.02,鮫島駿,50.0,50.0,50.0,80.8,先行,先行,"{'逃げ': 0.06263012714624891, '先行': 0.8582802167892334, '差し': 0.07048434380066262, '追込': 0.008605312263855117}",0.063,0.858,0.07,0.009,6.26,85.83,7.05,0.86,4.15,0.249,0.282,0.257,0.249,0.282,0.257,1.68,0.263,0.0026,4,"['3-3-4-5', '3-4-2-2', '4-4', '4-5-4-3']","[12, 16, 15, 13]","[0.25, 0.1875, 0.2667, 0.3077]","[0.25, 0.25, 0.2667, 0.3846]","[0.3333, 0.125, 0.2667, 0.3077]",[],60.29,64.65,65.16,55.39,86.95,85.6,71.69,25.78,56.79,58.75,0.751,0.718,0.342,0.719,100.0,71.93,43.53,56.388,36.1,0.0,34.22,75.07,71.88,82.74,67.53,57.23,65.0,先行,先行,"{'逃げ': 0.06266457882440835, '先行': 0.8587523409113893, '差し': 0.07003288573841751, '追込': 0.008550194525784927}",0.06266457882440835,0.8587523409113893,0.07003288573841751,0.008550194525784927
レッドライトニング,3,3,58.0,4.0,52.83,56.97,51.25,0.0,11.62,56.76,43.97,race_history,40.0,60.87,40.0,1500.0,50.0,53.11,46.53,長浜,50.0,50.0,50.0,59.82,差し,差し,"{'逃げ': 0.0, '先行': 0.11616384925542969, '差し': 0.5676340765357207, '追込': 0.3162020742088497}",0.0,0.116,0.568,0.316,0.0,11.62,56.76,31.62,21.73,0.679,0.654,0.632,0.679,0.654,0.632,0.71,0.655,0.0136,10,"['7-6-6', '11-13-12-12', '7-5-5', '7-7-5', '3-4-10', '8-7-5', '7-7-7', '9-8-3', '7-8-8-8', '7-7-8']","[10, 14, 10, 10, 12, 11, 9, 11, 11, 9]","[0.7, 0.7857, 0.7, 0.7, 0.25, 0.7273, 0.7778, 0.8182, 0.6364, 0.7778]","[0.6, 0.9286, 0.5, 0.7, 0.3333, 0.6364, 0.7778, 0.7273, 0.7273, 0.7778]","[0.6, 0.8571, 0.5, 0.5, 0.8333, 0.4545, 0.7778, 0.2727, 0.7273, 0.8889]",[],52.21,41.26,42.29,70.0,43.03,39.64,43.49,25.48,42.87,42.47,0.348,0.369,0.241,0.418,100.0,41.78,39.96,38.653,37.0,67.07,24.08,34.82,39.07,61.08,42.54,37.94,88.48,差し,差し,"{'逃げ': 0.0, '先行': 0.11688195399642463, '差し': 0.5671728816398487, '追込': 0.3159451643637268}",0.0,0.11688195399642463,0.5671728816398487,0.3159451643637268
マッスルバック,3,4,58.0,4.0,60.74,50.62,0.0,9.27,33.07,28.85,69.54,race_history,34.58,55.57,34.58,1500.0,50.0,75.0,48.72,黛,50.0,50.0,50.0,57.17,自在,自在,"{'逃げ': 0.0927128121937233, '先行': 0.3306632783697857, '差し': 0.28811755608939715, '追込': 0.2885063533470938}",0.093,0.331,0.288,0.289,9.27,33.07,28.81,28.85,100.0,0.572,0.605,0.632,0.572,0.605,0.632,1.45,0.603,0.1198,10,"['14-14', '8-8-8-9', '1-2-3-4', '2-3-3-3', '12-12', '3-3-4-4', '12-14-13-11', '6-6-9-10', '3-3-3-4', '6-6-6-6']","[14, 9, 10, 13, 13, 13, 16, 16, 16, 16]","[1.0, 0.8889, 0.1, 0.1538, 0.9231, 0.2308, 0.75, 0.375, 0.1875, 0.375]","[1.0, 0.8889, 0.2, 0.2308, 0.9231, 0.2308, 0.875, 0.375, 0.1875, 0.375]","[1.0, 0.8889, 0.3, 0.2308, 0.9231, 0.3077, 0.8125, 0.5625, 0.1875, 0.375]",[],44.91,42.06,41.64,55.0,32.13,44.36,58.36,32.83,39.01,40.0,0.365,0.331,0.374,0.598,100.0,59.77,48.17,44.99,34.6,0.0,37.45,36.46,45.11,64.08,51.26,38.13,65.0,差し,差し,"{'逃げ': 0.09308592938100477, '先行': 0.3319940130270929, '差し': 0.2872662045908424, '追込': 0.28765385300106}",0.09308592938100477,0.3319940130270929,0.2872662045908424,0.28765385300106
ライフゲート,4,5,58.0,4.0,87.7,49.85,0.0,23.85,39.59,33.4,50.74,race_history,51.37,59.02,51.37,1500.0,50.0,75.0,56.85,丹内,50.0,50.0,50.0,32.73,自在,自在,"{'逃げ': 0.23845400848977338, '先行': 0.39588719625454677, '差し': 0.3340058977061791, '追込': 0.03165289754950071}",0.238,0.396,0.334,0.032,23.85,39.59,33.4,3.17,84.75,0.31,0.332,0.331,0.31,0.332,0.331,-0.31,0.324,0.0273,10,"['1-1-1-1', '7-8', '3-5', '9-8-8-6', '3-3-3-3', '7-7-8-7', '7-7-6-5', '1-1-1-1', '3-3-2-3', '5-5-5-3']","[9, 16, 14, 15, 16, 16, 16, 12, 15, 14]","[0.1111, 0.4375, 0.2143, 0.6, 0.1875, 0.4375, 0.4375, 0.0833, 0.2, 0.3571]","[0.1111, 0.5, 0.3571, 0.5333, 0.1875, 0.4375, 0.4375, 0.0833, 0.2, 0.3571]","[0.1111, 0.5, 0.3571, 0.5333, 0.1875, 0.5, 0.375, 0.0833, 0.1333, 0.3571]",[],51.3,56.69,69.29,55.0,61.93,63.84,75.8,30.61,50.98,52.4,0.698,0.667,0.215,0.753,100.0,75.27,43.28,50.79,36.2,0.0,21.5,69.78,70.55,72.51,64.38,52.17,65.0,逃げ,逃げ,"{'逃げ': 0.23906165991967043, '先行': 0.3968960340694595, '差し': 0.33252933827878295, '追込': 0.03151296773208702}",0.23906165991967043,0.3968960340694595,0.33252933827878295,0.03151296773208702
オセアバトルプラン,4,6,58.0,4.0,45.39,59.5,0.0,2.84,6.99,59.18,72.73,race_history,33.0,59.23,33.0,1500.0,50.0,75.0,43.71,古川吉,50.0,50.0,50.0,26.38,差し,差し,"{'逃げ': 0.02836363636363637, '先行': 0.06992157964489124, '差し': 0.5917928718704537, '追込': 0.3099219121210187}",0.028,0.07,0.592,0.31,2.84,6.99,59.18,30.99,67.22,0.711,0.699,0.699,0.711,0.699,0.699,0.96,0.703,0.041,10,"['10-10-10-10', '10-10-10-8', '10-9-8-8', '14-14-14-14', '13-13-15-16', '8-6-6-5', '9-11-11-11', '10-10-9-8', '2-2', '6-5-4-5']","[16, 11, 15, 15, 16, 15, 13, 16, 16, 16]","[0.625, 0.9091, 0.6667, 0.9333, 0.8125, 0.5333, 0.6923, 0.625, 0.125, 0.375]","[0.625, 0.9091, 0.6, 0.9333, 0.8125, 0.4, 0.8462, 0.625, 0.125, 0.3125]","[0.625, 0.9091, 0.5333, 0.9333, 0.9375, 0.4, 0.8462, 0.5625, 0.125, 0.25]",[],45.27,34.87,37.0,55.0,36.48,25.02,49.72,22.62,37.89,40.0,0.221,0.234,0.374,0.487,100.0,48.73,44.99,51.045,37.2,0.0,37.4,22.07,34.8,60.3,39.97,25.83,65.0,差し,差し,"{'逃げ': 0.028542544647019365, '先行': 0.07036262146425869, '差し': 0.5913860003649217, '追込': 0.3097088335238003}",0.028542544647019365,0.07036262146425869,0.5913860003649217,0.3097088335238003
モレポブラーノ,5,7,58.0,4.0,87.03,44.25,0.0,54.0,24.26,18.24,50.0,neutral,41.88,56.8,41.88,1500.0,50.0,75.0,51.73,小沢,50.0,50.0,50.0,10.74,逃げ,逃げ,"{'逃げ': 0.54, '先行': 0.24256737941062304, '差し': 0.18240363950334884, '追込': 0.03502898108602806}",0.54,0.243,0.182,0.035,54.0,24.26,18.24,3.5,87.31,0.221,0.2,0.272,0.221,0.2,0.272,-2.84,0.231,0.0505,10,"['5-4-10-12', '1-1-1-1', '1-1-1-1', '1-1-1-1', '9-8', '1-1', '1-1', '3-3', '6-6', '3-3']","[15, 16, 16, 15, 12, 14, 16, 12, 11, 9]","[0.3333, 0.0625, 0.0625, 0.0667, 0.75, 0.0714, 0.0625, 0.25, 0.5455, 0.3333]","[0.2667, 0.0625, 0.0625, 0.0667, 0.6667, 0.0714, 0.0625, 0.25, 0.5455, 0.3333]","[0.6667, 0.0625, 0.0625, 0.0667, 0.6667, 0.0714, 0.0625, 0.25, 0.5455, 0.3333]",[],44.08,40.75,70.64,50.0,46.45,43.66,58.26,16.43,44.21,43.35,0.766,0.795,0.0,0.581,100.0,58.12,34.16,52.038,37.6,0.0,0.0,76.59,69.88,55.1,48.78,44.84,65.0,逃げ,逃げ,"{'逃げ': 0.5408174175158451, '先行': 0.2429345624193321, '差し': 0.18140988131540756, '追込': 0.034838138749415354}",0.5408174175158451,0.2429345624193321,0.18140988131540756,0.034838138749415354
バタール,5,8,58.0,4.0,82.16,55.44,0.0,19.43,61.04,14.58,52.37,race_history,50.67,57.43,50.67,1500.0,50.0,75.0,59.0,浜中,50.0,50.0,50.0,11.37,先行,先行,"{'逃げ': 0.19433681433100045, '先行': 0.6103968728675978, '差し': 0.1457568572689804, '追込': 0.049509455532421455}",0.194,0.61,0.146,0.05,19.43,61.04,14.58,4.95,44.0,0.282,0.301,0.266,0.282,0.301,0.266,-0.71,0.283,0.0218,7,"['5-5-3-2', '1-1-1-1', '4-4-5-6', '4-4-5-4', '5-7', '3-3-3-3', '11-11-5-2']","[16, 16, 16, 13, 13, 16, 16]","[0.3125, 0.0625, 0.25, 0.3077, 0.3846, 0.1875, 0.6875]","[0.3125, 0.0625, 0.25, 0.3077, 0.5385, 0.1875, 0.6875]","[0.1875, 0.0625, 0.3125, 0.3846, 0.5385, 0.1875, 0.3125]",[],48.58,53.58,78.86,48.0,66.45,67.54,61.86,22.79,50.48,51.25,0.746,0.723,0.199,0.623,100.0,62.28,41.14,54.37,36.2,0.0,19.92,74.63,67.8,66.44,56.1,50.39,65.0,先行,先行,"{'逃げ': 0.1946009584037967, '先行': 0.6112265289292987, '差し': 0.14494038837684295, '追込': 0.04923212429006152}",0.1946009584037967,0.6112265289292987,0.14494038837684295,0.04923212429006152
エアニゲラ,6,9,56.0,0.0,98.9,53.54,0.0,66.93,28.99,2.39,80.81,race_history,50.41,57.04,50.41,1500.0,50.0,75.0,58.0,舟山,50.0,50.0,50.0,41.46,逃げ,逃げ,"{'逃げ': 0.6693362417421777, '先行': 0.28992301751708166, '差し': 0.023862178706545212, '追込': 0.016878562034195525}",0.669,0.29,0.024,0.017,66.93,28.99,2.39,1.69,30.37,0.158,0.15,0.143,0.158,0.15,0.143,-2.33,0.15,0.0179,9,"['1-1-1-1', '1-1-1-1', '2-1-1-1', '2-2-3-4', '2-2-2-2', '1-1-1-1', '2-2-2-2', '4-5-3-3', '14-14-10-7']","[12, 11, 13, 13, 15, 7, 16, 15, 16]","[0.0833, 0.0909, 0.1538, 0.1538, 0.1333, 0.1429, 0.125, 0.2667, 0.875]","[0.0833, 0.0909, 0.0769, 0.1538, 0.1333, 0.1429, 0.125, 0.3333, 0.875]","[0.0833, 0.0909, 0.0769, 0.2308, 0.1333, 0.1429, 0.125, 0.2, 0.625]",[],51.25,57.09,70.57,50.0,71.65,78.03,62.31,16.82,50.29,51.99,0.881,0.896,0.0,0.604,100.0,60.37,34.25,53.26,37.3,0.0,0.0,88.1,76.47,65.92,58.1,56.03,65.0,逃げ,逃げ,"{'逃げ': 0.6695258533156276, '先行': 0.29000514777703545, '差し': 0.02370301733459109, '追込': 0.01676598157274594}",0.6695258533156276,0.29000514777703545,0.02370301733459109,0.01676598157274594
ストラーダ,6,10,53.0,-4.0,86.89,50.4,0.0,32.12,63.24,4.64,71.99,race_history,47.15,54.27,47.15,1500.0,50.0,70.59,62.58,横山和,50.0,50.0,50.0,37.22,先行,先行,"{'逃げ': 0.3211846206734056, '先行': 0.6323916768409568, '差し': 0.046423702485637666, '追込': 0.0}",0.321,0.632,0.046,0.0,32.12,63.24,4.64,0.0,20.39,0.228,0.23,0.23,0.228,0.23,0.23,-0.68,0.23,0.0127,4,"['2-2-2-2', '1-1-1-1', '5-6', '6-5']","[10, 14, 16, 16]","[0.2, 0.0714, 0.3125, 0.375]","[0.2, 0.0714, 0.375, 0.3125]","[0.2, 0.0714, 0.375, 0.3125]",[],46.04,53.59,77.42,42.23,74.86,72.63,56.38,11.08,47.97,49.37,0.772,0.77,0.121,0.56,100.0,56.01,34.16,55.324,38.4,0.0,12.08,77.15,67.54,67.85,52.63,48.25,65.0,先行,先行,"{'逃げ': 0.3212883026476058, '先行': 0.6325958199203643, '差し': 0.04611587743202984, '追込': 0.0}",0.3212883026476058,0.6325958199203643,0.04611587743202984,0.0
