rank,horse_name,horse_number,frame,primary_running_style,actual_running_style,running_style,finish_time,lane_index,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込
1,シロガネロンド,6,4,差し,差し,差し,95.27029683759046,2,0.0,0.20012979921770913,0.7100545708840383,0.08981562989825266
2,アカツキスター,3,2,先行,逃げ,逃げ,96.02468232938074,1,0.26983134839555445,0.7017106807692577,0.028457970835187925,0.0
3,クロノスウィフト,10,6,追込,差し,差し,97.99867189414172,3,0.0,0.0,0.3685118890524786,0.6314881109475214
4,カゼノブリッツ,14,8,自在,先行,先行,99.38841260898408,4,0.28226904446383433,0.3211884963432864,0.16798933030977706,0.2285531288831021
5,ミドリノハヤテ,1,1,逃げ,逃げ,逃げ,99.89516540022063,0,0.8263734871047462,0.15968569799125534,0.01394081490399848,0.0
