horse_name,frame,horse_number,carried_weight,weight_penalty,early_speed,stamina,acceleration,front_runner,stalker,closer,mud_aptitude,mud_source,base_ability_score,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,consistency,running_style,primary_running_style,base_style_profile,base_逃げ,base_先行,base_差し,base_追込,front_runner_score,stalker_score,closer_score,deep_closer_score,versatile_score,weighted_avg_first_ratio,weighted_avg_mid_ratio,weighted_avg_last_corner_ratio,avg_first_ratio,avg_mid_ratio,avg_last_corner_ratio,weighted_avg_late_gain,weighted_avg_position_ratio,position_variance,style_sample_size,debug_passing_orders,debug_field_sizes,debug_first_ratios,debug_mid_ratios,debug_last_corner_ratios,field_size_warnings,avg_opponent_strength_score,avg_race_score,popularity_score,race_level_score,finish_score,margin_score,time_score,last3f_score,horse_ability_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,actual_running_style,actual_running_style_fixed,adjusted_style_profile,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込
スマートワイス,1,1,57.0,2.0,98.02,46.6,0.0,15.06,63.53,19.23,86.17,race_history,66.5,62.18,66.5,1500.0,50.0,75.0,61.64,川田,50.0,50.0,50.0,52.67,先行,先行,"{'逃げ': 0.15057281441752338, '先行': 0.6353416008412885, '差し': 0.19234783862353796, '追込': 0.02173774611765021}",0.151,0.635,0.192,0.022,15.06,63.53,19.23,2.17,82.43,0.289,0.332,0.343,0.289,0.332,0.343,0.47,0.322,0.0238,10,"['3-3', '4-7', '6-4', '2-2', '4-4', '6-11-13', '9-7', '3-3', '3-5', '3-2']","[18, 14, 15, 14, 13, 16, 16, 17, 8, 13]","[0.1667, 0.2857, 0.4, 0.1429, 0.3077, 0.375, 0.5625, 0.1765, 0.375, 0.2308]","[0.1667, 0.5, 0.2667, 0.1429, 0.3077, 0.6875, 0.4375, 0.1765, 0.625, 0.1538]","[0.1667, 0.5, 0.2667, 0.1429, 0.3077, 0.8125, 0.4375, 0.1765, 0.625, 0.1538]",[],58.44,71.66,82.43,62.0,71.73,87.99,85.45,54.79,61.76,64.23,0.743,0.721,0.145,0.853,100.0,85.34,48.04,49.623,33.8,0.0,14.53,74.29,78.08,86.08,77.34,67.9,65.0,先行,先行,"{'逃げ': 0.15057281441752338, '先行': 0.6353416008412885, '差し': 0.19234783862353796, '追込': 0.02173774611765021}",0.15057281441752338,0.6353416008412885,0.19234783862353796,0.02173774611765021
ファインライン,1,2,57.0,2.0,75.55,56.06,0.0,4.91,5.57,64.93,50.0,neutral,57.16,66.94,57.16,1500.0,50.0,75.0,54.97,小崎,50.0,50.0,50.0,22.14,差し,差し,"{'逃げ': 0.049090909090909095, '先行': 0.05574406410248292, '差し': 0.6492874769663097, '追込': 0.24587754984029833}",0.049,0.056,0.649,0.246,4.91,5.57,64.93,24.59,59.2,0.604,0.615,0.624,0.604,0.615,0.624,1.76,0.614,0.0355,10,"['10-10', '8-8', '14-14', '11-14-15', '8-8', '9-9', '7-5-5', '1-1', '7-6', '12-13-14-14']","[18, 14, 16, 16, 17, 13, 13, 7, 13, 16]","[0.5556, 0.5714, 0.875, 0.6875, 0.4706, 0.6923, 0.5385, 0.1429, 0.5385, 0.75]","[0.5556, 0.5714, 0.875, 0.875, 0.4706, 0.6923, 0.3846, 0.1429, 0.4615, 0.8125]","[0.5556, 0.5714, 0.875, 0.9375, 0.4706, 0.6923, 0.3846, 0.1429, 0.4615, 0.875]",[],61.7,61.82,46.93,69.43,48.87,66.41,85.22,60.38,55.1,56.78,0.367,0.334,0.614,0.85,100.0,84.95,61.21,48.892,32.9,0.0,61.44,36.66,56.59,79.25,73.02,53.14,65.0,差し,差し,"{'逃げ': 0.049090909090909095, '先行': 0.05574406410248292, '差し': 0.6492874769663097, '追込': 0.24587754984029833}",0.049090909090909095,0.05574406410248292,0.6492874769663097,0.24587754984029833
メイショウシンタケ,2,3,57.0,2.0,59.21,54.82,9.82,0.0,5.4,56.04,50.0,neutral,51.28,66.4,51.28,1500.0,50.0,75.0,49.52,太宰,50.0,50.0,50.0,30.2,差し,差し,"{'逃げ': 0.0, '先行': 0.053989921750174114, '差し': 0.5604075498871431, '追込': 0.3856025283626828}",0.0,0.054,0.56,0.386,0.0,5.4,56.04,38.56,45.49,0.828,0.814,0.832,0.828,0.814,0.832,2.73,0.825,0.0284,10,"['16-16', '7-10', '15-13-15', '13-12', '10-7', '14-13', '12-12-12', '12-12', '15-15', '13-13']","[17, 13, 16, 13, 18, 15, 12, 18, 16, 14]","[0.9412, 0.5385, 0.9375, 1.0, 0.5556, 0.9333, 1.0, 0.6667, 0.9375, 0.9286]","[0.9412, 0.7692, 0.8125, 0.9231, 0.3889, 0.8667, 1.0, 0.6667, 0.9375, 0.9286]","[0.9412, 0.7692, 0.9375, 0.9231, 0.3889, 0.8667, 1.0, 0.6667, 0.9375, 0.9286]",[],59.47,56.5,42.29,75.0,33.65,51.14,82.75,59.51,50.91,52.31,0.198,0.209,0.48,0.833,100.0,83.29,57.66,42.96,32.8,0.0,48.05,19.77,48.99,78.93,70.09,47.76,65.0,差し,差し,"{'逃げ': 0.0, '先行': 0.053989921750174114, '差し': 0.5604075498871431, '追込': 0.3856025283626828}",0.0,0.053989921750174114,0.5604075498871431,0.3856025283626828
ブエナオンダ,2,4,58.0,4.0,90.26,59.05,0.0,14.62,23.52,38.65,71.82,race_history,69.34,71.94,69.34,1500.0,50.0,75.0,56.05,田口,50.0,50.0,50.0,33.82,自在,自在,"{'逃げ': 0.1461818181818182, '先行': 0.23524519180557277, '差し': 0.3864639275664031, '追込': 0.23210906244620588}",0.146,0.235,0.386,0.232,14.62,23.52,38.65,23.21,100.0,0.492,0.49,0.476,0.492,0.49,0.476,1.2,0.486,0.0631,10,"['15-15', '9-9-8', '2-2', '5-5', '5-6', '11-11', '7-6', '6-6-6', '1-1', '10-8-5']","[18, 15, 16, 18, 18, 15, 13, 9, 8, 16]","[0.8333, 0.6, 0.125, 0.2778, 0.2778, 0.7333, 0.5385, 0.6667, 0.125, 0.625]","[0.8333, 0.6, 0.125, 0.2778, 0.3333, 0.7333, 0.4615, 0.6667, 0.125, 0.5]","[0.8333, 0.5333, 0.125, 0.2778, 0.3333, 0.7333, 0.4615, 0.6667, 0.125, 0.3125]",[],68.38,66.28,63.07,82.91,49.71,71.68,89.52,52.74,63.78,64.41,0.541,0.533,0.387,0.897,100.0,89.65,53.64,48.773,33.8,0.0,38.73,54.14,69.66,81.37,79.91,60.8,65.0,差し,差し,"{'逃げ': 0.14618181818181822, '先行': 0.2352451918055728, '差し': 0.38646392756640313, '追込': 0.2321090624462059}",0.14618181818181822,0.2352451918055728,0.38646392756640313,0.2321090624462059
ファーヴェント,3,5,57.0,2.0,100.0,59.39,0.0,16.33,64.99,15.57,84.07,race_history,79.67,72.36,79.67,1500.0,50.0,75.0,60.46,高杉,50.0,50.0,50.0,74.24,先行,先行,"{'逃げ': 0.16330429078053763, '先行': 0.6498862084165499, '差し': 0.1557359528828811, '追込': 0.03107354792003143}",0.163,0.65,0.156,0.031,16.33,64.99,15.57,3.11,34.07,0.246,0.275,0.275,0.246,0.275,0.275,0.0,0.265,0.0152,10,"['3-3', '4-8-8', '3-3', '5-5', '6-6', '2-1', '3-3', '4-3', '5-4', '2-2']","[18, 15, 18, 14, 18, 18, 16, 8, 16, 11]","[0.1667, 0.2667, 0.1667, 0.3571, 0.3333, 0.1111, 0.1875, 0.5, 0.3125, 0.1818]","[0.1667, 0.5333, 0.1667, 0.3571, 0.3333, 0.0556, 0.1875, 0.375, 0.25, 0.1818]","[0.1667, 0.5333, 0.1667, 0.3571, 0.3333, 0.0556, 0.1875, 0.375, 0.25, 0.1818]",[],71.5,75.97,72.21,82.37,74.9,86.49,91.69,55.89,71.14,72.35,0.753,0.693,0.365,0.916,100.0,91.59,53.97,50.227,33.0,0.0,36.51,75.25,79.3,87.3,84.15,71.19,65.0,先行,先行,"{'逃げ': 0.16330429078053763, '先行': 0.6498862084165499, '差し': 0.1557359528828811, '追込': 0.03107354792003143}",0.16330429078053763,0.6498862084165499,0.1557359528828811,0.03107354792003143
シンフォーエバー,3,6,57.0,2.0,99.8,35.9,0.0,50.8,31.34,16.51,50.0,neutral,46.29,67.31,46.29,1500.0,50.0,75.0,45.44,吉村,50.0,50.0,50.0,36.34,逃げ,逃げ,"{'逃げ': 0.5079846674701121, '先行': 0.31337974348686276, '差し': 0.16511541440743613, '追込': 0.013520174635589027}",0.508,0.313,0.165,0.014,50.8,31.34,16.51,1.35,56.15,0.213,0.202,0.202,0.213,0.202,0.202,-8.09,0.206,0.03,10,"['10-9', '3-3', '1-1', '2-2', '1-1-1', '1-1', '3-3-3-3', '2-2-2', '1-1', '2-2']","[17, 14, 18, 15, 12, 18, 12, 15, 10, 14]","[0.5882, 0.2143, 0.0556, 0.1333, 0.0833, 0.0556, 0.25, 0.1333, 0.1, 0.1429]","[0.5294, 0.2143, 0.0556, 0.1333, 0.0833, 0.0556, 0.25, 0.1333, 0.1, 0.1429]","[0.5294, 0.2143, 0.0556, 0.1333, 0.0833, 0.0556, 0.25, 0.1333, 0.1, 0.1429]",[],58.79,46.8,44.43,77.2,18.52,40.41,73.09,43.38,47.36,47.22,0.758,0.772,0.0,0.74,100.0,73.95,41.54,46.328,34.0,0.0,0.0,75.78,75.77,48.58,62.66,56.7,65.0,逃げ,逃げ,"{'逃げ': 0.5079846674701121, '先行': 0.31337974348686276, '差し': 0.16511541440743613, '追込': 0.013520174635589027}",0.5079846674701121,0.31337974348686276,0.16511541440743613,0.013520174635589027
キープカルム,4,7,58.0,4.0,83.98,60.6,0.0,0.32,27.36,39.93,50.0,neutral,72.26,69.44,72.26,1500.0,50.0,75.0,59.15,坂井,50.0,50.0,50.0,70.68,自在,自在,"{'逃げ': 0.0032235795665688047, '先行': 0.27361662727850217, '差し': 0.3992708200624273, '追込': 0.3238889730925017}",0.003,0.274,0.399,0.324,0.32,27.36,39.93,32.39,69.83,0.578,0.597,0.592,0.578,0.597,0.592,3.24,0.589,0.0385,10,"['13-13', '5-5', '8-9', '10-10-10', '9-10', '9-9-11', '7-7-4', '5-5-5', '6-6', '3-3']","[18, 18, 14, 12, 14, 13, 12, 16, 13, 17]","[0.7222, 0.2778, 0.5714, 0.8333, 0.6429, 0.6923, 0.5833, 0.3125, 0.4615, 0.1765]","[0.7222, 0.2778, 0.6429, 0.8333, 0.7143, 0.6923, 0.5833, 0.3125, 0.4615, 0.1765]","[0.7222, 0.2778, 0.6429, 0.8333, 0.7143, 0.8462, 0.3333, 0.3125, 0.4615, 0.1765]",[],66.41,70.94,68.57,84.91,63.45,74.75,88.63,59.82,65.86,67.13,0.4,0.375,0.697,0.888,100.0,88.85,63.2,47.42,33.3,0.0,69.74,40.04,60.63,84.99,80.61,59.52,65.0,先行,先行,"{'逃げ': 0.0032235795665688047, '先行': 0.27361662727850217, '差し': 0.3992708200624273, '追込': 0.3238889730925017}",0.0032235795665688047,0.27361662727850217,0.3992708200624273,0.3238889730925017
サイルーン,4,8,57.0,2.0,78.8,70.51,0.0,0.0,6.32,68.78,64.35,race_history,66.23,69.37,66.23,1500.0,50.0,75.0,57.06,岩田望,50.0,50.0,50.0,43.02,差し,差し,"{'逃げ': 0.0, '先行': 0.06318325967760562, '差し': 0.6877939812689123, '追込': 0.2490227590534821}",0.0,0.063,0.688,0.249,0.0,6.32,68.78,24.9,14.0,0.591,0.613,0.598,0.591,0.613,0.598,3.6,0.601,0.0087,10,"['10-12-11', '7-8-7-7', '9-8', '7-7-7', '11-11-13-13', '8-9-9', '7-7-7', '8-7-6', '12-10-10', '8-8']","[15, 14, 16, 12, 16, 18, 13, 11, 16, 14]","[0.6667, 0.5, 0.5625, 0.5833, 0.6875, 0.4444, 0.5385, 0.7273, 0.75, 0.5714]","[0.8, 0.5714, 0.5, 0.5833, 0.6875, 0.5, 0.5385, 0.6364, 0.625, 0.5714]","[0.7333, 0.5, 0.5, 0.5833, 0.8125, 0.5, 0.5385, 0.5455, 0.625, 0.5714]",[],66.67,65.25,60.07,83.04,59.88,73.58,75.99,45.79,61.57,62.49,0.403,0.366,0.479,0.753,100.0,75.28,53.86,47.96,34.0,0.0,47.86,40.31,54.02,79.3,71.94,54.9,65.0,差し,差し,"{'逃げ': 0.0, '先行': 0.06318325967760562, '差し': 0.6877939812689123, '追込': 0.2490227590534821}",0.0,0.06318325967760562,0.6877939812689123,0.2490227590534821
ファンダム,5,9,57.0,2.0,98.58,56.6,0.0,18.96,57.31,16.12,50.0,neutral,69.47,68.48,69.47,1500.0,50.0,75.0,59.07,北村宏,50.0,50.0,50.0,38.88,先行,先行,"{'逃げ': 0.18964138510598028, '先行': 0.5731333394807772, '差し': 0.16124924006677832, '追込': 0.07597603534646423}",0.19,0.573,0.161,0.076,18.96,57.31,16.12,7.6,100.0,0.34,0.398,0.364,0.34,0.398,0.364,-1.65,0.367,0.0598,7,"['2-2', '7-7', '5-8-5', '5-6-7-7', '7-9', '4-3-2', '3-2-2']","[18, 16, 14, 18, 9, 15, 15]","[0.1111, 0.4375, 0.3571, 0.2778, 0.7778, 0.2667, 0.2]","[0.1111, 0.4375, 0.5714, 0.3333, 1.0, 0.2, 0.1333]","[0.1111, 0.4375, 0.3571, 0.3889, 1.0, 0.1333, 0.1333]",[],63.96,63.47,82.0,84.36,51.44,63.52,87.22,54.3,63.87,63.77,0.637,0.551,0.232,0.862,100.0,86.2,50.18,51.63,32.5,0.0,23.16,63.71,69.1,69.02,76.25,62.34,65.0,先行,先行,"{'逃げ': 0.18964138510598028, '先行': 0.5731333394807772, '差し': 0.16124924006677832, '追込': 0.07597603534646423}",0.18964138510598028,0.5731333394807772,0.16124924006677832,0.07597603534646423
エルトンバローズ,5,10,58.0,4.0,100.0,63.54,0.0,18.42,57.34,21.89,50.0,neutral,65.86,71.37,65.86,1500.0,50.0,75.0,53.71,松若,50.0,50.0,50.0,56.13,先行,先行,"{'逃げ': 0.18418348909052054, '先行': 0.5734371157532947, '差し': 0.2189388896665329, '追込': 0.023440505489651823}",0.184,0.573,0.219,0.023,18.42,57.34,21.89,2.34,32.73,0.322,0.301,0.301,0.322,0.301,0.301,-3.13,0.308,0.0199,10,"['3-3', '7-7', '7-7-7-7', '2-2', '5-3-3', '3-3-3', '8-8', '2-2-2', '6-6-6-2', '12-11']","[18, 16, 16, 18, 11, 12, 17, 14, 14, 18]","[0.1667, 0.4375, 0.4375, 0.1111, 0.4545, 0.25, 0.4706, 0.1429, 0.4286, 0.6667]","[0.1667, 0.4375, 0.4375, 0.1111, 0.2727, 0.25, 0.4706, 0.1429, 0.4286, 0.6111]","[0.1667, 0.4375, 0.4375, 0.1111, 0.2727, 0.25, 0.4706, 0.1429, 0.4286, 0.6111]",[],67.92,62.75,60.29,89.04,44.2,60.9,85.27,51.69,61.3,61.66,0.685,0.712,0.0,0.853,100.0,85.25,43.68,50.615,33.6,0.0,0.0,68.48,77.53,66.02,76.24,64.4,65.0,先行,先行,"{'逃げ': 0.18418348909052054, '先行': 0.5734371157532947, '差し': 0.2189388896665329, '追込': 0.023440505489651823}",0.18418348909052054,0.5734371157532947,0.2189388896665329,0.023440505489651823
