rank,horse_name,horse_number,frame,primary_running_style,actual_running_style,actual_running_style_fixed,running_style,adjusted_style_profile,finish_time,lane_index,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込,early_speed,stamina,acceleration,consistency,mud_aptitude,mud_source,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,avg_race_score,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,carried_weight,weight_penalty
1,ニシノティアモ,8,4,自在,先行,先行,先行,"{'逃げ': 0.3119188205894127, '先行': 0.32111109905478824, '差し': 0.23014472178807066, '追込': 0.13682535856772832}",108.60735677129406,7,0.3119188205894127,0.32111109905478824,0.23014472178807066,0.13682535856772832,100.0,71.6037821200594,0.0,72.35863809621313,73.39782712022365,race_history,70.34857142857143,79.52813193139419,1500.0,50.0,75.0,65.10526250000001,津村,50.0,55.0,82.06270843155667,73.9091008833755,71.03879400111836,83.21428571428571,79.48571428571428,80.04960317460318,87.5,81.20346779723207,71.75637072168264,0.6815972222222222,0.6628472222222223,0.51875,0.8026955096142788,100.0,80.26955096142788,56.84375,52.3,33.1,0.0,51.875,68.15972222222223,72.57789515486478,83.6745134975533,77.90350302878532,68.35941666666666,65.0,56.0,0.0
2,エストゥペンダ,5,3,自在,差し,差し,差し,"{'逃げ': 0.041838421086611566, '先行': 0.004687368558312833, '差し': 0.43390237577354235, '追込': 0.5195718345815333}",110.2090708407121,4,0.041838421086611566,0.004687368558312833,0.43390237577354235,0.5195718345815333,58.30727075502519,83.26494658394553,50.52626413262941,73.17421098238631,50.0,neutral,60.40571428571428,67.15421285498358,1500.0,50.0,75.0,63.139601136363645,荻野極,50.0,47.0,53.48181031773085,72.3796432114396,62.2223766591758,88.42857142857143,63.08571428571429,81.17532467532467,91.75,71.70941903368198,64.76169329724175,0.08750000000000001,0.1395979020979021,0.9178571428571428,0.726951121939923,100.0,72.6951121939923,69.03392857142856,40.5625,32.4,0.0,91.78571428571428,8.750000000000002,40.39068510268115,84.81113722517202,71.46193670669577,52.505062062937064,65.0,54.0,-4.0
3,セキトバイースト,7,4,先行,先行,先行,先行,"{'逃げ': 0.13866391647988058, '先行': 0.7331129109724737, '差し': 0.10590599907335725, '追込': 0.022317173474288583}",110.92141485241811,6,0.13866391647988058,0.7331129109724737,0.10590599907335725,0.022317173474288583,98.1485937652747,70.43818941375866,0.0,58.41375208191124,50.0,neutral,69.65,63.27942681207181,1500.0,50.0,75.0,55.32320714285714,浜中,50.0,55.0,61.70691783622006,60.508954400282384,59.461591603601164,59.142857142857146,87.0,49.44727891156463,65.08571428571429,69.75321533942484,59.72343230277147,0.7546875000000001,0.8136160714285715,0.06122448979591837,0.7028340839831164,100.0,70.28340839831165,43.87561224489796,49.06,33.8,0.0,6.122448979591837,75.46875,76.37641770781167,59.897008254345764,68.5596246190714,66.65723214285714,65.0,56.0,0.0
4,テレサ,11,6,先行,先行,先行,先行,"{'逃げ': 0.3490393215121787, '先行': 0.5348491197176031, '差し': 0.056867118916659194, '追込': 0.05924443985355915}",111.84502081072814,10,0.3490393215121787,0.5348491197176031,0.056867118916659194,0.05924443985355915,100.0,72.22419057221575,0.0,38.57087568847168,50.0,neutral,71.39571428571428,71.97109942814802,1500.0,50.0,75.0,59.366025735294116,戸崎圭,50.0,55.0,60.67268999810148,66.53490489597255,65.65440834255546,68.64285714285714,82.45714285714287,67.12745098039215,74.44285714285715,77.14278094517752,65.87453248090972,0.7756127450980392,0.7881127450980392,0.08823529411764706,0.7734162313205482,100.0,77.3416231320548,44.550882352941166,50.06,34.3,0.0,8.823529411764708,77.56127450980392,78.14993138981683,74.14156646367124,73.59964272263015,67.05013235294118,65.0,55.0,-2.0
5,ブラウンラチェット,3,2,先行,先行,先行,先行,"{'逃げ': 0.16936702771167983, '先行': 0.4211937090627822, '差し': 0.30479356413508063, '追込': 0.10464569909045744}",112.15017199629023,2,0.16936702771167983,0.4211937090627822,0.30479356413508063,0.10464569909045744,76.89132007811558,71.65236091235468,0.0,28.03547714057045,54.684222222222196,race_history,72.09738095238096,51.18242850115438,1500.0,50.0,75.0,45.489746875,丸山,50.0,55.0,85.6774720638015,45.55572779670974,50.842480307072485,43.142857142857146,88.12857142857142,30.992063492063494,39.94285714285714,55.66634151672421,49.520792179481795,0.6350694444444445,0.590625,0.26111111111111107,0.5552309022306432,100.0,55.523090223064315,46.01277777777778,50.98,34.6,0.0,26.111111111111107,63.50694444444444,57.46976560037894,48.34894746143742,54.362699622685376,52.36208333333333,65.0,54.0,-4.0
6,ルージュソリテール,15,8,先行,先行,先行,先行,"{'逃げ': 0.19109792924610133, '先行': 0.6525616661163477, '差し': 0.13852489443681376, '追込': 0.01781551020073718}",112.45641263328834,14,0.19109792924610133,0.6525616661163477,0.13852489443681376,0.01781551020073718,100.0,65.83427664250863,0.0,57.83688381606302,50.0,neutral,67.49785714285714,72.55450374846262,1500.0,50.0,75.0,60.66105594919786,西塚,50.0,55.0,64.10729909195157,72.80091938189885,66.07008392077962,73.42857142857143,77.58571428571429,74.8532488753077,84.14999999999999,89.09336069784574,67.75279278605943,0.7725824420677362,0.7725824420677362,0.14831349206349206,0.8824237750747459,100.0,88.24237750747459,47.6428373015873,52.03,33.2,0.0,14.831349206349206,77.25824420677361,82.20110419208906,84.1471400341464,80.78368262911103,69.36284826203207,65.0,55.0,-2.0
7,ホールネス,10,5,先行,先行,先行,先行,"{'逃げ': 0.0, '先行': 0.5397798274216061, '差し': 0.39282479728175573, '追込': 0.06739537529663811}",112.72649678659728,9,0.0,0.5397798274216061,0.39282479728175573,0.06739537529663811,82.4566588789905,88.17573439833937,0.0,37.472916421147985,50.0,neutral,70.14595238095238,59.410335020413775,1500.0,50.0,75.0,53.91693382352941,三浦,50.0,55.0,89.99723496383503,52.72325186207125,56.70486370204481,60.214285714285715,85.89999999999999,49.03824606765784,50.98571428571428,59.86798438001109,55.70946074205142,0.6284653092006033,0.6284653092006033,0.20882352941176469,0.5979830824648732,100.0,59.798308246487316,44.31058823529412,49.894999999999996,34.4,0.0,20.88235294117647,62.84653092006033,61.474830716952475,61.89884444551384,59.28706953556803,54.3419592760181,65.0,55.0,-2.0
8,パラディレーヌ,14,7,差し,差し,差し,差し,"{'逃げ': 0.01891085642833635, '先行': 0.15222002126472406, '差し': 0.5414251530114196, '追込': 0.2874439692955199}",113.05790327085012,13,0.01891085642833635,0.15222002126472406,0.5414251530114196,0.2874439692955199,80.69522233657507,77.76034346334919,0.0,46.540840177565734,78.29282712022366,race_history,72.99214285714285,74.35291680798262,1500.0,50.0,75.0,58.371790625,原,50.0,47.0,64.02290449446416,67.64164811335826,67.3514532256876,69.71428571428571,89.24285714285715,61.1904761904762,71.64285714285714,80.25905323740167,67.42400194760526,0.3251736111111111,0.3402777777777778,0.5423611111111111,0.7947451393460285,100.0,79.47451393460285,56.73652777777777,49.0325,34.4,0.0,54.236111111111114,32.517361111111114,54.47880904834906,84.9432491496586,76.19848266403157,56.123333333333335,65.0,56.0,0.0
9,ヴァルキリーバース,6,3,差し,差し,差し,差し,"{'逃げ': 0.003999274553978843, '先行': 0.2562748485325721, '差し': 0.5796433572250684, '追込': 0.16008251968838066}",113.80365395747413,5,0.003999274553978843,0.2562748485325721,0.5796433572250684,0.16008251968838066,79.21200167938595,84.90701272825369,0.0,89.08492803668051,66.1323110634385,race_history,63.479523809523805,71.09694257304501,1500.0,50.0,75.0,64.07012613636364,ルメール,50.0,47.0,71.57386231805613,76.40509303018844,65.03157158329458,81.0,63.028571428571425,88.57081807081806,95.12857142857142,72.91191024103857,67.87495194501804,0.442873445998446,0.5540913947163947,0.7474206349206349,0.7046875257550201,100.0,70.46875257550202,62.63551587301587,49.275,33.6,0.0,74.7420634920635,44.2873445998446,62.18596536837762,84.38201662300703,70.38931391652612,63.242703379953376,65.0,55.5,-1.0
10,テリオスララ,9,5,先行,先行,先行,先行,"{'逃げ': 0.4352051969377122, '先行': 0.536004308925653, '差し': 0.028790494136634724, '追込': 0.0}",114.42177151321111,8,0.4352051969377122,0.536004308925653,0.028790494136634724,0.0,100.0,62.77172422153217,0.0,42.04369912187802,50.0,neutral,63.74904761904762,57.26422770091525,1500.0,50.0,75.0,52.611451136363634,ゴンサルベ,50.0,55.0,53.211696188091935,57.712263089222546,55.17576223690211,69.71428571428571,69.8,46.95582195582195,60.378571428571426,73.6140896765778,55.80988744998222,0.8040379759129759,0.7852879759129759,0.0,0.7264862418532998,100.0,72.64862418532998,44.317499999999995,53.4025,33.2,0.0,0.0,80.40379759129759,75.88271955861217,60.47531062181537,64.9801183019315,63.462014277389265,65.0,54.0,-4.0
