horse_name,frame,horse_number,carried_weight,weight_penalty,early_speed,stamina,acceleration,front_runner,stalker,closer,mud_aptitude,mud_source,base_ability_score,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,consistency,running_style,primary_running_style,base_style_profile,base_逃げ,base_先行,base_差し,base_追込,front_runner_score,stalker_score,closer_score,deep_closer_score,versatile_score,weighted_avg_first_ratio,weighted_avg_mid_ratio,weighted_avg_last_corner_ratio,avg_first_ratio,avg_mid_ratio,avg_last_corner_ratio,weighted_avg_late_gain,weighted_avg_position_ratio,position_variance,style_sample_size,debug_passing_orders,debug_field_sizes,debug_first_ratios,debug_mid_ratios,debug_last_corner_ratios,field_size_warnings,avg_opponent_strength_score,avg_race_score,popularity_score,race_level_score,finish_score,margin_score,time_score,last3f_score,horse_ability_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,actual_running_style,actual_running_style_fixed,adjusted_style_profile,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込
ガットネロ,1,1,56.0,0.0,81.55,26.98,0.0,19.95,37.32,32.68,50.0,neutral,48.04,60.95,48.04,1500.0,50.0,75.0,54.92,小沢,50.0,50.0,50.0,36.0,自在,自在,"{'逃げ': 0.19945104959131693, '先行': 0.37321561753559185, '差し': 0.3267802687054781, '追込': 0.10055306416761313}",0.199,0.373,0.327,0.101,19.95,37.32,32.68,10.06,100.0,0.446,0.384,0.384,0.446,0.384,0.384,-2.35,0.405,0.0526,10,"['5-4', '9-8', '7-6', '2-2', '2-2', '13-10', '6-5', '10-10', '5-4', '2-2']","[16, 12, 13, 16, 16, 15, 14, 15, 18, 18]","[0.3125, 0.75, 0.5385, 0.125, 0.125, 0.8667, 0.4286, 0.6667, 0.2778, 0.1111]","[0.25, 0.6667, 0.4615, 0.125, 0.125, 0.6667, 0.3571, 0.6667, 0.2222, 0.1111]","[0.25, 0.6667, 0.4615, 0.125, 0.125, 0.6667, 0.3571, 0.6667, 0.2222, 0.1111]",[],53.7,59.98,40.64,53.1,48.29,68.99,86.39,51.73,48.61,51.45,0.605,0.655,0.031,0.862,100.0,86.18,44.27,49.68,33.3,0.0,3.12,60.48,74.78,75.65,71.25,56.97,65.0,差し,差し,"{'逃げ': 0.20431400051047133, '先行': 0.37860344144876656, '差し': 0.32273861553825006, '追込': 0.09434394250251206}",0.20431400051047133,0.37860344144876656,0.32273861553825006,0.09434394250251206
エルサトアナ,2,2,56.0,0.0,85.58,29.91,0.0,37.66,50.11,11.14,50.0,neutral,36.62,57.29,36.62,1500.0,50.0,75.0,45.04,池添,50.0,50.0,50.0,38.64,先行,先行,"{'逃げ': 0.3765622782374253, '先行': 0.5010658522155405, '差し': 0.11143319303626958, '追込': 0.010938676510764744}",0.377,0.501,0.111,0.011,37.66,50.11,11.14,1.09,34.91,0.233,0.231,0.231,0.233,0.231,0.231,-5.35,0.232,0.0188,10,"['2-2', '2-2', '2-2', '6-6', '9-8', '3-3', '1-2', '2-2', '2-2', '2-2']","[11, 13, 16, 16, 15, 16, 13, 8, 16, 16]","[0.1818, 0.1538, 0.125, 0.375, 0.6, 0.1875, 0.0769, 0.25, 0.125, 0.125]","[0.1818, 0.1538, 0.125, 0.375, 0.5333, 0.1875, 0.1538, 0.25, 0.125, 0.125]","[0.1818, 0.1538, 0.125, 0.375, 0.5333, 0.1875, 0.1538, 0.25, 0.125, 0.125]",[],45.6,41.36,51.07,55.0,26.65,41.12,66.56,29.45,40.46,40.69,0.739,0.749,0.0,0.667,100.0,66.66,37.97,53.645,35.0,0.0,0.0,73.93,71.21,48.6,53.92,47.71,65.0,先行,先行,"{'逃げ': 0.3802822490619041, '先行': 0.5011029903621236, '差し': 0.10849684782457039, '追込': 0.010117912751402001}",0.3802822490619041,0.5011029903621236,0.10849684782457039,0.010117912751402001
サンドロナイト,3,3,56.0,0.0,73.35,33.52,0.0,7.71,40.03,34.23,45.08,race_history,44.9,56.33,44.9,1500.0,50.0,75.0,50.61,北村友,50.0,50.0,50.0,61.05,自在,自在,"{'逃げ': 0.07710395084016226, '先行': 0.40028683548568134, '差し': 0.34232673560125565, '追込': 0.18028247807290076}",0.077,0.4,0.342,0.18,7.71,40.03,34.23,18.03,100.0,0.493,0.444,0.444,0.493,0.444,0.444,0.67,0.46,0.0572,9,"['2-2', '14-14', '3-4', '7-6', '11-8', '7-5', '7-7', '3-2', '2-2']","[9, 18, 13, 13, 11, 11, 15, 18, 18]","[0.2222, 0.7778, 0.2308, 0.5385, 1.0, 0.6364, 0.4667, 0.1667, 0.1111]","[0.2222, 0.7778, 0.3077, 0.4615, 0.7273, 0.4545, 0.4667, 0.1111, 0.1111]","[0.2222, 0.7778, 0.3077, 0.4615, 0.7273, 0.4545, 0.4667, 0.1111, 0.1111]",[],47.38,54.04,58.14,55.0,41.43,58.14,77.44,50.2,46.37,48.28,0.479,0.518,0.225,0.774,100.0,77.39,48.86,46.513,33.9,0.0,22.5,47.91,63.32,68.89,64.14,50.82,65.0,逃げ,逃げ,"{'逃げ': 0.07959739272761084, '先行': 0.40921963598641303, '差し': 0.34071898532649475, '追込': 0.17046398595948142}",0.07959739272761084,0.40921963598641303,0.34071898532649475,0.17046398595948142
ウチュウノセカイ,3,4,55.0,-2.0,100.0,31.49,0.0,39.23,58.82,1.95,47.51,race_history,55.78,62.51,55.78,1500.0,50.0,75.0,58.85,原,50.0,50.0,50.0,53.07,先行,先行,"{'逃げ': 0.3923281191650819, '先行': 0.5881976389100755, '差し': 0.019474241924842622, '追込': 0.0}",0.392,0.588,0.019,0.0,39.23,58.82,1.95,0.0,7.01,0.176,0.159,0.159,0.176,0.159,0.159,-3.05,0.165,0.0044,5,"['1-1', '2-2', '3-3', '3-2', '2-2-2']","[16, 13, 13, 10, 11]","[0.0625, 0.1538, 0.2308, 0.3, 0.1818]","[0.0625, 0.1538, 0.2308, 0.2, 0.1818]","[0.0625, 0.1538, 0.2308, 0.2, 0.1818]",[],59.98,63.68,51.79,65.06,63.19,73.9,77.83,44.99,54.12,56.51,0.824,0.841,0.099,0.763,100.0,76.29,44.24,51.758,34.1,0.0,9.95,82.38,80.6,67.74,68.65,63.68,65.0,先行,先行,"{'逃げ': 0.3948588869779932, '先行': 0.5862443965746535, '差し': 0.0188967164473533, '追込': 0.0}",0.3948588869779932,0.5862443965746535,0.0188967164473533,0.0
キープサインオン,4,5,58.0,4.0,83.94,24.55,0.0,19.58,60.31,19.96,61.73,race_history,43.81,57.96,43.81,1500.0,50.0,75.0,51.57,岩田望,50.0,50.0,50.0,19.93,先行,先行,"{'逃げ': 0.19577133635588842, '先行': 0.6030922252031339, '差し': 0.19962382184344832, '追込': 0.0015126165975293817}",0.196,0.603,0.2,0.002,19.58,60.31,19.96,0.15,43.76,0.318,0.282,0.282,0.318,0.282,0.282,-3.67,0.294,0.0227,9,"['7-6', '3-3', '5-4', '4-3', '7-8', '1-1', '2-2', '8-8', '4-1']","[16, 18, 11, 15, 16, 16, 16, 14, 13]","[0.4375, 0.1667, 0.4545, 0.2667, 0.4375, 0.0625, 0.125, 0.5714, 0.3077]","[0.375, 0.1667, 0.3636, 0.2, 0.5, 0.0625, 0.125, 0.5714, 0.0769]","[0.375, 0.1667, 0.3636, 0.2, 0.5, 0.0625, 0.125, 0.5714, 0.0769]",[],47.36,51.44,56.14,53.1,42.11,53.23,72.89,48.21,45.59,47.05,0.65,0.686,0.067,0.721,100.0,72.15,43.91,48.843,33.3,0.0,6.67,64.99,70.2,60.67,59.22,52.65,65.0,先行,先行,"{'逃げ': 0.19837882149818642, '先行': 0.6051915804431433, '差し': 0.19502571164187024, '追込': 0.0014038864168001415}",0.19837882149818642,0.6051915804431433,0.19502571164187024,0.0014038864168001415
ヴィヴァクラウン,4,6,58.0,4.0,83.63,29.07,0.0,9.48,44.58,28.4,50.0,neutral,54.96,61.45,54.96,1500.0,50.0,75.0,56.95,大野,50.0,50.0,50.0,54.49,先行,先行,"{'逃げ': 0.09479308050252229, '先行': 0.44584678549724344, '差し': 0.28402707431879154, '追込': 0.17533305968144283}",0.095,0.446,0.284,0.175,9.48,44.58,28.4,17.53,100.0,0.458,0.426,0.421,0.458,0.426,0.421,-0.55,0.435,0.0708,10,"['12-11', '8-8', '2-2', '4-4', '4-2', '14-14', '6-5', '3-2', '4-5-3', '3-2']","[16, 12, 11, 18, 16, 16, 16, 17, 14, 16]","[0.75, 0.6667, 0.1818, 0.2222, 0.25, 0.875, 0.375, 0.1765, 0.2857, 0.1875]","[0.6875, 0.6667, 0.1818, 0.2222, 0.125, 0.875, 0.3125, 0.1176, 0.3571, 0.125]","[0.6875, 0.6667, 0.1818, 0.2222, 0.125, 0.875, 0.3125, 0.1176, 0.2143, 0.125]",[],56.3,66.81,53.79,53.1,58.12,80.22,92.74,52.26,53.53,56.85,0.55,0.584,0.44,0.926,100.0,92.59,54.62,48.388,33.3,0.0,44.05,54.97,73.79,78.41,77.19,57.4,65.0,先行,先行,"{'逃げ': 0.09765036366930234, '先行': 0.45482655714471515, '差し': 0.28209167736887936, '追込': 0.1654314018171032}",0.09765036366930234,0.45482655714471515,0.28209167736887936,0.1654314018171032
ビーコング,5,7,58.0,4.0,79.83,28.3,0.0,20.42,44.13,23.62,45.68,race_history,43.7,59.83,43.7,1500.0,50.0,75.0,50.7,松本,50.0,50.0,50.0,26.41,先行,先行,"{'逃げ': 0.20423661781867467, '先行': 0.44129827851566233, '差し': 0.2361727832160982, '追込': 0.11829232044956486}",0.204,0.441,0.236,0.118,20.42,44.13,23.62,11.83,100.0,0.387,0.395,0.395,0.387,0.395,0.395,-1.4,0.392,0.0693,10,"['13-14', '5-5', '8-10', '6-4', '2-2', '4-4', '2-1', '1-1', '2-3', '7-6']","[16, 16, 16, 15, 16, 16, 13, 16, 15, 15]","[0.8125, 0.3125, 0.5, 0.4, 0.125, 0.25, 0.1538, 0.0625, 0.1333, 0.4667]","[0.875, 0.3125, 0.625, 0.2667, 0.125, 0.25, 0.0769, 0.0625, 0.2, 0.4]","[0.875, 0.3125, 0.625, 0.2667, 0.125, 0.25, 0.0769, 0.0625, 0.2, 0.4]",[],48.93,49.12,52.0,54.2,45.61,50.01,76.8,28.43,45.51,46.42,0.538,0.521,0.194,0.775,100.0,77.46,42.31,48.188,36.8,0.0,19.4,53.78,63.49,70.78,62.4,44.09,65.0,先行,先行,"{'逃げ': 0.20898118981455605, '先行': 0.4471659929011246, '差し': 0.2329897095363368, '追込': 0.11086310774798255}",0.20898118981455605,0.4471659929011246,0.2329897095363368,0.11086310774798255
フェアリーライズ,5,8,53.0,-4.0,73.16,46.7,0.0,20.26,29.91,26.18,70.89,race_history,52.27,64.74,52.27,1500.0,50.0,75.0,53.61,黛,50.0,50.0,50.0,25.21,自在,自在,"{'逃げ': 0.20263046073158483, '先行': 0.2991205275256626, '差し': 0.2618436063031605, '追込': 0.23640540543959215}",0.203,0.299,0.262,0.236,20.26,29.91,26.18,23.64,100.0,0.548,0.447,0.472,0.548,0.447,0.472,0.69,0.489,0.1095,6,"['13-14', '7-4-6', '1-1-1', '8-3', '12-12', '2-1']","[16, 16, 10, 12, 12, 9]","[0.8125, 0.4375, 0.1, 0.6667, 1.0, 0.2222]","[0.875, 0.25, 0.1, 0.25, 1.0, 0.1111]","[0.875, 0.375, 0.1, 0.25, 1.0, 0.1111]",[],58.74,54.42,54.5,66.93,53.55,61.44,66.52,32.39,51.62,52.32,0.412,0.511,0.415,0.657,100.0,65.68,49.01,49.295,35.4,0.0,41.49,41.18,57.68,67.9,61.46,49.78,65.0,先行,先行,"{'逃げ': 0.2093668446007253, '先行': 0.30606406425234667, '差し': 0.2608425603004385, '追込': 0.22372653084648955}",0.2093668446007253,0.30606406425234667,0.2608425603004385,0.22372653084648955
エクストラバック,6,9,58.0,4.0,77.57,30.23,0.0,11.68,42.81,29.51,50.0,neutral,52.99,60.62,52.99,1500.0,50.0,75.0,53.66,鮫島駿,50.0,50.0,50.0,60.76,先行,先行,"{'逃げ': 0.11675412808060374, '先行': 0.42813189629514503, '差し': 0.2950936305423193, '追込': 0.1600203450819319}",0.117,0.428,0.295,0.16,11.68,42.81,29.51,16.0,100.0,0.503,0.399,0.399,0.503,0.399,0.399,-1.84,0.434,0.0599,10,"['16-11', '14-11', '7-6', '5-5', '3-3', '1-1', '5-3', '5-4', '2-2', '3-5']","[16, 18, 13, 16, 15, 12, 17, 18, 12, 14]","[1.0, 0.7778, 0.5385, 0.3125, 0.2, 0.0833, 0.2941, 0.2778, 0.1667, 0.2143]","[0.6875, 0.6111, 0.4615, 0.3125, 0.2, 0.0833, 0.1765, 0.2222, 0.1667, 0.3571]","[0.6875, 0.6111, 0.4615, 0.3125, 0.2, 0.0833, 0.1765, 0.2222, 0.1667, 0.3571]",[],52.94,59.57,69.29,55.0,46.02,68.95,81.74,53.53,52.13,53.99,0.383,0.514,0.134,0.818,100.0,81.81,47.4,45.992,33.8,0.0,13.39,38.26,65.06,76.4,69.2,53.66,65.0,先行,先行,"{'逃げ': 0.12014187105886147, '先行': 0.43627736142481655, '差し': 0.29276239186244435, '追込': 0.15081837565387768}",0.12014187105886147,0.43627736142481655,0.29276239186244435,0.15081837565387768
シーグルロス,6,10,53.0,-4.0,95.38,25.22,0.0,56.41,38.0,4.68,57.27,race_history,39.76,55.85,39.76,1500.0,50.0,75.0,50.41,小林美,50.0,50.0,50.0,18.39,逃げ,逃げ,"{'逃げ': 0.5640918049693321, '先行': 0.3799944604337562, '差し': 0.046801862297451285, '追込': 0.00911187229946045}",0.564,0.38,0.047,0.009,56.41,38.0,4.68,0.91,29.48,0.153,0.182,0.21,0.153,0.182,0.21,-4.72,0.182,0.0174,9,"['1-1', '1-1', '2-5', '1-1', '2-2-4', '3-4', '2-1', '2-2', '11-11']","[13, 14, 16, 9, 8, 13, 13, 12, 17]","[0.0769, 0.0714, 0.125, 0.1111, 0.25, 0.2308, 0.1538, 0.1667, 0.6471]","[0.0769, 0.0714, 0.3125, 0.1111, 0.25, 0.3077, 0.0769, 0.1667, 0.6471]","[0.0769, 0.0714, 0.3125, 0.1111, 0.5, 0.3077, 0.0769, 0.1667, 0.6471]",[],46.94,50.06,47.86,51.46,43.44,56.48,71.43,31.56,42.7,44.54,0.883,0.845,0.0,0.7,100.0,70.0,38.43,51.492,35.4,0.0,0.0,88.28,77.99,56.26,58.37,54.77,65.0,逃げ,逃げ,"{'逃げ': 0.5675735428149925, '先行': 0.3786278583714347, '差し': 0.045401352603735214, '追込': 0.008397246209837532}",0.5675735428149925,0.3786278583714347,0.045401352603735214,0.008397246209837532
