horse_name,horse_number,section_index,distance_m,current_speed,elapsed_time,position_m
ミクニインスパイア,4,20,2100,20.003285731961682,94.52728543085314,2100.0
ミクニインスパイア,4,21,2200,19.721243742248557,99.5979595377692,2200.0
クロワデュノール,5,0,100,22.51894177870999,4.44070600575657,100.0
クロワデュノール,5,1,200,22.51894177870999,8.88141201151314,200.0
クロワデュノール,5,2,300,22.51894177870999,13.322118017269709,300.0
クロワデュノール,5,3,400,22.51894177870999,17.76282402302628,400.0
クロワデュノール,5,4,500,22.51894177870999,22.20353002878285,500.0
クロワデュノール,5,5,600,22.51894177870999,26.64423603453942,600.0
クロワデュノール,5,6,700,22.51894177870999,31.084942040295992,700.0
クロワデュノール,5,7,800,22.51894177870999,35.52564804605256,800.0
クロワデュノール,5,8,900,22.51894177870999,39.96635405180913,900.0
クロワデュノール,5,9,1000,22.51894177870999,44.407060057565694,1000.0
クロワデュノール,5,10,1100,22.018520850294212,48.948691199816736,1100.0
クロワデュノール,5,11,1200,22.018520850294212,53.49032234206777,1200.0
クロワデュノール,5,12,1300,22.018520850294212,58.031953484318805,1300.0
クロワデュノール,5,13,1400,21.35129294573984,62.71551059976519,1400.0
クロワデュノール,5,14,1500,21.35129294573984,67.39906771521157,1500.0
クロワデュノール,5,15,1600,21.26588777395688,72.10143429698505,1600.0
クロワデュノール,5,16,1700,23.931948364983178,76.27994907877014,1700.0
クロワデュノール,5,17,1800,23.83544857318889,80.47538092444911,1800.0
クロワデュノール,5,18,1900,23.738948781394605,84.68786737112677,1900.0
クロワデュノール,5,19,2000,23.642448989600314,88.91754764003578,2000.0
クロワデュノール,5,20,2100,23.545949197806028,93.16456266414522,2100.0
クロワデュノール,5,21,2200,23.44944940601174,97.42905511633742,2200.0
ビザンチンドリーム,6,0,100,23.854490599348562,4.192082810719541,100.0
ビザンチンドリーム,6,1,200,23.854490599348562,8.384165621439083,200.0
ビザンチンドリーム,6,2,300,23.854490599348562,12.576248432158625,300.0
ビザンチンドリーム,6,3,400,23.854490599348562,16.768331242878165,400.0
ビザンチンドリーム,6,4,500,23.854490599348562,20.960414053597706,500.0
ビザンチンドリーム,6,5,600,23.854490599348562,25.152496864317246,600.0
ビザンチンドリーム,6,6,700,23.854490599348562,29.344579675036787,700.0
ビザンチンドリーム,6,7,800,23.854490599348562,33.53666248575633,800.0
ビザンチンドリーム,6,8,900,22.190223813347497,38.04315150727984,900.0
ビザンチンドリーム,6,9,1000,22.190223813347497,42.549640528803344,1000.0
ビザンチンドリーム,6,10,1100,22.190223813347497,47.05612955032685,1100.0
ビザンチンドリーム,6,11,1200,22.190223813347497,51.56261857185036,1200.0
ビザンチンドリーム,6,12,1300,22.190223813347497,56.069107593373865,1300.0
ビザンチンドリーム,6,13,1400,20.483283520013078,60.951137366691,1400.0
ビザンチンドリーム,6,14,1500,20.483283520013078,65.83316714000813,1500.0
ビザンチンドリーム,6,15,1600,20.217000834252907,70.77949923050167,1600.0
ビザンチンドリーム,6,16,1700,22.480269883844876,75.22784440236562,1700.0
ビザンチンドリーム,6,17,1800,22.180225213937298,79.73636489913513,1800.0
ビザンチンドリーム,6,18,1900,20.567369711387933,84.59843532443755,1900.0
ビザンチンドリーム,6,19,2000,20.285327721674808,89.52810672891529,2000.0
ビザンチンドリーム,6,20,2100,20.003285731961682,94.52728543085314,2100.0
ビザンチンドリーム,6,21,2200,19.721243742248557,99.5979595377692,2200.0
ファミリータイム,7,0,100,22.541355655535572,4.436290413413649,100.0
ファミリータイム,7,1,200,22.541355655535572,8.872580826827297,200.0
ファミリータイム,7,2,300,22.541355655535572,13.308871240240947,300.0
ファミリータイム,7,3,400,22.541355655535572,17.745161653654595,400.0
ファミリータイム,7,4,500,22.541355655535572,22.181452067068243,500.0
ファミリータイム,7,5,600,22.541355655535572,26.61774248048189,600.0
ファミリータイム,7,6,700,22.541355655535572,31.05403289389554,700.0
ファミリータイム,7,7,800,22.541355655535572,35.49032330730919,800.0
ファミリータイム,7,8,900,22.541355655535572,39.92661372072284,900.0
ファミリータイム,7,9,1000,22.541355655535572,44.36290413413649,1000.0
ファミリータイム,7,10,1100,22.040436640968117,48.90001932967318,1100.0
ファミリータイム,7,11,1200,22.040436640968117,53.43713452520986,1200.0
ファミリータイム,7,12,1300,22.040436640968117,57.97424972074655,1300.0
ファミリータイム,7,13,1400,21.37254462154484,62.653149766143756,1400.0
ファミリータイム,7,14,1500,21.37254462154484,67.33204981154097,1500.0
ファミリータイム,7,15,1600,21.28705444305866,72.0297406201727,1600.0
ファミリータイム,7,16,1700,24.024888797165673,76.1920907914583,1700.0
ファミリータイム,7,17,1800,23.9280142455642,80.37129258287055,1800.0
ファミリータイム,7,18,1900,23.831139693962726,84.56748299945116,1900.0
ファミリータイム,7,19,2000,23.73426514236125,88.78080072385454,2000.0
ファミリータイム,7,20,2100,23.637390590759775,93.01138614384973,2100.0
ファミリータイム,7,21,2200,23.5405160391583,97.25938138038812,2200.0
タガノデュード,8,0,100,22.283088320981488,4.487708281703537,100.0
タガノデュード,8,1,200,22.283088320981488,8.975416563407075,200.0
タガノデュード,8,2,300,22.283088320981488,13.463124845110613,300.0
タガノデュード,8,3,400,22.283088320981488,17.95083312681415,400.0
タガノデュード,8,4,500,22.283088320981488,22.438541408517686,500.0
タガノデュード,8,5,600,22.283088320981488,26.926249690221223,600.0
タガノデュード,8,6,700,22.283088320981488,31.41395797192476,700.0
タガノデュード,8,7,800,22.283088320981488,35.9016662536283,800.0
タガノデュード,8,8,900,22.283088320981488,40.38937453533184,900.0
タガノデュード,8,9,1000,22.283088320981488,44.87708281703538,1000.0
タガノデュード,8,10,1100,21.787908580515236,49.46678446877763,1100.0
タガノデュード,8,11,1200,21.787908580515236,54.056486120519885,1200.0
タガノデュード,8,12,1300,21.787908580515236,58.64618777226214,1300.0
タガノデュード,8,13,1400,21.12766892656023,63.379317600621334,1400.0
タガノデュード,8,14,1500,21.12766892656023,68.11244742898053,1500.0
タガノデュード,8,15,1600,21.04315825085399,72.86458581086728,1600.0
タガノデュード,8,16,1700,23.624364575985926,77.09750389331381,1700.0
タガノデュード,8,17,1800,23.529105041405337,81.34755929593219,1800.0
タガノデュード,8,18,1900,23.43384550682475,85.61489134652868,1900.0
タガノデュード,8,19,2000,23.33858597224416,89.89964107896435,2000.0
タガノデュード,8,20,2100,23.243326437663573,94.20195126112311,2100.0
タガノデュード,8,21,2200,23.14806690308298,98.52196642345537,2200.0
コスモキュランダ,9,0,100,20.201052094133125,4.950237222003027,100.0
コスモキュランダ,9,1,200,20.201052094133125,9.900474444006054,200.0
コスモキュランダ,9,2,300,20.201052094133125,14.850711666009081,300.0
コスモキュランダ,9,3,400,20.201052094133125,19.80094888801211,400.0
コスモキュランダ,9,4,500,20.201052094133125,24.751186110015134,500.0
コスモキュランダ,9,5,600,20.201052094133125,29.70142333201816,600.0
コスモキュランダ,9,6,700,20.201052094133125,34.651660554021184,700.0
コスモキュランダ,9,7,800,20.201052094133125,39.60189777602421,800.0
コスモキュランダ,9,8,900,20.201052094133125,44.552134998027235,900.0
コスモキュランダ,9,9,1000,20.201052094133125,49.50237222003026,1000.0
コスモキュランダ,9,10,1100,21.431573033877278,54.16838529531541,1100.0
コスモキュランダ,9,11,1200,21.431573033877278,58.83439837060056,1200.0
コスモキュランダ,9,12,1300,21.431573033877278,63.50041144588571,1300.0
コスモキュランダ,9,13,1400,20.782131426790087,68.31223742977352,1400.0
コスモキュランダ,9,14,1500,20.782131426790087,73.12406341366133,1500.0
コスモキュランダ,9,15,1600,20.719785032509716,77.95036831224489,1600.0
コスモキュランダ,9,16,1700,24.006730573218167,82.11586680422029,1700.0
コスモキュランダ,9,17,1800,23.93427565197103,86.29397528153972,1800.0
コスモキュランダ,9,18,1900,23.861820730723892,90.48477032306153,1900.0
コスモキュランダ,9,19,2000,23.789365809476756,94.6883292073494,2000.0
コスモキュランダ,9,20,2100,23.71691088822962,98.90472992122267,2100.0
コスモキュランダ,9,21,2200,23.64445596698248,103.13405116843774,2200.0
ジューンテイク,10,0,100,21.96969929630243,4.551723655900485,100.0
ジューンテイク,10,1,200,21.96969929630243,9.10344731180097,200.0
ジューンテイク,10,2,300,21.96969929630243,13.655170967701455,300.0
ジューンテイク,10,3,400,21.96969929630243,18.20689462360194,400.0
ジューンテイク,10,4,500,21.96969929630243,22.758618279502425,500.0
ジューンテイク,10,5,600,21.96969929630243,27.31034193540291,600.0
ジューンテイク,10,6,700,21.96969929630243,31.862065591303395,700.0
ジューンテイク,10,7,800,21.96969929630243,36.41378924720388,800.0
ジューンテイク,10,8,900,21.96969929630243,40.96551290310437,900.0
ジューンテイク,10,9,1000,21.96969929630243,45.51723655900486,1000.0
ジューンテイク,10,10,1100,21.4814837563846,50.17240847981217,1100.0
ジューンテイク,10,11,1200,21.4814837563846,54.82758040061948,1200.0
ジューンテイク,10,12,1300,21.4814837563846,59.482752321426794,1300.0
ジューンテイク,10,13,1400,20.83052970316082,64.28339836475934,1400.0
ジューンテイク,10,14,1500,20.83052970316082,69.08404440809188,1500.0
ジューンテイク,10,15,1600,20.74720758434818,73.9039701544097,1600.0
ジューンテイク,10,16,1700,23.348242307300662,78.18694780573944,1700.0
ジューンテイク,10,17,1800,23.254096168964775,82.48726544756038,1800.0
ジューンテイク,10,18,1900,23.159950030628885,86.80506405540498,1900.0
ジューンテイク,10,19,2000,23.065803892292994,91.14048633103671,2000.0
ジューンテイク,10,20,2100,22.971657753957103,95.49367673074889,2100.0
ジューンテイク,10,21,2200,22.877511615621213,99.86478149424589,2200.0
シンエンペラー,11,0,100,21.73959836193316,4.599900988746126,100.0
シンエンペラー,11,1,200,21.73959836193316,9.199801977492251,200.0
シンエンペラー,11,2,300,21.73959836193316,13.799702966238378,300.0
シンエンペラー,11,3,400,21.73959836193316,18.399603954984503,400.0
シンエンペラー,11,4,500,21.73959836193316,22.999504943730628,500.0
シンエンペラー,11,5,600,21.73959836193316,27.599405932476753,600.0
シンエンペラー,11,6,700,21.73959836193316,32.19930692122288,700.0
シンエンペラー,11,7,800,21.73959836193316,36.799207909969006,800.0
シンエンペラー,11,8,900,21.73959836193316,41.399108898715134,900.0
シンエンペラー,11,9,1000,21.73959836193316,45.99900988746126,1000.0
シンエンペラー,11,10,1100,21.256496176112428,50.703454080497075,1100.0
シンエンペラー,11,11,1200,21.256496176112428,55.407898273532886,1200.0
シンエンペラー,11,12,1300,21.256496176112428,60.1123424665687,1300.0
シンエンペラー,11,13,1400,20.612359928351445,64.96380054063688,1400.0
シンエンペラー,11,14,1500,20.612359928351445,69.81525861470506,1500.0
シンエンペラー,11,15,1600,20.529910488638038,74.68620045613898,1600.0
シンエンペラー,11,16,1700,23.04816056193749,79.02494149064667,1700.0
シンエンペラー,11,17,1800,22.955224430639355,83.3812482783305,1800.0
シンエンペラー,11,18,1900,22.86228829934122,87.75526363019192,1900.0
シンエンペラー,11,19,2000,22.769352168043085,92.14713210593848,2000.0
シンエンペラー,11,20,2100,22.67641603674495,96.55700004265121,2100.0
シンエンペラー,11,21,2200,22.583479905446815,100.98501558404178,2200.0
マイネルエンペラー,12,0,100,20.24516032270975,4.939452116258436,100.0
マイネルエンペラー,12,1,200,20.24516032270975,9.878904232516872,200.0
マイネルエンペラー,12,2,300,20.24516032270975,14.818356348775307,300.0
マイネルエンペラー,12,3,400,20.24516032270975,19.757808465033744,400.0
マイネルエンペラー,12,4,500,20.24516032270975,24.69726058129218,500.0
マイネルエンペラー,12,5,600,20.24516032270975,29.636712697550617,600.0
マイネルエンペラー,12,6,700,20.24516032270975,34.57616481380905,700.0
マイネルエンペラー,12,7,800,20.24516032270975,39.51561693006749,800.0
マイネルエンペラー,12,8,900,20.24516032270975,44.455069046325924,900.0
マイネルエンペラー,12,9,1000,20.24516032270975,49.39452116258436,1000.0
マイネルエンペラー,12,10,1100,20.764266997651028,54.210486975936334,1100.0
マイネルエンペラー,12,11,1200,20.764266997651028,59.02645278928831,1200.0
マイネルエンペラー,12,12,1300,20.764266997651028,63.84241860264028,1300.0
マイネルエンペラー,12,13,1400,22.65192763380112,68.25705393154625,1400.0
マイネルエンペラー,12,14,1500,22.65192763380112,72.67168926045223,1500.0
マイネルエンペラー,12,15,1600,22.606623778533518,77.09517155394519,1600.0
マイネルエンペラー,12,16,1700,28.733814278772666,80.57539172345732,1700.0
マイネルエンペラー,12,17,1800,28.676115856526135,84.06261434803888,1800.0
マイネルエンペラー,12,18,1900,28.618417434279603,87.5568676633958,1900.0
マイネルエンペラー,12,19,2000,28.560719012033072,91.05818007635952,2000.0
マイネルエンペラー,12,20,2100,28.50302058978654,94.56658016627254,2100.0
マイネルエンペラー,12,21,2200,28.44532216754001,98.08209668638824,2200.0
シェイクユアハート,13,0,100,19.816262334673223,5.046360323209207,100.0
シェイクユアハート,13,1,200,19.816262334673223,10.092720646418414,200.0
シェイクユアハート,13,2,300,19.816262334673223,15.13908096962762,300.0
シェイクユアハート,13,3,400,19.816262334673223,20.185441292836828,400.0
シェイクユアハート,13,4,500,19.816262334673223,25.231801616046035,500.0
シェイクユアハート,13,5,600,19.816262334673223,30.27816193925524,600.0
シェイクユアハート,13,6,700,19.816262334673223,35.32452226246445,700.0
シェイクユアハート,13,7,800,19.816262334673223,40.370882585673655,800.0
シェイクユアハート,13,8,900,19.816262334673223,45.41724290888286,900.0
シェイクユアハート,13,9,1000,19.816262334673223,50.46360323209207,1000.0
シェイクユアハート,13,10,1100,20.324371625305872,55.38380454722105,1100.0
シェイクユアハート,13,11,1200,20.324371625305872,60.304005862350024,1200.0
シェイクユアハート,13,12,1300,20.324371625305872,65.224207177479,1300.0
シェイクユアハート,13,13,1400,22.172041773060947,69.73439171634723,1400.0
シェイクユアハート,13,14,1500,22.172041773060947,74.24457625521546,1500.0
シェイクユアハート,13,15,1600,22.127697689514825,78.76379924005337,1600.0
シェイクユアハート,13,16,1700,28.116850354233623,82.32038537043915,1700.0
シェイクユアハート,13,17,1800,28.0603908153697,85.8841276097392,1800.0
シェイクユアハート,13,18,1900,28.003931276505778,89.45505481323137,1900.0
シェイクユアハート,13,19,2000,27.94747173764185,93.03319601107404,2000.0
シェイクユアハート,13,20,2100,27.89101219877793,96.61858040972206,2100.0
シェイクユアハート,13,21,2200,27.834552659914007,100.2112373933572,2200.0
スティンガーグラス,14,0,100,19.696025791779796,5.077166381541566,100.0
スティンガーグラス,14,1,200,19.696025791779796,10.154332763083133,200.0
スティンガーグラス,14,2,300,19.696025791779796,15.2314991446247,300.0
スティンガーグラス,14,3,400,19.696025791779796,20.308665526166266,400.0
スティンガーグラス,14,4,500,19.696025791779796,25.385831907707832,500.0
スティンガーグラス,14,5,600,19.696025791779796,30.4629982892494,600.0
スティンガーグラス,14,6,700,19.696025791779796,35.540164670790965,700.0
スティンガーグラス,14,7,800,19.696025791779796,40.61733105233253,800.0
スティンガーグラス,14,8,900,19.696025791779796,45.6944974338741,900.0
スティンガーグラス,14,9,1000,19.696025791779796,50.771663815415664,1000.0
スティンガーグラス,14,10,1100,20.895783708030347,55.55731825160556,1100.0
スティンガーグラス,14,11,1200,20.895783708030347,60.34297268779545,1200.0
スティンガーグラス,14,12,1300,20.895783708030347,65.12862712398535,1300.0
スティンガーグラス,14,13,1400,20.262578141120336,70.06383326130619,1400.0
スティンガーグラス,14,14,1500,20.262578141120336,74.99903939862702,1500.0
スティンガーグラス,14,15,1600,20.201790406696976,79.94909570486656,1600.0
スティンガーグラス,14,16,1700,23.406562308887715,84.22140185048237,1700.0
スティンガーグラス,14,17,1800,23.335918760671756,88.50664131439972,1800.0
スティンガーグラス,14,18,1900,23.265275212455794,92.80489263903746,1900.0
スティンガーグラス,14,19,2000,23.194631664239836,97.11623508446091,2000.0
スティンガーグラス,14,20,2100,23.123988116023877,101.44074863715144,2100.0
スティンガーグラス,14,21,2200,23.05334456780792,105.77851401891049,2200.0
マイユニバース,15,0,100,22.690856911575462,4.407061416397466,100.0
マイユニバース,15,1,200,22.690856911575462,8.814122832794933,200.0
マイユニバース,15,2,300,22.690856911575462,13.2211842491924,300.0
マイユニバース,15,3,400,22.690856911575462,17.628245665589866,400.0
マイユニバース,15,4,500,22.690856911575462,22.035307081987334,500.0
マイユニバース,15,5,600,22.690856911575462,26.442368498384802,600.0
マイユニバース,15,6,700,22.690856911575462,30.84942991478227,700.0
マイユニバース,15,7,800,22.690856911575462,35.25649133117974,800.0
マイユニバース,15,8,900,21.107773871232986,39.994082353807016,900.0
マイユニバース,15,9,1000,21.107773871232986,44.731673376434294,1000.0
マイユニバース,15,10,1100,21.107773871232986,49.46926439906157,1100.0
マイユニバース,15,11,1200,21.107773871232986,54.20685542168885,1200.0
マイユニバース,15,12,1300,21.107773871232986,58.94444644431613,1300.0
マイユニバース,15,13,1400,19.48409895806122,64.07683671882901,1400.0
マイユニバース,15,14,1500,19.48409895806122,69.2092269933419,1500.0
マイユニバース,15,15,1600,19.230805671606426,74.4092171397582,1600.0
マイユニバース,15,16,1700,21.383671352925617,79.08568257684594,1700.0
マイユニバース,15,17,1800,21.098263008379384,83.82540925293695,1800.0
マイユニバース,15,18,1900,19.56408338400316,88.93681662312667,1900.0
マイユニバース,15,19,2000,19.295799540129696,94.1192916893725,2000.0
マイユニバース,15,20,2100,19.027515696256234,99.37483852987125,2100.0
マイユニバース,15,21,2200,18.759231852382776,104.70554720637274,2200.0
メイショウタバル,16,0,100,19.872063464117563,5.03219004813301,100.0
メイショウタバル,16,1,200,19.872063464117563,10.06438009626602,200.0
メイショウタバル,16,2,300,19.872063464117563,15.096570144399031,300.0
メイショウタバル,16,3,400,19.872063464117563,20.12876019253204,400.0
メイショウタバル,16,4,500,19.872063464117563,25.160950240665052,500.0
メイショウタバル,16,5,600,19.872063464117563,30.193140288798062,600.0
メイショウタバル,16,6,700,19.872063464117563,35.22533033693107,700.0
メイショウタバル,16,7,800,19.872063464117563,40.25752038506408,800.0
メイショウタバル,16,8,900,19.872063464117563,45.289710433197094,900.0
メイショウタバル,16,9,1000,19.872063464117563,50.321900481330104,1000.0
メイショウタバル,16,10,1100,20.38160355294109,55.22828577825979,1100.0
メイショウタバル,16,11,1200,20.38160355294109,60.13467107518947,1200.0
メイショウタバル,16,12,1300,20.38160355294109,65.04105637211916,1300.0
メイショウタバル,16,13,1400,22.23447660320846,69.53857622763803,1400.0
メイショウタバル,16,14,1500,22.23447660320846,74.0360960831569,1500.0
メイショウタバル,16,15,1600,22.190007650002045,78.5426290045185,1600.0
メイショウタバル,16,16,1700,28.16363664117459,82.09330682621012,1700.0
メイショウタバル,16,17,1800,28.107083153943318,85.65112886887094,1800.0
メイショウタバル,16,18,1900,28.050529666712045,89.21612393984357,1900.0
メイショウタバル,16,19,2000,27.993976179480768,92.7883210210606,2000.0
メイショウタバル,16,20,2100,27.937422692249495,96.36774927045822,2100.0
メイショウタバル,16,21,2200,27.88086920501822,99.95443802340432,2200.0
レガレイラ,17,0,100,21.4417773308753,4.6637924858964,100.0
レガレイラ,17,1,200,21.4417773308753,9.3275849717928,200.0
レガレイラ,17,2,300,21.4417773308753,13.9913774576892,300.0
レガレイラ,17,3,400,21.4417773308753,18.6551699435856,400.0
レガレイラ,17,4,500,21.4417773308753,23.318962429482003,500.0
レガレイラ,17,5,600,21.4417773308753,27.982754915378404,600.0
レガレイラ,17,6,700,21.4417773308753,32.6465474012748,700.0
レガレイラ,17,7,800,21.4417773308753,37.3103398871712,800.0
レガレイラ,17,8,900,21.4417773308753,41.974132373067604,900.0
レガレイラ,17,9,1000,21.4417773308753,46.637924858964006,1000.0
レガレイラ,17,10,1100,20.965293390189185,51.407712628630776,1100.0
レガレイラ,17,11,1200,20.965293390189185,56.177500398297546,1200.0
レガレイラ,17,12,1300,20.965293390189185,60.94728816796432,1300.0
レガレイラ,17,13,1400,20.32998146927436,65.86613180543317,1400.0
レガレイラ,17,14,1500,20.32998146927436,70.78497544290202,1500.0
レガレイラ,17,15,1600,20.248661543397265,75.72357347248924,1600.0
レガレイラ,17,16,1700,22.852943002181984,80.09937749871256,1700.0
レガレイラ,17,17,1800,22.76079403846351,84.49289733071006,1800.0
レガレイラ,17,18,1900,22.668645074745033,88.904276999423,1900.0
レガレイラ,17,19,2000,22.576496111026557,93.33366229943681,2000.0
レガレイラ,17,20,2100,22.484347147308082,97.7812008178933,2100.0
レガレイラ,17,21,2200,22.392198183589606,102.24704196399776,2200.0
ミステリーウェイ,18,0,100,19.130432215147394,5.227273428815708,100.0
ミステリーウェイ,18,1,200,19.130432215147394,10.454546857631415,200.0
ミステリーウェイ,18,2,300,19.130432215147394,15.681820286447124,300.0
ミステリーウェイ,18,3,400,19.130432215147394,20.90909371526283,400.0
ミステリーウェイ,18,4,500,19.130432215147394,26.136367144078537,500.0
ミステリーウェイ,18,5,600,19.130432215147394,31.363640572894244,600.0
ミステリーウェイ,18,6,700,19.130432215147394,36.590914001709955,700.0
ミステリーウェイ,18,7,800,19.130432215147394,41.81818743052566,800.0
ミステリーウェイ,18,8,900,19.130432215147394,47.04546085934137,900.0
ミステリーウェイ,18,9,1000,19.130432215147394,52.272734288157075,1000.0
ミステリーウェイ,18,10,1100,19.130432215147394,57.50000771697278,1100.0
ミステリーウェイ,18,11,1200,19.130432215147394,62.72728114578849,1200.0
ミステリーウェイ,18,12,1300,19.130432215147394,67.9545545746042,1300.0
ミステリーウェイ,18,13,1400,21.85294493876904,72.53059685541328,1400.0
ミステリーウェイ,18,14,1500,21.85294493876904,77.10663913622236,1500.0
ミステリーウェイ,18,15,1600,21.8092390488915,81.69185184244388,1600.0
