horse_name,frame,horse_number,carried_weight,weight_penalty,early_speed,stamina,acceleration,front_runner,stalker,closer,mud_aptitude,mud_source,base_ability_score,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,consistency,running_style,primary_running_style,base_style_profile,base_逃げ,base_先行,base_差し,base_追込,front_runner_score,stalker_score,closer_score,deep_closer_score,versatile_score,weighted_avg_first_ratio,weighted_avg_mid_ratio,weighted_avg_last_corner_ratio,avg_first_ratio,avg_mid_ratio,avg_last_corner_ratio,weighted_avg_late_gain,weighted_avg_position_ratio,position_variance,style_sample_size,debug_passing_orders,debug_field_sizes,debug_first_ratios,debug_mid_ratios,debug_last_corner_ratios,field_size_warnings,avg_opponent_strength_score,avg_race_score,popularity_score,race_level_score,finish_score,margin_score,time_score,last3f_score,horse_ability_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,actual_running_style,actual_running_style_fixed,adjusted_style_profile,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込
バルナバ,1,1,55.0,-2.0,67.32,78.1,0.0,0.74,15.58,48.29,82.82,race_history,61.11,60.95,61.11,1500.0,50.0,75.0,61.31,斎藤,50.0,50.0,50.0,50.67,差し,差し,"{'逃げ': 0.007422257187174405, '先行': 0.15583018298737566, '差し': 0.4828738353437302, '追込': 0.3538737244817197}",0.007,0.156,0.483,0.354,0.74,15.58,48.29,35.39,53.55,0.659,0.683,0.535,0.659,0.683,0.535,2.31,0.626,0.0319,10,"['10-10-7-7', '12-12-7-4', '7-7-7-7', '5-6-3-3', '6-6-7-8', '14-13-9-10', '7-8-8-7', '2-4-3-3', '9-9-10-10', '11-9-7-7']","[15, 17, 8, 10, 16, 14, 9, 9, 18, 16]","[0.6667, 0.7059, 0.875, 0.5, 0.375, 1.0, 0.7778, 0.2222, 0.5, 0.6875]","[0.6667, 0.7059, 0.875, 0.6, 0.375, 0.9286, 0.8889, 0.4444, 0.5, 0.5625]","[0.4667, 0.4118, 0.875, 0.3, 0.4375, 0.6429, 0.8889, 0.3333, 0.5556, 0.4375]",[],57.4,64.37,75.86,63.01,72.14,84.03,63.84,50.97,57.91,59.53,0.356,0.338,0.675,0.636,100.0,63.57,60.38,47.175,33.3,0.0,67.5,35.58,47.21,77.76,64.66,53.87,65.0,差し,差し,"{'逃げ': 0.00746568145248184, '先行': 0.15674187481350144, '差し': 0.4823226528934759, '追込': 0.35346979084054075}",0.00746568145248184,0.15674187481350144,0.4823226528934759,0.35346979084054075
ファウストラーゼン,2,2,56.0,0.0,55.81,85.27,0.0,32.24,7.16,30.97,50.0,neutral,42.52,71.44,42.52,1500.0,50.0,75.0,37.95,小林美,50.0,50.0,50.0,46.22,自在,自在,"{'逃げ': 0.32236830391472726, '先行': 0.07157603467833959, '差し': 0.29640035892584954, '追込': 0.3096553024810835}",0.322,0.072,0.296,0.31,32.24,7.16,29.64,30.97,100.0,0.642,0.624,0.396,0.642,0.624,0.396,-5.24,0.554,0.1332,9,"['2-2-2-2', '1-1-1-2', '16-16-16-16', '18-18-18-18', '18-14-1-1', '12-13-1-1', '16-16-1-1', '7-7-6-5', '9-9-9']","[15, 15, 16, 18, 18, 14, 18, 8, 14]","[0.1333, 0.0667, 1.0, 1.0, 1.0, 0.8571, 0.8889, 0.875, 0.6429]","[0.1333, 0.0667, 1.0, 1.0, 0.7778, 0.9286, 0.8889, 0.875, 0.6429]","[0.1333, 0.0667, 1.0, 1.0, 0.0556, 0.0714, 0.0556, 0.75, 0.6429]",[],60.78,30.48,51.71,90.44,10.71,9.23,38.56,32.92,44.67,41.12,0.427,0.46,0.143,0.396,100.0,39.57,42.34,55.002,34.3,0.0,14.29,42.67,43.11,34.25,38.73,39.53,65.0,逃げ,逃げ,"{'逃げ': 0.3237321548946414, '先行': 0.07187885305052127, '差し': 0.29558524997525404, '追込': 0.30880374207958333}",0.3237321548946414,0.07187885305052127,0.29558524997525404,0.30880374207958333
ピースワンデュック,2,3,55.0,-2.0,100.0,65.56,0.0,72.84,21.81,4.81,50.0,neutral,58.26,65.19,58.26,1500.0,50.0,75.0,51.94,佐々木,50.0,50.0,50.0,41.62,逃げ,逃げ,"{'逃げ': 0.7284421294474955, '先行': 0.21810375659864112, '差し': 0.04811781432679988, '追込': 0.005336299627063472}",0.728,0.218,0.048,0.005,72.84,21.81,4.81,0.53,11.9,0.121,0.115,0.108,0.121,0.115,0.108,-5.4,0.115,0.0074,10,"['1-1-1-3', '1-1-1', '1-1-1-1', '2-2-1-1', '2-2', '2-1-1', '1-1-2-6', '6-6-5-5', '1-1-1-1', '1-1-1']","[15, 10, 14, 18, 10, 16, 18, 13, 9, 12]","[0.0667, 0.1, 0.0714, 0.1111, 0.2, 0.125, 0.0556, 0.4615, 0.1111, 0.0833]","[0.0667, 0.1, 0.0714, 0.1111, 0.2, 0.0625, 0.0556, 0.4615, 0.1111, 0.0833]","[0.0667, 0.1, 0.0714, 0.0556, 0.2, 0.0625, 0.1111, 0.3846, 0.1111, 0.0833]",[],59.18,55.51,70.86,77.5,45.74,53.51,67.37,50.35,55.88,55.79,0.897,0.897,0.0,0.684,100.0,68.4,43.19,53.03,34.4,0.0,0.0,89.71,80.12,54.2,63.12,65.6,65.0,逃げ,逃げ,"{'逃げ': 0.7287129029508499, '先行': 0.21818482922731205, '差し': 0.047801092832416646, '追込': 0.0053011749894213405}",0.7287129029508499,0.21818482922731205,0.047801092832416646,0.0053011749894213405
マジックサンズ,3,4,58.0,4.0,75.87,69.51,0.0,0.0,6.6,62.8,50.0,neutral,69.88,70.76,69.88,1500.0,50.0,75.0,56.91,横山和,50.0,50.0,50.0,60.36,差し,差し,"{'逃げ': 0.0, '先行': 0.06595583891723797, '差し': 0.6280090966619887, '追込': 0.3060350644207734}",0.0,0.066,0.628,0.306,0.0,6.6,62.8,30.6,72.35,0.68,0.684,0.686,0.68,0.684,0.686,4.15,0.684,0.0452,10,"['8-9-9', '7-7-7-7', '16-16', '15-15', '7-7', '17-16', '16-17-17-13', '9-7-9-10', '6-6-6-2', '6-6-4-2']","[17, 14, 16, 18, 14, 18, 18, 18, 12, 10]","[0.4706, 0.5, 1.0, 0.8333, 0.5, 0.9444, 0.8889, 0.5, 0.5, 0.6]","[0.5294, 0.5, 1.0, 0.8333, 0.5, 0.8889, 0.9444, 0.3889, 0.5, 0.6]","[0.5294, 0.5, 1.0, 0.8333, 0.5, 0.8889, 0.9444, 0.5, 0.5, 0.4]",[],67.25,66.81,66.71,86.19,52.72,66.85,84.83,60.66,64.17,64.83,0.349,0.334,0.574,0.85,100.0,85.03,60.28,47.362,32.8,0.0,57.39,34.9,56.65,83.16,76.23,55.87,65.0,差し,差し,"{'逃げ': 0.0, '先行': 0.06638687957331114, '差し': 0.6277192843979397, '追込': 0.30589383602874914}",0.0,0.06638687957331114,0.6277192843979397,0.30589383602874914
イガッチ,3,5,55.0,-2.0,99.53,71.97,0.0,26.15,61.18,9.94,81.83,race_history,64.91,61.05,64.91,1500.0,50.0,75.0,64.29,浜中,50.0,50.0,50.0,74.3,先行,先行,"{'逃げ': 0.2615276031963376, '先行': 0.6118338823826825, '差し': 0.09939303127622373, '追込': 0.02724548314475613}",0.262,0.612,0.099,0.027,26.15,61.18,9.94,2.72,33.9,0.245,0.241,0.251,0.245,0.241,0.251,0.24,0.246,0.0191,10,"['3-4', '3-2-3-3', '2-2-2-2', '2-2-2-2', '2-2', '3-3', '6-6-6-5', '1-1-1-1', '4-4-3-1', '5-5']","[18, 12, 12, 16, 10, 8, 9, 7, 10, 14]","[0.1667, 0.25, 0.1667, 0.125, 0.2, 0.375, 0.6667, 0.1429, 0.4, 0.3571]","[0.2222, 0.1667, 0.1667, 0.125, 0.2, 0.375, 0.6667, 0.1429, 0.4, 0.3571]","[0.2222, 0.25, 0.1667, 0.125, 0.2, 0.375, 0.6667, 0.1429, 0.3, 0.3571]",[],58.25,72.39,78.14,56.8,83.26,92.72,78.35,50.05,60.62,63.56,0.817,0.822,0.198,0.771,100.0,77.11,48.09,52.795,34.0,0.0,19.79,81.69,79.9,83.24,72.75,68.55,65.0,先行,先行,"{'逃げ': 0.2617580307405831, '先行': 0.6123729588598137, '差し': 0.09878908122505979, '追込': 0.027079929174543355}",0.2617580307405831,0.6123729588598137,0.09878908122505979,0.027079929174543355
サンストックトン,4,6,54.0,-4.0,66.47,77.16,0.0,8.18,10.58,57.06,50.0,neutral,52.02,70.26,52.02,1500.0,50.0,75.0,48.94,松本,50.0,50.0,50.0,55.45,差し,差し,"{'逃げ': 0.08181818181818182, '先行': 0.1057958034762016, '差し': 0.5706373615547652, '追込': 0.24174865315085145}",0.082,0.106,0.571,0.242,8.18,10.58,57.06,24.17,100.0,0.685,0.664,0.627,0.685,0.664,0.627,0.22,0.658,0.0692,10,"['14-14-14-13', '11-10-10-11', '9-9-7-7', '7-7', '11-11-9-8', '1-1', '12-11-11-11', '5-4', '16-16-16-15', '14-14-13-12']","[15, 14, 16, 14, 12, 13, 14, 14, 16, 16]","[0.9333, 0.7857, 0.5625, 0.5, 0.9167, 0.0769, 0.8571, 0.3571, 1.0, 0.875]","[0.9333, 0.7143, 0.5625, 0.5, 0.9167, 0.0769, 0.7857, 0.2857, 1.0, 0.875]","[0.9333, 0.7143, 0.4375, 0.5, 0.75, 0.0769, 0.7857, 0.2857, 1.0, 0.8125]",[],64.8,51.82,35.0,87.57,36.95,45.16,66.84,45.07,51.44,51.54,0.252,0.268,0.213,0.658,100.0,65.8,46.58,50.42,34.0,0.0,21.26,25.24,44.37,72.08,60.77,43.9,65.0,差し,差し,"{'逃げ': 0.08228284720071621, '先行': 0.10639664361222476, '差し': 0.5698889276245577, '追込': 0.24143158156250139}",0.08228284720071621,0.10639664361222476,0.5698889276245577,0.24143158156250139
チャックネイト,4,7,58.0,4.0,75.35,100.0,0.0,7.5,17.66,49.06,70.36,race_history,62.49,71.15,62.49,1500.0,50.0,75.0,52.05,鮫島駿,50.0,50.0,50.0,51.22,差し,差し,"{'逃げ': 0.0749988060453344, '先行': 0.17660904170868955, '差し': 0.49056062103072473, '追込': 0.25783153121525126}",0.075,0.177,0.491,0.258,7.5,17.66,49.06,25.78,58.23,0.577,0.571,0.526,0.577,0.571,0.526,0.02,0.558,0.0333,10,"['14-14-5-3', '7-6-13-13', '9-10-10-9', '12-11-12-10', '8-8-8-7', '2-2-1-1', '6-6-3-4', '7-7-10-9', '8-8-8-10', '2-3-3-3']","[15, 16, 14, 17, 15, 18, 11, 16, 17, 12]","[0.9333, 0.4375, 0.6429, 0.7059, 0.5333, 0.1111, 0.5455, 0.4375, 0.4706, 0.1667]","[0.9333, 0.375, 0.7143, 0.6471, 0.5333, 0.1111, 0.5455, 0.4375, 0.4706, 0.25]","[0.3333, 0.8125, 0.7143, 0.7059, 0.5333, 0.0556, 0.2727, 0.625, 0.4706, 0.25]",[],67.16,56.42,59.0,89.1,48.88,57.74,57.21,46.15,58.9,58.28,0.336,0.346,0.447,0.571,100.0,57.07,53.13,51.942,33.8,0.0,44.74,33.61,44.72,70.21,60.29,51.66,65.0,差し,差し,"{'逃げ': 0.0753910148906753, '先行': 0.17753262478924497, '差し': 0.48969813776927185, '追込': 0.25737822255080794}",0.0753910148906753,0.17753262478924497,0.48969813776927185,0.25737822255080794
ケイアイセナ,5,8,57.5,3.0,100.0,61.8,0.0,50.84,45.21,3.95,49.7,race_history,66.19,68.13,66.19,1500.0,50.0,75.0,59.16,武豊,50.0,50.0,50.0,42.04,自在,自在,"{'逃げ': 0.5083803966189877, '先行': 0.452122624761183, '差し': 0.03949697861982931, '追込': 0.0}",0.508,0.452,0.039,0.0,50.84,45.21,3.95,0.0,55.0,0.139,0.147,0.194,0.139,0.147,0.194,-2.98,0.16,0.0088,10,"['3-4-7', '1-1-1-1', '2-2-3-5', '2-2-2-1', '3-3-3-1', '1-1', '1-1-1-1', '3-2-2-2', '1-1', '4-4']","[15, 16, 14, 16, 12, 17, 15, 15, 14, 16]","[0.2, 0.0625, 0.1429, 0.125, 0.25, 0.0588, 0.0667, 0.2, 0.0714, 0.25]","[0.2667, 0.0625, 0.1429, 0.125, 0.25, 0.0588, 0.0667, 0.1333, 0.0714, 0.25]","[0.4667, 0.0625, 0.2143, 0.125, 0.25, 0.0588, 0.0667, 0.1333, 0.0714, 0.25]",[],64.78,62.93,70.5,81.57,55.89,72.63,74.13,43.29,61.54,61.88,0.848,0.831,0.071,0.741,100.0,74.08,43.14,49.89,34.7,0.0,7.14,84.8,79.06,69.92,71.32,67.37,65.0,逃げ,逃げ,"{'逃げ': 0.5085200143239873, '先行': 0.4522467922618722, '差し': 0.03923319341414059, '追込': 0.0}",0.5085200143239873,0.4522467922618722,0.03923319341414059,0.0
オニャンコポン,5,9,54.0,-4.0,73.75,61.54,0.0,11.35,7.41,60.23,50.0,neutral,49.58,67.3,49.58,1500.0,50.0,75.0,46.65,横山琉,50.0,50.0,50.0,60.83,差し,差し,"{'逃げ': 0.11345454545454547, '先行': 0.07410844793829087, '差し': 0.6023483553082607, '追込': 0.21008865129890308}",0.113,0.074,0.602,0.21,11.35,7.41,60.23,21.01,67.73,0.601,0.561,0.558,0.601,0.561,0.558,-1.67,0.573,0.0382,10,"['12-11-12', '10-7', '2-2-2-2', '8-10-9', '11-11-11-10', '13-10', '11-12-11-11', '8-8-8-8', '5-7-7', '7-7']","[17, 13, 14, 14, 18, 14, 15, 15, 15, 17]","[0.7059, 0.7692, 0.1429, 0.5714, 0.6111, 0.9286, 0.7333, 0.5333, 0.3333, 0.4118]","[0.6471, 0.5385, 0.1429, 0.7143, 0.6111, 0.7143, 0.8, 0.5333, 0.4667, 0.4118]","[0.7059, 0.5385, 0.1429, 0.6429, 0.6111, 0.7143, 0.7333, 0.5333, 0.4667, 0.4118]",[],59.94,51.39,44.43,80.4,23.2,46.14,77.59,51.64,49.7,50.12,0.43,0.472,0.06,0.778,100.0,77.78,45.16,47.867,33.9,0.0,5.95,43.02,60.95,64.28,66.62,52.42,65.0,差し,差し,"{'逃げ': 0.11409892212509051, '先行': 0.07452935443216835, '差し': 0.601558544459162, '追込': 0.20981317898357904}",0.11409892212509051,0.07452935443216835,0.601558544459162,0.20981317898357904
ケリフレッドアスク,6,10,55.0,-2.0,84.63,72.55,0.0,15.25,33.88,29.65,60.51,race_history,59.5,73.69,59.5,1500.0,50.0,75.0,50.85,北村友,50.0,50.0,50.0,43.12,自在,自在,"{'逃げ': 0.15245069339039258, '先行': 0.33877025260669863, '差し': 0.21227425787963317, '追込': 0.2965047961232756}",0.152,0.339,0.212,0.297,15.25,33.88,21.23,29.65,100.0,0.504,0.546,0.558,0.504,0.546,0.558,0.95,0.536,0.1237,10,"['16-17', '16-16-14-14', '10-13-13-13', '3-3-4-5', '3-4-8-7', '1-1-1-1', '3-3-3', '2-2-2-2', '3-3-3', '5-4']","[18, 16, 16, 16, 18, 13, 12, 18, 13, 14]","[0.8889, 1.0, 0.625, 0.1875, 0.1667, 0.0769, 0.25, 0.1111, 0.2308, 0.3571]","[0.9444, 1.0, 0.8125, 0.1875, 0.2222, 0.0769, 0.25, 0.1111, 0.2308, 0.2857]","[0.9444, 0.875, 0.8125, 0.25, 0.4444, 0.0769, 0.25, 0.1111, 0.2308, 0.2857]",[],69.28,56.79,40.36,89.24,40.97,53.49,76.1,47.49,56.77,56.77,0.37,0.31,0.523,0.747,100.0,74.71,55.36,48.328,34.0,0.0,52.26,37.0,50.68,70.65,68.37,50.67,65.0,追込,追込,"{'逃げ': 0.152991778879668, '先行': 0.33997263262745886, '差し': 0.2115468441931424, '追込': 0.2954887442997308}",0.152991778879668,0.33997263262745886,0.2115468441931424,0.2954887442997308
