horse_name,horse_number,section_index,distance_m,current_speed,elapsed_time,position_m
アカツキスター,3,10,1100,20.474917150988947,53.72427111124451,1100.0
アカツキスター,3,11,1200,20.474917150988947,58.60829575772129,1200.0
アカツキスター,3,12,1300,20.474917150988947,63.49232040419806,1300.0
アカツキスター,3,13,1400,22.33627325562431,67.96934299680177,1400.0
アカツキスター,3,14,1500,22.33627325562431,72.44636558940547,1500.0
アカツキスター,3,15,1600,22.24692816260181,76.94136819242125,1600.0
アカツキスター,3,16,1700,25.938785921531707,80.79659874571365,1700.0
アカツキスター,3,17,1800,25.834194042815852,84.6674375198696,1800.0
アカツキスター,3,18,1900,25.729602164099997,88.55401141099365,1900.0
アカツキスター,3,19,2000,25.625010285384146,92.45644886902025,2000.0
アカツキスター,3,20,2100,25.52041840666829,96.3748799231863,2100.0
アカツキスター,3,21,2200,25.415826527952436,100.30943620802793,2200.0
シロガネロンド,6,0,100,20.320003449568883,4.921259007075692,100.0
シロガネロンド,6,1,200,20.320003449568883,9.842518014151384,200.0
シロガネロンド,6,2,300,20.320003449568883,14.763777021227076,300.0
シロガネロンド,6,3,400,20.320003449568883,19.68503602830277,400.0
シロガネロンド,6,4,500,20.320003449568883,24.60629503537846,500.0
シロガネロンド,6,5,600,20.320003449568883,29.52755404245415,600.0
シロガネロンド,6,6,700,20.320003449568883,34.44881304952984,700.0
シロガネロンド,6,7,800,20.320003449568883,39.37007205660553,800.0
シロガネロンド,6,8,900,20.320003449568883,44.29133106368122,900.0
シロガネロンド,6,9,1000,20.320003449568883,49.21259007075691,1000.0
シロガネロンド,6,10,1100,20.320003449568883,54.1338490778326,1100.0
シロガネロンド,6,11,1200,20.320003449568883,59.05510808490829,1200.0
シロガネロンド,6,12,1300,20.320003449568883,63.97636709198398,1300.0
シロガネロンド,6,13,1400,22.16727649043879,68.48752118180336,1400.0
シロガネロンド,6,14,1500,22.16727649043879,72.99867527162274,1500.0
シロガネロンド,6,15,1600,22.078607384477035,77.52794644614019,1600.0
シロガネロンド,6,16,1700,25.75138021549832,81.41123344525084,1700.0
シロガネロンド,6,17,1800,25.647544004951953,85.3102422540745,1800.0
シロガネロンド,6,18,1900,25.543707794405588,89.22510069220232,1900.0
シロガネロンド,6,19,2000,25.439871583859226,93.1559381443633,2000.0
シロガネロンド,6,20,2100,25.33603537331286,97.10288558608234,2100.0
シロガネロンド,6,21,2200,25.232199162766495,101.06607560986605,2200.0
クロノスウィフト,10,0,100,19.824393609335498,5.044290482252584,100.0
クロノスウィフト,10,1,200,19.824393609335498,10.088580964505168,200.0
クロノスウィフト,10,2,300,19.824393609335498,15.13287144675775,300.0
クロノスウィフト,10,3,400,19.824393609335498,20.177161929010335,400.0
クロノスウィフト,10,4,500,19.824393609335498,25.22145241126292,500.0
クロノスウィフト,10,5,600,19.824393609335498,30.265742893515505,600.0
クロノスウィフト,10,6,700,19.824393609335498,35.310033375768086,700.0
クロノスウィフト,10,7,800,19.824393609335498,40.35432385802067,800.0
クロノスウィフト,10,8,900,19.824393609335498,45.398614340273255,900.0
クロノスウィフト,10,9,1000,19.824393609335498,50.44290482252584,1000.0
クロノスウィフト,10,10,1100,19.824393609335498,55.487195304778425,1100.0
クロノスウィフト,10,11,1200,19.824393609335498,60.53148578703101,1200.0
クロノスウィフト,10,12,1300,19.824393609335498,65.5757762692836,1300.0
クロノスウィフト,10,13,1400,21.626611210184187,70.19970921134846,1400.0
クロノスウィフト,10,14,1500,21.626611210184187,74.82364215341333,1500.0
クロノスウィフト,10,15,1600,21.54010476534345,79.46614510729373,1600.0
クロノスウィフト,10,16,1700,25.123297771217874,83.44651428138215,1700.0
クロノスウィフト,10,17,1800,25.02199415117264,87.44299831042639,1800.0
クロノスウィフト,10,18,1900,24.920690531127406,91.4557282095074,1900.0
クロノスウィフト,10,19,2000,24.819386911082173,95.48483659797242,2000.0
