horse_name,horse_number,section_index,distance_m,current_speed,elapsed_time,position_m,actual_running_style
ダノンデサイル,1,0,100,14.879269200036529,6.720760183554882,100.0,差し
ダノンデサイル,1,1,200,15.295626720730919,13.258576634348955,200.0,差し
ダノンデサイル,1,2,300,14.931257080567999,19.95593637173792,300.0,差し
ダノンデサイル,1,3,400,15.042740427310278,26.603661264899593,400.0,差し
ダノンデサイル,1,4,500,14.908708175141053,33.3111505272316,500.0,差し
ダノンデサイル,1,5,600,15.050814522343593,39.95530921057366,600.0,差し
ダノンデサイル,1,6,700,15.114412784465438,46.57151067509763,700.0,差し
ダノンデサイル,1,7,800,15.088387623129963,53.19912407539916,800.0,差し
ダノンデサイル,1,8,900,15.014002497542307,59.85957321388634,900.0,差し
ダノンデサイル,1,9,1000,16.30594592485876,65.9923054368939,1000.0,差し
ダノンデサイル,1,10,1100,16.71678105961784,71.97431834017745,1100.0,差し
ダノンデサイル,1,11,1200,16.7623080302197,77.94008390299352,1200.0,差し
ダノンデサイル,1,12,1300,16.68420216363669,83.93377775896649,1300.0,差し
ダノンデサイル,1,13,1400,17.63040676614501,89.60579663671729,1400.0,差し
ダノンデサイル,1,14,1500,19.920299855824947,94.62580139185448,1500.0,差し
ダノンデサイル,1,15,1600,19.651685747996545,99.71442336975248,1600.0,差し
ダノンデサイル,1,16,1700,19.002623794456362,104.97685455197549,1700.0,差し
ダノンデサイル,1,17,1800,17.28947613905236,110.76071978859342,1800.0,差し
ダノンデサイル,1,18,1900,18.164106563259704,116.26608277750412,1900.0,差し
ダノンデサイル,1,19,2000,18.149132608512843,121.77598797005834,2000.0,差し
ダノンデサイル,1,20,2100,18.026026493104855,127.3235222554568,2100.0,差し
ダノンデサイル,1,21,2200,18.034810885402557,132.86835444889778,2200.0,差し
ミュージアムマイル,2,0,100,14.076547088469852,7.1040148817397375,100.0,追込
ミュージアムマイル,2,1,200,14.200575433340536,14.145983037848186,200.0,追込
ミュージアムマイル,2,2,300,14.082614012402066,21.246937442473172,300.0,追込
ミュージアムマイル,2,3,400,13.932195625511127,28.42455701428645,400.0,追込
ミュージアムマイル,2,4,500,13.98839797398154,35.57333846774526,500.0,追込
ミュージアムマイル,2,5,600,13.953233358457583,42.74013611464237,600.0,追込
ミュージアムマイル,2,6,700,13.854519147291656,49.957997589073145,700.0,追込
ミュージアムマイル,2,7,800,14.022826907340955,57.0892273090699,800.0,追込
ミュージアムマイル,2,8,900,13.947486316471757,64.25897802478859,900.0,追込
ミュージアムマイル,2,9,1000,14.782034061795866,71.02394687697449,1000.0,追込
ミュージアムマイル,2,10,1100,14.97082788549196,77.7036041921794,1100.0,追込
ミュージアムマイル,2,11,1200,14.871052568649207,84.42807776514071,1200.0,追込
ミュージアムマイル,2,12,1300,14.963263804537494,91.11111171457064,1300.0,追込
ミュージアムマイル,2,13,1400,15.556782021778762,97.53917632716241,1400.0,追込
ミュージアムマイル,2,14,1500,17.13276548140938,103.37594565132721,1500.0,追込
ミュージアムマイル,2,15,1600,17.454054427069842,109.10527349419839,1600.0,追込
ミュージアムマイル,2,16,1700,16.297065549787746,115.2413474821503,1700.0,追込
ミュージアムマイル,2,17,1800,16.236140395859927,121.40044672383333,1800.0,追込
ミュージアムマイル,2,18,1900,16.719699195732126,127.38141556958422,1900.0,追込
ミュージアムマイル,2,19,2000,17.07442583184104,133.23812788218896,2000.0,追込
ミュージアムマイル,2,20,2100,17.166532596963727,139.06341609547013,2100.0,追込
ミュージアムマイル,2,21,2200,17.051472168096744,144.92801236107,2200.0,追込
シュガークン,3,0,100,16.052747237416487,6.229463313725851,100.0,先行
シュガークン,3,1,200,15.953102484662518,12.497836509230678,200.0,先行
シュガークン,3,2,300,16.13708040805367,18.69474434332018,300.0,先行
シュガークン,3,3,400,16.077488000563452,24.914621478137224,400.0,先行
シュガークン,3,4,500,16.070432288914407,31.137229445502314,500.0,先行
シュガークン,3,5,600,16.11067192708008,37.34429519996735,600.0,先行
シュガークン,3,6,700,16.014684411529466,43.5885643613382,700.0,先行
シュガークン,3,7,800,16.065333289398733,49.81314733130301,800.0,先行
シュガークン,3,8,900,16.00563676637162,56.060946244877215,900.0,先行
