horse_number,horse_name,frame,actual_running_style,actual_running_style_fixed,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,random_noise,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,carried_weight,weight_penalty,pace_fit_score,final_stretch_score,style_attack_ratio,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
1,ボディブロー,1,先行,先行,0.0,0.0,1,0.22,12.0,,12.0-34.0,0.75,51.045,60.357,62.543,53.173,60.45,79.497,52.126,41.699,60.486,-0.295,51.37,48.758,-2.769,-0.041,-0.349,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.519,0.548,0.242,0.787,1.0,78.675,51.867,65.57,72.952,67.202,48.395,65.0,33.78,0.0,0.0,44.052,49.755,35.8,0.0,24.167,58.0,4.0,82.365,50.037,0.0,0.0,0.0,medium,0.0,0.0,0.0
3,ラストシャリナ,3,先行,先行,0.0,0.0,2,2.22,12.0,,12.0-34.0,0.75,48.674,50.286,58.7,55.077,50.793,79.819,49.737,38.557,60.519,-0.29,49.212,47.171,-1.369,-0.497,-0.689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.642,0.646,0.272,0.802,1.0,80.234,64.247,71.633,68.207,64.861,49.0,65.0,29.424,0.0,0.0,45.006,50.4425,36.1,0.0,27.232,58.0,4.0,70.411,49.123,0.0,0.0,0.0,medium,0.0,0.0,0.0
5,ピックアップライン,5,先行,先行,0.0,0.0,3,4.22,12.0,,12.0-34.0,0.75,48.02,49.143,60.1,49.748,50.879,78.495,48.933,38.979,61.28,-0.173,48.835,46.984,-0.889,-0.577,-0.729,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.661,0.688,0.112,0.79,1.0,78.987,66.146,73.385,66.111,64.905,50.292,65.0,33.82,0.0,0.0,40.98,49.945,36.7,0.0,11.161,58.0,4.0,73.455,45.956,0.0,0.0,0.0,medium,0.0,0.0,0.0
6,アイアムユウシュン,6,先行,先行,0.0,0.0,4,5.0,12.0,,12.0-34.0,0.75,45.86,55.786,62.0,31.919,44.436,81.048,46.272,36.943,58.828,-0.548,46.843,45.779,0.289,-0.998,-0.987,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.594,0.615,0.08,0.81,1.0,81.027,59.418,70.294,60.027,64.313,46.767,65.0,25.115,0.0,0.0,40.124,50.97,35.7,0.0,8.036,58.0,4.0,82.478,45.049,0.0,0.0,0.0,medium,0.0,0.0,0.0
7,テセラリアン,7,先行,先行,0.0,0.0,5,6.22,12.0,,12.0-34.0,0.75,54.684,66.571,55.0,70.149,76.186,87.437,57.144,42.815,67.077,0.713,52.858,50.234,-2.599,0.274,-0.034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.715,0.691,0.156,0.87,1.0,86.993,71.458,77.16,82.128,73.335,55.979,65.0,33.171,0.0,0.0,42.959,50.9075,35.6,0.0,15.625,56.0,0.0,76.156,48.84,0.0,0.0,0.0,medium,0.0,0.0,0.0
9,ゲイルライダー,8,先行,先行,0.0,0.0,6,7.0,12.0,,12.0-34.0,0.75,59.988,86.857,57.9,76.586,85.536,90.13,62.233,45.661,71.322,1.0,55.359,53.628,-1.539,0.803,0.692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.717,0.717,0.179,0.892,1.0,89.169,71.667,79.567,88.581,77.746,60.053,65.0,41.145,0.0,0.0,42.717,54.677499999999995,35.4,0.0,17.9,58.0,4.0,65.768,48.848,0.0,0.0,0.0,medium,0.0,0.0,0.0
2,ゲキザル,2,差し,差し,0.0,0.0,7,1.0,45.0,,45.0-82.0,0.75,47.535,59.143,62.0,41.298,38.357,79.1,47.729,37.928,54.089,-1.0,49.702,49.257,-0.549,-0.393,-0.243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.157,0.144,0.693,0.791,1.0,79.081,15.667,43.516,76.224,61.814,33.047,65.0,42.324,0.0,0.0,56.974,49.7075,36.1,0.0,69.286,58.0,4.0,50.851,57.509,0.0,0.0,0.0,medium,0.0,0.0,0.0
4,メイショウコバト,4,差し,差し,0.0,0.0,8,3.0,45.0,,45.0-82.0,0.75,43.588,38.0,62.0,35.571,43.743,84.467,44.95,36.27,56.975,-0.831,46.861,47.462,2.33,-0.994,-0.627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.267,0.309,0.359,0.847,1.0,84.683,26.719,55.123,73.698,65.671,37.016,65.0,33.893,0.0,0.0,47.613,46.545,36.5,0.0,35.893,56.0,0.0,67.641,51.255,0.0,0.0,0.0,medium,0.0,0.0,0.0
8,イリフィ,7,差し,差し,0.0,0.0,9,6.0,45.0,,45.0-82.0,0.75,58.465,67.5,60.1,70.381,82.421,91.959,60.97,45.153,69.463,1.0,56.809,56.121,-0.015,1.0,1.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.505,0.556,0.441,0.912,1.0,91.177,50.521,71.606,89.207,78.647,55.092,65.0,40.193,0.0,0.0,50.949,51.12,36.0,0.0,44.137,56.0,0.0,71.782,56.929,0.0,0.0,0.0,medium,0.0,0.0,0.0
10,カネショウレジェン,8,差し,差し,0.0,0.0,10,7.0,45.0,,45.0-82.0,0.75,57.049,86.0,57.0,69.528,71.307,80.141,58.2,45.532,64.098,0.257,57.777,58.527,2.87,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.524,0.539,0.465,0.809,1.0,80.916,52.433,66.081,81.903,70.027,52.071,65.0,41.958,0.0,0.0,51.61,48.845,35.7,0.0,46.48,58.0,4.0,84.509,58.612,0.0,0.0,0.0,medium,0.0,0.0,0.0
1,ボディブロー,1,先行,先行,0.0,0.0,1,0.22,12.0,,12.0-34.0,0.75,51.045,60.357,62.543,53.173,60.45,79.497,52.126,41.699,60.486,-0.295,51.37,48.758,-2.769,-0.041,-0.349,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.519,0.548,0.242,0.787,1.0,78.675,51.867,65.57,72.952,67.202,48.395,65.0,33.78,0.0,0.0,44.052,49.755,35.8,0.0,24.167,58.0,4.0,82.365,50.037,0.0,0.0,0.0,medium,0.248,0.248,0.0033
3,ラストシャリナ,3,先行,先行,0.0,0.0,2,2.22,12.0,,12.0-34.0,0.75,48.674,50.286,58.7,55.077,50.793,79.819,49.737,38.557,60.519,-0.29,49.212,47.171,-1.369,-0.497,-0.689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.642,0.646,0.272,0.802,1.0,80.234,64.247,71.633,68.207,64.861,49.0,65.0,29.424,0.0,0.0,45.006,50.4425,36.1,0.0,27.232,58.0,4.0,70.411,49.123,0.0,0.0,0.0,medium,0.248,0.248,0.0033
5,ピックアップライン,5,先行,先行,0.0,0.0,3,4.22,12.0,,12.0-34.0,0.75,48.02,49.143,60.1,49.748,50.879,78.495,48.933,38.979,61.28,-0.173,48.835,46.984,-0.889,-0.577,-0.729,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.661,0.688,0.112,0.79,1.0,78.987,66.146,73.385,66.111,64.905,50.292,65.0,33.82,0.0,0.0,40.98,49.945,36.7,0.0,11.161,58.0,4.0,73.455,45.956,0.0,0.0,0.0,medium,0.248,0.248,0.0033
6,アイアムユウシュン,6,先行,先行,0.0,0.0,4,5.0,12.0,,12.0-34.0,0.75,45.86,55.786,62.0,31.919,44.436,81.048,46.272,36.943,58.828,-0.548,46.843,45.779,0.289,-0.998,-0.987,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.594,0.615,0.08,0.81,1.0,81.027,59.418,70.294,60.027,64.313,46.767,65.0,25.115,0.0,0.0,40.124,50.97,35.7,0.0,8.036,58.0,4.0,82.478,45.049,0.0,0.0,0.0,medium,0.248,0.248,0.0033
7,テセラリアン,7,先行,先行,0.0,0.0,5,6.22,12.0,,12.0-34.0,0.75,54.684,66.571,55.0,70.149,76.186,87.437,57.144,42.815,67.077,0.713,52.858,50.234,-2.599,0.274,-0.034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.715,0.691,0.156,0.87,1.0,86.993,71.458,77.16,82.128,73.335,55.979,65.0,33.171,0.0,0.0,42.959,50.9075,35.6,0.0,15.625,56.0,0.0,76.156,48.84,0.0,0.0,0.0,medium,0.248,0.248,0.0033
9,ゲイルライダー,8,先行,先行,0.0,0.0,6,7.0,12.0,,12.0-34.0,0.75,59.988,86.857,57.9,76.586,85.536,90.13,62.233,45.661,71.322,1.0,55.359,53.628,-1.539,0.803,0.692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.717,0.717,0.179,0.892,1.0,89.169,71.667,79.567,88.581,77.746,60.053,65.0,41.145,0.0,0.0,42.717,54.677499999999995,35.4,0.0,17.9,58.0,4.0,65.768,48.848,0.0,0.0,0.0,medium,0.248,0.248,0.0033
2,ゲキザル,2,差し,差し,0.0,0.0,7,1.0,45.0,,45.0-82.0,0.75,47.535,59.143,62.0,41.298,38.357,79.1,47.729,37.928,54.089,-1.0,49.702,49.257,-0.549,-0.393,-0.243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.157,0.144,0.693,0.791,1.0,79.081,15.667,43.516,76.224,61.814,33.047,65.0,42.324,0.0,0.0,56.974,49.7075,36.1,0.0,69.286,58.0,4.0,50.851,57.509,0.0,0.0,0.0,medium,0.248,0.248,0.0033
