rank,horse_name,horse_number,frame,primary_running_style,actual_running_style,actual_running_style_fixed,running_style,adjusted_style_profile,finish_time,lane_index,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込,early_speed,stamina,acceleration,consistency,mud_aptitude,mud_source,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,avg_race_score,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,carried_weight,weight_penalty
1,ホワイトドラゴン,14,8,先行,先行,先行,先行,"{'逃げ': 0.028817563723623124, '先行': 0.7038965514998836, '差し': 0.17392838433060542, '追込': 0.09335750044588773}",77.71223939471916,13,0.028817563723623124,0.7038965514998836,0.17392838433060542,0.09335750044588773,70.34011353235354,63.51410500331537,34.241362896852614,26.881533242868926,62.95435828877006,race_history,62.90047619047619,42.27236856406082,1500.0,50.0,49.212499999999935,41.78,横山和,50.0,50.0,73.48259856556604,39.416447329762946,44.49406260189333,54.714285714285715,70.0,37.976190476190474,34.22142857142857,53.823327918656,43.22465878386073,0.547594696969697,0.5518804112554112,0.2,0.5314099275806595,100.0,53.14099275806595,36.67593673327944,39.2925,38.5,81.68436733279466,20.0,54.7594696969697,54.266869360177296,52.41947844375055,47.624421016936274,39.075787337662334,93.58952856647812,55.0,-2.0
2,シーグルロス,10,6,逃げ,逃げ,逃げ,逃げ,"{'逃げ': 0.5675735428149925, '先行': 0.3786278583714347, '差し': 0.045401352603735214, '追込': 0.008397246209837532}",78.92542762037947,9,0.5675735428149925,0.3786278583714347,0.045401352603735214,0.008397246209837532,95.3768286414246,25.218045530572333,0.0,18.38572228471977,57.27494961418824,race_history,55.84571428571428,39.7562778854069,1500.0,50.0,75.0,50.40753125,小林美,50.0,50.0,54.7526674407375,50.057804605005295,42.701347993352414,47.857142857142854,51.457142857142856,43.437118437118436,56.478571428571435,71.42861162399677,44.54046214626563,0.8827533577533577,0.8452533577533577,0.0,0.7000475388801792,100.0,70.00475388801792,38.427499999999995,51.4925,35.4,0.0,0.0,88.27533577533578,77.99107392604274,56.258310881606945,58.36598963840986,54.77347573260074,65.0,53.0,-4.0
3,ウチュウノセカイ,4,3,先行,先行,先行,先行,"{'逃げ': 0.3948588869779932, '先行': 0.5862443965746535, '差し': 0.0188967164473533, '追込': 0.0}",79.56494065330708,3,0.3948588869779932,0.5862443965746535,0.0188967164473533,0.0,100.0,31.485454802914052,0.0,53.072433530725654,47.51081829869291,race_history,62.505714285714284,55.77956677654156,1500.0,50.0,75.0,58.85422556818182,原,50.0,50.0,51.65531056361162,63.676645466206146,54.11794132828585,51.785714285714285,65.05714285714285,63.193806193806196,73.89999999999999,77.82528068528184,56.50761736276593,0.823833041958042,0.8413330419580419,0.09945054945054944,0.7628902011284625,100.0,76.28902011284625,44.238763736263735,51.7575,34.1,0.0,9.945054945054945,82.3833041958042,80.60337635847313,67.73605779372792,68.65021106206544,63.68374125874126,65.0,55.0,-2.0
4,エルサトアナ,2,2,先行,先行,先行,先行,"{'逃げ': 0.3802822490619041, '先行': 0.5011029903621236, '差し': 0.10849684782457039, '追込': 0.010117912751402001}",79.64018549063499,1,0.3802822490619041,0.5011029903621236,0.10849684782457039,0.010117912751402001,85.58319675979023,29.907459044941273,0.0,38.64421072125796,50.0,neutral,57.290476190476184,36.61670997373831,1500.0,50.0,75.0,45.04324573863636,池添,50.0,50.0,60.40160891149791,41.35829826009514,40.46440585628855,51.07142857142857,55.0,26.64764402264402,41.121428571428574,66.55589092862532,40.6878789572402,0.73930506993007,0.74930506993007,0.0,0.6665907796375864,100.0,66.65907796375863,37.97,53.644999999999996,35.0,0.0,0.0,73.93050699300699,71.20836392984523,48.599923960956474,53.92311788006725,47.7097770979021,65.0,56.0,0.0
5,サンドロナイト,3,3,自在,逃げ,逃げ,逃げ,"{'逃げ': 0.07959739272761084, '先行': 0.40921963598641303, '差し': 0.34071898532649475, '追込': 0.17046398595948142}",80.25919683907036,2,0.07959739272761084,0.40921963598641303,0.34071898532649475,0.17046398595948142,73.35371922293027,33.524343213468846,0.0,61.046296623225714,45.079268550554985,race_history,56.33238095238095,44.89960887316034,1500.0,50.0,75.0,50.607684090909096,北村友,50.0,50.0,90.5782168376967,54.03823893278141,46.36597132212674,58.142857142857146,55.0,41.43190143190144,58.142857142857146,77.44004720025963,48.28403822479041,0.4790598290598291,0.518045843045843,0.225,0.7739002065254976,100.0,77.39002065254977,48.8625,46.5125,33.9,0.0,22.5,47.90598290598291,63.31803066116877,68.88644550286304,64.14076135890238,50.81666375291375,65.0,56.0,0.0
6,エクストラバック,9,6,先行,先行,先行,先行,"{'逃げ': 0.12014187105886147, '先行': 0.43627736142481655, '差し': 0.29276239186244435, '追込': 0.15081837565387768}",81.28144486541545,8,0.12014187105886147,0.43627736142481655,0.29276239186244435,0.15081837565387768,77.57186988675102,30.227506612068265,0.0,60.75691566554448,50.0,neutral,60.62142857142857,52.98696841760055,1500.0,50.0,75.0,53.659175000000005,鮫島駿,50.0,50.0,88.68468792806136,59.57134928017844,52.12821499754039,69.28571428571429,55.0,46.019230769230774,68.95,81.73567039356615,53.988998568199904,0.3826201923076923,0.5136298076923077,0.13392857142857142,0.8180589616582324,100.0,81.80589616582324,47.395714285714284,45.9925,33.8,0.0,13.392857142857142,38.26201923076923,65.06229269769739,76.40150351425652,69.19761789120278,53.66076923076923,65.0,58.0,4.0
7,ヴィヴァクラウン,6,4,先行,先行,先行,先行,"{'逃げ': 0.09765036366930234, '先行': 0.45482655714471515, '差し': 0.28209167736887936, '追込': 0.1654314018171032}",81.63695915927252,5,0.09765036366930234,0.45482655714471515,0.28209167736887936,0.1654314018171032,83.63141082438923,29.0684139228958,0.0,54.485909413691225,50.0,neutral,61.45166666666666,54.95923173208987,1500.0,50.0,75.0,56.953410227272734,大野,50.0,50.0,89.04561139001991,66.81438527532937,53.53345260911403,53.785714285714285,53.1,58.12049062049062,80.22142857142856,92.74485974470291,56.85368577566787,0.5497474747474748,0.5841224747474747,0.44047619047619047,0.925919367742112,100.0,92.5919367742112,54.624404761904756,48.3875,33.3,0.0,44.04761904761905,54.974747474747474,73.79310765950615,78.40828175000685,77.19369022581617,57.404299242424244,65.0,58.0,4.0
8,キープサインオン,5,4,先行,先行,先行,先行,"{'逃げ': 0.19837882149818642, '先行': 0.6051915804431433, '差し': 0.19502571164187024, '追込': 0.0014038864168001415}",81.90210767571135,4,0.19837882149818642,0.6051915804431433,0.19502571164187024,0.0014038864168001415,83.9369934040245,24.548332325483205,0.0,19.92658801100646,61.73408245243125,race_history,57.95880952380952,43.807562080471264,1500.0,50.0,75.0,51.57307954545455,岩田望,50.0,50.0,67.0965972674831,51.444522592893364,45.58788798233577,56.142857142857146,53.1,42.105339105339105,53.228571428571435,72.88892289581374,47.05204663497517,0.6499242424242424,0.6860227272727273,0.06666666666666665,0.7214600832282976,100.0,72.14600832282976,43.91416666666666,48.8425,33.3,0.0,6.666666666666666,64.99242424242425,70.19695374527339,60.67157822509653,59.22030457755637,52.64943181818182,65.0,58.0,4.0
9,クリエープキー,12,7,先行,先行,先行,先行,"{'逃げ': 0.10987559588941058, '先行': 0.5760283714882724, '差し': 0.2461761616220576, '追込': 0.06791987100025951}",82.55426731401525,11,0.10987559588941058,0.5760283714882724,0.2461761616220576,0.06791987100025951,78.90383123802387,34.123776752082485,0.0,9.37363496792262,50.0,neutral,64.69904761904762,47.74597540518106,1500.0,50.0,75.0,50.4573125,古川吉,50.0,50.0,77.42957042720582,47.755993658586554,48.394007476191504,48.142857142857146,67.42857142857143,38.63369963369963,51.0,76.14444801846771,48.234504021790265,0.5472275641025641,0.5895192307692307,0.08273809523809525,0.7692045616192134,100.0,76.92045616192132,43.99345238095238,44.7,34.2,0.0,8.273809523809524,54.722756410256416,67.0377629651723,68.46586426274452,64.54800088905674,51.852326923076916,65.0,53.0,-4.0
10,フェアリーライズ,8,5,自在,先行,先行,先行,"{'逃げ': 0.2093668446007253, '先行': 0.30606406425234667, '差し': 0.2608425603004385, '追込': 0.22372653084648955}",82.67322805004518,7,0.2093668446007253,0.30606406425234667,0.2608425603004385,0.22372653084648955,73.16156248399909,46.701996412125425,0.0,25.210794471235584,70.89160372960373,race_history,64.73928571428571,52.2687814783108,1500.0,50.0,75.0,53.61268750000001,黛,50.0,50.0,92.35116599813396,54.420943197286505,51.61650680329644,54.5,66.92857142857143,53.545238095238105,61.44285714285714,66.52415978856325,52.31761590179396,0.41177083333333336,0.51125,0.4148809523809524,0.6568058853405909,100.0,65.6805885340591,49.01202380952381,49.295,35.4,0.0,41.48809523809524,41.177083333333336,57.6750148403266,67.8995405569479,61.46257369373251,49.7845,65.0,53.0,-4.0
