rank,horse_name,horse_number,frame,primary_running_style,actual_running_style,actual_running_style_fixed,running_style,adjusted_style_profile,finish_time,lane_index,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込,early_speed,stamina,acceleration,consistency,mud_aptitude,mud_source,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,avg_race_score,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,carried_weight,weight_penalty
1,ゲイルライダー,9,8,先行,先行,先行,先行,"{'逃げ': 0.24829604136425576, '先行': 0.5774402776093429, '差し': 0.16550884771178004, '追込': 0.008754833314621253}",74.70408457647014,8,0.24829604136425576,0.5774402776093429,0.16550884771178004,0.008754833314621253,100.0,41.14466350942178,0.0,64.94718951119741,66.6109724025974,race_history,60.669761904761906,64.01758179762368,1500.0,50.0,75.0,62.92786785714286,戸崎圭,50.0,50.0,65.76818950841673,68.96950488162817,59.987527030806866,86.85714285714286,57.9,76.58588435374149,85.53571428571429,90.1297916007604,62.2330214935122,0.7166666666666667,0.7171130952380953,0.1789965986394558,0.8916938060896666,100.0,89.16938060896666,42.71741496598639,54.677499999999995,35.4,0.0,17.89965986394558,71.66666666666667,79.56744151213024,88.58079123597459,77.74628433493167,60.052767857142854,65.0,58.0,4.0
2,テセラリアン,7,7,先行,先行,先行,先行,"{'逃げ': 0.23031703433665177, '先行': 0.4815829469870261, '差し': 0.2356536021602707, '追込': 0.05244641651605138}",76.43080023961882,6,0.23031703433665177,0.4815829469870261,0.2356536021602707,0.05244641651605138,93.21933728482345,33.171244025125326,0.0,54.561474837289644,66.7966238355109,race_history,60.5595238095238,56.57440818875314,1500.0,50.0,75.0,58.565075,菊沢,50.0,50.0,76.15570166925089,64.52368118555837,54.68426583448661,66.57142857142857,55.0,70.14880952380953,76.18571428571428,87.43665989604582,57.14411967225455,0.7145833333333333,0.6911458333333333,0.15625,0.8699272892009082,100.0,86.99272892009081,42.958749999999995,50.9075,35.6,0.0,15.625,71.45833333333333,77.1597488473742,82.12811995653519,73.33475090604995,55.97875,65.0,56.0,0.0
3,ピックアップライン,5,5,先行,先行,先行,先行,"{'逃げ': 0.24270894924500583, '先行': 0.49515592495512273, '差し': 0.26213512579987136, '追込': 0.0}",79.58832574175187,4,0.24270894924500583,0.49515592495512273,0.26213512579987136,0.0,87.32670430554664,33.82016948217726,0.0,23.44161564304257,42.30424288085428,race_history,62.315,47.22041049697032,1500.0,50.0,75.0,56.656812499999994,木幡巧,50.0,50.0,73.45450113302289,51.671377262351974,48.01954247909135,49.142857142857146,60.1,49.74761904761905,50.87857142857143,78.49504685419728,48.932501174906506,0.6614583333333334,0.6880208333333333,0.11160714285714286,0.7898722904590463,100.0,78.98722904590464,40.98017857142857,49.945,36.7,0.0,11.160714285714286,66.14583333333333,73.38539890399042,66.11114500528805,64.90485097524756,50.2925,65.0,58.0,4.0
4,カネショウレジェン,10,8,差し,差し,差し,差し,"{'逃げ': 0.031139931681871184, '先行': 0.3949999241181046, '差し': 0.49594130396661046, '追込': 0.07791884023341371}",80.24740699991214,9,0.031139931681871184,0.3949999241181046,0.49594130396661046,0.07791884023341371,80.66038140838255,41.95783803325503,0.0,51.269886980356624,50.817403055229136,race_history,60.42619047619048,59.8931759838785,1500.0,50.0,75.0,64.63575178571429,大野,50.0,50.0,84.50875407392235,61.65278274976632,57.04888788851343,86.0,57.0,69.52806122448979,71.30714285714285,80.14147403944173,58.19986160382665,0.5243303571428571,0.5394345238095238,0.46479591836734696,0.809162995876687,100.0,80.9162995876687,51.60989795918367,48.845,35.7,0.0,46.4795918367347,52.433035714285715,66.08123362397473,81.90272234022163,70.0270897732178,52.07116071428571,65.0,58.0,4.0
5,ボディブロー,1,1,先行,先行,先行,先行,"{'逃げ': 0.18153301984870335, '先行': 0.46331546298882176, '差し': 0.24272644265191273, '追込': 0.1124250745105621}",81.10670056375217,0,0.18153301984870335,0.46331546298882176,0.24272644265191273,0.1124250745105621,82.39398850055846,33.77979385431626,0.0,27.53181726866759,26.91578957169459,race_history,61.61142857142857,51.46732122878185,1500.0,50.0,75.0,53.129762500000005,荻野極,50.0,50.0,82.36482494468409,55.368507169075876,51.04546637550706,60.357142857142854,62.542857142857144,53.17307692307692,60.449999999999996,79.49730408714333,52.12622657389927,0.5186698717948718,0.5484775641025641,0.2416666666666667,0.7867458588102225,100.0,78.67458588102225,44.05166666666666,49.755,35.8,0.0,24.166666666666668,51.86698717948718,65.56982967210105,72.95224577889613,67.20189723456224,48.395201923076925,65.0,58.0,4.0
6,ラストシャリナ,3,3,先行,先行,先行,先行,"{'逃げ': 0.10735775736245973, '先行': 0.6677658974045161, '差し': 0.19216747871784556, '追込': 0.032708866515178736}",81.89110093000382,2,0.10735775736245973,0.6677658974045161,0.19216747871784556,0.032708866515178736,85.00765176019094,29.424201817646335,0.0,27.27219759825069,42.56670034086189,race_history,61.828809523809525,48.13903796325701,1500.0,50.0,75.0,56.6476625,石川,50.0,50.0,70.41078567491908,52.92394824170889,48.67406454882062,50.285714285714285,58.699999999999996,55.077380952380956,50.792857142857144,79.81852076794829,49.73653547204269,0.6424679487179488,0.6459535256410257,0.2723214285714286,0.8023393140653489,100.0,80.2339314065349,45.00553571428571,50.4425,36.1,0.0,27.232142857142858,64.24679487179488,71.63271304319711,68.20674217003227,64.86053727359419,49.00028846153846,65.0,58.0,4.0
7,イリフィ,8,7,差し,差し,差し,差し,"{'逃げ': 0.0, '先行': 0.2723039666040929, '差し': 0.6234985776939818, '追込': 0.10419745570192541}",82.36349826532077,7,0.0,0.2723039666040929,0.6234985776939818,0.10419745570192541,80.43954644170563,40.192501408933005,0.0,67.19990060672586,65.52920288158194,race_history,63.53547619047619,61.880535312746304,1500.0,50.0,75.0,62.3706875,坂井,50.0,50.0,71.78241633501369,68.4858474164086,58.46488141033174,67.5,60.1,70.38095238095238,82.42142857142858,91.95889202016266,60.97012291185096,0.5052083333333334,0.5559375,0.4413690476190476,0.9117748837992142,100.0,91.17748837992141,50.94922619047618,51.12,36.0,0.0,44.13690476190476,50.520833333333336,71.60643227096465,89.20674549721954,78.64699360895678,55.092499999999994,65.0,56.0,0.0
8,アイアムユウシュン,6,6,先行,先行,先行,先行,"{'逃げ': 0.02345583676134544, '先行': 0.6116611010728099, '差し': 0.339775452538511, '追込': 0.025107609627333605}",82.91363987531308,5,0.02345583676134544,0.6116611010728099,0.339775452538511,0.025107609627333605,79.99453208910042,25.114803753631097,0.0,47.35351319854424,33.4013212404561,race_history,60.899523809523814,44.1889509630485,1500.0,50.0,75.0,48.6030875,小崎,50.0,50.0,82.47786592669709,47.51074974170946,45.85962756117205,55.785714285714285,62.0,31.91941391941392,44.43571428571429,81.04812447167309,46.2724081063064,0.5941826923076923,0.6151201923076923,0.08035714285714285,0.8102746636266924,100.0,81.02746636266924,40.123928571428564,50.97,35.7,0.0,8.035714285714285,59.418269230769226,70.29397044012424,60.02704946553433,64.31323149946809,46.76673076923076,65.0,58.0,4.0
9,ゲキザル,2,2,自在,差し,差し,差し,"{'逃げ': 0.0, '先行': 0.011255317278688684, '差し': 0.5720668383806754, '追込': 0.41667784434063604}",83.78250262889394,1,0.0,0.011255317278688684,0.5720668383806754,0.41667784434063604,54.67896363720017,42.32359547499538,0.0,33.34523189344638,35.49804719417372,race_history,61.57380952380952,46.54078864421046,1500.0,50.0,75.0,50.699850000000005,原,50.0,50.0,50.8513761995365,48.311581965576316,47.53531190899995,59.142857142857146,62.0,41.29761904761905,38.357142857142854,79.10021141518321,47.729379423144046,0.15666666666666668,0.14416666666666667,0.6928571428571428,0.7908082179345516,100.0,79.08082179345516,56.97392857142856,49.7075,36.1,0.0,69.28571428571429,15.666666666666666,43.51553647372149,76.22381844496388,61.814451986400336,33.04749999999999,65.0,58.0,4.0
10,メイショウコバト,4,4,差し,差し,差し,差し,"{'逃げ': 0.011901472716847508, '先行': 0.21365739172343795, '差し': 0.5262796602027754, '追込': 0.2481614753569392}",85.74746537325755,3,0.011901472716847508,0.21365739172343795,0.5262796602027754,0.2481614753569392,63.56784180681952,33.892759022202355,0.0,58.78789903489493,45.50942920215311,race_history,60.714285714285715,41.00000097689851,1500.0,50.0,75.0,48.65837857142858,石橋脩,50.0,50.0,67.6414866989559,49.03850474060072,43.58750069604019,38.0,62.0,35.57142857142857,43.74285714285714,84.46680941728934,44.95025170718032,0.2671875,0.309375,0.35892857142857143,0.8468283409850261,100.0,84.68283409850262,47.613214285714285,46.545,36.5,0.0,35.89285714285714,26.71875,55.12290034432618,73.69834821316977,65.67055875417645,37.01625,65.0,56.0,0.0
