rank,horse_name,horse_number,frame,primary_running_style,actual_running_style,actual_running_style_fixed,running_style,adjusted_style_profile,finish_time,lane_index,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込,early_speed,stamina,acceleration,consistency,mud_aptitude,mud_source,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,avg_race_score,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,carried_weight,weight_penalty
1,クリスレジーナ,6,5,自在,逃げ,逃げ,逃げ,"{'逃げ': 0.16259819917205567, '先行': 0.3265341036619592, '差し': 0.221841876519208, '追込': 0.289025820646777}",108.71459075395097,5,0.16259819917205567,0.3265341036619592,0.221841876519208,0.289025820646777,74.42558936352926,73.6426207435663,99.63632367028512,45.51615192978753,50.0,neutral,58.64032258064516,57.308913309199326,1500.0,50.0,49.713235294117645,61.094617647058826,斎藤,50.0,50.0,91.06229938388985,66.19219018480042,55.207600732804515,69.43548387096774,53.90322580645161,73.4348513598988,84.14516129032259,61.26125861606984,57.95374809580349,0.48788927335640137,0.48788927335640137,0.5794200032954359,0.60683835352455,100.0,60.683835352455,59.81349681517413,34.74411764705883,33.7,79.75055556317656,57.94200032954359,48.78892733564014,54.14163594320682,78.05233914025278,60.984344737967895,59.71256055363321,92.91269444711179,53.0,-4.0
2,アストリル,7,6,差し,差し,差し,差し,"{'逃げ': 0.20997371705618142, '先行': 0.19141848294829894, '差し': 0.4832800753213482, '追込': 0.11532772467417149}",114.45252252965581,6,0.20997371705618142,0.19141848294829894,0.4832800753213482,0.11532772467417149,83.31291790640635,77.85805045149634,100.0,70.68705743012015,78.54118070514588,race_history,58.43928571428571,59.463793768689584,1500.0,50.0,49.999999999999915,64.43580568181818,丹内,50.0,50.0,83.62519357322321,69.88022885935793,56.742953060191326,72.0,50.785714285714285,84.21825396825398,88.58571428571429,65.74058870840341,60.02727200998298,0.5883838383838383,0.5897727272727273,0.6446608946608947,0.6556512499734448,100.0,65.56512499734448,60.101110681346405,35.18,33.8,78.24588314824067,64.46608946608947,58.83838383838384,61.94180624880502,80.706048436471,64.05406874853946,62.09643181818183,92.38605910188423,53.0,-4.0
3,レダアトミカ,4,4,差し,差し,差し,差し,"{'逃げ': 0.0, '先行': 0.015151285865705428, '差し': 0.7081681117860722, '追込': 0.2766806023482222}",115.15914249737187,3,0.0,0.015151285865705428,0.7081681117860722,0.2766806023482222,59.33157665563142,71.89820038100389,91.69318026429278,29.9017688724937,78.92441803278683,race_history,58.250806451612895,52.04069132719598,1500.0,50.0,47.57352941176474,56.069716517857145,舟山,50.0,50.0,51.25751693220959,55.322171058400265,51.45399257062713,75.32258064516128,51.82258064516129,57.28526625704045,60.387096774193544,56.94553827524323,52.42103719257042,0.3667133520074697,0.3797852474323063,0.597922502334267,0.573722386097374,100.0,57.3722386097374,55.87597050278152,35.61176470588236,33.7,70.33790297366016,59.7922502334267,36.671335200746974,46.705695983158684,69.66872775539089,53.3673782941791,48.07091036414566,89.61826604078105,53.0,-4.0
4,メリザンド,5,5,逃げ,逃げ,逃げ,逃げ,"{'逃げ': 0.5122590288367862, '先行': 0.29523518138919497, '差し': 0.15492462226203677, '追込': 0.03758116751198199}",115.28756558174882,4,0.5122590288367862,0.29523518138919497,0.15492462226203677,0.03758116751198199,93.05331077083531,66.94854386022759,61.77856385674234,55.12994463947085,75.21231637717119,race_history,56.75714285714285,51.15253823094002,1500.0,50.0,49.40000000000002,60.10451830357144,杉原,50.0,50.0,66.68519153662591,63.738900749248984,50.82118348954476,58.857142857142854,48.0,71.74047619047619,78.82857142857142,64.62676565100685,54.050612804470816,0.8680059523809524,0.8570684523809524,0.0,0.6422334735024431,100.0,64.2233473502443,42.48091447237942,35.58,34.3,77.60914472379406,0.0,86.80059523809524,76.03927118856232,66.66498459821968,60.41159104263437,66.08892857142858,92.16320065332792,56.0,0.0
5,タイムレスキス,2,2,自在,逃げ,逃げ,逃げ,"{'逃げ': 0.24773599454393772, '先行': 0.3942588424858104, '差し': 0.2807642929748656, '追込': 0.07724086999538628}",116.2189394335472,1,0.24773599454393772,0.3942588424858104,0.2807642929748656,0.07724086999538628,82.75880375583408,52.8845585144653,69.92617841344388,29.44442344897034,83.87250314465403,race_history,55.81666666666666,49.11892530142038,1500.0,50.0,48.65000000000005,51.393025,武豊,50.0,50.0,80.90491369707175,55.33470108550784,49.372234277262024,72.42857142857143,53.857142857142854,55.00842490842491,64.72857142857143,70.67996854882516,50.86285097932348,0.6498397435897436,0.6279647435897436,0.23849206349206348,0.7153675000795152,100.0,71.53675000795153,48.70378396738689,35.65,34.5,85.31482380085279,23.849206349206348,64.98397435897436,66.72959840101409,70.85555312808121,62.63046250437334,57.530442307692304,94.86018833029847,53.0,-4.0
6,ソングオブザバード,10,7,差し,差し,差し,差し,"{'逃げ': 0.0, '先行': 0.304351113840227, '差し': 0.6585556800499318, '追込': 0.03709320610984111}",119.53620076016831,9,0.0,0.304351113840227,0.6585556800499318,0.03709320610984111,67.79952377307406,63.76631883309432,77.59184829069756,31.232456457106654,50.0,neutral,52.5967320261438,45.64936330373589,1500.0,50.0,49.05555555555559,54.92034821428572,横山武,50.0,50.0,75.43632330207858,53.81433784213753,46.900171353911816,73.82352941176471,45.80392156862745,55.00326797385621,66.73529411764707,57.174709740065204,48.62871297596824,0.5255731922398588,0.4947089947089947,0.34769463340891915,0.5749818832915122,100.0,57.498188329151226,50.78783689716393,35.629629629629626,34.6,76.6213772860761,34.76946334089191,52.557319223985886,53.08317945711276,65.26485353310164,53.68344802547763,52.63775132275131,91.81748205012663,53.0,-4.0
7,ドマーネ,1,1,差し,差し,差し,差し,"{'逃げ': 0.005354605124743717, '先行': 0.2963730479378382, '差し': 0.4894732131520702, '追込': 0.20879913378534795}",120.92516374831136,0,0.005354605124743717,0.2963730479378382,0.4894732131520702,0.20879913378534795,55.854082432006045,71.76531855694927,74.87034643816106,44.80073071739537,61.32214063586368,race_history,54.967619047619046,40.15595884848154,1500.0,50.0,50.26249999999996,53.327152205882356,国分恭,50.0,50.0,75.21547246544863,47.540083151932,42.9861206795431,55.92857142857143,48.0,42.322344322344314,50.300000000000004,56.566365088109386,44.12461129764033,0.34180412724530373,0.3868576031811326,0.313003663003663,0.566284920939597,100.0,56.6284920939597,48.771808166018964,36.1025,34.8,74.49216590927405,31.300366300366303,34.18041272453037,46.75998961724416,62.89822818640938,49.45942065167784,43.31197809543397,91.07225806824592,56.0,0.0
8,ルージュカエラ,11,8,先行,先行,先行,先行,"{'逃げ': 0.046381446311679723, '先行': 0.5157541633304491, '差し': 0.3317492453513127, '追込': 0.10611514500655847}",122.1831144562816,10,0.046381446311679723,0.5157541633304491,0.3317492453513127,0.10611514500655847,61.70431553389174,54.41331498643578,49.56511351100646,70.45283518486075,14.819168576104724,race_history,54.304761904761904,29.413720242860375,1500.0,50.0,52.0625,42.49535,吉田隼,50.0,50.0,87.7256175127683,36.151584914174066,35.33227567303801,38.42857142857143,48.0,19.43681318681319,33.68571428571428,48.81785741580323,40.0,0.527724358974359,0.4981169871794872,0.08482142857142858,0.4839973896117412,100.0,48.39973896117412,40.15576259663921,36.6425,34.1,54.37726882353492,8.482142857142858,52.7724358974359,49.17631682740015,49.02896134745497,40.52110642864577,42.17975961538461,84.03204408823723,56.0,0.0
9,モルビド,9,7,自在,追込,追込,追込,"{'逃げ': 0.009490775634855373, '先行': 0.04724423775015896, '差し': 0.5130957242762161, '追込': 0.4301692623387696}",123.53670977781593,8,0.009490775634855373,0.04724423775015896,0.5130957242762161,0.4301692623387696,40.88029888956998,64.0854024364223,79.03146623822856,37.1971930743144,55.374055840012126,race_history,55.6347619047619,41.029382093104005,1500.0,50.0,51.6875,51.81526785714286,小沢,50.0,50.0,54.71354612370473,52.5617596998883,43.6084347413366,45.0,47.08571428571428,46.604395604395606,61.91428571428571,58.578675093878005,45.846765980974524,0.07060439560439559,0.07715201465201466,0.4115384615384615,0.583704892187264,100.0,58.37048921872639,53.89297747477975,35.587500000000006,34.7,79.9201593631822,41.15384615384615,7.060439560439559,30.510080954287687,62.829377072256484,52.932019070299525,38.50888186813186,92.97205577711377,56.0,0.0
10,エイカイコバチ,12,8,差し,差し,差し,差し,"{'逃げ': 0.1454653643301567, '先行': 0.32206465078653657, '差し': 0.4559348409674677, '追込': 0.07653514391583904}",124.94624796131802,11,0.1454653643301567,0.32206465078653657,0.4559348409674677,0.07653514391583904,68.97082594753692,62.09123282700106,63.77017295590264,34.3656834966643,50.0,neutral,55.66904761904762,44.31164031202059,1500.0,50.0,53.4075,54.293879201680674,佐々木,50.0,50.0,89.22829795011478,50.763838784183974,45.947043722314675,62.57142857142857,42.285714285714285,58.28691476590636,59.728571428571435,54.93814772338747,47.151242487782,0.5239950980392157,0.5357598039215686,0.34103641456582634,0.5359462210963106,100.0,53.594622109631054,46.41846502919136,36.8875,35.3,53.69554665045706,34.103641456582636,52.39950980392157,53.58436916502025,62.500728567482035,48.113292160297085,45.86904411764706,83.79344132765996,53.0,-4.0
11,リリーズブルーム,8,6,自在,先行,先行,先行,"{'逃げ': 0.42181943022969637, '先行': 0.4191327063139492, '差し': 0.15323786670426548, '追込': 0.005809996752088845}",127.56013994347252,7,0.42181943022969637,0.4191327063139492,0.15323786670426548,0.005809996752088845,84.47885591834968,53.132979159250674,32.622540026270585,41.01973479229584,50.0,neutral,57.33761904761905,40.75197059381568,1500.0,50.0,53.3375,56.9095625,原田和,50.0,50.0,63.79652502763317,47.04211181243975,43.410779048093666,47.214285714285715,53.97142857142857,53.95578231292517,55.81428571428571,44.901393557989216,44.31861223918018,0.7477976190476191,0.7344642857142858,0.0,0.42242800342508796,100.0,42.242800342508794,34.25155268740463,38.4575,36.6,62.04052687404635,0.0,74.77976190476191,59.40479586841467,56.79621013272216,44.67204018837984,50.58492857142857,86.71418440591623,56.0,0.0
