horse_name,horse_number,section_index,distance_m,current_speed,elapsed_time,position_m,actual_running_style
ジューンテイク,10,0,100,14.246516303983457,7.019259857375735,100.0,差し
ジューンテイク,10,1,200,14.128346834829124,14.097228792388043,200.0,差し
ジューンテイク,10,2,300,14.057270867969995,21.210985149452604,300.0,差し
ジューンテイク,10,3,400,14.187998878491758,28.259195461309524,400.0,差し
ジューンテイク,10,4,500,14.040996393229182,35.3811971483281,500.0,差し
ジューンテイク,10,5,600,14.287514519671879,42.38031514483576,600.0,差し
ジューンテイク,10,6,700,14.11252833794292,49.46621765680027,700.0,差し
ジューンテイク,10,7,800,14.240368803552714,56.48850769573885,800.0,差し
ジューンテイク,10,8,900,14.267689728299384,63.49735088649412,900.0,差し
ジューンテイク,10,9,1000,14.91700721986737,70.20110845167207,1000.0,差し
ジューンテイク,10,10,1100,15.33236607877512,76.72325901122804,1100.0,差し
ジューンテイク,10,11,1200,15.080398159889876,83.35438366322663,1200.0,差し
ジューンテイク,10,12,1300,15.257016272330544,89.90874515927848,1300.0,差し
ジューンテイク,10,13,1400,16.03022808023341,96.14695958139941,1400.0,差し
ジューンテイク,10,14,1500,16.447466546128325,102.22692330830785,1500.0,差し
ジューンテイク,10,15,1600,16.281180748048886,108.36898398237682,1600.0,差し
ジューンテイク,10,16,1700,17.32411253009847,114.14128543945074,1700.0,差し
ジューンテイク,10,17,1800,18.76560137600439,119.4701847374967,1800.0,差し
ジューンテイク,10,18,1900,19.875404948747892,124.50152876585068,1900.0,差し
ジューンテイク,10,19,2000,19.717793850383924,129.57309005504902,2000.0,差し
ジューンテイク,10,20,2100,19.747247355167982,134.63708698593413,2100.0,差し
ジューンテイク,10,21,2200,19.345137156766487,139.80634472702087,2200.0,差し
シンエンペラー,11,0,100,15.938569721358006,6.274088688522533,100.0,先行
シンエンペラー,11,1,200,16.070356400047185,12.496726040840766,200.0,先行
シンエンペラー,11,2,300,16.022328164440687,18.738016256200105,300.0,先行
シンエンペラー,11,3,400,16.106028010120724,24.94687171933241,400.0,先行
シンエンペラー,11,4,500,15.928689821007659,31.224851962761743,500.0,先行
シンエンペラー,11,5,600,15.993715374530048,37.47730785923529,600.0,先行
シンエンペラー,11,6,700,16.116190716520975,43.6822480810886,700.0,先行
シンエンペラー,11,7,800,15.958828129464905,49.948372334621304,800.0,先行
シンエンペラー,11,8,900,15.807681415486698,56.27441075680449,900.0,先行
シンエンペラー,11,9,1000,16.878653907569934,62.199053832467705,1000.0,先行
シンエンペラー,11,10,1100,16.220509644759357,68.3640882358293,1100.0,先行
シンエンペラー,11,11,1200,16.115146387636663,74.56943056375992,1200.0,先行
シンエンペラー,11,12,1300,15.943018791248731,80.84176840073788,1300.0,先行
シンエンペラー,11,13,1400,15.936775586423634,87.11656341543262,1400.0,先行
シンエンペラー,11,14,1500,16.6068900857349,93.13816044436092,1500.0,先行
シンエンペラー,11,15,1600,16.80061064561362,99.09032504774149,1600.0,先行
シンエンペラー,11,16,1700,18.76656603011681,104.41895042542214,1700.0,先行
シンエンペラー,11,17,1800,18.58335767847184,109.80010929510512,1800.0,先行
シンエンペラー,11,18,1900,19.706640507749608,114.87454092949126,1900.0,先行
シンエンペラー,11,19,2000,19.71556062954308,119.9466766845432,2000.0,先行
シンエンペラー,11,20,2100,19.63978312906753,125.03838260323009,2100.0,先行
シンエンペラー,11,21,2200,19.39969040827674,130.1931040392658,2200.0,先行
マイネルエンペラー,12,0,100,14.468712344947756,6.911465071383384,100.0,差し
マイネルエンペラー,12,1,200,14.415281031468735,13.848548003148556,200.0,差し
マイネルエンペラー,12,2,300,14.40895479031126,20.788676656147114,300.0,差し
マイネルエンペラー,12,3,400,14.445034163702331,27.711470944254877,400.0,差し
マイネルエンペラー,12,4,500,14.35897053161465,34.67575851485936,500.0,差し
マイネルエンペラー,12,5,600,14.404382962237424,41.61808990539239,600.0,差し
マイネルエンペラー,12,6,700,14.35085829743859,48.586314239253205,700.0,差し
マイネルエンペラー,12,7,800,14.365043179251069,55.54765774182203,800.0,差し
マイネルエンペラー,12,8,900,14.372048796381339,62.50560795593336,900.0,差し
マイネルエンペラー,12,9,1000,15.03553591276255,69.15651821149115,1000.0,差し
マイネルエンペラー,12,10,1100,15.480741054648469,75.61615729769449,1100.0,差し
マイネルエンペラー,12,11,1200,15.554985207029674,82.04496444016657,1200.0,差し
マイネルエンペラー,12,12,1300,15.771005530225937,88.38571422992125,1300.0,差し
マイネルエンペラー,12,13,1400,16.378754178380365,94.4911847016619,1400.0,差し
マイネルエンペラー,12,14,1500,17.374838414397644,100.24663391016418,1500.0,差し
マイネルエンペラー,12,15,1600,17.112245129160275,106.09040246567616,1600.0,差し
マイネルエンペラー,12,16,1700,18.888246955764465,111.38470003782227,1700.0,差し
マイネルエンペラー,12,17,1800,18.97589184678584,116.65454457569247,1800.0,差し
マイネルエンペラー,12,18,1900,19.828623273426256,121.6977590551373,1900.0,差し
マイネルエンペラー,12,19,2000,19.87602019851993,126.72894734138418,2000.0,差し
マイネルエンペラー,12,20,2100,19.58338572767712,131.8353166582419,2100.0,差し
マイネルエンペラー,12,21,2200,19.594707520324487,136.938735522559,2200.0,差し
シェイクユアハート,13,0,100,14.538025375960936,6.87851323779865,100.0,差し
シェイクユアハート,13,1,200,14.592652365400781,13.731277046323292,200.0,差し
シェイクユアハート,13,2,300,14.527366294894696,20.614837216148615,300.0,差し
シェイクユアハート,13,3,400,14.514375262745192,27.504558488319056,400.0,差し
シェイクユアハート,13,4,500,14.367468557929438,34.46472684343335,500.0,差し
シェイクユアハート,13,5,600,14.518435471952348,41.35252134396245,600.0,差し
シェイクユアハート,13,6,700,14.559717647425073,48.22078640387488,700.0,差し
シェイクユアハート,13,7,800,14.456687414023857,55.13800036417633,800.0,差し
シェイクユアハート,13,8,900,14.555137843578102,62.00842653771622,900.0,差し
シェイクユアハート,13,9,1000,14.847476963498371,68.74357758363762,1000.0,差し
シェイクユアハート,13,10,1100,15.400027462014412,75.23707249763432,1100.0,差し
シェイクユアハート,13,11,1200,15.315226730898019,81.76652202894637,1200.0,差し
シェイクユアハート,13,12,1300,15.443333642487161,88.24180789111821,1300.0,差し
