horse_name,frame,horse_number,carried_weight,weight_penalty,early_speed,stamina,acceleration,front_runner,stalker,closer,mud_aptitude,mud_source,base_ability_score,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,consistency,running_style,primary_running_style,base_style_profile,base_逃げ,base_先行,base_差し,base_追込,front_runner_score,stalker_score,closer_score,deep_closer_score,versatile_score,weighted_avg_first_ratio,weighted_avg_mid_ratio,weighted_avg_last_corner_ratio,avg_first_ratio,avg_mid_ratio,avg_last_corner_ratio,weighted_avg_late_gain,weighted_avg_position_ratio,position_variance,style_sample_size,debug_passing_orders,debug_field_sizes,debug_first_ratios,debug_mid_ratios,debug_last_corner_ratios,field_size_warnings,avg_opponent_strength_score,avg_race_score,popularity_score,race_level_score,finish_score,margin_score,time_score,last3f_score,horse_ability_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,actual_running_style,actual_running_style_fixed,adjusted_style_profile,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込
ランフォーヴァウ,1,1,54.0,-4.0,85.04,61.25,0.0,13.7,31.35,37.07,50.0,neutral,70.09,69.73,69.41,1500.0,50.0,75.0,59.86,石川,50.0,50.0,50.0,31.15,自在,自在,"{'逃げ': 0.13700168641450758, '先行': 0.3135243926188646, '差し': 0.37070392577002786, '追込': 0.1787699951966}",0.137,0.314,0.371,0.179,13.7,31.35,37.07,17.88,100.0,0.553,0.514,0.52,0.553,0.514,0.52,0.16,0.529,0.1025,10,"['4-3', '7-6-6', '1-1-1', '13-13-13', '17-16-17-15', '17-17', '16-14', '9-9', '4-4', '7-6']","[14, 16, 14, 16, 18, 17, 18, 18, 7, 14]","[0.2857, 0.4375, 0.0714, 0.8125, 0.9444, 1.0, 0.8889, 0.5, 0.5714, 0.5]","[0.2143, 0.375, 0.0714, 0.8125, 0.8889, 1.0, 0.7778, 0.5, 0.5714, 0.4286]","[0.2143, 0.375, 0.0714, 0.8125, 0.9444, 1.0, 0.7778, 0.5, 0.5714, 0.4286]",[],62.22,66.7,47.21,78.39,60.15,74.53,83.77,52.62,70.09,69.24,0.532,0.572,0.197,0.829,100.0,82.89,48.67,49.095,34.2,0.0,19.73,53.2,68.77,81.34,75.45,60.77,65.0,差し,差し,"{'逃げ': 0.14275114567076994, '先行': 0.323510195078037, '差し': 0.3660426468961257, '追込': 0.1676960123550674}",0.14275114567076994,0.323510195078037,0.3660426468961257,0.1676960123550674
ジェニファー,2,2,50.0,-4.0,100.0,38.09,0.0,53.57,42.84,2.9,76.49,race_history,69.33,56.62,55.97,1500.0,50.0,75.0,62.82,田山,50.0,50.0,50.0,59.9,逃げ,逃げ,"{'逃げ': 0.5356781347023278, '先行': 0.42835223013695195, '差し': 0.029028446757308476, '追込': 0.006941188403411843}",0.536,0.428,0.029,0.007,53.57,42.84,2.9,0.69,15.67,0.162,0.151,0.151,0.162,0.151,0.151,-1.69,0.155,0.0098,10,"['4-4', '1-1', '1-1', '2-2', '1-1', '4-3', '6-5', '2-2', '2-2', '3-2']","[13, 13, 16, 18, 18, 16, 18, 18, 9, 17]","[0.3077, 0.0769, 0.0625, 0.1111, 0.0556, 0.25, 0.3333, 0.1111, 0.2222, 0.1765]","[0.3077, 0.0769, 0.0625, 0.1111, 0.0556, 0.1875, 0.2778, 0.1111, 0.2222, 0.1176]","[0.3077, 0.0769, 0.0625, 0.1111, 0.0556, 0.1875, 0.2778, 0.1111, 0.2222, 0.1176]",[],47.99,71.19,76.86,50.0,81.81,88.46,88.89,47.94,69.33,69.8,0.865,0.865,0.165,0.89,100.0,89.03,46.65,46.998,34.5,0.0,16.48,86.55,87.66,81.26,76.7,66.24,65.0,逃げ,逃げ,"{'逃げ': 0.5391125184307886, '先行': 0.4269130946991072, '差し': 0.027685355701227085, '追込': 0.006289031168877187}",0.5391125184307886,0.4269130946991072,0.027685355701227085,0.006289031168877187
プロトポロス,3,3,53.0,-4.0,89.02,35.87,0.0,42.68,46.3,10.97,20.43,race_history,43.48,66.43,40.99,1500.0,50.0,75.0,47.49,幸,50.0,50.0,50.0,24.0,自在,自在,"{'逃げ': 0.4267866717005339, '先行': 0.4629783097164515, '差し': 0.10969425337992275, '追込': 0.0005407652030918825}",0.427,0.463,0.11,0.001,42.68,46.3,10.97,0.05,55.0,0.221,0.213,0.213,0.221,0.213,0.213,-6.44,0.216,0.0222,10,"['1-1', '2-2', '5-5', '9-8', '1-1', '2-2', '3-2', '2-3-3', '5-6', '4-5']","[15, 13, 16, 16, 16, 16, 9, 13, 16, 15]","[0.0667, 0.1538, 0.3125, 0.5625, 0.0625, 0.125, 0.3333, 0.1538, 0.3125, 0.2667]","[0.0667, 0.1538, 0.3125, 0.5, 0.0625, 0.125, 0.2222, 0.2308, 0.375, 0.3333]","[0.0667, 0.1538, 0.3125, 0.5, 0.0625, 0.125, 0.2222, 0.2308, 0.375, 0.3333]",[],49.84,36.25,49.14,71.73,19.63,19.91,70.39,25.75,43.48,41.67,0.778,0.789,0.0,0.717,100.0,71.75,36.85,57.392,36.2,0.0,0.0,77.84,75.7,43.74,55.54,46.61,65.0,逃げ,逃げ,"{'逃げ': 0.431224261185009, '先行': 0.4632505361992494, '差し': 0.10503330411997203, '追込': 0.0004918984957696216}",0.431224261185009,0.4632505361992494,0.10503330411997203,0.0004918984957696216
アンクルクロス,4,4,56.0,0.0,91.98,52.41,0.0,0.15,49.77,35.49,50.0,neutral,77.15,65.42,72.16,1500.0,50.0,75.0,62.84,松若,50.0,50.0,50.0,76.58,先行,先行,"{'逃げ': 0.0015109339028138641, '先行': 0.4976683454673909, '差し': 0.35488136649536456, '追込': 0.1459393541344306}",0.002,0.498,0.355,0.146,0.15,49.77,35.49,14.59,70.85,0.457,0.443,0.443,0.457,0.443,0.443,3.85,0.448,0.0402,10,"['6-5', '8-8', '4-4', '6-8', '4-3', '10-9', '15-15', '5-5', '7-7', '10-8']","[16, 16, 16, 17, 13, 12, 16, 13, 15, 17]","[0.375, 0.5, 0.25, 0.3529, 0.3077, 0.8333, 0.9375, 0.3846, 0.4667, 0.5882]","[0.3125, 0.5, 0.25, 0.4706, 0.2308, 0.75, 0.9375, 0.3846, 0.4667, 0.4706]","[0.3125, 0.5, 0.25, 0.4706, 0.2308, 0.75, 0.9375, 0.3846, 0.4667, 0.4706]",[],58.93,77.43,82.71,67.44,83.16,91.6,92.63,57.71,77.15,77.22,0.636,0.642,0.495,0.922,100.0,92.25,57.47,49.648,33.3,0.0,49.55,63.58,76.84,92.45,82.88,67.12,65.0,先行,先行,"{'逃げ': 0.001570554676325681, '先行': 0.5122837254990127, '差し': 0.3495759957761144, '追込': 0.13656972404854711}",0.001570554676325681,0.5122837254990127,0.3495759957761144,0.13656972404854711
アブキールベイ,4,5,55.5,-1.0,80.72,46.99,0.0,0.0,7.23,69.54,50.0,neutral,66.72,72.28,69.44,1500.0,50.0,75.0,54.24,西村淳,50.0,50.0,50.0,54.43,差し,差し,"{'逃げ': 0.0, '先行': 0.07233925564604951, '差し': 0.6954200398118608, '追込': 0.23224070454208973}",0.0,0.072,0.695,0.232,0.0,7.23,69.54,23.22,24.93,0.603,0.607,0.607,0.603,0.607,0.607,2.56,0.605,0.0156,10,"['12-12', '12-12', '9-8', '13-12', '8-8', '10-13', '6-6', '5-6', '6-5', '4-4']","[16, 18, 18, 18, 16, 18, 16, 8, 12, 9]","[0.75, 0.6667, 0.5, 0.7222, 0.5, 0.5556, 0.375, 0.625, 0.5, 0.4444]","[0.75, 0.6667, 0.4444, 0.6667, 0.5, 0.7222, 0.375, 0.75, 0.4167, 0.4444]","[0.75, 0.6667, 0.4444, 0.6667, 0.5, 0.7222, 0.375, 0.75, 0.4167, 0.4444]",[],61.26,64.64,54.93,79.26,44.84,61.77,92.35,60.02,66.72,66.2,0.361,0.382,0.284,0.925,100.0,92.49,52.81,47.185,33.1,0.0,28.37,36.11,62.63,86.27,78.45,54.76,65.0,差し,差し,"{'逃げ': 0.0, '先行': 0.0762308978856085, '差し': 0.7012809901579179, '追込': 0.22248811195647367}",0.0,0.0762308978856085,0.7012809901579179,0.22248811195647367
オタルエバー,5,6,56.0,0.0,78.93,32.21,0.0,3.48,40.9,42.4,50.0,neutral,56.34,71.68,57.45,1500.0,50.0,75.0,43.42,角田和,50.0,50.0,50.0,33.8,自在,自在,"{'逃げ': 0.03481964551204069, '先行': 0.40899125768240197, '差し': 0.4240302233216831, '追込': 0.1321588734838743}",0.035,0.409,0.424,0.132,3.48,40.9,42.4,13.22,100.0,0.503,0.516,0.516,0.503,0.516,0.516,-3.55,0.511,0.0646,10,"['3-3', '12-12', '7-8', '13-14', '9-10', '3-2', '16-16', '8-8', '5-5', '6-6']","[16, 16, 18, 18, 18, 11, 16, 16, 16, 16]","[0.1875, 0.75, 0.3889, 0.7222, 0.5, 0.2727, 1.0, 0.5, 0.3125, 0.375]","[0.1875, 0.75, 0.4444, 0.7778, 0.5556, 0.1818, 1.0, 0.5, 0.3125, 0.375]","[0.1875, 0.75, 0.4444, 0.7778, 0.5556, 0.1818, 1.0, 0.5, 0.3125, 0.375]",[],57.79,51.45,35.0,78.57,26.61,44.76,82.97,47.7,56.34,55.12,0.505,0.476,0.0,0.797,100.0,79.74,42.02,53.168,33.7,0.0,0.0,50.52,62.07,60.89,65.9,49.22,65.0,差し,差し,"{'逃げ': 0.036245767622821244, '先行': 0.42160905367491175, '差し': 0.4182929852817343, '追込': 0.1238521934205327}",0.036245767622821244,0.42160905367491175,0.4182929852817343,0.1238521934205327
デアヴェローチェ,5,7,53.0,-4.0,98.95,60.45,0.0,8.59,46.3,35.71,93.57,race_history,77.36,65.43,72.57,1500.0,50.0,75.0,64.12,川田,50.0,50.0,50.0,78.73,先行,先行,"{'逃げ': 0.08589002579969551, '先行': 0.4630203604941891, '差し': 0.3570797913974633, '追込': 0.09400982230865206}",0.086,0.463,0.357,0.094,8.59,46.3,35.71,9.4,58.92,0.356,0.39,0.39,0.356,0.39,0.39,3.27,0.379,0.0328,7,"['3-4', '6-7', '6-6', '6-7', '6-5', '8-8', '1-1']","[16, 15, 18, 9, 17, 18, 13]","[0.1875, 0.4, 0.3333, 0.6667, 0.3529, 0.4444, 0.0769]","[0.25, 0.4667, 0.3333, 0.7778, 0.2941, 0.4444, 0.0769]","[0.25, 0.4667, 0.3333, 0.7778, 0.2941, 0.4444, 0.0769]",[],61.38,76.44,76.93,69.04,85.98,92.69,89.99,52.43,77.36,77.13,0.627,0.586,0.634,0.89,100.0,88.99,59.47,50.388,33.6,0.0,63.44,62.69,72.25,91.45,81.47,65.21,65.0,先行,先行,"{'逃げ': 0.08878086694937497, '先行': 0.473957810175781, '差し': 0.3497781958757503, '追込': 0.08748312699909369}",0.08878086694937497,0.473957810175781,0.3497781958757503,0.08748312699909369
アメリカンビキニ,6,8,51.0,-4.0,100.0,36.04,0.0,84.67,14.84,0.49,49.58,race_history,67.04,60.07,57.45,1500.0,50.0,75.0,58.68,酒井,50.0,50.0,50.0,59.11,逃げ,逃げ,"{'逃げ': 0.8466666666666667, '先行': 0.14840376844596254, '差し': 0.004929564887370794, '追込': 0.0}",0.847,0.148,0.005,0.0,84.67,14.84,0.49,0.0,3.59,0.101,0.101,0.101,0.101,0.101,0.101,-2.54,0.101,0.0022,9,"['1-1', '2-2', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1', '3-3']","[14, 16, 15, 15, 8, 12, 10, 7, 10]","[0.0714, 0.125, 0.0667, 0.0667, 0.125, 0.0833, 0.1, 0.1429, 0.3]","[0.0714, 0.125, 0.0667, 0.0667, 0.125, 0.0833, 0.1, 0.1429, 0.3]","[0.0714, 0.125, 0.0667, 0.0667, 0.125, 0.0833, 0.1, 0.1429, 0.3]",[],52.47,66.7,80.14,59.64,74.41,83.2,85.54,31.55,67.04,66.95,0.91,0.91,0.0,0.844,100.0,84.42,38.47,55.602,34.2,0.0,0.0,91.03,88.05,76.33,75.13,64.48,65.0,逃げ,逃げ,"{'逃げ': 0.8481074701399054, '先行': 0.14721304736822755, '差し': 0.004679482491867097, '追込': 0.0}",0.8481074701399054,0.14721304736822755,0.004679482491867097,0.0
ヨシノイースター,6,9,58.0,4.0,100.0,45.05,0.0,3.4,68.03,27.49,50.0,neutral,73.86,74.23,78.24,1500.0,50.0,75.0,58.62,田辺,50.0,50.0,50.0,54.6,先行,先行,"{'逃げ': 0.033953713748948906, '先行': 0.6802715760087203, '差し': 0.2748799243404741, '追込': 0.010894785901856595}",0.034,0.68,0.275,0.011,3.4,68.03,27.49,1.09,9.93,0.347,0.341,0.341,0.347,0.341,0.341,-0.0,0.343,0.0062,10,"['6-6', '4-4', '7-7', '6-6', '8-6', '6-7', '6-5', '5-7', '2-2', '4-3']","[17, 18, 16, 16, 18, 16, 16, 18, 14, 16]","[0.3529, 0.2222, 0.4375, 0.375, 0.4444, 0.375, 0.375, 0.2778, 0.1429, 0.25]","[0.3529, 0.2222, 0.4375, 0.375, 0.3333, 0.4375, 0.3125, 0.3889, 0.1429, 0.1875]","[0.3529, 0.2222, 0.4375, 0.375, 0.3333, 0.4375, 0.3125, 0.3889, 0.1429, 0.1875]",[],65.91,70.4,60.71,84.1,63.04,72.06,93.89,55.43,73.86,72.99,0.642,0.659,0.227,0.941,100.0,94.14,50.22,47.075,33.9,0.0,22.69,64.2,78.59,82.55,82.8,65.33,65.0,先行,先行,"{'逃げ': 0.03472031524162474, '先行': 0.6888769428146898, '差し': 0.26637300610683096, '追込': 0.010029735836854363}",0.03472031524162474,0.6888769428146898,0.26637300610683096,0.010029735836854363
サウンドモリアーナ,7,10,55.0,-2.0,100.0,46.21,0.0,47.46,33.69,13.43,50.0,neutral,76.26,62.24,67.75,1500.0,50.0,75.0,63.31,吉村,50.0,50.0,50.0,64.2,逃げ,逃げ,"{'逃げ': 0.4746472212249143, '先行': 0.33689487225025533, '差し': 0.13432979076417048, '追込': 0.0541281157606599}",0.475,0.337,0.134,0.054,47.46,33.69,13.43,5.41,98.55,0.259,0.253,0.253,0.259,0.253,0.253,0.11,0.255,0.0596,10,"['2-2', '1-1', '1-1', '6-5', '5-6', '3-3', '12-12', '3-2', '1-1', '1-1']","[16, 15, 10, 16, 16, 7, 12, 12, 16, 16]","[0.125, 0.0667, 0.1, 0.375, 0.3125, 0.4286, 1.0, 0.25, 0.0625, 0.0625]","[0.125, 0.0667, 0.1, 0.3125, 0.375, 0.4286, 1.0, 0.1667, 0.0625, 0.0625]","[0.125, 0.0667, 0.1, 0.3125, 0.375, 0.4286, 1.0, 0.1667, 0.0625, 0.0625]",[],56.08,76.99,68.0,63.49,82.64,93.24,94.09,57.02,76.26,76.44,0.821,0.823,0.179,0.933,100.0,93.28,49.4,48.447,33.6,0.0,17.86,82.12,87.23,88.34,82.99,71.59,65.0,逃げ,逃げ,"{'逃げ': 0.4822181265695511, '先行': 0.33894555014866995, '差し': 0.12932894642673515, '追込': 0.04950737685504386}",0.4822181265695511,0.33894555014866995,0.12932894642673515,0.04950737685504386
