rank,horse_name,horse_number,frame,primary_running_style,actual_running_style,running_style,finish_time,lane_index,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込
1,カゼノブリッツ,5,3,自在,差し,差し,94.5079221888867,4,0.29307372284490224,0.33348293128311435,0.15820373361623488,0.21523961225574859
2,シロガネロンド,3,2,差し,差し,差し,95.27029683759046,2,0.0,0.20805439496406852,0.7030198102108596,0.08892579482507182
3,クロノスウィフト,4,2,追込,差し,差し,95.60846038452854,3,0.0,0.0,0.3685118890524786,0.6314881109475214
4,アカツキスター,2,1,先行,逃げ,逃げ,96.02468232938074,1,0.26983134839555445,0.7017106807692577,0.028457970835187925,0.0
5,ミドリノハヤテ,1,1,逃げ,逃げ,逃げ,99.89516540022063,0,0.8263734871047462,0.15968569799125534,0.01394081490399848,0.0
