horse_number,horse_name,frame,actual_running_style,actual_running_style_fixed,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,random_noise,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,carried_weight,weight_penalty,pace_fit_score,final_stretch_score,style_attack_ratio,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
3,ブラウンラチェット,2,先行,先行,0.0,0.0,1,1.22,12.0,,12.0-34.0,0.75,49.706,43.143,88.129,30.992,39.943,55.666,48.669,45.79,56.743,-1.0,51.32,49.555,-1.369,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.635,0.591,0.261,0.555,1.0,55.523,63.507,57.47,48.349,54.363,52.362,65.0,71.485,0.0,0.0,31.875,50.98,34.6,0.0,26.111,54.0,-4.0,70.917,43.463,0.0,0.0,0.0,medium,0.0,0.0,0.0
7,セキトバイースト,4,先行,先行,0.0,0.0,2,3.22,12.0,,12.0-34.0,0.75,63.478,59.143,87.0,49.447,65.086,69.753,62.736,53.595,69.978,0.313,60.224,57.391,-2.599,-0.299,-0.533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.755,0.814,0.061,0.703,1.0,70.283,75.469,76.376,59.897,68.56,66.657,65.0,71.029,0.0,0.0,30.738,49.06,33.8,0.0,6.122,56.0,0.0,86.577,43.429,0.0,0.0,0.0,medium,0.0,0.0,0.0
8,ニシノティアモ,4,先行,先行,0.0,0.0,3,3.0,12.0,,12.0-34.0,0.75,79.242,83.214,79.486,80.05,87.5,81.203,77.909,58.717,76.164,1.0,70.095,69.322,-0.015,0.787,0.869,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.682,0.663,0.519,0.803,1.0,80.27,68.16,72.578,83.675,77.904,68.359,65.0,72.81,0.0,0.0,46.306,52.3,33.1,0.0,51.875,56.0,0.0,65.958,55.082,0.0,0.0,0.0,medium,0.0,0.0,0.0
9,テリオスララ,5,先行,先行,0.0,0.0,4,4.22,12.0,,12.0-34.0,0.75,62.736,69.714,69.8,46.956,60.379,73.614,61.48,50.621,67.991,0.085,57.662,55.651,-1.539,-0.581,-0.737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.804,0.785,0.0,0.726,1.0,72.649,80.404,75.883,60.475,64.98,63.462,65.0,63.883,0.0,0.0,30.735,53.4025,33.2,0.0,0.0,54.0,-4.0,76.787,39.968,0.0,0.0,0.0,medium,0.0,0.0,0.0
10,ホールネス,5,先行,先行,0.0,0.0,5,4.0,12.0,,12.0-34.0,0.75,59.069,60.214,85.9,49.038,50.986,59.868,57.483,53.75,63.935,-0.379,58.969,59.355,2.87,-0.437,-0.302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.628,0.628,0.209,0.598,1.0,59.798,62.847,61.475,61.899,59.287,54.342,65.0,88.523,0.0,0.0,29.207,49.894999999999996,34.4,0.0,20.882,55.0,-2.0,76.784,44.688,0.0,0.0,0.0,medium,0.0,0.0,0.0
11,テレサ,6,先行,先行,0.0,0.0,6,5.22,12.0,,12.0-34.0,0.75,70.675,68.643,82.457,67.127,74.443,77.143,69.64,56.099,74.411,0.821,63.478,62.647,0.703,0.059,0.085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.0,0.776,0.788,0.088,0.773,1.0,77.342,77.561,78.15,74.142,73.6,67.05,65.0,72.962,0.0,0.0,31.002,50.06,34.3,0.0,8.824,55.0,-2.0,76.691,43.084,0.0,0.0,0.0,medium,0.0,0.0,0.0
13,ビップデイジー,7,先行,先行,0.0,0.0,7,6.22,12.0,,12.0-34.0,0.75,65.857,57.714,83.529,52.226,70.536,83.998,65.953,52.405,71.461,0.483,60.218,57.791,-2.458,-0.299,-0.486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.505,0.547,0.15,0.839,1.0,83.868,50.472,67.809,76.822,76.631,60.961,65.0,63.865,0.0,0.0,35.726,50.8275,33.6,0.0,15.0,54.0,-4.0,72.526,44.983,0.0,0.0,0.0,medium,0.0,0.0,0.0
15,ルージュソリテール,8,先行,先行,0.0,0.0,8,7.0,12.0,,12.0-34.0,0.75,75.755,73.429,77.586,74.853,84.15,89.093,75.017,58.163,79.075,1.0,66.934,64.107,-2.745,0.439,0.256,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.0,0.773,0.773,0.148,0.882,1.0,88.242,77.258,82.201,84.147,80.784,69.363,65.0,67.258,0.0,0.0,35.365,52.03,33.2,0.0,14.831,55.0,-2.0,82.543,47.503,0.0,0.0,0.0,medium,0.0,0.0,0.0
1,マカナ,1,差し,差し,0.0,0.0,9,0.22,45.0,,45.0-82.0,0.75,69.715,78.143,51.529,71.823,84.486,72.603,68.457,56.51,65.878,-0.157,66.682,64.203,-2.769,0.411,0.267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.403,0.359,0.6,0.724,1.0,72.442,40.31,52.363,80.801,67.368,54.929,65.0,75.916,0.0,0.0,46.662,48.417500000000004,33.1,0.0,60.0,50.0,-4.0,78.712,59.11,0.0,0.0,0.0,medium,0.0,0.0,0.0
2,ウイントワイライト,1,差し,差し,0.0,0.0,10,0.0,45.0,,45.0-82.0,0.75,70.123,82.0,73.486,49.404,69.107,83.472,68.346,52.385,64.037,-0.368,65.651,65.047,-0.549,0.298,0.367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.118,0.104,0.726,0.83,1.0,83.004,11.75,43.081,84.775,73.611,48.134,65.0,58.293,0.0,0.0,56.872,44.625,32.5,0.0,72.579,53.0,-4.0,73.207,63.392,0.0,0.0,0.0,medium,0.0,0.0,0.0
