rank,horse_name,horse_number,frame,primary_running_style,actual_running_style,actual_running_style_fixed,running_style,adjusted_style_profile,finish_time,lane_index,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込,early_speed,stamina,acceleration,consistency,mud_aptitude,mud_source,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,avg_race_score,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,carried_weight,weight_penalty
1,クロワデュノール,5,3,先行,先行,先行,先行,"{'逃げ': 0.04247308178007964, '先行': 0.7013350404326507, '差し': 0.21924160267317735, '追込': 0.0369502751140923}",125.43682787204105,4,0.04247308178007964,0.7013350404326507,0.21924160267317735,0.0369502751140923,100.0,100.0,0.0,93.40558647227053,69.89231080853925,race_history,75.7604761904762,93.52136113082057,1500.0,50.0,75.0,66.14014889705882,北村友,50.0,50.0,72.57117979915678,80.60046090104049,81.00896980570965,90.0,95.0,89.5406162464986,94.18571428571428,79.12974381425941,80.90684257954237,0.6593790849673202,0.6827124183006535,0.4650793650793651,0.7959948083725866,100.0,79.59948083725867,54.95448412698413,49.9825,34.2,0.0,46.507936507936506,65.93790849673202,73.36894938330235,89.69854882443774,82.85471446049227,72.8838725490196,65.0,58.0,4.0
2,メイショウタバル,16,8,逃げ,逃げ,逃げ,逃げ,"{'逃げ': 0.8534729386265536, '先行': 0.13888045904083127, '差し': 0.0076466023326151565, '追込': 0.0}",128.14295574449437,15,0.8534729386265536,0.13888045904083127,0.0076466023326151565,0.0,100.0,81.57898325446916,0.0,45.473536248469244,76.52520370365544,race_history,75.63333333333334,83.74760554987472,1500.0,50.0,75.0,63.469464233193285,武豊,50.0,50.0,50.68,72.17051428588859,74.04516895428573,78.78571428571429,95.0,71.51764038948913,83.49285714285715,73.93959373836648,73.57650528718645,0.9108986928104575,0.9108986928104575,0.03968253968253968,0.737896410546494,100.0,73.78964105464941,42.63956349206349,50.7925,33.1,0.0,3.968253968253968,91.08986928104575,83.30476657916739,73.57207965867664,77.00617758005717,75.39633578431372,65.0,58.0,4.0
3,マイユニバース,15,7,自在,差し,差し,差し,"{'逃げ': 0.1289655668221298, '先行': 0.350591562904447, '差し': 0.3196919607092934, '追込': 0.20075090956412978}",128.2976664858896,14,0.1289655668221298,0.350591562904447,0.3196919607092934,0.20075090956412978,88.93547714253651,100.0,97.48806937311713,39.43529013154038,35.05827882599577,race_history,67.79214285714286,76.10273641427364,1500.0,50.0,49.73750000000004,64.70091764705882,横山典,50.0,50.0,89.31417932154493,72.00497802555824,68.59819969516997,85.57142857142857,73.81428571428572,81.73237628384686,86.17857142857143,68.88424543494365,69.44989427776704,0.5923508986928104,0.5923508986928104,0.5115546218487396,0.6834588669802218,100.0,68.34588669802218,56.662370959823804,35.1375,34.1,76.91005413605306,51.155462184873954,59.23508986928105,63.33494844221456,76.0514373454836,69.47236268391221,65.9401519607843,91.91851894761857,58.0,4.0
4,コスモキュランダ,9,5,先行,先行,先行,先行,"{'逃げ': 0.3559592978056091, '先行': 0.5185056049385354, '差し': 0.07070193608241877, '追込': 0.0548331611734367}",131.36760501905883,8,0.3559592978056091,0.5185056049385354,0.07070193608241877,0.0548331611734367,100.0,88.83248037462148,0.0,56.69768019653412,60.521738059326296,race_history,74.13119047619047,70.75330449044458,1500.0,50.0,75.0,53.10175007002801,横山武,50.0,50.0,61.37499226029637,63.89367125327196,64.78672944944176,58.92857142857143,93.3,61.702214219020945,64.54285714285713,70.03719398597482,64.56346490039931,0.8179178338001868,0.8097035480859011,0.0,0.7021316992548906,100.0,70.21316992548907,41.527499999999996,52.082499999999996,33.3,0.0,0.0,81.79178338001867,76.12962161119464,63.60697834612701,69.59474345901899,67.4925350140056,65.0,58.0,4.0
5,マイネルエンペラー,12,6,先行,先行,先行,先行,"{'逃げ': 0.18452698846693405, '先行': 0.5602753316864754, '差し': 0.17165465040876893, '追込': 0.08354302943782166}",132.5461668208686,11,0.18452698846693405,0.5602753316864754,0.17165465040876893,0.08354302943782166,86.7707482467753,98.56011763811705,0.0,59.78739713742931,32.42514748380664,race_history,71.10785714285714,58.39731990015793,1500.0,50.0,75.0,48.292981250000004,川田,50.0,50.0,72.74024310736368,52.43388840988991,55.983090428862525,52.357142857142854,91.89999999999999,49.2281746031746,42.48571428571428,59.26458723589782,55.09578992411937,0.5617708333333333,0.5617708333333333,0.10714285714285715,0.5947744059381437,100.0,59.477440593814364,43.70357142857143,51.0,35.1,0.0,10.714285714285715,56.177083333333336,57.6622441005498,54.630633230103065,58.34509232659791,53.510625,65.0,58.0,4.0
6,ファミリータイム,7,4,先行,先行,先行,先行,"{'逃げ': 0.24358252904780242, '先行': 0.4656984568322071, '差し': 0.28405485617602183, '追込': 0.006664157943968577}",132.8358638241725,6,0.24358252904780242,0.4656984568322071,0.28405485617602183,0.006664157943968577,93.72872010023951,93.41238721882063,0.0,56.66239854205233,45.55829962546815,race_history,69.53476190476191,61.87087636263919,1500.0,50.0,75.0,58.11505625,幸,50.0,50.0,75.45750590169352,56.68404150763422,58.45799940838042,58.07142857142857,86.08571428571429,58.28815628815629,53.82142857142857,60.33088201462198,58.014509933193864,0.722948717948718,0.722948717948718,0.18253968253968253,0.6066185846134706,100.0,60.66185846134705,47.740992063492065,49.0325,33.8,0.0,18.253968253968253,72.2948717948718,67.06001579478567,66.45456390377198,60.66389715374088,62.16583653846154,65.0,58.0,4.0
7,ダノンデサイル,1,1,差し,差し,差し,差し,"{'逃げ': 0.08588726894045633, '先行': 0.2434305675620702, '差し': 0.478789278999332, '追込': 0.19189288449814146}",133.20278107548089,0,0.08588726894045633,0.2434305675620702,0.478789278999332,0.19189288449814146,97.24823873571714,100.0,0.0,96.48946523289187,62.96618250377074,race_history,75.89857142857143,89.00414157910457,1500.0,50.0,75.0,64.70815698529412,戸崎,50.0,50.0,76.85908435679904,75.88803133247838,77.790450875112,85.57142857142857,94.2,83.22292250233427,85.45714285714287,75.57487970526999,77.31484598945359,0.5040359477124183,0.49014705882352944,0.875,0.7568802141909886,100.0,75.68802141909886,64.64750000000001,48.6675,33.8,0.0,87.5,50.40359477124183,61.01769787388861,86.44660829990082,78.43841178050438,64.70357843137255,65.0,58.0,4.0
8,ジューンテイク,10,5,先行,先行,先行,先行,"{'逃げ': 0.14002562725428983, '先行': 0.4425492612854871, '差し': 0.24368551294806565, '追込': 0.1737395985121573}",134.40686447600822,9,0.14002562725428983,0.4425492612854871,0.24368551294806565,0.1737395985121573,87.84609038632952,83.40475443316151,0.0,53.32182390573707,42.174581524197016,race_history,73.7604761904762,72.52217156967066,1500.0,50.0,75.0,58.801164285714286,松山,50.0,50.0,86.94287601958324,66.27428229124432,66.04704724339035,58.785714285714285,89.05714285714285,68.45804988662131,69.85,69.13365826477678,66.10385600535385,0.5236111111111111,0.549404761904762,0.2777777777777778,0.6968400374882688,100.0,69.68400374882688,51.08944444444444,49.21,33.6,0.0,27.77777777777778,52.361111111111114,61.57506359173401,76.31520770267042,69.7093270618548,62.01026785714286,65.0,58.0,4.0
9,シンエンペラー,11,6,自在,逃げ,逃げ,逃げ,"{'逃げ': 0.09419416753803529, '先行': 0.3502378040505453, '差し': 0.40248627740808773, '追込': 0.15308175100333163}",134.53374608458884,10,0.09419416753803529,0.3502378040505453,0.40248627740808773,0.15308175100333163,84.80833430067898,100.0,0.0,46.69415355482163,25.50902914389799,race_history,73.65476190476191,63.29454570034817,1500.0,50.0,75.0,51.95432492997199,坂井,50.0,50.0,86.52747024434005,53.6757185787381,59.47236381149807,60.142857142857146,95.0,44.67873816193144,41.34285714285714,63.22255314445749,58.02320250330808,0.5411647992530345,0.5308706816059757,0.20476190476190476,0.6431651091402416,100.0,64.31651091402416,47.719047619047615,47.975,33.1,0.0,20.476190476190474,54.11647992530345,58.140317399639535,66.75827297918437,62.086581002713295,55.54744397759103,65.0,58.0,4.0
10,ミクニインスパイア,4,2,先行,先行,先行,先行,"{'逃げ': 0.15752364469641494, '先行': 0.4877716310197512, '差し': 0.31683714870316637, '追込': 0.03786757558066753}",137.53920662226656,3,0.15752364469641494,0.4877716310197512,0.31683714870316637,0.03786757558066753,88.0218360343714,91.6951308167115,0.0,26.980523320064357,40.408706908405264,race_history,67.31261904761905,68.09015947104308,1500.0,50.0,75.0,58.06574862012987,丹内,50.0,50.0,81.08083088189882,60.10488046211854,62.88923862311819,81.28571428571429,75.04285714285713,74.14285714285714,69.24285714285715,62.1696136554204,62.193149082868274,0.6270472582972584,0.6699044011544012,0.29056122448979593,0.6299926563657894,100.0,62.99926563657894,50.899030612244886,49.13,33.6,0.0,29.056122448979593,62.70472582972583,65.19441159995259,75.47952793417434,63.53384610011842,62.616382034632025,65.0,58.0,4.0
