rank,horse_name,horse_number,frame,primary_running_style,actual_running_style,actual_running_style_fixed,running_style,adjusted_style_profile,finish_time,lane_index,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込,early_speed,stamina,acceleration,consistency,mud_aptitude,mud_source,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,avg_race_score,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,carried_weight,weight_penalty
1,ウインシャーガス,10,8,先行,先行,先行,先行,"{'逃げ': 0.002529920963285586, '先行': 0.6921680176472144, '差し': 0.2872285499711577, '追込': 0.01807351141834223}",103.56470935903717,9,0.002529920963285586,0.6921680176472144,0.2872285499711577,0.01807351141834223,86.69412816642289,70.32295731119227,0.0,81.17968649178029,62.65133098591546,race_history,59.945,63.33380468348077,1500.0,50.0,75.0,58.131406250000005,鮫島駿,50.0,50.0,76.07660126379517,69.26957464823838,59.50033583698005,85.57142857142857,53.1,82.4765873015873,85.77142857142857,74.28131931483101,61.94264553979463,0.6509375000000001,0.6644791666666667,0.37410714285714286,0.7407125620404423,100.0,74.07125620404423,52.897678571428564,48.410000000000004,33.9,0.0,37.410714285714285,65.09375,69.87841945848658,83.55667427906714,68.66044091222433,61.650625,65.0,56.0,0.0
2,ブラックルビー,5,5,先行,先行,先行,先行,"{'逃げ': 0.25160970523160414, '先行': 0.632055368915319, '差し': 0.10672561891394447, '追込': 0.009609306939132254}",110.33607214389207,4,0.25160970523160414,0.632055368915319,0.10672561891394447,0.009609306939132254,87.90917465236096,55.7372657174294,0.0,52.093022056041875,50.0,neutral,57.35095238095238,45.56345364285727,1500.0,50.0,75.0,48.7821875,北村友,50.0,50.0,59.94958558828233,48.35482917210548,46.8389607205358,72.71428571428571,58.77142857142858,29.10866910866911,54.18571428571429,62.652792838974605,47.21792783342822,0.783974358974359,0.7083333333333334,0.0,0.630792975395144,100.0,63.07929753951441,43.027499999999996,48.5825,34.6,0.0,0.0,78.3974358974359,67.34401722611483,48.72372779656183,56.075613646732926,57.92873076923077,65.0,56.0,0.0
3,ユージュアーナ,6,6,自在,先行,先行,先行,"{'逃げ': 0.36733755850068683, '先行': 0.323948456679453, '差し': 0.2520445990436282, '追込': 0.0566693857762319}",113.69964296165956,5,0.36733755850068683,0.323948456679453,0.2520445990436282,0.0566693857762319,87.48962072449692,42.51945281995468,0.0,50.888084393860396,38.981913793103445,race_history,57.76857142857142,50.49247931322129,1500.0,50.0,75.0,64.26740000000001,武豊,50.0,50.0,76.36739364851807,59.36027400347418,50.350891510670166,64.42857142857143,48.0,70.625,77.33571428571429,70.07952477927572,52.60323713387117,0.5979166666666667,0.6369791666666668,0.15476190476190477,0.6967960563722828,100.0,69.67960563722829,40.97904761904762,50.805,37.3,0.0,15.476190476190474,59.79166666666667,66.3896767034194,79.50162843442597,62.809408100475565,50.986250000000005,65.0,56.0,0.0
4,コンティオ,4,4,自在,追込,追込,追込,"{'逃げ': 0.29247287395406224, '先行': 0.3766089921380837, '差し': 0.25674837646973153, '追込': 0.07416975743812253}",113.85685320245156,3,0.29247287395406224,0.3766089921380837,0.25674837646973153,0.07416975743812253,82.80406674234825,55.99101154298446,0.0,55.47596660582747,69.6798884596149,race_history,57.35428571428571,51.80906613989913,1500.0,50.0,75.0,60.652175,横山和,50.0,50.0,78.25947665887459,55.5504270659579,51.28895962467813,77.85714285714286,47.82857142857142,73.45970695970696,74.01428571428572,64.11532121252392,52.354326484998076,0.717724358974359,0.6713301282051283,0.07619047619047618,0.6400111404971187,100.0,64.00111404971187,36.6147619047619,55.105000000000004,37.3,0.0,7.619047619047619,71.7724358974359,65.7236583736524,72.79099419426335,59.39786272734153,50.43898076923077,65.0,56.0,0.0
5,プリンセッサ,1,1,先行,先行,先行,先行,"{'逃げ': 0.21341939818307035, '先行': 0.5009963882479713, '差し': 0.2625822994222719, '追込': 0.023001914146686488}",114.12186632932085,0,0.21341939818307035,0.5009963882479713,0.2625822994222719,0.023001914146686488,82.08559402970035,52.2846517418104,0.0,50.78874040091328,21.08230351437695,race_history,56.06833333333333,45.121570762654855,1500.0,50.0,75.0,56.253420454545456,岩田望,50.0,50.0,74.39581135024314,48.91118396931332,46.52411916839158,68.78571428571429,54.785714285714285,49.009157509157504,63.778571428571425,61.64396151847227,47.12088536862202,0.6395716783216783,0.6307837995337995,0.04395604395604396,0.6054330778774626,100.0,60.54330778774625,38.0139010989011,54.12,37.1,0.0,4.395604395604396,63.95716783216783,61.93759747884479,64.86943801775168,55.92694428326045,49.08027534965035,65.0,56.0,0.0
6,ドーンコーラス,11,8,差し,差し,差し,差し,"{'逃げ': 0.0, '先行': 0.019959661574952412, '差し': 0.6065446836231939, '追込': 0.3734956548018537}",114.29930743066863,10,0.0,0.019959661574952412,0.6065446836231939,0.3734956548018537,53.853649329782755,50.624653535093884,0.0,42.757846195821195,82.978,race_history,56.980952380952374,39.074740587557905,1500.0,50.0,75.0,48.093125,丹内,50.0,50.0,51.685011578646446,45.27928810944609,42.215752668635005,52.285714285714285,55.0,25.508241758241756,42.885714285714286,69.20192894771883,42.981636528837775,0.24795673076923075,0.26334134615384613,0.32857142857142857,0.7003181312293666,100.0,70.03181312293665,51.60178571428572,43.7125,33.7,0.0,32.85714285714286,24.795673076923077,45.998089943783036,68.38451508513796,56.681247217615166,39.45149038461538,65.0,56.0,0.0
7,ネクストダンサー,3,3,先行,先行,先行,先行,"{'逃げ': 0.181119753691517, '先行': 0.548804763608999, '差し': 0.24102675994047829, '追込': 0.029048722759005826}",115.09931457913324,2,0.181119753691517,0.548804763608999,0.24102675994047829,0.029048722759005826,70.4960322459561,47.95427486995439,0.0,29.00117562239339,41.570102094183305,race_history,57.40333333333333,30.781264975613862,1500.0,50.0,75.0,44.438723214285716,黛,50.0,50.0,73.07348985429262,29.8031822030387,36.30665129512487,46.642857142857146,54.2,28.708333333333332,23.714285714285715,47.55253547362333,40.0,0.7317410714285715,0.6949553571428572,0.14285714285714288,0.4811735636872191,100.0,48.11735636872191,36.38642857142857,48.972500000000004,37.5,0.0,14.285714285714288,73.17410714285714,59.875355008782,42.527350592879735,39.86204600279705,38.16473214285715,65.0,56.0,0.0
8,タマモカンパネラ,9,7,差し,差し,差し,差し,"{'逃げ': 0.03512725652499502, '先行': 0.3369263995155667, '差し': 0.5042612234398574, '追込': 0.12368512051958103}",115.73214282743041,8,0.03512725652499502,0.3369263995155667,0.5042612234398574,0.12368512051958103,72.40294654391529,52.75543998182958,0.0,54.187509520029565,58.339303017842795,race_history,56.771190476190476,51.91661371413034,1500.0,50.0,75.0,58.326800000000006,原,50.0,50.0,81.48615943254083,58.29754550518587,51.36558727131787,76.78571428571429,51.699999999999996,66.26373626373626,68.51428571428572,79.49144942670118,53.09857682978487,0.5379807692307692,0.6026442307692308,0.22857142857142856,0.7942410532909151,100.0,79.4241053290915,43.926785714285714,46.4375,36.3,0.0,22.857142857142858,53.79807692307692,68.88628009039887,79.08527831502296,67.41200793100033,50.42442307692308,65.0,56.0,0.0
9,ルージュマローネ,7,6,自在,逃げ,逃げ,逃げ,"{'逃げ': 0.34690490029999144, '先行': 0.2041727886024374, '差し': 0.32025161429147525, '追込': 0.12867069680609594}",117.52251684472719,6,0.34690490029999144,0.2041727886024374,0.32025161429147525,0.12867069680609594,69.84972266727445,49.75152384324245,0.0,29.790765112053588,17.009833188782885,race_history,56.66190476190476,36.02012961414051,1500.0,50.0,75.0,47.55809545454545,佐々木,50.0,50.0,88.30513301651189,36.857358468931075,40.03934235007511,52.857142857142854,50.0,41.23809523809524,39.49285714285714,48.10544494786112,40.0,0.6646212121212122,0.680530303030303,0.057142857142857134,0.4741478653521131,100.0,47.41478653521131,35.32107142857142,49.627500000000005,37.7,0.0,5.714285714285714,66.4621212121212,58.76582060751176,51.758698532394384,41.45750759436623,39.68778409090908,65.0,56.0,0.0
10,ニシノラヴァンダ,8,7,先行,先行,先行,先行,"{'逃げ': 0.31223667665169397, '先行': 0.48136007127220026, '差し': 0.12708595311061574, '追込': 0.07931729896549003}",118.38945007837582,7,0.31223667665169397,0.48136007127220026,0.12708595311061574,0.07931729896549003,78.97991356085075,23.744682515662838,0.0,32.376650217416966,30.26232643495578,race_history,60.91095238095238,36.96333124008753,1500.0,50.0,75.0,38.75,横山琉,50.0,50.0,67.64159737995699,37.707531015070565,40.71137350856236,48.714285714285715,58.08571428571429,21.46825396825397,29.764285714285712,66.17842649186062,40.0,0.6421875,0.628125,0.0,0.6409957014090651,100.0,64.09957014090652,38.677499999999995,48.5325,35.0,0.0,0.0,64.21875,63.39168156340794,45.388614679601275,49.91738857749859,42.98075,65.0,56.0,0.0
