horse_name,frame,horse_number,carried_weight,weight_penalty,early_speed,stamina,acceleration,front_runner,stalker,closer,mud_aptitude,mud_source,base_ability_score,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,consistency,running_style,primary_running_style,base_style_profile,base_逃げ,base_先行,base_差し,base_追込,front_runner_score,stalker_score,closer_score,deep_closer_score,versatile_score,weighted_avg_first_ratio,weighted_avg_mid_ratio,weighted_avg_last_corner_ratio,avg_first_ratio,avg_mid_ratio,avg_last_corner_ratio,weighted_avg_late_gain,weighted_avg_position_ratio,position_variance,style_sample_size,debug_passing_orders,debug_field_sizes,debug_first_ratios,debug_mid_ratios,debug_last_corner_ratios,field_size_warnings,avg_opponent_strength_score,avg_race_score,popularity_score,race_level_score,finish_score,margin_score,time_score,last3f_score,horse_ability_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,actual_running_style,actual_running_style_fixed,adjusted_style_profile,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込
ダンツエラン,1,1,53.0,-4.0,54.64,51.65,0.0,0.0,5.75,62.5,24.11,race_history,43.63,67.75,43.63,1500.0,50.0,75.0,44.56,古川吉,50.0,50.0,50.0,28.59,差し,差し,"{'逃げ': 0.0, '先行': 0.05748993535808382, '差し': 0.6249886560504077, '追込': 0.31752140859150857}",0.0,0.057,0.625,0.318,0.0,5.75,62.5,31.75,39.59,0.723,0.716,0.752,0.723,0.716,0.752,-0.29,0.73,0.0247,10,"['9-11-14-15', '15-15', '14-15', '15-13', '13-11', '7-6', '9-9', '12-12', '10-8', '9-6']","[15, 18, 15, 18, 17, 14, 16, 18, 18, 18]","[0.6, 0.8333, 0.9333, 0.8333, 0.7647, 0.5, 0.5625, 0.6667, 0.5556, 0.5]","[0.7333, 0.8333, 1.0, 0.7222, 0.6471, 0.4286, 0.5625, 0.6667, 0.4444, 0.3333]","[0.9333, 0.8333, 1.0, 0.7222, 0.6471, 0.4286, 0.5625, 0.6667, 0.4444, 0.3333]",[],57.05,41.67,45.29,75.89,14.94,23.28,64.75,48.85,45.46,44.51,0.215,0.206,0.319,0.659,100.0,65.85,50.67,49.195,33.2,0.0,31.9,21.53,40.95,60.93,53.75,37.79,65.0,差し,差し,"{'逃げ': 0.0, '先行': 0.05990784048210465, '差し': 0.6340658113239658, '追込': 0.3060263481939296}",0.0,0.05990784048210465,0.6340658113239658,0.3060263481939296
ブラックチャリス,2,2,53.0,-4.0,98.73,52.7,0.0,11.69,79.22,8.19,50.0,neutral,69.02,69.68,69.02,1500.0,50.0,75.0,62.29,吉田隼,50.0,50.0,50.0,14.84,先行,先行,"{'逃げ': 0.11692382087761102, '先行': 0.7921597886420971, '差し': 0.08193644831786877, '追込': 0.008979942162423132}",0.117,0.792,0.082,0.009,11.69,79.22,8.19,0.9,14.48,0.282,0.283,0.269,0.282,0.283,0.269,-1.18,0.278,0.009,5,"['7-7', '3-5-4', '5-4', '2-2', '3-2']","[18, 16, 12, 12, 15]","[0.3889, 0.1875, 0.4167, 0.1667, 0.2]","[0.3889, 0.3125, 0.3333, 0.1667, 0.1333]","[0.3889, 0.25, 0.3333, 0.1667, 0.1333]",[],67.15,64.05,69.36,80.69,64.62,68.14,82.52,52.82,63.55,63.68,0.718,0.717,0.149,0.833,100.0,83.32,47.65,52.785,33.8,0.0,14.91,71.81,76.91,76.96,75.29,65.73,65.0,先行,先行,"{'逃げ': 0.11827037576797356, '先行': 0.7935032646434457, '差し': 0.07990674079626128, '追込': 0.008319618792319482}",0.11827037576797356,0.7935032646434457,0.07990674079626128,0.008319618792319482
ジョーメッドヴィン,3,3,57.0,2.0,88.06,38.77,0.0,3.36,35.65,43.86,61.04,race_history,64.3,66.29,64.3,1500.0,50.0,75.0,57.72,横山琉,50.0,50.0,50.0,57.01,自在,自在,"{'逃げ': 0.0336249777088197, '先行': 0.35645068767433913, '差し': 0.4386233543282675, '追込': 0.17130098028857368}",0.034,0.356,0.439,0.171,3.36,35.65,43.86,17.13,73.54,0.495,0.5,0.5,0.495,0.5,0.5,0.84,0.498,0.0419,10,"['9-9', '7-8', '7-8', '3-3', '6-5', '7-6', '11-11', '16-15', '10-10', '2-2']","[12, 16, 16, 16, 18, 16, 16, 18, 16, 16]","[0.75, 0.4375, 0.4375, 0.1875, 0.3333, 0.4375, 0.6875, 0.8889, 0.625, 0.125]","[0.75, 0.5, 0.5, 0.1875, 0.2778, 0.375, 0.6875, 0.8333, 0.625, 0.125]","[0.75, 0.5, 0.5, 0.1875, 0.2778, 0.375, 0.6875, 0.8333, 0.625, 0.125]",[],62.81,69.3,59.14,74.43,54.42,77.51,96.34,57.95,60.19,62.47,0.544,0.526,0.356,0.961,100.0,96.12,54.03,46.877,33.4,0.0,35.57,54.38,72.16,85.46,83.16,62.0,65.0,先行,先行,"{'逃げ': 0.03479404195077871, '先行': 0.3652626634520183, '差し': 0.43759054958196425, '追込': 0.1623527450152386}",0.03479404195077871,0.3652626634520183,0.43759054958196425,0.1623527450152386
ステークホルダー,3,4,54.0,-4.0,71.34,37.66,0.0,0.0,20.21,59.84,49.5,race_history,50.55,65.13,50.55,1500.0,50.0,75.0,45.87,斎藤,50.0,50.0,50.0,63.31,差し,差し,"{'逃げ': 0.0, '先行': 0.2021082573363766, '差し': 0.5983996022754365, '追込': 0.1994921403881868}",0.0,0.202,0.598,0.199,0.0,20.21,59.84,19.95,52.31,0.637,0.597,0.597,0.637,0.597,0.597,-0.22,0.61,0.0327,10,"['12-11', '11-10', '5-5', '16-15', '9-8', '9-9', '9-9', '6-6', '6-6', '7-5']","[16, 16, 14, 16, 14, 15, 16, 15, 17, 15]","[0.75, 0.6875, 0.3571, 1.0, 0.6429, 0.6, 0.5625, 0.4, 0.3529, 0.4667]","[0.6875, 0.625, 0.3571, 0.9375, 0.5714, 0.6, 0.5625, 0.4, 0.3529, 0.3333]","[0.6875, 0.625, 0.3571, 0.9375, 0.5714, 0.6, 0.5625, 0.4, 0.3529, 0.3333]",[],57.73,54.49,50.43,73.89,26.54,52.12,84.68,53.9,50.39,51.42,0.315,0.366,0.08,0.845,100.0,84.45,46.16,45.208,33.2,0.0,8.04,31.5,58.15,72.86,70.01,48.7,65.0,差し,差し,"{'逃げ': 0.0, '先行': 0.20852964612229877, '差し': 0.6010981657176164, '追込': 0.19037218816008475}",0.0,0.20852964612229877,0.6010981657176164,0.19037218816008475
ティニア,4,5,56.0,0.0,73.15,42.6,0.0,0.0,17.51,52.31,50.0,neutral,59.31,65.83,59.31,1500.0,50.0,75.0,53.97,佐々木,50.0,50.0,50.0,60.57,差し,差し,"{'逃げ': 0.0, '先行': 0.17514093609820394, '差し': 0.5230712664819523, '追込': 0.30178779741984374}",0.0,0.175,0.523,0.302,0.0,17.51,52.31,30.18,91.09,0.679,0.676,0.676,0.679,0.676,0.676,3.15,0.677,0.0544,10,"['9-9', '15-15', '12-13', '15-14', '10-10', '5-4', '4-4', '9-8', '14-16', '5-6']","[16, 16, 16, 16, 14, 16, 14, 16, 16, 18]","[0.5625, 0.9375, 0.75, 0.9375, 0.7143, 0.3125, 0.2857, 0.5625, 0.875, 0.2778]","[0.5625, 0.9375, 0.8125, 0.875, 0.7143, 0.25, 0.2857, 0.5, 1.0, 0.3333]","[0.5625, 0.9375, 0.8125, 0.875, 0.7143, 0.25, 0.2857, 0.5, 1.0, 0.3333]",[],60.44,65.08,55.21,73.83,47.16,64.18,92.86,61.31,56.64,58.75,0.227,0.226,0.695,0.92,100.0,91.96,63.35,47.597,33.1,0.0,69.46,22.72,53.79,87.12,77.62,50.17,65.0,差し,差し,"{'逃げ': 0.0, '先行': 0.1817730794438033, '差し': 0.528534230572676, '追込': 0.2896926899835207}",0.0,0.1817730794438033,0.528534230572676,0.2896926899835207
クファシル,4,6,55.0,-2.0,88.71,35.35,0.0,12.24,45.89,37.12,62.42,race_history,55.49,66.58,55.49,1500.0,50.0,75.0,54.28,北村友,50.0,50.0,50.0,62.79,自在,自在,"{'逃げ': 0.12244707597420774, '先行': 0.45885405486870245, '差し': 0.37123402711360687, '追込': 0.04746484204348284}",0.122,0.459,0.371,0.047,12.24,45.89,37.12,4.75,81.86,0.415,0.399,0.399,0.415,0.399,0.399,-1.29,0.404,0.0466,10,"['5-5', '9-9', '2-2', '13-14', '5-3', '9-8', '5-5', '5-5', '6-4', '3-3']","[16, 18, 16, 16, 16, 16, 16, 10, 14, 13]","[0.3125, 0.5, 0.125, 0.8125, 0.3125, 0.5625, 0.3125, 0.5, 0.4286, 0.2308]","[0.3125, 0.5, 0.125, 0.875, 0.1875, 0.5, 0.3125, 0.5, 0.2857, 0.2308]","[0.3125, 0.5, 0.125, 0.875, 0.1875, 0.5, 0.3125, 0.5, 0.2857, 0.2308]",[],60.99,63.04,39.71,71.89,50.08,67.64,86.68,51.3,53.91,56.19,0.595,0.603,0.062,0.862,100.0,86.23,45.08,47.918,34.1,0.0,6.25,59.53,71.98,77.43,74.87,59.38,65.0,差し,差し,"{'逃げ': 0.12517128560110352, '先行': 0.464508659945055, '差し': 0.36587890901148284, '追込': 0.044441145442358526}",0.12517128560110352,0.464508659945055,0.36587890901148284,0.044441145442358526
マイネルレノン,5,7,55.0,-2.0,93.09,34.08,0.0,14.09,56.85,16.3,76.62,race_history,56.99,67.0,56.99,1500.0,50.0,75.0,53.87,丹内,50.0,50.0,50.0,47.53,先行,先行,"{'逃げ': 0.14091382141376582, '先行': 0.5685369217801866, '差し': 0.1630258229673657, '追込': 0.1275234338386819}",0.141,0.569,0.163,0.128,14.09,56.85,16.3,12.75,100.0,0.363,0.349,0.349,0.363,0.349,0.349,-2.22,0.354,0.0484,10,"['3-3', '10-10', '4-2', '6-6', '2-2', '13-13', '4-4', '4-6', '7-5', '4-4']","[16, 16, 18, 16, 16, 16, 11, 16, 18, 16]","[0.1875, 0.625, 0.2222, 0.375, 0.125, 0.8125, 0.3636, 0.25, 0.3889, 0.25]","[0.1875, 0.625, 0.1111, 0.375, 0.125, 0.8125, 0.3636, 0.375, 0.2778, 0.25]","[0.1875, 0.625, 0.1111, 0.375, 0.125, 0.8125, 0.3636, 0.375, 0.2778, 0.25]",[],61.61,65.22,38.64,71.36,55.07,67.35,90.87,54.09,54.98,57.54,0.684,0.706,0.121,0.902,100.0,90.17,47.14,51.715,33.6,0.0,12.05,68.37,79.4,71.84,76.44,62.15,65.0,先行,先行,"{'逃げ': 0.14409702293325483, '先行': 0.5757355365289899, '差し': 0.16072784494698653, '追込': 0.11943959559076868}",0.14409702293325483,0.5757355365289899,0.16072784494698653,0.11943959559076868
サウザンサニー,5,8,55.0,-2.0,70.12,35.95,0.0,0.0,22.2,52.91,52.96,race_history,51.69,66.33,51.69,1500.0,50.0,75.0,50.32,大野,50.0,50.0,50.0,40.77,差し,差し,"{'逃げ': 0.0, '先行': 0.22195424616268625, '差し': 0.5291073090239499, '追込': 0.24893844481336383}",0.0,0.222,0.529,0.249,0.0,22.2,52.91,24.89,58.13,0.661,0.629,0.629,0.661,0.629,0.629,-0.56,0.64,0.0363,10,"['15-13', '12-12', '6-6', '7-6', '12-11', '12-13', '6-8', '12-10', '11-10', '13-13']","[16, 18, 16, 16, 14, 15, 16, 16, 18, 16]","[0.9375, 0.6667, 0.375, 0.4375, 0.8571, 0.8, 0.375, 0.75, 0.6111, 0.8125]","[0.8125, 0.6667, 0.375, 0.375, 0.7857, 0.8667, 0.5, 0.625, 0.5556, 0.8125]","[0.8125, 0.6667, 0.375, 0.375, 0.7857, 0.8667, 0.5, 0.625, 0.5556, 0.8125]",[],59.07,55.59,47.29,72.0,32.55,54.63,86.07,48.64,51.21,52.3,0.335,0.388,0.186,0.86,100.0,86.01,47.52,45.38,33.9,0.0,18.56,33.55,60.07,75.66,71.71,48.94,65.0,差し,差し,"{'逃げ': 0.0, '先行': 0.22945187305810819, '差し': 0.5325277796851011, '追込': 0.23802034725679064}",0.0,0.22945187305810819,0.5325277796851011,0.23802034725679064
モリノドリーム,6,9,54.0,-4.0,78.82,43.99,0.0,0.0,27.31,53.96,50.0,neutral,59.68,68.01,59.68,1500.0,50.0,75.0,54.53,武豊,50.0,50.0,50.0,42.92,差し,差し,"{'逃げ': 0.0, '先行': 0.27308202987679775, '差し': 0.53956247479145, '追込': 0.18735549533175225}",0.0,0.273,0.54,0.187,0.0,27.31,53.96,18.74,60.2,0.581,0.575,0.575,0.581,0.575,0.575,1.35,0.577,0.0376,10,"['7-7', '15-15', '8-8', '13-14', '5-4', '10-9', '10-11', '8-5', '9-11', '11-11']","[16, 18, 16, 16, 16, 16, 18, 16, 18, 16]","[0.4375, 0.8333, 0.5, 0.8125, 0.3125, 0.625, 0.5556, 0.5, 0.5, 0.6875]","[0.4375, 0.8333, 0.5, 0.875, 0.25, 0.5625, 0.6111, 0.3125, 0.6111, 0.6875]","[0.4375, 0.8333, 0.5, 0.875, 0.25, 0.5625, 0.6111, 0.3125, 0.6111, 0.6875]",[],62.22,63.97,49.0,74.8,48.07,64.07,91.46,57.93,56.9,58.66,0.414,0.412,0.299,0.91,100.0,91.04,52.57,48.895,33.2,0.0,29.91,41.41,63.66,85.09,77.13,54.85,65.0,差し,差し,"{'逃げ': 0.0, '先行': 0.2810432891571453, '差し': 0.5406201052979974, '追込': 0.1783366055448573}",0.0,0.2810432891571453,0.5406201052979974,0.1783366055448573
ナムラローズマリー,6,10,53.0,-4.0,78.75,40.8,0.0,16.81,10.0,43.07,50.0,neutral,61.27,64.36,61.27,1500.0,50.0,75.0,56.91,松本,50.0,50.0,50.0,42.87,差し,差し,"{'逃げ': 0.16812312768710222, '先行': 0.09999693747987086, '差し': 0.43066025521974466, '追込': 0.3012196796132822}",0.168,0.1,0.431,0.301,16.81,10.0,43.07,30.12,100.0,0.585,0.581,0.581,0.585,0.581,0.581,2.35,0.582,0.086,10,"['10-10', '9-9', '16-15', '18-18', '13-11', '2-4', '1-1', '1-1', '1-1', '3-3']","[16, 16, 18, 18, 16, 10, 12, 15, 12, 18]","[0.625, 0.5625, 0.8889, 1.0, 0.8125, 0.2, 0.0833, 0.0667, 0.0833, 0.1667]","[0.625, 0.5625, 0.8333, 1.0, 0.6875, 0.4, 0.0833, 0.0667, 0.0833, 0.1667]","[0.625, 0.5625, 0.8333, 1.0, 0.6875, 0.4, 0.0833, 0.0667, 0.0833, 0.1667]",[],57.44,65.28,66.36,64.29,58.05,67.69,91.81,59.25,58.03,59.84,0.243,0.272,0.709,0.918,100.0,91.84,63.25,45.498,33.1,0.0,70.87,24.25,56.31,86.2,76.29,49.48,65.0,差し,差し,"{'逃げ': 0.17544767712706424, '先行': 0.10334032149944024, '差し': 0.4332995719626609, '追込': 0.28791242941083467}",0.17544767712706424,0.10334032149944024,0.4332995719626609,0.28791242941083467
