rank,horse_name,horse_number,frame,primary_running_style,actual_running_style,actual_running_style_fixed,running_style,adjusted_style_profile,finish_time,lane_index,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込,early_speed,stamina,acceleration,consistency,mud_aptitude,mud_source,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,avg_race_score,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,carried_weight,weight_penalty
1,ルーフ,9,5,自在,先行,先行,先行,"{'逃げ': 0.028435095812551183, '先行': 0.26822168270250796, '差し': 0.35800061303417363, '追込': 0.34534260845076725}",68.36968396043666,8,0.028435095812551183,0.26822168270250796,0.35800061303417363,0.34534260845076725,77.47828959672583,41.29711394233107,100.0,62.72558026252826,50.0,neutral,64.00952380952381,57.84123380881162,1500.0,50.0,49.962500000000084,54.5025875,佐々木,50.0,50.0,73.9844779211242,65.82093047421516,55.586879088778275,55.357142857142854,62.0,55.43452380952381,62.621428571428574,89.58879919647265,58.145391935137496,0.3869791666666667,0.28784722222222225,0.8008928571428572,0.8996982994622269,100.0,89.96982994622269,67.76782142857147,34.2625,33.6,88.48,80.08928571428572,38.69791666666667,56.31802069802244,80.05034035416129,73.39403147042248,54.4325,95.968,53.0,-4.0
2,サムハンター,8,5,自在,逃げ,逃げ,逃げ,"{'逃げ': 0.21978718523841492, '先行': 0.08307993040857779, '差し': 0.40071784005468764, '追込': 0.29641504429831966}",69.71217465985838,7,0.21978718523841492,0.08307993040857779,0.40071784005468764,0.29641504429831966,71.33657221870682,44.3655034953783,87.82197154467552,29.940411666330462,50.0,neutral,63.583333333333336,50.427535045075786,1500.0,50.0,49.17500000000004,51.7364375,松本,50.0,50.0,74.44909090909091,58.63970001756024,50.30461871961649,43.857142857142854,62.0,43.242063492063494,53.642857142857146,82.46544453224568,52.38838904410243,0.34854166666666664,0.38125,0.425,0.8194136575524331,100.0,81.94136575524331,55.30735885347539,34.715,33.7,74.57358853475385,42.5,34.854166666666664,57.84236458985949,68.96352923015678,66.51275116538382,52.23749999999999,91.10075598716385,52.0,-4.0
3,エヴァンスウィート,3,2,差し,差し,差し,差し,"{'逃げ': 0.12107881197740669, '先行': 0.09822491371393316, '差し': 0.5474804618646522, '追込': 0.23321581244400794}",70.1415005555015,2,0.12107881197740669,0.09822491371393316,0.5474804618646522,0.23321581244400794,75.68944959062878,39.75422930273321,100.0,25.748704858684043,38.25845454545451,race_history,61.791428571428575,54.64381925758788,1500.0,50.0,50.00000000000002,50.625275,吉田隼,50.0,50.0,67.71240400864922,59.220707212551666,53.308721221031355,68.5,61.199999999999996,39.51770451770452,58.59285714285714,81.046636167814,54.78671771891143,0.459775641025641,0.43477564102564104,0.4833333333333333,0.8064566665954304,100.0,80.64566665954304,59.76366558349867,34.28,33.5,88.20332250165328,48.33333333333333,45.9775641025641,60.203210253204624,68.99878958057293,67.43699166274867,55.73514423076923,95.87116287557865,52.0,-4.0
4,ドゥアムール,12,7,逃げ,逃げ,逃げ,逃げ,"{'逃げ': 0.486011223468301, '先行': 0.32192326730396825, '差し': 0.14155212908040427, '追込': 0.05051338014732642}",70.72569070702474,11,0.486011223468301,0.32192326730396825,0.14155212908040427,0.05051338014732642,97.08745703371581,29.593458213328585,74.19611197647109,35.08751514026811,39.90749075391179,race_history,62.04952380952381,52.86567792992842,1500.0,50.0,49.51249999999996,49.38292142857143,斎藤,50.0,50.0,67.18107846755183,59.31051294928532,52.041795525073994,59.0,62.0,42.05640589569161,55.23571428571428,84.76875805708418,53.85897488112682,0.6716517857142857,0.6552083333333334,0.0,0.8372670930051422,100.0,83.72670930051422,46.2403574002574,34.612500000000004,33.7,85.72857400257428,0.0,67.16517857142857,73.71347751856474,64.70019360394926,67.84156511528283,60.132053571428564,95.005000900901,53.0,-4.0
5,シカゴスティング,6,4,差し,差し,差し,差し,"{'逃げ': 0.027214035644378496, '先行': 0.2710804842604041, '差し': 0.5269797218828719, '追込': 0.1747257582123456}",70.98831277652523,5,0.027214035644378496,0.2710804842604041,0.5269797218828719,0.1747257582123456,78.3605571262716,39.51676589443941,100.0,70.03295532376394,50.0,neutral,62.31904761904762,59.72907503088125,1500.0,50.0,49.39999999999996,56.637724999999996,武豊,50.0,50.0,74.33682646908275,68.5940170612931,56.93196595950289,62.642857142857146,62.0,59.15674603174603,69.26428571428572,88.3281210207513,59.84747873495044,0.3946180555555555,0.41684027777777777,0.4642857142857143,0.8847969151693033,100.0,88.47969151693033,60.39114977757879,33.84,33.0,88.4400692043594,46.42857142857143,39.46180555555555,62.742076460396426,86.0522867128105,74.26195533431168,58.28333333333333,95.95402422152578,53.0,-4.0
6,トールキン,1,1,差し,差し,差し,差し,"{'逃げ': 0.0, '先行': 0.22402900376652454, '差し': 0.5739632955185621, '追込': 0.20200770071491342}",71.50443125417924,0,0.0,0.22402900376652454,0.5739632955185621,0.20200770071491342,66.53387590583256,34.20432158481514,97.56689593084718,56.64938716959007,50.0,neutral,62.371428571428574,45.153699581542476,1500.0,50.0,50.824999999999974,46.76661764705882,鷲頭,50.0,50.0,68.20466388952927,53.95242580914887,46.54701095184901,40.142857142857146,62.0,29.675536881419237,44.49285714285714,81.92117549765847,48.398364666173975,0.3590379901960784,0.3853451797385621,0.09523809523809523,0.8148058381042431,100.0,81.48058381042432,50.00795238095237,34.385,33.9,87.52000000000001,9.523809523809524,35.90379901960784,57.86024760031186,69.08669497653942,64.14369609573338,50.228848039215684,95.632,54.0,-4.0
7,ダークエクリプス,7,4,差し,差し,差し,差し,"{'逃げ': 0.01502111495122711, '先行': 0.18193255469909356, '差し': 0.5682322347371017, '追込': 0.23481409561257766}",71.6413475199202,6,0.01502111495122711,0.18193255469909356,0.5682322347371017,0.23481409561257766,63.545270321173795,34.62002233818195,96.2439057841089,55.744479725611825,63.96908121702854,race_history,61.97619047619048,45.416028740618295,1500.0,50.0,50.562500000000064,47.99238928571429,荻野琢,50.0,50.0,65.9488033419544,56.19526102443742,46.73392047769053,38.0,62.0,26.920634920634917,52.607142857142854,83.6122376618697,49.099255614377256,0.225,0.275,0.2619047619047619,0.8341714947554824,100.0,83.41714947554823,54.031066060811746,34.222500000000004,32.9,82.2594701319267,26.19047619047619,22.5,52.66271726399671,76.27242667177494,67.71505721155154,49.11812499999999,93.79081454617435,54.0,-4.0
8,メルトユアハート,2,2,先行,先行,先行,先行,"{'逃げ': 0.14432271190270785, '先行': 0.7287350294607481, '差し': 0.07762548980861633, '追込': 0.04931676882792776}",71.77223805675219,1,0.14432271190270785,0.7287350294607481,0.07762548980861633,0.04931676882792776,84.77719990898618,38.730382070363916,61.258358443082024,67.10929974097351,50.0,neutral,60.16904761904762,45.06809184719445,1500.0,50.0,50.412499999999994,46.38939431818182,横山琉,50.0,50.0,61.425855699315136,51.62622468766715,46.48601544112604,54.285714285714285,62.0,22.92540792540792,49.23571428571428,79.91775916372151,47.771067752761326,0.6715617715617715,0.6827797202797202,0.0,0.7919135138188997,100.0,79.19135138188997,43.53338997801647,35.292500000000004,34.0,75.45889978016473,0.0,67.15617715617716,73.18899273723511,52.483367410482366,64.1596182600395,57.4102666083916,91.41061492305765,52.0,-4.0
9,ヴェサリウス,11,6,先行,先行,先行,先行,"{'逃げ': 0.08827077382176879, '先行': 0.5510531138375131, '差し': 0.2353783025145689, '追込': 0.12529780982614916}",71.90944420265342,10,0.08827077382176879,0.5510531138375131,0.2353783025145689,0.12529780982614916,86.88380772827163,36.26128495904565,91.7997769755254,50.58752274557693,50.0,neutral,61.85857142857144,60.22390041554725,1500.0,50.0,50.1875,54.332150000000006,横山武,50.0,50.0,81.91211097808043,68.15409943536314,57.28452904607742,69.28571428571429,62.0,53.61904761904763,72.15,90.84698527205379,60.001921643398845,0.5683333333333334,0.585,0.2761904761904762,0.9026870431030793,100.0,90.26870431030792,54.630119305019335,34.207499999999996,33.4,85.72857400257423,27.61904761904762,56.833333333333336,72.79591693963857,79.76209167024432,75.67716237066936,62.656875,95.00500090090098,56.0,0.0
10,アスティスプマンテ,14,8,差し,差し,差し,差し,"{'逃げ': 0.04906357324911175, '先行': 0.35216787109534364, '差し': 0.4578408385722025, '追込': 0.14092771708334215}",72.01777158420585,13,0.04906357324911175,0.35216787109534364,0.4578408385722025,0.14092771708334215,85.78730322311836,39.94250786623768,100.0,26.205794366791153,50.0,neutral,63.65238095238096,63.667358889723815,1500.0,50.0,50.18750000000002,55.9724,舟山,50.0,50.0,82.93729314204064,72.37283876575236,59.737993208928216,63.714285714285715,62.0,65.33333333333333,74.60714285714286,92.97357874939675,62.89670459813425,0.5416666666666666,0.5208333333333334,0.42619047619047623,0.9184042084689287,100.0,91.84042084689287,59.268924329010105,33.8675,33.1,84.41662424248197,42.61904761904762,54.16666666666667,69.97402271443512,84.85800682817099,76.87910646579108,63.21437499999999,94.54581848486869,54.0,-4.0
11,スティールブルー,5,3,差し,差し,差し,差し,"{'逃げ': 0.0, '先行': 0.24570784008926555, '差し': 0.6884452678495987, '追込': 0.06584689206113586}",72.43580760931539,4,0.0,0.24570784008926555,0.6884452678495987,0.06584689206113586,73.81906919610509,36.58973337390726,85.82933856474925,42.78213820378589,50.0,neutral,62.65,48.0391219947348,1500.0,50.0,54.012500000000045,50.758250000000004,古川吉,50.0,50.0,70.12917209825804,53.80597842199937,48.60287442124854,49.357142857142854,62.0,39.047619047619044,47.82142857142857,78.27340401475875,49.903650421436254,0.49291666666666667,0.44916666666666666,0.12142857142857144,0.7664811443335203,100.0,76.64811443335203,44.90842156598127,35.7925,33.7,59.45207280266968,12.142857142857142,49.291666666666664,59.195818161675085,68.5869255929239,61.74208793834362,48.695625,85.8082254809344,53.0,-4.0
12,パクスロマーナ,4,3,自在,先行,先行,先行,"{'逃げ': 0.2630850586577927, '先行': 0.36091335622305293, '差し': 0.3383865606623611, '追込': 0.03761502445679332}",72.57705718513623,3,0.2630850586577927,0.36091335622305293,0.3383865606623611,0.03761502445679332,91.16501634069111,31.339592799884688,82.03831470665767,13.838451608928438,50.0,neutral,63.314285714285724,52.180829978842425,1500.0,50.0,49.88750000000006,50.194625,杉原,50.0,50.0,83.03113861638572,60.34190328946436,51.55384135992522,48.57142857142857,62.0,45.11111111111111,53.67857142857143,88.45025057430601,53.75085684231001,0.6758333333333334,0.6313888888888889,0.0,0.8843504351083881,100.0,88.43504351083881,46.96357039546847,34.6675,34.3,93.11070395468445,0.0,67.58333333333334,74.52215846876636,69.31467311045003,70.13114893096134,59.464375,97.58874638413955,53.0,-4.0
13,ゴールドサーベル,15,8,差し,差し,差し,差し,"{'逃げ': 0.0, '先行': 0.006200806153640762, '差し': 0.6030247484372322, '追込': 0.39077444540912704}",72.98852267333776,14,0.0,0.006200806153640762,0.6030247484372322,0.39077444540912704,54.36516819953949,39.02853620601259,100.0,53.005568296180186,64.82657871396893,race_history,62.361428571428576,44.93708285841079,1500.0,50.0,49.24999999999998,48.626374999999996,小沢,50.0,50.0,50.49434143228477,51.90279491032564,46.392671536617684,42.714285714285715,62.0,29.88888888888889,42.56428571428571,79.05669280559648,47.77020238004467,0.23653846153846153,0.2534188034188034,0.3679181929181929,0.7881362749489405,100.0,78.81362749489404,53.10388825356833,34.910000000000004,33.6,72.35933430613511,36.791819291819294,23.653846153846153,49.404166560736506,69.10449940427144,62.80187012219172,44.546169871794866,90.32576700714729,54.0,-4.0
14,エコロジーク,10,6,先行,先行,先行,先行,"{'逃げ': 0.4066126306303124, '先行': 0.5895740357820548, '差し': 0.0038133335876327805, '追込': 0.0}",74.41812293341015,9,0.4066126306303124,0.5895740357820548,0.0038133335876327805,0.0,96.10457848795765,22.93022592026992,45.55733050326736,13.455980118263422,50.0,neutral,61.85952380952381,48.97291591765387,1500.0,50.0,49.887500000000024,45.574475,岩田康,50.0,50.0,50.339999999999996,47.99610034239832,49.26820259132838,70.14285714285714,67.0,27.746031746031747,35.221428571428575,75.83197403894077,48.95017702909587,0.7814236111111111,0.795138888888889,0.0,0.7616082742239942,100.0,76.16082742239942,43.82157253554527,35.4275,34.6,84.49072535545265,0.0,78.14236111111111,78.00501122896864,50.427101876179776,60.420080082319686,58.22516666666667,94.57175387440843,55.0,-2.0
15,アシャカタカ,13,7,逃げ,逃げ,逃げ,逃げ,"{'逃げ': 0.7240861674317702, '先行': 0.172242228775849, '差し': 0.0799575772466505, '追込': 0.023714026545730328}",78.15384802449236,12,0.7240861674317702,0.172242228775849,0.0799575772466505,0.023714026545730328,95.54857700653673,16.305478722643805,22.85478089883667,29.194515757964478,50.0,neutral,60.69285714285714,35.369110932622775,1500.0,50.0,48.2,39.935750000000006,小林美,50.0,50.0,59.32930733019503,35.91276218554235,39.57549153949372,48.714285714285715,62.0,8.914285714285715,16.807142857142857,69.36803711818793,40.0,0.9163244047619048,0.9053869047619048,0.0,0.7028370514636101,100.0,70.28370514636102,38.65319172543376,36.44,34.1,69.93191725433763,0.0,91.63244047619048,81.42394707776722,37.50446699421489,51.91666283049855,53.130357142857136,89.47617103901817,54.0,-4.0
