horse_name,horse_number,section_index,distance_m,current_speed,elapsed_time,position_m,actual_running_style
クワイエットアイ,1,0,100,16.576409369619142,6.032669546836703,100.0,逃げ
クワイエットアイ,1,1,200,17.040256929224622,11.901125663158318,200.0,逃げ
クワイエットアイ,1,2,300,16.63432702527567,17.9127905683902,300.0,逃げ
クワイエットアイ,1,3,400,16.758526242901944,23.879902386611978,400.0,逃げ
クワイエットアイ,1,4,500,16.609206175443006,29.90065972707125,500.0,逃げ
クワイエットアイ,1,5,600,14.573129105845267,36.76260401327744,600.0,逃げ
クワイエットアイ,1,6,700,14.634708875061952,43.59567468476879,700.0,逃げ
クワイエットアイ,1,7,800,14.206685756452181,50.634614076708495,800.0,逃げ
クワイエットアイ,1,8,900,12.768031756393645,58.46667479741625,900.0,逃げ
クワイエットアイ,1,9,1000,11.991207403628259,66.80611857767664,1000.0,逃げ
クワイエットアイ,1,10,1100,10.932728384632046,75.95296614233108,1100.0,逃げ
クワイエットアイ,1,11,1200,10.81728987753021,85.19742581126545,1200.0,逃げ
ブライアーヒル,2,0,100,14.603694698993593,6.847582208555171,100.0,差し
ブライアーヒル,2,1,200,14.508120213037177,13.74027392406348,200.0,差し
ブライアーヒル,2,2,300,14.419117903362867,20.67551092470398,300.0,差し
ブライアーヒル,2,3,400,14.394562050740522,27.62257882767332,400.0,差し
ブライアーヒル,2,4,500,14.393831997411732,34.569999085043406,500.0,差し
ブライアーヒル,2,5,600,14.297529892702729,41.56421422223565,600.0,差し
ブライアーヒル,2,6,700,14.020451402512322,48.69665219652805,700.0,差し
ブライアーヒル,2,7,800,14.81462347994028,55.446739374606175,800.0,差し
ブライアーヒル,2,8,900,13.138078536399961,63.058202475769946,900.0,差し
ブライアーヒル,2,9,1000,12.668927350680471,70.9515305557221,1000.0,差し
ブライアーヒル,2,10,1100,11.649326106987047,79.53571809426323,1100.0,差し
ブライアーヒル,2,11,1200,11.469358413638354,88.25460160923726,1200.0,差し
ナオミライトニング,3,0,100,14.638346563553329,6.831372625715857,100.0,差し
ナオミライトニング,3,1,200,14.816176432258562,13.580752295782062,200.0,差し
ナオミライトニング,3,2,300,14.736573403981554,20.3665903097251,300.0,差し
ナオミライトニング,3,3,400,14.73756609966307,27.15197124194607,400.0,差し
ナオミライトニング,3,4,500,14.925791985511914,33.8517832249261,500.0,差し
ナオミライトニング,3,5,600,14.750922065608014,40.63102045194335,600.0,差し
ナオミライトニング,3,6,700,14.61100144361718,47.47517828642806,700.0,差し
ナオミライトニング,3,7,800,15.24336708876077,54.03540867501012,800.0,差し
ナオミライトニング,3,8,900,14.449032629588789,60.956287225399684,900.0,差し
ナオミライトニング,3,9,1000,13.829621818672734,68.18714294301448,1000.0,差し
ナオミライトニング,3,10,1100,12.956845822034554,75.9050706990073,1100.0,差し
ナオミライトニング,3,11,1200,12.864210001116406,83.6785756395611,1200.0,差し
ララバニュルス,4,0,100,15.790264034666928,6.333016330851326,100.0,先行
ララバニュルス,4,1,200,15.953905310504567,12.601074091865915,200.0,先行
ララバニュルス,4,2,300,15.925682768231939,18.880239729867753,300.0,先行
ララバニュルス,4,3,400,15.896698937653634,25.170853925443637,400.0,先行
ララバニュルス,4,4,500,15.945871239525518,31.442069746635454,500.0,先行
ララバニュルス,4,5,600,16.040251618314116,37.67638591445816,600.0,先行
ララバニュルス,4,6,700,15.087725705029774,44.30429007675766,700.0,先行
ララバニュルス,4,7,800,14.808110491207467,51.05734611718743,800.0,先行
ララバニュルス,4,8,900,14.765858638856733,57.8297257292235,900.0,先行
ララバニュルス,4,9,1000,13.475241769571245,65.25074285900979,1000.0,先行
ララバニュルス,4,10,1100,13.063366676245145,72.9057373545592,1100.0,先行
ララバニュルス,4,11,1200,13.060807503615289,80.56223179200646,1200.0,先行
トップオンザヒル,5,0,100,14.235209918983106,7.024834938798255,100.0,差し
トップオンザヒル,5,1,200,14.249280489961611,14.042733145690061,200.0,差し
トップオンザヒル,5,2,300,14.256229651356316,21.057210496683503,300.0,差し
トップオンザヒル,5,3,400,14.135936338261194,28.13137931062573,400.0,差し
トップオンザヒル,5,4,500,14.190641557782323,35.178277056073945,500.0,差し
トップオンザヒル,5,5,600,14.02065717012619,42.3106103544781,600.0,差し
トップオンザヒル,5,6,700,13.988120124431777,49.459533805981714,700.0,差し
トップオンザヒル,5,7,800,14.527163819493076,56.343189916874906,800.0,差し
トップオンザヒル,5,8,900,12.97388984544875,64.05097849772832,900.0,差し
トップオンザヒル,5,9,1000,12.327048772581545,72.16322027147916,1000.0,差し
トップオンザヒル,5,10,1100,11.212578638233701,81.08177533596813,1100.0,差し
トップオンザヒル,5,11,1200,11.22492628324121,89.99051981024586,1200.0,差し
ファニーバニー,6,0,100,14.33006849330484,6.97833370766658,100.0,差し
ファニーバニー,6,1,200,14.17695213145713,14.032036017778129,200.0,差し
ファニーバニー,6,2,300,14.243523384724506,21.052770796593123,300.0,差し
ファニーバニー,6,3,400,14.199214712557184,28.09541378948795,400.0,差し
ファニーバニー,6,4,500,14.267196030225046,35.10449951229922,500.0,差し
ファニーバニー,6,5,600,14.51216150091352,41.99527177897398,600.0,差し
ファニーバニー,6,6,700,14.817677475387793,48.743967731231024,700.0,差し
ファニーバニー,6,7,800,14.941340749845553,55.43680752882641,800.0,差し
ファニーバニー,6,8,900,14.149382824927729,62.50425359607286,900.0,差し
ファニーバニー,6,9,1000,13.736144151939332,69.7843169744032,1000.0,差し
ファニーバニー,6,10,1100,13.216113005306436,77.35083823219274,1100.0,差し
ファニーバニー,6,11,1200,13.021342583826186,85.03053787577711,1200.0,差し
ドリーミングアップ,7,0,100,14.81653428702057,6.749216656394538,100.0,差し
ドリーミングアップ,7,1,200,14.85448936997341,13.481188217944016,200.0,差し
ドリーミングアップ,7,2,300,14.672644404340094,20.296592261295636,300.0,差し
ドリーミングアップ,7,3,400,14.825634904063675,27.04166595608831,400.0,差し
ドリーミングアップ,7,4,500,14.695469150202083,33.846484432987694,500.0,差し
ドリーミングアップ,7,5,600,15.061947457674401,40.485732131933005,600.0,差し
ドリーミングアップ,7,6,700,15.443355810947883,46.96100869903181,700.0,差し
ドリーミングアップ,7,7,800,15.641551840274019,53.354236239442415,800.0,差し
ドリーミングアップ,7,8,900,15.323509062406345,59.880156613995084,900.0,差し
ドリーミングアップ,7,9,1000,14.650819855991458,66.7057132028371,1000.0,差し
ドリーミングアップ,7,10,1100,14.354202070944572,73.67231430722155,1100.0,差し
ドリーミングアップ,7,11,1200,14.346926108548788,80.6424484839365,1200.0,差し
シュークリーム,8,0,100,15.806155308016352,6.326649210468237,100.0,先行
シュークリーム,8,1,200,15.793638146941635,12.658312571982224,200.0,先行
シュークリーム,8,2,300,15.61251562561609,19.063430260763006,300.0,先行
シュークリーム,8,3,400,15.720712820031624,25.42446497622312,400.0,先行
シュークリーム,8,4,500,15.76891095614312,31.766057003606775,500.0,先行
シュークリーム,8,5,600,15.599751098722535,38.17641569248284,600.0,先行
シュークリーム,8,6,700,14.965358215448754,44.85851434727948,700.0,先行
シュークリーム,8,7,800,14.521042987931418,51.74507201969399,800.0,先行
シュークリーム,8,8,900,14.093228087716263,58.84067846114232,900.0,先行
シュークリーム,8,9,1000,12.43907615675862,66.87986069138103,1000.0,先行
シュークリーム,8,10,1100,12.00420343830103,75.21027599248602,1100.0,先行
シュークリーム,8,11,1200,11.883021171923634,83.6256443195469,1200.0,先行
ナンナンプー,9,0,100,14.307204473704374,6.989485624797835,100.0,差し
ナンナンプー,9,1,200,14.460000875622729,13.905114528291483,200.0,差し
ナンナンプー,9,2,300,14.385425595972782,20.856594644944767,300.0,差し
ナンナンプー,9,3,400,14.416699390229525,27.792995085379275,400.0,差し
ナンナンプー,9,4,500,14.202166528694848,34.834174316587024,500.0,差し
ナンナンプー,9,5,600,14.40306858377813,41.77713924231319,600.0,差し
ナンナンプー,9,6,700,14.791359679649315,48.53784293459004,700.0,差し
ナンナンプー,9,7,800,14.68772687328847,55.34624840554572,800.0,差し
ナンナンプー,9,8,900,13.880708526256084,62.550491604719944,900.0,差し
ナンナンプー,9,9,1000,13.2750320346358,70.08343011206898,1000.0,差し
ナンナンプー,9,10,1100,12.68361674591105,77.96761661843264,1100.0,差し
ナンナンプー,9,11,1200,12.43801445584611,86.00748506809488,1200.0,差し
