horse_name,horse_number,section_index,distance_m,current_speed,elapsed_time,position_m,actual_running_style
ギマール,1,0,100,16.904698030596034,5.915515309354163,100.0,先行
ギマール,1,1,200,17.377731891700517,11.670006207430413,200.0,先行
ギマール,1,2,300,16.963762720522677,17.56492478460554,300.0,先行
ギマール,1,3,400,17.09042165025787,23.416155494205448,400.0,先行
ギマール,1,4,500,16.93814436305912,29.319989931825006,500.0,先行
ギマール,1,5,600,17.09959482513451,35.16808171543914,600.0,先行
ギマール,1,6,700,17.17185035072429,40.99156596189847,700.0,先行
ギマール,1,7,800,17.552065906281886,46.68890099550326,800.0,先行
ギマール,1,8,900,16.995309007943366,52.57287756534741,900.0,先行
ギマール,1,9,1000,16.818398704324334,58.51874683376285,1000.0,先行
ギマール,1,10,1100,16.811091668886785,64.46720050765933,1100.0,先行
ギマール,1,11,1200,17.064884565336232,70.32718740749041,1200.0,先行
ギマール,1,12,1300,17.174895269995066,76.14963921450098,1300.0,先行
ギマール,1,13,1400,16.853492672440947,82.08312742039206,1400.0,先行
ギマール,1,14,1500,17.422447648779098,87.82284907236142,1500.0,先行
ギマール,1,15,1600,17.18365310832213,93.64233340259209,1600.0,先行
ギマール,1,16,1700,17.16051811494049,99.46966328448748,1700.0,先行
レッドライトニング,2,0,100,14.329889585718368,6.978420831634547,100.0,差し
レッドライトニング,2,1,200,14.274279710707068,13.984028261688653,200.0,差し
レッドライトニング,2,2,300,14.354190484972403,20.950634989159028,300.0,差し
レッドライトニング,2,3,400,14.119766178619463,28.032905243139773,400.0,差し
レッドライトニング,2,4,500,14.218618010934007,35.06593756196997,500.0,差し
レッドライトニング,2,5,600,14.325025684182668,42.046727837998404,600.0,差し
レッドライトニング,2,6,700,14.261357821181056,49.05868288841299,700.0,差し
レッドライトニング,2,7,800,14.471810926012349,55.968668135681185,800.0,差し
レッドライトニング,2,8,900,14.79852322057622,62.72609916507996,900.0,差し
レッドライトニング,2,9,1000,14.875829970078684,69.44841316040933,1000.0,差し
レッドライトニング,2,10,1100,15.458841000977062,75.91720341406933,1100.0,差し
レッドライトニング,2,11,1200,16.27564905705726,82.06135162280938,1200.0,差し
レッドライトニング,2,12,1300,16.94694656324549,87.96211962410112,1300.0,差し
レッドライトニング,2,13,1400,16.70053268786977,93.94995257943157,1400.0,差し
レッドライトニング,2,14,1500,16.824781641752494,99.89356612100879,1500.0,差し
レッドライトニング,2,15,1600,17.013441235646138,105.7712717900114,1600.0,差し
レッドライトニング,2,16,1700,16.720183523260154,111.75206738719403,1700.0,差し
ジュンラトゥール,3,0,100,14.633987495277612,6.833407506482427,100.0,差し
ジュンラトゥール,3,1,200,14.592168898542704,13.68639836036343,200.0,差し
ジュンラトゥール,3,2,300,14.538878634965386,20.564507911364444,300.0,差し
ジュンラトゥール,3,3,400,14.689551267408449,27.372067800676305,400.0,差し
ジュンラトゥール,3,4,500,14.663565374077532,34.19169164037231,500.0,差し
ジュンラトゥール,3,5,600,14.636878524875437,41.023749433982445,600.0,差し
ジュンラトゥール,3,6,700,14.682153900103339,47.83473920294926,700.0,差し
ジュンラトゥール,3,7,800,14.791229693479103,54.59550230867577,800.0,差し
ジュンラトゥール,3,8,900,15.346651119518123,61.11158188989583,900.0,差し
ジュンラトゥール,3,9,1000,15.06223733720699,67.75070181353283,1000.0,差し
ジュンラトゥール,3,10,1100,15.954158273986335,74.01866019044404,1100.0,差し
ジュンラトゥール,3,11,1200,17.08025806464949,79.8733726673572,1200.0,差し
ジュンラトゥール,3,12,1300,17.986637249870366,85.4330555925644,1300.0,差し
ジュンラトゥール,3,13,1400,18.06926571384397,90.96731479178487,1400.0,差し
ジュンラトゥール,3,14,1500,18.813145973666956,96.28274689123127,1500.0,差し
ジュンラトゥール,3,15,1600,18.674106148587494,101.63775554354976,1600.0,差し
ジュンラトゥール,3,16,1700,18.499353422235973,107.04334987528469,1700.0,差し
タイヨウフレア,4,0,100,14.272602550385631,7.006430652501993,100.0,差し
タイヨウフレア,4,1,200,14.327836659890169,13.985851368536771,200.0,差し
タイヨウフレア,4,2,300,14.3965515931427,20.93195921617103,300.0,差し
タイヨウフレア,4,3,400,14.59648413481152,27.782924083902945,400.0,差し
タイヨウフレア,4,4,500,14.426654166193641,34.71453822312122,500.0,差し
タイヨウフレア,4,5,600,14.501996216482196,41.61014062897107,600.0,差し
タイヨウフレア,4,6,700,14.340182139602973,48.583552753481825,700.0,差し
