rank,horse_name,horse_number,frame,primary_running_style,actual_running_style,actual_running_style_fixed,running_style,adjusted_style_profile,finish_time,lane_index,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込,early_speed,stamina,acceleration,consistency,mud_aptitude,mud_source,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,avg_race_score,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,carried_weight,weight_penalty
1,ラーンザロープス,10,5,自在,逃げ,逃げ,逃げ,"{'逃げ': 0.47492642743710106, '先行': 0.42774553418329486, '差し': 0.04481892703818582, '追込': 0.05250911134141826}",78.5944294313603,9,0.47492642743710106,0.42774553418329486,0.04481892703818582,0.05250911134141826,100.0,56.120633443231995,94.25145918416636,79.02924049997863,90.63066522811343,race_history,63.791428571428575,71.6593838241415,1500.0,50.0,50.48750000000004,63.29806249999999,津村,50.0,50.0,58.595566871764085,78.29791193760843,65.43231097470081,80.14285714285714,62.0,79.8015873015873,90.85000000000001,88.06148429121673,68.64871121542771,0.8424305555555556,0.8102083333333333,0.03571428571428572,0.8756394031622784,100.0,87.56394031622784,50.08192889573549,34.067499999999995,33.8,94.96571752878327,3.5714285714285716,84.24305555555556,83.96523147563586,87.70243312253828,78.95829217392532,75.56854166666666,98.23800113507414,56.0,0.0
2,レッドキングリー,9,5,先行,先行,先行,先行,"{'逃げ': 0.16989773055499216, '先行': 0.6324080994078501, '差し': 0.16329958340454606, '追込': 0.03439458663261159}",78.84020797316632,8,0.16989773055499216,0.6324080994078501,0.16329958340454606,0.03439458663261159,94.17539734764618,57.38194171527848,96.35143026302138,83.56340860501908,86.98958620689652,race_history,59.535000000000004,68.97107777579158,1500.0,50.0,49.43749999999998,65.13436136363637,ルメール,50.0,50.0,67.08251488526614,78.43428762021922,63.5168929152515,90.0,55.1,84.16681096681097,94.10000000000001,83.22625754633064,67.24624159149343,0.6199179292929293,0.6785984848484848,0.36183261183261184,0.8325889735484897,100.0,83.25889735484897,58.630879404975154,33.6975,33.0,92.02564109159867,36.18326118326119,61.99179292929293,74.78942047634871,88.93626022500398,76.10114354516693,71.77420454545455,97.20897438205952,58.0,4.0
3,モンドデラモーレ,2,1,先行,先行,先行,先行,"{'逃げ': 0.009412909561368315, '先行': 0.6370796615108024, '差し': 0.3186851121886186, '追込': 0.03482231673921064}",81.58595718002015,1,0.009412909561368315,0.6370796615108024,0.3186851121886186,0.03482231673921064,87.07018012351557,46.90039443502508,95.31721832530619,68.26538248726284,77.33112140181073,race_history,61.25,64.65148199241654,1500.0,50.0,52.92500000000004,59.46360227272727,大野,50.0,50.0,80.33371459878204,70.58573984787115,60.43918091959678,79.57142857142857,62.0,68.37857142857142,77.59285714285714,80.12185400126059,62.97582065166537,0.5993444055944056,0.5903299825174826,0.3863324175824176,0.7967007068857053,100.0,79.67007068857053,56.18647851828378,34.185,32.6,62.13168078723326,38.63324175824176,59.93444055944056,68.31968084831827,80.45762114182108,71.29791387871379,65.02658216783217,86.74608827553163,58.0,4.0
4,モンシュマン,1,1,先行,先行,先行,先行,"{'逃げ': 0.04445715991199139, '先行': 0.5668472187558484, '差し': 0.22612660927400666, '追込': 0.1625690120581535}",82.95984951940261,0,0.04445715991199139,0.5668472187558484,0.22612660927400666,0.1625690120581535,85.12263347121791,39.85690807987409,100.0,63.17700136301423,71.22964705882349,race_history,63.76095238095238,62.6420311256329,1500.0,50.0,49.58750000000002,57.918425,ゴンサルベ,50.0,50.0,83.68438405390363,71.9021730221674,59.00744717701343,59.5,62.0,63.601190476190474,76.13571428571429,85.96132146004337,62.231128638301925,0.5071875,0.4821875,0.41428571428571426,0.8660480494283731,100.0,86.6048049428373,61.099858888255824,33.3475,33.0,92.50216031112963,41.42857142857142,50.71875,65.49247472427679,85.85358066534945,75.08701771856052,64.3275,97.37575610889536,58.0,4.0
5,グーテンベルク,4,2,自在,逃げ,逃げ,逃げ,"{'逃げ': 0.06154220477482403, '先行': 0.39961199077766774, '差し': 0.3806392348688117, '追込': 0.15820656957869658}",84.19723498533055,3,0.06154220477482403,0.39961199077766774,0.3806392348688117,0.15820656957869658,78.81166050236018,51.025307058421255,99.4966886315983,52.073343251039624,57.386743589743546,race_history,60.43809523809524,57.307977632751815,1500.0,50.0,51.08750000000002,53.5157,戸崎圭,50.0,50.0,88.64976968986191,63.35350826358303,55.20693406333566,72.78571428571429,62.0,47.57142857142857,67.6,76.05400957188347,57.2435776133975,0.5646428571428571,0.5423214285714285,0.36096938775510207,0.7573958521763098,100.0,75.73958521763097,57.658711200657926,33.847500000000004,32.6,80.41976506780372,36.0969387755102,56.46428571428571,63.910491919362514,72.395339271832,67.00177186969704,62.72303571428571,93.1469177737313,58.0,4.0
6,エフォートレス,3,2,差し,差し,差し,差し,"{'逃げ': 0.006850789187367768, '先行': 0.28682328581701655, '差し': 0.5033773122408695, '追込': 0.2029486127547462}",84.72137009815039,2,0.006850789187367768,0.28682328581701655,0.5033773122408695,0.2029486127547462,72.75543934021496,48.96385984689397,100.0,43.60500614875188,63.29586734957562,race_history,59.701428571428565,58.20083691758895,1500.0,50.0,51.687500000000014,57.69008214285714,丸山,50.0,50.0,74.53088994277415,67.98052072223525,55.843096303782126,68.5,56.2,60.44897959183674,76.74285714285715,80.30645400016284,58.87745240839541,0.45163690476190477,0.44776785714285716,0.48622448979591837,0.8017497800402722,100.0,80.17497800402722,60.28117542898023,33.9875,32.9,77.13063184082256,48.62244897959184,45.163690476190474,60.7059722446694,78.78311647656055,70.46248790221497,60.93857142857142,91.9957211442879,58.0,4.0
7,マテンロウブラボー,12,6,自在,差し,差し,差し,"{'逃げ': 0.04749512774723602, '先行': 0.1932129700724036, '差し': 0.41537791877006947, '追込': 0.34391398341029095}",84.72918164765656,11,0.04749512774723602,0.1932129700724036,0.41537791877006947,0.34391398341029095,75.93552629560179,55.7523796452853,100.0,70.2507446329345,68.55074847001221,race_history,61.64857142857143,65.57159782194675,1500.0,50.0,50.637500000000045,61.83038750000001,西村淳,50.0,50.0,69.9239289524946,74.37482503552029,61.094763448137066,74.0,61.199999999999996,71.49642857142858,82.17142857142858,85.38814980592966,64.41477884498288,0.3572916666666667,0.3859375,0.7571428571428571,0.8578974939488754,100.0,85.78974939488754,69.1891152122479,33.5175,32.8,88.58043783676446,75.71428571428572,35.72916666666667,59.83194972769939,88.00946539051891,76.16311216718815,62.204375,96.00315324286755,58.0,4.0
8,マックアルイーン,11,6,差し,差し,差し,差し,"{'逃げ': 0.20241222368032274, '先行': 0.2115670106497125, '差し': 0.46181623195815996, '追込': 0.12420453371180469}",85.4002632091709,10,0.20241222368032274,0.2115670106497125,0.46181623195815996,0.12420453371180469,82.344654784147,33.866552383462555,92.72763544830906,54.10437153890895,59.34478117359409,race_history,59.5452380952381,55.96943829260258,1500.0,50.0,48.83750000000005,53.71900892857143,石川,50.0,50.0,84.66955215888035,62.89650037180384,54.25322478347934,74.57142857142857,62.0,45.476190476190474,62.871428571428574,85.40063677965415,56.41404368056047,0.4788839285714286,0.5166071428571428,0.35,0.8615285947747764,100.0,86.15285947747763,56.85276669959662,34.0175,33.2,89.20266699596611,35.0,47.888392857142854,67.1821796220078,71.86829554752258,71.6853227126127,59.44696428571427,96.22093344858814,58.0,4.0
9,フライングブレード,8,4,先行,先行,先行,先行,"{'逃げ': 0.02439967258009248, '先行': 0.710411493378048, '差し': 0.20443754848344414, '追込': 0.06075128555841535}",86.05542834341287,7,0.02439967258009248,0.710411493378048,0.20443754848344414,0.06075128555841535,83.77387608833844,42.732994005824075,77.15801006892687,50.08964916960888,69.8501433695429,race_history,63.75,53.117633723242974,1500.0,50.0,50.48749999999993,55.0493375,石橋脩,50.0,50.0,72.90171628719095,65.20794216687234,52.221314027810614,36.57142857142857,62.0,52.76530612244898,69.51428571428572,81.1315475690556,55.46797106257604,0.6864720695970696,0.7125709706959708,0.033333333333333326,0.8129346246721473,100.0,81.29346246721472,48.579170769240456,34.427499999999995,33.9,91.33337435907146,3.333333333333333,68.64720695970696,75.77346149852502,71.4437167060457,70.4814043569681,65.56462912087912,96.966681025675,58.0,4.0
10,セシリエプラージュ,13,7,差し,差し,差し,差し,"{'逃げ': 0.07304032229830595, '先行': 0.21004017245306522, '差し': 0.45293675261639216, '追込': 0.26398275263223664}",86.7887766526743,12,0.07304032229830595,0.21004017245306522,0.45293675261639216,0.26398275263223664,69.06445401266586,41.07787187023885,100.0,56.300036888920076,48.92269343065689,race_history,61.58095238095238,48.8072953768563,1500.0,50.0,50.63749999999998,49.4988125,西塚,50.0,50.0,73.52967177985103,57.217082048334056,49.15019795601011,47.857142857142854,62.0,36.25,52.90714285714285,73.18324754325761,51.16691897909109,0.321875,0.2890625,0.40625,0.7352736185503298,100.0,73.52736185503298,60.03180214816613,33.5375,32.5,85.33052148166134,40.625,32.1875,48.985750334764845,73.13263396882527,62.22567402026814,52.95125,94.86568251858147,56.0,0.0
