race_id,race_name,race_date,finish,horse_name,frame,horse_number,carried_weight,jockey,popularity,time,time_sec,margin,margin_sec,passing_order,last3f,odds,prediction_score,印
202610020310,雲仙特別,2026-07-04,1,ローズカリス,5,6,53.0,田口,2,0:56.7,56.7,,0.0,,34.2,3.4,49.25,☆
202610020310,雲仙特別,2026-07-04,2,パールフロント,6,8,56.0,高杉,4,0:56.8,56.8,1/2,0.1,,33.5,9.8,50.71,▲
202610020310,雲仙特別,2026-07-04,3,ザウリ,4,4,58.0,松山,3,0:57.0,57.0,1.1/4,0.25,,34.2,7.0,47.66,
202610020310,雲仙特別,2026-07-04,4,ゴールデンバランス,8,12,55.0,西村淳,1,0:57.0,57.0,アタマ,0.1,,34.4,2.7,50.63,△
202610020310,雲仙特別,2026-07-04,5,ペイシャヴァルツー,1,1,56.0,井上,8,0:57.1,57.1,1/2,0.1,,34.7,27.0,52.87,○
202610020310,雲仙特別,2026-07-04,6,リクエイ,5,5,56.0,長岡,11,0:57.2,57.2,クビ,0.15,,34.7,43.5,48.17,
202610020310,雲仙特別,2026-07-04,7,ディーエスショウマ,3,3,58.0,菱田,7,0:57.3,57.3,1,0.2,,34.5,21.2,43.07,
202610020310,雲仙特別,2026-07-04,8,セールヴォラン,7,10,58.0,松若,5,0:57.4,57.4,1/2,0.1,,34.4,9.9,48.27,
202610020310,雲仙特別,2026-07-04,9,パルプフィクション,2,2,56.0,富田,9,0:57.4,57.4,クビ,0.15,,34.8,30.2,42.92,
202610020310,雲仙特別,2026-07-04,10,ブルーノート,8,11,58.0,藤懸,12,0:57.6,57.6,1.1/4,0.25,,34.1,119.6,70.0,◎
202610020310,雲仙特別,2026-07-04,11,アストラカ,7,9,58.0,幸,10,0:57.8,57.8,3/4,0.15,,34.2,34.2,42.29,
202610020310,雲仙特別,2026-07-04,12,ジャスパーソレイユ,6,7,58.0,川田,6,0:57.9,57.9,1,0.2,,34.7,13.0,42.99,
