race_id,race_name,race_date,finish,horse_name,frame,horse_number,carried_weight,jockey,popularity,time,time_sec,margin,margin_sec,passing_order,last3f,odds,prediction_score,印
202609030610,姫路S,2026-06-21,1,ペイシャモノノフ,7,13,58.0,池添,13,1:50.7,110.7,,0.0,1-1-1-1,37.3,90.4,45.92,
202609030610,姫路S,2026-06-21,2,パシアンジャン,4,8,58.0,田口,4,1:50.9,110.9,1,0.2,2-2-3-3,37.2,5.3,70.0,○
202609030610,姫路S,2026-06-21,3,タマモキャリコ,4,7,58.0,富田,9,1:51.3,111.3,2,0.4,2-2-2-2,37.8,40.4,52.01,
202609030610,姫路S,2026-06-21,4,ルクスフレンジー,3,6,58.0,酒井,3,1:51.5,111.5,1.1/4,0.25,6-6-6-4,37.6,5.2,54.02,△
202609030610,姫路S,2026-06-21,5,ロフティストーリー,5,10,56.0,横山和,8,1:51.7,111.7,1.1/2,0.3,6-6-7-8,37.5,34.0,56.86,▲
202609030610,姫路S,2026-06-21,6,アカデミア,5,9,58.0,坂井,1,1:51.8,111.8,クビ,0.15,4-4-4-4,37.9,3.2,70.0,◎
202609030610,姫路S,2026-06-21,7,レヴァンテシチー,7,14,58.0,松山,2,1:51.9,111.9,1,0.2,12-12-12-11,37.6,4.5,51.16,
202609030610,姫路S,2026-06-21,8,ロカヒ,8,15,58.0,幸,5,1:52.2,112.2,1.1/2,0.3,8-8-7-4,38.2,7.5,53.18,☆
202609030610,姫路S,2026-06-21,9,メイショウシナノ,1,2,58.0,菱田,11,1:52.6,112.6,2,0.4,13-13-13-13,37.9,52.1,45.74,
202609030610,姫路S,2026-06-21,10,ルクスビッグスター,6,11,58.0,小崎,12,1:52.8,112.8,1.1/2,0.3,10-10-13-13,38.1,80.9,44.49,
202609030610,姫路S,2026-06-21,11,トウカイポワール,1,1,56.0,亀田,15,1:53.2,113.2,2,0.4,4-4-4-4,39.4,133.8,37.62,
202609030610,姫路S,2026-06-21,12,ウィンターダフネ,8,16,56.0,柴田裕,10,1:53.2,113.2,ハナ,0.05,13-13-7-8,39.0,47.3,43.22,
202609030610,姫路S,2026-06-21,13,アークドール,2,3,58.0,Ｍデム,6,1:53.7,113.7,3,0.6000000000000001,16-16-15-15,38.5,26.4,46.35,
202609030610,姫路S,2026-06-21,14,ヒロノラメール,3,5,58.0,吉村,7,1:54.5,114.5,5,1.0,8-8-10-8,40.3,32.4,46.04,
202609030610,姫路S,2026-06-21,15,キュールエフウジン,6,12,58.0,角田和,16,1:55.0,115.0,3,0.6000000000000001,15-15-15-16,39.7,174.7,34.31,
202609030610,姫路S,2026-06-21,16,ティンティンデオ,2,4,58.0,松若,14,1:55.0,115.0,アタマ,0.1,11-10-11-12,40.6,91.9,45.3,
