race_id,race_name,race_date,finish,horse_name,frame,horse_number,carried_weight,jockey,popularity,time,time_sec,margin,margin_sec,passing_order,last3f,odds,prediction_score,印
202603020210,鶴ケ城S,2026-06-28,1,エクリプスルバン,4,4,58.0,戸崎圭,1,1:44.2,104.2,,0.0,,37.2,1.7,70.0,◎
202603020210,鶴ケ城S,2026-06-28,2,ゴールドアローン,8,10,56.0,石川,9,1:44.9,104.9,4,0.8,,37.6,38.5,43.08,
202603020210,鶴ケ城S,2026-06-28,3,ドバイブルース,7,9,58.0,横山武,2,1:45.2,105.2,2,0.4,,37.8,5.5,53.3,▲
202603020210,鶴ケ城S,2026-06-28,4,アイウィル,7,8,58.0,田口,10,1:45.2,105.2,アタマ,0.1,,37.4,44.8,53.11,△
202603020210,鶴ケ城S,2026-06-28,5,バギーウィップ,3,3,58.0,武藤,4,1:45.3,105.3,クビ,0.15,,37.8,8.6,50.58,
202603020210,鶴ケ城S,2026-06-28,6,タイセイミッション,6,6,58.0,菊沢,6,1:45.5,105.5,1.1/4,0.25,,38.4,19.9,52.18,☆
202603020210,鶴ケ城S,2026-06-28,7,ヴァナルガンド,5,5,58.0,津村,7,1:45.9,105.9,2.1/2,0.42000000000000004,,38.0,24.1,46.35,
202603020210,鶴ケ城S,2026-06-28,8,クロースコンバット,8,11,58.0,北村宏,8,1:46.4,106.4,2.1/2,0.42000000000000004,,39.1,26.8,42.65,
202603020210,鶴ケ城S,2026-06-28,9,ラフエイジアン,6,7,58.0,ゴンサ,5,1:46.7,106.7,2,0.4,,38.7,12.8,44.04,
202603020210,鶴ケ城S,2026-06-28,10,オリーブグリーン,1,1,58.0,松山,3,1:47.3,107.3,3.1/2,0.6200000000000001,,39.6,7.9,53.76,○
202603020210,鶴ケ城S,2026-06-28,11,メイショウフウドウ,2,2,58.0,三浦,11,1:48.6,108.6,8,1.6,,41.3,101.2,34.87,
