race_id,race_name,race_date,finish,horse_name,frame,horse_number,carried_weight,jockey,popularity,time,time_sec,margin,margin_sec,passing_order,last3f,odds,prediction_score,印
202610020110,宗像特別,2026-06-27,1,ジェニファー,4,4,56.0,松山,4,1:08.4,68.4,,0.0,,34.1,10.1,47.34,
202610020110,宗像特別,2026-06-27,2,ロードトレゾール,6,8,58.0,吉村,3,1:08.4,68.4,クビ,0.15,,34.2,5.9,45.17,
202610020110,宗像特別,2026-06-27,3,スネーフリンガ,5,7,56.0,幸,5,1:08.7,68.7,1.1/2,0.3,,34.4,10.6,52.64,▲
202610020110,宗像特別,2026-06-27,4,ホーリーブラッサム,2,2,56.0,団野,2,1:08.7,68.7,アタマ,0.1,,34.7,4.6,49.41,
202610020110,宗像特別,2026-06-27,5,シュブロンレーヴル,8,13,56.0,秋山稔,8,1:08.7,68.7,ハナ,0.05,,34.3,17.5,51.52,△
202610020110,宗像特別,2026-06-27,6,サディーク,7,11,56.0,松若,1,1:08.7,68.7,クビ,0.15,,34.1,3.0,69.39,○
202610020110,宗像特別,2026-06-27,7,オオナミコナミ,4,5,56.0,西村淳,7,1:08.8,68.8,1/2,0.1,,34.0,11.8,70.0,◎
202610020110,宗像特別,2026-06-27,8,ミキノバカラ,1,1,58.0,西塚,12,1:08.9,68.9,1/2,0.1,,34.3,78.1,51.34,☆
202610020110,宗像特別,2026-06-27,9,メイショウミリオレ,3,3,56.0,菱田,10,1:09.1,69.1,1,0.2,,34.1,22.7,45.85,
202610020110,宗像特別,2026-06-27,10,ヤマニンレセディ,5,6,56.0,田山,11,1:09.1,69.1,クビ,0.15,,34.6,67.1,46.85,
202610020110,宗像特別,2026-06-27,11,クォーツァイト,8,12,56.0,高杉,9,1:09.1,69.1,ハナ,0.05,,35.0,22.2,39.44,
202610020110,宗像特別,2026-06-27,12,ルージュサウダージ,7,10,53.0,角田和,6,1:09.3,69.3,1,0.2,,34.2,11.7,44.99,
202610020110,宗像特別,2026-06-27,13,ブリーズオンチーク,6,9,56.0,藤懸,13,1:09.9,69.9,3.1/2,0.6200000000000001,,34.7,344.1,34.32,
