race_id,race_name,race_date,finish,horse_name,frame,horse_number,carried_weight,jockey,popularity,time,time_sec,margin,margin_sec,passing_order,last3f,odds,prediction_score,印
202610020311,博多S,2026-07-04,1,ネブラディスク,3,3,58.0,川田,2,1:46.6,106.6,,0.0,,35.7,2.4,61.04,○
202610020311,博多S,2026-07-04,2,サウンドムーブ,3,4,55.0,団野,1,1:47.1,107.1,3,0.6000000000000001,,35.7,2.2,53.05,☆
202610020311,博多S,2026-07-04,3,ハギノアルデバラン,1,1,58.0,望月洵,10,1:47.1,107.1,ハナ,0.05,,35.9,65.0,39.71,
202610020311,博多S,2026-07-04,4,マトラコーニッシュ,8,14,56.0,西塚,7,1:47.4,107.4,1.1/2,0.3,,35.6,23.3,45.11,
202610020311,博多S,2026-07-04,5,ドットクルー,5,8,58.0,Ｍデム,13,1:47.4,107.4,クビ,0.15,,35.3,93.2,39.38,
202610020311,博多S,2026-07-04,6,レディーミコノス,7,11,56.0,松山,3,1:47.5,107.5,1/2,0.1,,35.4,12.9,56.37,△
202610020311,博多S,2026-07-04,7,アラタマフェーヴル,4,5,58.0,松若,4,1:47.6,107.6,クビ,0.15,,36.7,14.6,47.29,
202610020311,博多S,2026-07-04,8,アルトゥーム,6,9,58.0,吉村,14,1:47.7,107.7,1,0.2,,36.2,118.0,37.0,
202610020311,博多S,2026-07-04,9,トーアライデン,5,7,58.0,中井,8,1:47.8,107.8,クビ,0.15,,37.0,35.8,46.33,
202610020311,博多S,2026-07-04,10,ナヴォーナ,4,6,58.0,富田,12,1:47.9,107.9,3/4,0.15,,36.3,75.3,50.83,
202610020311,博多S,2026-07-04,11,ウォーターガーベラ,7,12,56.0,高杉,6,1:48.0,108.0,3/4,0.15,,36.7,22.5,51.35,
202610020311,博多S,2026-07-04,12,ヴィスマール,2,2,58.0,西村淳,5,1:48.1,108.1,クビ,0.15,,35.8,16.2,60.43,▲
202610020311,博多S,2026-07-04,13,モアリジット,8,13,58.0,幸,9,1:49.7,109.7,10,2.0,,39.0,37.5,70.0,◎
202610020311,博多S,2026-07-04,14,スリリングチェイス,6,10,58.0,亀田,11,1:50.2,110.2,2.1/2,0.42000000000000004,,39.0,74.0,38.58,
