race_id,race_name,race_date,finish,horse_name,frame,horse_number,carried_weight,jockey,popularity,time,time_sec,margin,margin_sec,passing_order,last3f,odds,prediction_score,印
202603020209,松島特別,2026-06-28,1,クロシェットノエル,7,11,56.0,武藤,6,1:57.4,117.4,,0.0,,34.6,18.9,64.57,○
202603020209,松島特別,2026-06-28,2,アリスメティーク,1,1,56.0,荻野極,3,1:57.5,117.5,クビ,0.15,,34.5,7.3,51.43,
202603020209,松島特別,2026-06-28,3,コスモイシュタル,5,7,56.0,松岡,4,1:57.7,117.7,1.1/4,0.25,,35.0,7.9,51.22,
202603020209,松島特別,2026-06-28,4,ホウオウシンデレラ,6,10,56.0,丸田,5,1:57.7,117.7,ハナ,0.05,,34.6,17.2,46.8,
202603020209,松島特別,2026-06-28,5,エバーグルーヴ,6,9,56.0,高杉,8,1:57.7,117.7,クビ,0.15,,34.3,24.6,43.52,
202603020209,松島特別,2026-06-28,6,レイピカケ,8,14,56.0,団野,12,1:57.7,117.7,ハナ,0.05,,34.7,241.4,33.88,
202603020209,松島特別,2026-06-28,7,ラビットアイ,3,3,56.0,田口,7,1:57.8,117.8,クビ,0.15,,35.0,19.3,46.5,
202603020209,松島特別,2026-06-28,8,レッセパッセ,3,4,56.0,菊沢,11,1:57.8,117.8,クビ,0.15,,34.4,103.6,42.69,
202603020209,松島特別,2026-06-28,9,オルノア,8,13,56.0,小崎,9,1:58.0,118.0,1,0.2,,35.7,73.4,54.46,△
202603020209,松島特別,2026-06-28,10,ノビリシマビジョン,7,12,56.0,津村,2,1:58.2,118.2,1.1/4,0.25,,35.7,4.9,51.79,☆
202603020209,松島特別,2026-06-28,11,ボウウィンドウ,4,6,56.0,戸崎圭,1,1:58.4,118.4,1.1/2,0.3,,35.8,1.8,56.88,▲
202603020209,松島特別,2026-06-28,12,オデット,5,8,56.0,石橋脩,13,1:58.8,118.8,2.1/2,0.42000000000000004,,36.4,310.9,70.0,◎
202603020209,松島特別,2026-06-28,13,エーデル,4,5,56.0,Ｍデム,10,1:59.0,119.0,1,0.2,,35.4,90.6,37.65,
